"scientific_name";"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"huh_name";"geo_col";"wiki_url";"region";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"sp_idx";"status";"accepted_name";"ipni_species_author";"ipni_no";"geo_issues"
0;"Polyalthia";"longifolia";0;0;"Thwaites";"1041";"";1041;"";"01/01/1854 - 31/12/1854";1;1;1854;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan";0;NA;NA;"0";"0";"P01988663";"P01988663";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Polyalthia longifolia";"SYNONYM";"Monoon longifolium";"(Sonn.) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74631-1";NA
0;"Polyalthia";"longifolia";0;0;"Wight";"95";"";95;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Peninsula Ind. orientalis.";0;NA;NA;"0";"0";"P01988654";"P01988654";"Wight";"Wight";"<NA>";"<NA>";"";0;"Wight";"<NA>";"not found";"Polyalthia longifolia";"SYNONYM";"Monoon longifolium";"(Sonn.) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74631-1";NA
0;"Polyalthia";"longifolia";0;0;"Jacquemont, V";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Inde";0;"Indes orient.";0;NA;NA;"0";"0";"P01988660";"P01988660";"Jacquemont";"Jacquemont, V";"<NA>";"<NA>";"";0;"Jacquemont, V.";"<NA>";"not found";"Polyalthia longifolia";"SYNONYM";"Monoon longifolium";"(Sonn.) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74631-1";NA
0;"Polyalthia";"longifolia";0;0;"Leschenault";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P01983917";"P01983917";"Leschenault";"Leschenault";"<NA>";"<NA>";"";0;"Leschenault";"<NA>";"not found";"Polyalthia longifolia";"SYNONYM";"Monoon longifolium";"(Sonn.) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74631-1";NA
0;"Polyalthia";"longifolia";0;0;"Stocks";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Inde";0;"Ind. Or. Malabar Concan etc. Regio Trop";0;NA;NA;"0";"0";"P01988669";"P01988669";"Stocks";"Stocks";"<NA>";"<NA>";"";0;"Stocks";"<NA>";"not found";"Polyalthia longifolia";"SYNONYM";"Monoon longifolium";"(Sonn.) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74631-1";NA
0;"Polyalthia";"longifolia";0;0;"Wight";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Peninsula Ind. orientalis.";0;NA;NA;"0";"0";"P01988664";"P01988664";"Wight";"Wight";"<NA>";"<NA>";"";0;"Wight";"<NA>";"not found";"Polyalthia longifolia";"SYNONYM";"Monoon longifolium";"(Sonn.) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74631-1";NA
0;"Polyalthia";"moonii";0;0;"Thwaites";"437";"";437;"";"01/01/1854 - 31/12/1854";1;1;1854;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan.";0;NA;NA;"0";"0";"P00601070";"P00601070";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Polyalthia moonii";"ACCEPTED";"Polyalthia moonii";"Thwaites";"https://ipni.org/n/74664-1";NA
0;"Polyalthia";"moonii";0;0;"Thwaites";"437";"";437;"";"<NA>";NA;NA;NA;"Thwaites";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan";0;NA;NA;"0";"0";"P00601069";"P00601069";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"Thwaites";"LKA";"Polyalthia moonii";"ACCEPTED";"Polyalthia moonii";"Thwaites";"https://ipni.org/n/74664-1";NA
0;"Polyalthia";"nemoralis";0;0;"Balansa, B";"4187";"";4187;"";"01/01/1885 - 31/12/1889";1;1;1885;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Tonkin";0;NA;NA;"0";"0";"P01765034";"P01765034";"Balansa";"Balansa, Benedict";"Algeria, Indonesia, Morocco, New Caledonia, Paraguay, Singapore, Vietnam";"0";"";0;"Balansa, B.";"<NA>";"VNM";"Polyalthia nemoralis";"SYNONYM";"Trivalvaria costata";"(Hook.f. & Thomson) I.M.Turner";"https://ipni.org/n/74668-1";NA
0;"Polyalthia";"obliqua";0;0;"Forbes, HO";"1577";"";1577;"";"01/01/1881 - 31/12/1882";1;1;1881;"Kessler, P";"01/11/2003 - 30/11/2003";1;11;2003;"not found";"Indonésie";0;"Sumatra";0;NA;NA;"0";"0";"P01983767";"P01983767";"Forbes";"Forbes, Henry Ogg";"Indonesia, Papua New Guinea";"0";"";0;"Forbes, H.O.";"Kessler, P.";"not found";"Polyalthia obliqua";"ACCEPTED";"Polyalthia obliqua";"Hook.f. & Thomson";"https://ipni.org/n/74673-1";NA
0;"Polyalthia";"obliqua";0;0;"Forbes, HO";"1643";"";1643;"";"01/01/1881 - 31/12/1882";1;1;1881;"Kessler, P";"01/05/2004 - 31/05/2004";1;5;2004;"not found";"Indonésie";0;"Sumatra";0;NA;NA;"0";"0";"P01983769";"P01983769";"Forbes";"Forbes, Henry Ogg";"Indonesia, Papua New Guinea";"0";"";0;"Forbes, H.O.";"Kessler, P.";"not found";"Polyalthia obliqua";"ACCEPTED";"Polyalthia obliqua";"Hook.f. & Thomson";"https://ipni.org/n/74673-1";NA
0;"Polyalthia";"obliqua";0;0;"Griffith";"416";"";416;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Birma and Malay Penin.";0;NA;NA;"0";"0";"P00732312";"P00732312";"Griffith";"Griffith";"<NA>";"<NA>";"";0;"Griffith";"<NA>";"not found";"Polyalthia obliqua";"ACCEPTED";"Polyalthia obliqua";"Hook.f. & Thomson";"https://ipni.org/n/74673-1";NA
0;"Polyalthia";"obliqua";0;0;"Forbes, HO";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"Kessler, P";"01/11/2003 - 30/11/2003";1;11;2003;"not found";"Malaisie";0;"Malaisie";0;NA;NA;"0";"0";"P01983768";"P01983768";"Forbes";"Forbes, Henry Ogg";"Indonesia, Papua New Guinea";"0";"";0;"Forbes, H.O.";"Kessler, P.";"not found";"Polyalthia obliqua";"ACCEPTED";"Polyalthia obliqua";"Hook.f. & Thomson";"https://ipni.org/n/74673-1";NA
0;"Polyalthia";"oblonga";0;0;"Beccari, O";"1621";"";1621;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Bornéo.";0;NA;NA;"0";"0";"P01983762";"P01983762";"Beccari";"Beccari, Odoardo";"Ethiopia, Greece, Indonesia, Italy, Malaysia, New Zealand";"http://en.wikipedia.org/wiki/Odoardo_Beccari";"";0;"Beccari, O.";"<NA>";"not found";"Polyalthia oblonga";"ACCEPTED";"Polyalthia oblonga";"King";"https://ipni.org/n/74674-1";NA
0;"Polyalthia";"oligogyna";0;0;"Wang, C";"33178";"";33178;"";"19/07/1933 - 19/07/1933";19;7;1933;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan";0;NA;NA;"0";"0";"P00268420";"P00268420";"Wang";"Wang, C";"<NA>";"<NA>";"Hainan(海南)";0;"Wang, C.";"<NA>";"not found";"Polyalthia oligogyna";"SYNONYM";"Trivalvaria costata";"(Hook.f. & Thomson) I.M.Turner";"https://ipni.org/n/74678-1";NA
0;"Polyalthia";"persicifolia";0;0;"Thwaites";"3917";"";3917;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"[Ceylan]";0;NA;NA;"0";"0";"P01988746";"P01988746";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Polyalthia persicifolia";"ACCEPTED";"Polyalthia persicifolia";"(Hook.f. & Thomson) Bedd.";"https://ipni.org/n/74692-1";NA
0;"Polyalthia";"rumphii";0;0;"Wang, C";"33233";"";33233;"";"22/07/1933 - 22/07/1933";22;7;1933;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan";0;NA;NA;"0";"0";"P01988736";"P01988736";"Wang";"Wang, C";"<NA>";"<NA>";"Hainan(海南)";0;"Wang, C.";"<NA>";"not found";"Polyalthia rumphii";"SYNONYM";"Huberantha rumphii";"(Blume ex Hensch.) Chaowasku";"https://ipni.org/n/74714-1";NA
0;"Polyalthia";"rumphii";0;0;"Mabesa, C";"";"<NA>";NA;"<NA>";"01/06/1915 - 31/12/1915";1;6;1915;"Kessler, P";"01/05/2004 - 31/05/2004";1;5;2004;"PH";"Philippines";0;"Philippines. Province de Laguna, Luzon";0;NA;NA;"0";"0";"P01983783";"P01983783";"Mabesa";"Mabesa, Calixto";"Philippines";"0";"Laguna";0;"Mabesa, C.";"Kessler, P.";"PHL";"Polyalthia rumphii";"SYNONYM";"Huberantha rumphii";"(Blume ex Hensch.) Chaowasku";"https://ipni.org/n/74714-1";NA
0;"Polyalthia";"simiarum";0;0;"King";"";"<NA>";NA;"<NA>";"20/06/1881 - 20/06/1881";20;6;1881;"nan";"<NA>";NA;NA;NA;"not found";"Inde";0;"Sikkim Himalaya.";0;NA;NA;"0";"0";"P01988729";"P01988729";"King";"King";"<NA>";"<NA>";"Sikkim";0;"King";"<NA>";"not found";"Polyalthia simiarum";"SYNONYM";"Monoon simiarum";"(Buch.-Ham. ex Hook.f. & Thomson) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74723-1";NA
0;"Polyalthia";"subcordata";0;0;"Zollinger";"797";"";797;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P01983805";"P01983805";"Zollinger";"Zollinger, Heinrich";"Indonesia";"http://en.wikipedia.org/wiki/Heinrich_Zollinger";"";0;"Zollinger";"<NA>";"not found";"Polyalthia subcordata";"ACCEPTED";"Polyalthia subcordata";"(Blume) Blume";"https://ipni.org/n/74732-1";NA
0;"Polyalthia";"suberosa";0;0;"Cuming";"1031";"";1031;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines";0;NA;NA;"0";"0";"P01983821";"P01983821";"Cuming";"Cuming, Hugh";"Bolivia, Chile, Colombia, Ecuador, India, Jamaica, Malaysia, Panama, Peru, Philippines, Sri Lanka";"0";"";0;"Cuming";"<NA>";"PHL";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Griffith";"409";"";409;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Birma and Malay Penins.";0;NA;NA;"0";"0";"P01983449";"P01983449";"Griffith";"Griffith";"<NA>";"<NA>";"";0;"Griffith";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Henry, A";"8252";"";8252;"";"01/11/1889 - 30/11/1889";1;11;1889;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan";0;NA;NA;"0";"0";"P01983423";"P01983423";"Henry";"Henry, A";"<NA>";"<NA>";"Hainan(海南)";0;"Henry, A.";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Kerr, AFG";"2166";"";2166;"";"13/10/1911 - 13/10/1911";13;10;1911;"nan";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"Siam";0;NA;NA;"0";"0";"P01983818";"P01983818";"Kerr";"Kerr, Arthur Francis George";"France, Laos, Malaysia, Myanmar, Thailand";"0";"";0;"Kerr, A.F.G.";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Thwaites";"1035";"";1035;"";"01/01/1854 - 31/12/1854";1;1;1854;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan.";0;NA;NA;"0";"0";"P01988700";"P01988700";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Wallich";"6431";"";6431;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"<NA>";0;NA;NA;"0";"0";"P01988682";"P01988682";"Wallich";"Wallich";"<NA>";"<NA>";"";0;"Wallich";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Wang, C";"32701";"";32701;"";"04/07/1933 - 04/07/1933";4;7;1933;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan";0;NA;NA;"0";"0";"P01983421";"P01983421";"Wang";"Wang, C";"<NA>";"<NA>";"Hainan(海南)";0;"Wang, C.";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Wight";"22";"";22;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Peninsula Indiae Orientalis";0;NA;NA;"0";"0";"P01988705";"P01988705";"Wight";"Wight";"<NA>";"<NA>";"";0;"Wight";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Griffith";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Bengal";0;NA;NA;"0";"0";"P01988697";"P01988697";"Griffith";"Griffith";"<NA>";"<NA>";"";0;"Griffith";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Hooker, JD";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Ind. Or. Bengal. Regio tropica";0;NA;NA;"0";"0";"P01988696";"P01988696";"Hooker";"Hooker, Joseph Dalton";"Australia (Country), India, Morocco, New Zealand, Syria, United States of America, Yemen";"0";"";0;"Hooker, J.D.";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Hooker, W";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Inde (Bengale)";0;NA;NA;"0";"0";"P01988695";"P01988695";"Hooker";"Hooker, William Jackson";"Iceland";"http://en.wikipedia.org/wiki/William_Hooker_%28botanical_artist%29";"";0;"Hooker, W.";"<NA>";"not found";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"suberosa";0;0;"Massie";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"LA";"Laos, République démocratique populaire";0;"Laos";0;NA;NA;"0";"0";"P01983439";"P01983439";"Massie";"Massie";"<NA>";"<NA>";"";0;"Massie";"<NA>";"LAO";"Polyalthia suberosa";"ACCEPTED";"Polyalthia suberosa";"(Roxb.) Thwaites";"https://ipni.org/n/74734-1";NA
0;"Polyalthia";"sumatrana";0;0;"Beccari, O";"1168";"";1168;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Bornéo";0;NA;NA;"0";"0";"P01983829";"P01983829";"Beccari";"Beccari, Odoardo";"Ethiopia, Greece, Indonesia, Italy, Malaysia, New Zealand";"http://en.wikipedia.org/wiki/Odoardo_Beccari";"";0;"Beccari, O.";"<NA>";"not found";"Polyalthia sumatrana";"SYNONYM";"Maasia sumatrana";"(Miq.) Mols, Kessler & Rogstad";"https://ipni.org/n/74737-1";NA
0;"Polyalthia";"sumatrana";0;0;"Beccari, O";"1586";"";1586;"";"<NA>";NA;NA;NA;"Rogstad, SH";"01/10/1989 - 31/10/1989";1;10;1989;"not found";"<NA>";0;"Bornéo.";0;NA;NA;"0";"0";"P01983015";"P01983015";"Beccari";"Beccari, Odoardo";"Ethiopia, Greece, Indonesia, Italy, Malaysia, New Zealand";"http://en.wikipedia.org/wiki/Odoardo_Beccari";"";0;"Beccari, O.";"Rogstad, S.H.";"not found";"Polyalthia sumatrana";"SYNONYM";"Maasia sumatrana";"(Miq.) Mols, Kessler & Rogstad";"https://ipni.org/n/74737-1";NA
0;"Polyalthia";"sumatrana";0;0;"Beccari, O";"630";"";630;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Bornéo.";0;NA;NA;"0";"0";"P01983828";"P01983828";"Beccari";"Beccari, Odoardo";"Ethiopia, Greece, Indonesia, Italy, Malaysia, New Zealand";"http://en.wikipedia.org/wiki/Odoardo_Beccari";"";0;"Beccari, O.";"<NA>";"not found";"Polyalthia sumatrana";"SYNONYM";"Maasia sumatrana";"(Miq.) Mols, Kessler & Rogstad";"https://ipni.org/n/74737-1";NA
0;"Polyalthia";"teysmannii";0;0;"Korthals";"";"<NA>";NA;"<NA>";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Borneo.";0;NA;NA;"0";"0";"P01983939";"P01983939";"Korthals";"Korthals, Pieter Willem";"Indonesia, Malaysia, Suriname, Venezuela";"http://en.wikipedia.org/wiki/Pieter_Willem_Korthals";"";0;"Korthals";"<NA>";"not found";"Polyalthia teysmannii";"SYNONYM";"Polyalthia cauliflora";"Hook.f. & Thomson";"https://ipni.org/n/74743-1";NA
0;"Polyalthia";"viridis";0;0;"Kerr, AFG";"3627";"";3627;"";"29/05/1915 - 29/05/1915";29;5;1915;"nan";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"Siam";0;NA;NA;"0";"0";"P01982995";"P01982995";"Kerr";"Kerr, Arthur Francis George";"France, Laos, Malaysia, Myanmar, Thailand";"0";"";0;"Kerr, A.F.G.";"<NA>";"not found";"Polyalthia viridis";"SYNONYM";"Monoon viride";"(Craib) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74753-1";NA
0;"Polyalthia";"xanthopetala";0;0;"Wood, DD";"1877";"";1877;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"British North Borneo";0;NA;NA;"0";"0";"P01983848";"P01983848";"Wood";"Wood, Devillo D.";"Malaysia";"0";"Sabah";0;"Wood, D.D.";"<NA>";"not found";"Polyalthia xanthopetala";"SYNONYM";"Monoon xanthopetalum";"(Merr.) B.Xue & R.M.K.Saunders";"https://ipni.org/n/74758-1";NA
0;"Polyalthia";"zeylanica";0;0;"Thwaites";"1043";"";1043;"";"01/01/1858 - 31/12/1858";1;1;1858;"nan";"<NA>";NA;NA;NA;"LK";"Sri Lanka";0;"Ceylan";0;NA;NA;"0";"0";"P01989318";"P01989318";"Thwaites";"Thwaites";"<NA>";"<NA>";"";0;"Thwaites";"<NA>";"LKA";"Polyalthia zeylanica";"SYNONYM";"Desmos zeylanicus";"(Hook.f. & Thomson) Saff.";"https://ipni.org/n/74760-1";NA
0;"Popowia";"pisocarpa";0;0;"Wallich";"7294";"";7294;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"<NA>";0;"Herb. ind.";0;NA;NA;"0";"0";"P00732362";"P00732362";"Wallich";"Wallich";"<NA>";"<NA>";"";0;"Wallich";"<NA>";"not found";"Popowia pisocarpa";"ACCEPTED";"Popowia pisocarpa";"(Blume) Endl. ex Walp.";"https://ipni.org/n/74881-1";NA
0;"Popowia";"pisocarpa";0;0;"Wang, C";"34314";"";34314;"";"27/09/1933 - 27/09/1933";27;9;1933;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan";0;NA;NA;"0";"0";"P01960356";"P01960356";"Wang";"Wang, C";"<NA>";"<NA>";"Hainan(海南)";0;"Wang, C.";"<NA>";"not found";"Popowia pisocarpa";"ACCEPTED";"Popowia pisocarpa";"(Blume) Endl. ex Walp.";"https://ipni.org/n/74881-1";NA
0;"Pseuduvaria";"diepenhorstii";0;0;"Teijsmann";"1398";"";1398;"";"01/01/1867 - 31/12/1867";1;1;1867;"Kessler, P";"03/09/1985 - 03/09/1985";3;9;1985;"not found";"Indonésie";0;"Sumatra";0;NA;NA;"0";"0";"P00268510";"P00268510";"Teijsmann";"Teijsmann, Johannes Elias";"Indonesia, Malaysia, Papua New Guinea";"0";"";0;"Teijsmann";"Kessler, P.";"not found";"Pseuduvaria diepenhorstii";"SYNONYM";"Pseuduvaria reticulata";"(Blume) Miq.";"https://ipni.org/n/74944-1";NA
0;"Pseuduvaria";"latifolia";0;0;"Blume";"";"<NA>";NA;"<NA>";"01/01/1834 - 31/12/1834";1;1;1834;"Kessler, P, Kessler, P";"06/01/1986 - 06/01/1986";6;1;1986;"not found";"Indonésie";0;"Java";0;NA;NA;"0, 0";"0, 0";"P00268513, P00268514";"P00268513, P00268514";"Blume";"Blume, Carl(Karl) Ludwig von";"";"";"";NA;"";"";"not found";"Pseuduvaria latifolia";"ACCEPTED";"Pseuduvaria latifolia";"(Blume) Bakh.f.";"https://ipni.org/n/74952-1";NA
0;"Pseuduvaria";"reticulata";0;0;"Zollinger";"2885";"";2885;"";"<NA>";NA;NA;NA;"Deroin, T";"08/04/1999 - 08/04/1999";8;4;1999;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00268531";"P00268531";"Zollinger";"Zollinger, Heinrich";"Indonesia";"http://en.wikipedia.org/wiki/Heinrich_Zollinger";"";0;"Zollinger";"Deroin, T.";"not found";"Pseuduvaria reticulata";"ACCEPTED";"Pseuduvaria reticulata";"(Blume) Miq.";"https://ipni.org/n/74964-1";NA
0;"Pseuduvaria";"rugosa";0;0;"Forbes, HO";"1523";"";1523;"";"01/01/1881 - 31/12/1882";1;1;1881;"Kessler, P";"09/02/1985 - 09/02/1985";9;2;1985;"not found";"Indonésie";0;"Sumatra";0;NA;NA;"0";"0";"P00268541";"P00268541";"Forbes";"Forbes, Henry Ogg";"Indonesia, Papua New Guinea";"0";"";0;"Forbes, H.O.";"Kessler, P.";"not found";"Pseuduvaria rugosa";"ACCEPTED";"Pseuduvaria rugosa";"(Blume) Merr.";"https://ipni.org/n/74966-1";NA
0;"Pseuduvaria";"rugosa";0;0;"Helfer";"398";"";398;"";"01/01/1861 - 31/12/1862";1;1;1861;"Su, YCF";"01/09/2001 - 30/09/2001";1;9;2001;"not found";"<NA>";0;"Tenasserim and Andamans.";0;NA;NA;"0";"0";"P00268486";"P00268486";"Helfer";"Helfer, Johann Wilhelm";"India, Myanmar";"0";"";0;"Helfer";"Su, Y.C.F.";"not found";"Pseuduvaria rugosa";"ACCEPTED";"Pseuduvaria rugosa";"(Blume) Merr.";"https://ipni.org/n/74966-1";NA
0;"Pseuduvaria";"rugosa";0;0;"Blume";"";"<NA>";NA;"<NA>";"01/01/1834 - 31/12/1834";1;1;1834;"Kessler, P";"05/09/1985 - 05/09/1985";5;9;1985;"not found";"Indonésie";0;"Java";0;NA;NA;"0";"0";"P00268539";"P00268539";"Blume";"Blume, Carl(Karl) Ludwig von";"Indonesia";"0";"";0;"Blume";"Kessler, P.";"not found";"Pseuduvaria rugosa";"ACCEPTED";"Pseuduvaria rugosa";"(Blume) Merr.";"https://ipni.org/n/74966-1";NA
0;"Rauwenhoffia";"siamensis";0;0;"Bon";"4775";"";4775;"";"01/01/1891 - 31/12/1891";1;1;1891;"Kessler, P";"01/11/2003 - 30/11/2003";1;11;2003;"VN";"Viet Nam";0;"Vietnam (Tonkin)";0;NA;NA;"0";"0";"P00557040";"P00557040";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"";0;"Bon";"Kessler, P.";"VNM";"Rauwenhoffia siamensis";"SYNONYM";"Uvaria siamensis";"(Scheff.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders";"https://ipni.org/n/74984-1";NA
0;"Rauwenhoffia";"siamensis";0;0;"Kerr";"4308 A";"";4308;"A";"05/09/1920 - 05/09/1920";5;9;1920;"Kessler";"01/11/2003 - 30/11/2003";1;11;2003;"not found";"Thaïlande";0;"Siam";0;NA;NA;"0";"0";"P00520771";"P00520771";"Kerr";"Kerr";"<NA>";"<NA>";"";0;"Kerr";"Kessler";"not found";"Rauwenhoffia siamensis";"SYNONYM";"Uvaria siamensis";"(Scheff.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders";"https://ipni.org/n/74984-1";NA
0;"Rauwenhoffia";"siamensis";0;0;"Kerr";"4308";"";4308;"";"27/06/1920 - 27/06/1920";27;6;1920;"nan";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"Siam";0;NA;NA;"0";"0";"P00252328";"P00252328";"Kerr";"Kerr";"<NA>";"<NA>";"";0;"Kerr";"<NA>";"not found";"Rauwenhoffia siamensis";"SYNONYM";"Uvaria siamensis";"(Scheff.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders";"https://ipni.org/n/74984-1";NA
0;"Sageraea";"elliptica";0;0;"Kerr";"6818";"";6818;"";"01/04/1923 - 30/04/1923";1;4;1923;"nan";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"Siam";0;NA;NA;"0";"0";"P00247867";"P00247867";"Kerr";"Kerr";"<NA>";"<NA>";"";0;"Kerr";"<NA>";"not found";"Sageraea elliptica";"ACCEPTED";"Sageraea elliptica";"(A.DC.) Hook.f. & Thomson";"https://ipni.org/n/75129-1";NA
0;"Sageraea";"glabra";0;0;"Miranda, DP";"17939";"";17939;"";"01/01/1913 - 28/02/1913";1;1;1913;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Province of Misamis. Mindanao";0;NA;NA;"0";"0";"P00247908";"P00247908";"Miranda";"Miranda, Donato P.";"Philippines";"0";"Northern Mindanao (Region X)";0;"Miranda, D.P.";"<NA>";"PHL";"Sageraea glabra";"SYNONYM";"Sageraea lanceolata";"Miq.";"https://ipni.org/n/75130-1";NA
