scientificName;genus;specificEpithet;speciesAuthor;collectorID;recordedBy;colNum_full;prefix;colNum;sufix;colDate;colDay;colMonth;colYear;detBy;detDate;detDay;detMonth;detYear;countryID;country;continent;locality;coordinateID;ddlong;ddlat;institute;herbarium_code;barcode;orig_BC;coll_surname;region;ORIG_recBy;globalID;childDataID;accSpeciesID;colNum_fullprefix;status;accepted_name;ipni_no
0;Orophea;cumingiana;0;0;Elmer, ADE;17601;;17601;;01/06/1917 - 31/07/1917;1;6;1917;<NA>;<NA>;;;;0;Philippines;0;Philippine islands. Los Baños (Mt. Maquiling), Province of Laguna, Luzon;0;121.199;14.134;0;0;P01987512;P01987512;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;scandens;0;0;Elmer, ADE;17640;;17640;;01/06/1917 - 31/07/1917;1;6;1917;<NA>;<NA>;;;;0;Philippines;0;Philippine Island. Los Baños (Mt. Maquiling), Province of Laguna. Island of Luzon;0;121.199;14.134;0;0;P00248455;P00248455;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Cananga;odorata;0;0;Elmer, ADE;17669;;17669;;01/06/1917 - 31/07/1917;1;6;1917;<NA>;<NA>;;;;0;Philippines;0;Philippine Island. Los Baños (Mt. Maquiling), Province of Laguna. Island of Luzon;0;121.199;14.134;0;0;P01952555;P01952555;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Anaxagorea;luzonensis;0;0;Elmer, ADE;17739;;17739;;01/06/1917 - 31/07/1917;1;6;1917;Maas, P.J.M. et Westra, L.Y.T.;01/01/1984 - 31/12/1984;1;1;1984;0;Philippines;0;Philippine islands. Los Baños (Mt. Maquiling), Province of Laguna. Island of Luzon.;0;121.199;14.134;0;0;P01960554;P01960554;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Haplostichanthus;lanceolata;0;0;Elmer, ADE;17775;;17775;;01/06/1917 - 31/07/1917;1;6;1917;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Los Baños (Mt. Maquiling), province of Laguna. Island of Luzon.;0;121.198;14.141;0;0;P01986547;P01986547;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;<NA>;indet.;0;0;Elmer, ADE;17834;;17834;;01/06/1917 - 31/07/1917;1;6;1917;<NA>;<NA>;;;;0;Philippines;0;Philippine islands. Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon;0;121.199;14.134;0;0;P01965432;P01965432;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;sorzogonensis;0;0;Elmer, ADE;17933;;17933;;01/06/1917 - 31/07/1917;1;6;1917;van Setten, A.K.;01/01/1987 - 31/12/1987;1;1;1987;0;Philippines;0;Philippine Islands. Los Baños (Mt. Maquiling), Province of Laguna. Island of Luzon;0;121.1944;14.1364;0;0;P00248447;P00248447;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;elmeri;0;0;Elmer, ADE;18263;;18263;;01/06/1917 - 31/07/1917;1;6;1917;<NA>;<NA>;;;;0;Philippines;0;Philippine islands. Los Baños (Mt. Maquiling), Province of Laguna, Luzon;0;121.199;14.134;0;0;P01988169;P01988169;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Haplostichanthus;lanceolata;0;0;Elmer, ADE;18327;;18327;;01/06/1917 - 31/07/1917;1;6;1917;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Los Baños (Mt. Maquiling), Province of Laguna, Luzon;0;121.199;14.134;0;0;P01986552;P01986552;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;elmeri;0;0;Elmer, ADE;22318;;22318;;01/05/1927 - 31/05/1927;1;5;1927;<NA>;<NA>;;;;0;Philippines;0;Philippine Islands. Camp Stotsenburg (Mt. Pinatubo), Pampanga Province, Luzon.;0;120.522;15.18;0;0;P01988166;P01988166;Elmer;Pampanga;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Sageraea;glabra;0;0;Elmer, ADE;4021;;4021;;12/03/1905 - 12/03/1905;12;3;1905;Kessler, P.;04/09/1985 - 04/09/1985;4;9;1985;0;Philippines;0;Philippines. Laguimanoc, Tayabas Prov. Luzon;0;121.815;13.916;0;0;P00247905;P00247905;Elmer;Quezon;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;elmeri;0;0;Elmer, ADE;6105;;6105;;01/04/1904 - 30/04/1904;1;4;1904;<NA>;<NA>;;;;0;Philippines;0;Philippines. Sablan, Province of Benguet, Luzon.;0;120.48758;16.4958615;0;0;P00432365;P00432365;Elmer;Benguet;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;stellata;0;0;Elmer, ADE;6322;;6322;;01/05/1904 - 31/05/1904;1;5;1904;<NA>;<NA>;;;;0;Philippines;0;Philippines. Twin Peaks, Province of Benguet, Luzon.;0;120.561;16.261;0;0;P00248442;P00248442;Elmer;Benguet;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;rufa;0;0;Elmer, ADE;6369, 6369;;6369;;01/05/1904 - 31/05/1904;1;5;1904;<NA>, <NA>;<NA>;;;;0;Philippines;0;Philippines. Twin Peaks, Province of Benguet, Luzon.;0;120.56801515000001;16.2837264;0, 0;0, 0;P00248477, P00248478;P00248477, P00248478;Elmer;;nan;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;sp.;0;0;Elmer, ADE;6434;;6434;;01/05/1904 - 31/05/1904;1;5;1904;Kessler, P.;01/06/2009 - 30/06/2009;1;6;2009;0;Philippines;0;Philippines. Kias, Province of Benguet, Luzon.;0;120.6314746;16.3674126;0;0;P01987553;P01987553;Elmer;Benguet;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;mindorensis;0;0;Elmer, ADE;7649;;7649;;01/06/1917 - 31/07/1917;1;6;1917;Kessler, P.;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Philippine Islands. Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon;0;121.199;14.134;0;0;P00390638;P00390638;Elmer;Laguna;Elmer, A.D.E.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Marsypopetalum;sp.;0;0;Escritor, L;20825;;20825;;01/03/1913 - 30/04/1913;1;3;1913;Kessler, P.;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Guinayangan. Province of Tayabas. Luzon;0;122.449;13.895;0;0;P00404584;P00404584;Escritor;Quezon;Escritor, L.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Pseuduvaria;unguiculata;0;0;Escritor, L;20834;;20834;;01/03/1913 - 30/04/1913;1;3;1913;Su, Y.C.F.;01/09/2001 - 30/09/2001;1;9;2001;0;Philippines;0;Philippines. Guinayangan. Province of Tayabas. Luzon;0;122.4521906;13.8963821;0;0;P00268547;P00268547;Escritor;Quezon;Escritor, L.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Xylopia;densiflora;0;0;Escritor, L;21198;;21198;;26/06/1913 - 26/06/1913;26;6;1913;<NA>;<NA>;;;;0;Philippines;0;Philippines. Baler. Province of Tayabas. Luzon;0;121.5627247;15.759086;0;0;P01987352;P01987352;Escritor;Aurora;Escritor, L.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;cardinalis;0;0;Fernando, A;28234;;28234;;01/11/1920 - 30/11/1920;1;11;1920;<NA>;<NA>;;;;0;Philippines;0;Philippines. Davao Province. Mindanao;0;125.5;7.17;0;0;P00260078;P00260078;Fernando;Davao Region (Region XI);Fernando, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Fissistigma;fulgens;0;0;Gardner;2340;;2340;;<NA>;;;;<NA>;<NA>;;;;0;Philippines;0;Manilia;0;120.9809674;14.5907332;0;0;P01964100;P01964100;Gardner;National Capital Region (NCR);Gardner;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;<NA>;indet.;0;0;Gaudichaud;26, 26, 26;;26;;01/11/1836 - 30/11/1836;1;11;1836;<NA>, <NA>, <NA>;<NA>;;;;0;Philippines;0;Manille;0;120.9809674;14.5907332;0, 0, 0;0, 0, 0;P01956189, P01956190, P01956191;P01956189, P01956190, P01956191;Gaudichaud;;nan;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;<NA>;indet.;0;0;Gaudichaud;26284;;26284;;01/01/1836 - 31/12/1837;1;1;1836;<NA>;<NA>;;;;0;Philippines;0;Manille;0;120.9809674;14.5907332;0;0;P01956192;P01956192;Gaudichaud;National Capital Region (NCR);Gaudichaud;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;cordata;0;0;Gaudichaud;286, 286, 286;;286;;01/11/1836 - 30/11/1836;1;11;1836;<NA>, <NA>, <NA>;<NA>;;;;0;Philippines;0;Manille;0;120.9809674;14.5907332;0, 0, 0;0, 0, 0;P00260061, P00260062, P00260063;P00260061, P00260062, P00260063;Gaudichaud;;nan;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Sageraea;lanceolata;0;0;Klemme, W;22458;;22458;;01/10/1910 - 31/10/1910;1;10;1910;Kessler, P.;01/06/2004 - 30/06/2004;1;6;2004;0;Philippines;0;Philippines. Prov. of Misamis. Mindanao;0;;;0;0;P00247904;P00247904;Klemme;Northern Mindanao (Region X);Klemme, W.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;sp.;0;0;Klemme, W;7053;;7053;;01/05/1907 - 31/05/1907;1;5;1907;Kessler, P.;01/06/2004 - 30/06/2004;1;6;2004;0;Philippines;0;Philippines. Cagayan Prov. Luzon;0;121.833333;18.0;0;0;P00248491;P00248491;Klemme;Cagayan;Klemme, W.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Friesodielsia;glauca;0;0;Loher, A;12079;;12079;;01/05/1907 - 31/05/1907;1;5;1907;<NA>;<NA>;;;;0;Philippines;0;Philippines. Montalban. Rizal Province;0;121.144;14.7295;0;0;P01986138;P01986138;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;sp.;0;0;Loher, A;12231;;12231;;01/12/1910 - 31/12/1910;1;12;1910;<NA>;<NA>;;;;0;Philippines;0;Philippines. Rizal Province;0;121.25;14.65;0;0;P02008534;P02008534;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;elmeri;0;0;Loher, A;12265;;12265;;01/12/1910 - 31/12/1910;1;12;1910;<NA>;<NA>;;;;0;Philippines;0;Philippines. Luzon. Rizal Province;0;121.26;14.57;0;0;P01988167;P01988167;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Xylopia;dehiscens;0;0;Loher, A;13261;;13261;;<NA>;;;;<NA>;<NA>;;;;0;Philippines;0;Philippines. Montalban. Rizal Province;0;121.144;14.7295;0;0;P01987355;P01987355;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Xylopia;dehiscens;0;0;Loher, A;13398;;13398;;01/05/1915 - 31/05/1915;1;5;1915;<NA>;<NA>;;;;0;Philippines;0;Philippines. Montalban. Rizal Province;0;121.144;14.7295;0;0;P01987354;P01987354;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Mitrephora;reflexa;0;0;Loher, A;13511;;13511;;01/03/1915 - 31/03/1915;1;3;1915;<NA>;<NA>;;;;0;Philippines;0;Philippines. Paningtingan. Rizal Province;0;121.188;14.735;0;0;P01967887;P01967887;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;mindorensis;0;0;Loher, A;14159;;14159;;01/03/1914 - 31/03/1914;1;3;1914;Kessler, P.;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Luzon. Angilog. Rizal Province;0;121.333;14.883;0;0;P02007488;P02007488;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;sp.;0;0;Loher, A;14777;;14777;;01/09/1913 - 30/09/1913;1;9;1913;<NA>;<NA>;;;;0;Philippines;0;Rizal province, Luzon. Philippines;0;121.25;14.65;0;0;P02005321;P02005321;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Orophea;cumingiana;0;0;Loher, A;14868;;14868;;01/06/1913 - 30/06/1913;1;6;1913;<NA>;<NA>;;;;0;Philippines;0;Philippines. Rizal Province. Luzon;0;121.25;14.65;0;0;P01987515;P01987515;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Haplostichanthus;lanceolata;0;0;Loher, A;15026;;15026;;<NA>;;;;<NA>;<NA>;;;;0;Philippines;0;Philippines. Rizal Province. Luzon;0;121.25;14.65;0;0;P01986550;P01986550;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Anaxagorea;luzonensis;0;0;Loher, A;27;;27;;01/06/1892 - 30/06/1892;1;6;1892;Kessler, P.;09/09/1985 - 09/09/1985;9;9;1985;0;Philippines;0;Herbarium Philippinenese. Montalban (Manila) Luzon central;0;121.144;14.7295;0;0;P01960558;P01960558;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Anaxagorea;luzonensis;0;0;Loher, A;30;;30;;26/10/1890 - 26/10/1890;26;10;1890;<NA>;<NA>;;;;0;Philippines;0;Herbarium Philippinense. Monte de la Cueva de Montalban. Luzon central;0;121.165;14.732;0;0;P01960559;P01960559;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Anaxagorea;luzonensis;0;0;Loher, A;31;;31;;03/08/1890 - 03/08/1890;3;8;1890;<NA>;<NA>;;;;0;Philippines;0;Herbarium Philippinense. Rio Mascap (en los montes de Montalban) Luzon central;0;121.3;14.81;0;0;P01960582;P01960582;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Artabotrys;sp.;0;0;Loher, A;33;;33;;<NA>;;;;<NA>;<NA>;;;;0;Philippines;0;Herbarium Philippinense. Luzon central;0;;;0;0;P02029186;P02029186;Loher;;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Artabotrys;sp.;0;0;Loher, A;34;;34;;<NA>;;;;Kessler, P.;09/09/1985 - 09/09/1985;9;9;1985;0;Philippines;0;Rio Puray junto del sitio Jabaciuhan malaqui. Luzon central;0;121.155;14.749;0;0;P02029196;P02029196;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;sp.;0;0;Loher, A;35;;35;;05/11/1891 - 05/11/1891;5;11;1891;Loher, A.;<NA>;;;;0;Philippines;0;Mariveles, Luzon central;0;120.4903545;14.4356104;0;0;P02034804;P02034804;Loher;Bataan;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Mitrephora;reflexa;0;0;Loher, A;38;;38;;07/06/1891 - 07/06/1891;7;6;1891;Weerasooriya, A.D.;01/03/2001 - 31/03/2001;1;3;2001;0;Philippines;0;Herbarium Philippinense. Cueva de Montalban. Luzon central.;0;121.165;14.732;0;0;P00133827;P00133827;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Phaeanthus;ebracteolatus;0;0;Loher, A;40;;40;;06/07/1891 - 06/07/1891;6;7;1891;Kessler, P.;01/05/2009 - 31/05/2009;1;5;2009;0;Philippines;0;Pena de la Cueva de Montalban (Manila). Luzon central;0;121.165;14.732;0;0;P01960464;P01960464;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Phaeanthus;ebracteolatus;0;0;Loher, A;42;;42;;08/06/1990 - 08/06/1990;8;6;1990;Mols, J.B.;01/07/1998 - 31/07/1998;1;7;1998;0;Philippines;0;Herbarium Philippinense. Rio Macaharing (Manila) Luzon central;0;121.096;14.66;0;0;P01960465;P01960465;Loher;National Capital Region (NCR);Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;suberosa;0;0;Loher, A;44;;44;;22/06/1890 - 22/06/1890;22;6;1890;<NA>;<NA>;;;;0;Philippines;0;Herbarium Philippinense. Diliman (Manila) Luzon central;0;121.05965;14.6495832;0;0;P01983822;P01983822;Loher;National Capital Region (NCR);Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;sp.;0;0;Loher, A;49;;49;;<NA>;;;;<NA>;<NA>;;;;0;Philippines;0;Herbarium Philippinense. Bosoboso (Morong) Luzon central;0;121.237;14.642;0;0;P01983400;P01983400;Loher;Rizal;Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;rufa;0;0;Loher, A;53;;53;;15/05/1890 - 15/05/1890;15;5;1890;<NA>;<NA>;;;;0;Philippines;0;Herbarium Philippinense. San Francisco del Monte. Luzon central.;0;121.0155;14.6105;0;0;P00248459;P00248459;Loher;National Capital Region (NCR);Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;sp.;0;0;Loher, A;55;;55;;30/11/1896 - 30/11/1896;30;11;1896;<NA>;<NA>;;;;0;Philippines;0;Herbarium Philippinense. Manila. Luzon central;0;120.9809674;14.5907332;0;0;P01964276;P01964276;Loher;National Capital Region (NCR);Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;sp.;0;0;Loher, A;56;;56;;<NA>;;;;<NA>;<NA>;;;;0;Philippines;0;Herbarium Philippinense. Luzon central;0;;;0;0;P01964279;P01964279;Loher;Central Luzon (Region III);Loher, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Friesodielsia;bakeri;0;0;Loher;57, 57;;57;;01/07/1892 - 31/07/1892;1;7;1892;van Setten, A.K., van Setten, A.K.;01/01/1987 - 31/12/1987;1;1;1987;0;Philippines;0;Montalhan (Manila) Luzon central;0;121.1445;14.73025;0, 0;0, 0;P01986096, P01986097;P01986096, P01986097;Loher;;nan;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Meiogyne;mindorensis;0;0;Mabesa, C;25388;;25388;;01/03/1916 - 30/04/1916;1;3;1916;Kessler, P.;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Province of Laguna. Luzon;0;121.33;14.17;0;0;P02007492;P02007492;Mabesa;Laguna;Mabesa, C.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;<NA>;indet.;0;0;Madulid, DA;7184;;7184;;10/11/1989 - 10/11/1989;10;11;1989;<NA>;<NA>;;;;0;Philippines;0;Philippines. Barangay Lipata, Nagpana, Barotac Viejo, Iloilo. 100-150 m;0;122.25;11.033333333333333;0;0;P01963750;P01963750;Madulid;Iloilo;Madulid, D.A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;elongata;0;0;Malana;27038;;27038;;01/12/1917 - 31/12/1917;1;12;1917;<NA>;<NA>;;;;0;Philippines;0;Philippines. Kolambugan. Lanao District. Mindanao;0;123.8965933;8.111282;0;0;P01983879;P01983879;Malana;Lanao del Norte;Malana;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Cananga;odorata;0;0;Marche, A;10 c;;10;c;01/03/1884 - 31/03/1884;1;3;1884;Kessler, P.;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Philippines;0;;;0;0;P01952541;P01952541;Marche;;Marche, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Cananga;odorata;0;0;Marche, A;10 B;;10;B;<NA>;;;;<NA>;<NA>;;;;0;Philippines;0;Iles Philippines.;0;;;0;0;P01952487;P01952487;Marche;;Marche, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Cananga;odorata;0;0;Marche, A;10:00 AM;;10;AM;<NA>;;;;Kessler, P.;09/09/1985 - 09/09/1985;9;9;1985;0;Philippines;0;Iles Philippines;0;;;0;0;P01952489;P01952489;Marche;;Marche, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Goniothalamus;obtusifolius;0;0;Marche, A;131, B 131;;131;;01/06/1884 - 30/06/1884;1;6;1884;Kessler, P., <NA>;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Ile Culion. Philippines;0;119.98;11.85;0, 0;0, 0;P01988130, P01988131;P01988130, P01988131;Marche;;nan;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;peninsula;0;0;Marche, A;137;;137;;01/06/1884 - 30/06/1884;1;6;1884;<NA>;<NA>;;;;0;Philippines;0;Ile Culion. Philippines;0;119.97;11.82;0;0;P00248492;P00248492;Marche;Palawan;Marche, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;<NA>;indet.;0;0;Marche, A;159;;159;;01/06/1884 - 30/06/1884;1;6;1884;<NA>;<NA>;;;;0;Philippines;0;Busuanga. Ile Busuanga. Philippines;0;119.9361357;12.1332076;0;0;P02001250;P02001250;Marche;Palawan;Marche, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;<NA>;indet.;0;0;Marche, A;197 Bis;;197;Bis;<NA>;;;;<NA>;<NA>;;;;0;Philippines;0;ile Culion, Philippines;0;119.97;11.82;0;0;P02001251;P02001251;Marche;Palawan;Marche, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Desmos;chinensis;0;0;Marche, A;234, 234, 234;;234;;01/07/1884 - 31/07/1884;1;7;1884;Kessler, P., Kessler, P., Kessler, P.;01/11/2003 - 30/11/2003;1;11;2003;0;Philippines;0;Malbato. Ile Busuanga, Philippines;0;120.11650000000002;12.029000000000002;0, 0, 0;0, 0, 0;P01753526, P01753527, P01753528;P01753526, P01753527, P01753528;Marche;;nan;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;<NA>;indet.;0;0;Marche, A;257;;257;;01/07/1884 - 31/07/1884;1;7;1884;<NA>;<NA>;;;;0;Philippines;0;Malbato. Ile Busuanga. Philippines;0;120.1143268004296;12.0289032;0;0;P01956193;P01956193;Marche;Palawan;Marche, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Xanthophyllum;sp.;0;0;Marche, A;322, 322;;322;;01/07/1884 - 31/07/1884;1;7;1884;<NA>, <NA>;<NA>;;;;0;Philippines;0;Malbato. Ile Busuanga. Philippines;0;120.1175;12.029;0, 0;0, 0;P04180329, P04180330;P04180329, P04180330;Marche;;nan;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Xylopia;densiflora;0;0;Martelino, A;35553;;35553;;01/05/1919 - 30/06/1919;1;5;1919;<NA>;<NA>;;;;0;Philippines;0;Philippines. Libacao. Capiz Province. Panay;0;122.3024183;11.480692;0;0;P01987351;P01987351;Martelino;Aklan;Martelino, A.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Haplostichanthus;lanceolata;0;0;Merrill, ED;10457;;10457;;21/12/1916 - 30/12/1916;21;12;1916;<NA>;<NA>;;;;0;Philippines;0;Philippines. Alabat Island;0;122.05;14.116667;0;0;P01986544;P01986544;Merrill;Quezon;Merrill, E.D.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;lucida;0;0;Merrill, ED;10497;;10497;;21/12/1916 - 30/12/1916;21;12;1916;Merrill, E.D.;<NA>;;;;0;Philippines;0;Philippines. Alabat Island;0;122.05;14.117;0;0;P01983926;P01983926;Merrill;Quezon;Merrill, E.D.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;sorzogonensis;0;0;Merrill;1057;;1057;;01/12/1916 - 31/12/1916;1;12;1916;Merrill;<NA>;;;;0;Philippines;0;Alabat Island;0;122.05;14.117;0;0;P00248448;P00248448;Merrill;Quezon;Merrill;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;goloensis;0;0;Merrill, ED;11551;;11551;;01/08/1922 - 31/08/1922;1;8;1922;Merrill, E.D.;<NA>;;;;0;Philippines;0;Philippines. Golo;0;120.398;13.645;0;0;P00260046;P00260046;Merrill;Occidental Mindoro;Merrill, E.D.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Annona;squamosa;0;0;Merrill, ED;1310;;1310;;01/05/1913 - 31/05/1913;1;5;1913;Merrill, E.D.;<NA>;;;;0;Philippines;0;Philippine plants. Palawan;0;118.75;10.0;0;0;P01984593;P01984593;Merrill;Palawan;Merrill, E.D.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;sorzogonensis;0;0;Merrill, ED;1372;;1372;;01/05/1913 - 31/05/1913;1;5;1913;Merrill, E.D.;<NA>;;;;0;Philippines;0;Philippine plants. Palawan;0;118.75;10.0;0;0;P00248449;P00248449;Merrill;Palawan;Merrill, E.D.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Artabotrys;rolfei;0;0;Merrill, ED;1381;;1381;;01/05/1913 - 31/05/1913;1;5;1913;<NA>;<NA>;;;;0;Philippines;0;Philippine plants. Palawan.;0;118.75;10.0;0;0;P02029219;P02029219;Merrill;Palawan;Merrill, E.D.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Annona;muricata;0;0;Merrill;198;;198;;01/05/1914 - 31/05/1914;1;5;1914;Merrill;<NA>;;;;0;Philippines;0;Umingan, Pangasinan Province, Luzon;0;120.8334911;15.9292773;0;0;P01984606;P01984606;Merrill;Pangasinan;Merrill;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;rufa;0;0;Merrill;199;;199;;01/05/1914 - 31/05/1914;1;5;1914;Merrill;<NA>;;;;0;Philippines;0;Umingan, Pangasinan Province, Luzon;0;120.8334911;15.9292773;0;0;P00142684;P00142684;Merrill;Pangasinan;Merrill;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Polyalthia;suberosa;0;0;Merrill, ED;2016;;2016;;01/04/1914 - 30/04/1914;1;4;1914;<NA>;<NA>;;;;0;Philippines;0;Philippine plants. Manila. Luzon;0;120.9809674;14.5907332;0;0;P01983817;P01983817;Merrill;National Capital Region (NCR);Merrill, E.D.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
0;Uvaria;rufa;0;0;Merrill, ED;2735;;2735;;01/06/1903 - 30/06/1903;1;6;1903;<NA>;<NA>;;;;0;Philippines;0;Philippines. Malapad nabato. Prov. of Rizal, Luzon;0;120.6827773;14.1042132;0;0;P00248476;P00248476;Merrill;Batangas;Merrill, E.D.;<NA>;<NA>;<NA>;;<NA>;<NA>;<NA>
