"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"huh_name";"geo_col";"wiki_url";"region";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"sp_idx";"status";"accepted_name";"ipni_species_author";"ipni_no";"geo_issues";".summary"
"Unona";"velutina";0;0;"Poilane";"1184, 1184, 1184";"";1184;"";"23/03/1920 - 23/03/1920";23;3;1920;"nan, nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Mai lanh prov: de Quang tri";0;107.169766666667;16.6757666666667;"0, 0, 0";"0, 0, 0";"P00234258, P01753499, P01753500";"P00234258, P01753499, P01753500";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Unona velutina";"SYNONYM";"Desmos cochinchinensis";"Lour.";"https://ipni.org/n/75429-1";"";TRUE
"Unona";"velutina";0;0;"Poilane, E";"16638, 16638";"";16638;"";"11/08/1929 - 11/08/1929";11;8;1929;"nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Bù Khang pr: Vinh";0;105.16685;19.433;"0, 0";"0, 0";"P00234261, P01753497";"P00234261, P01753497";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Unona velutina";"SYNONYM";"Desmos cochinchinensis";"Lour.";"https://ipni.org/n/75429-1";"";TRUE
"Unona";"velutina";0;0;"Poilane";"26772";"";26772;"";"08/12/1937 - 08/12/1937";8;12;1937;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Tonkin : Yao San nord de Phong Thô pro: de Laokay. 1500 m alt.";0;103.35;22.6833;"0";"0";"P00234266";"P00234266";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"Lai Châu";0;"Poilane";"<NA>";"VNM";"Unona velutina";"SYNONYM";"Desmos cochinchinensis";"Lour.";"https://ipni.org/n/75429-1";"";TRUE
"Unona";"velutina";0;0;"Poilane, E";"31868";"";31868;"";"27/02/1941 - 27/02/1941";27;2;1941;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Confin sud de la province de Quang nam près du village Moï de Mang Tra. 1500 m. alt.";0;108.035;15.05;"0";"0";"P00234267";"P00234267";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"Quảng Nam";0;"Poilane, E.";"<NA>";"VNM";"Unona velutina";"SYNONYM";"Desmos cochinchinensis";"Lour.";"https://ipni.org/n/75429-1";"";TRUE
"Unona";"velutina";0;0;"Poilane";"8331";"";8331;"";"20/10/1923 - 20/10/1923";20;10;1923;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Kilo 26 route de Nhatrang à Ninh hoa. 600 m alt.";0;109.142;12.42;"0";"0";"P00234259";"P00234259";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"Khánh Hòa";0;"Poilane";"<NA>";"VNM";"Unona velutina";"SYNONYM";"Desmos cochinchinensis";"Lour.";"https://ipni.org/n/75429-1";"";TRUE
"Uvaria";"alba";0;0;"Merrill, ED";"3859";"";3859;"";"01/08/1904 - 31/08/1904";1;8;1904;"Merrill, ED";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Mt. Mariveles. Prov. of Bataan. Luzon";0;120.485;14.523;"0";"0";"P00260081";"P00260081";"Merrill";"Merrill, Elmer Drew";"China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America";"http://en.wikipedia.org/wiki/Elmer_Drew_Merrill";"Bataan";0;"Merrill, E.D.";"Merrill, E.D.";"PHL";"Uvaria alba";"ACCEPTED";"Uvaria alba";"Merr.";"https://ipni.org/n/75556-1";"";TRUE
"Uvaria";"argentea";0;0;"Geesink, R";"5662";"";5662;"";"03/06/1973 - 03/06/1973";3;6;1973;"nan";"<NA>";NA;NA;NA;"not found";"Thaïlande";0;"N. Thailand, Prov.: Chieng Mai. Doi Chang Dao. Alt. 600-700 m.";0;98.8333333333333;19.3333333333333;"0";"0";"P00247942";"P00247942";"Geesink";"Geesink, Robert";"Netherlands";"0";"Chiang Mai(เชียงใหม่)";0;"Geesink, R.";"<NA>";"not found";"Uvaria argentea";"ACCEPTED";"Uvaria argentea";"Blume";"https://ipni.org/n/75567-1";".con";FALSE
"Uvaria";"argentea";0;0;"Thomas, P";"4214";"";4214;"";"17/02/1993 - 17/02/1993";17;2;1993;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malaysia. Jerantut";0;102.3719554;3.9366586;"0";"0";"P02005627";"P02005627";"Thomas";"Thomas, P";"<NA>";"<NA>";"Pahang";0;"Thomas, P";"<NA>";"not found";"Uvaria argentea";"ACCEPTED";"Uvaria argentea";"Blume";"https://ipni.org/n/75567-1";".con";FALSE
"Uvaria";"argentea";0;0;"Wallich";"6468";"";6468;"";"<NA>";NA;NA;NA;"Meade, C";"01/07/2000 - 01/07/2000";1;7;2000;"BD";"Bangladesh";0;"Sillet";0;91.8685271;24.89922;"0";"0";"P00142626";"P00142626";"Wallich";"Wallich";"<NA>";"<NA>";"Sylhet";0;"Wallich";"Meade, C.";"BGD";"Uvaria argentea";"ACCEPTED";"Uvaria argentea";"Blume";"https://ipni.org/n/75567-1";"";TRUE
"Uvaria";"boniana";0;0;"Balansa, B";"4185, 4185";"";4185;"";"01/05/1886 - 31/05/1886";1;5;1886;"Meade, C, Meade, C";"01/07/2000 - 31/07/2000";1;7;2000;"VN";"Viet Nam";0;"Tonkin. Tankeuin, près de Quang-yen";0;106.8025;20.9419722222222;"0, 0";"0, 0";"P00142652, P00247943";"P00142652, P00247943";"Balansa";"Balansa, Benedict";"Algeria, Indonesia, Morocco, New Caledonia, Paraguay, Singapore, Vietnam";"0";"";NA;"";"";"VNM";"Uvaria boniana";"ACCEPTED";"Uvaria boniana";"Finet & Gagnep.";"https://ipni.org/n/75586-1";".con";FALSE
"Uvaria";"boniana";0;0;"Bon, H";"3956, 3956";"";3956;"";"17/09/1888 - 17/09/1888";17;9;1888;"Meade, C, Meade, C";"01/07/2000 - 31/07/2000";1;7;2000;"VN";"Viet Nam";0;"Tonkin. (HN) Ninh Thai, in nemore collis Muon Lang";0;105.78;19.705;"0, 0";"0, 0";"P00247945, P00247946";"P00247945, P00247946";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"";NA;"";"";"VNM";"Uvaria boniana";"ACCEPTED";"Uvaria boniana";"Finet & Gagnep.";"https://ipni.org/n/75586-1";"";TRUE
"Uvaria";"boniana";0;0;"Liang, HY";"62759";"";62759;"";"21/08/1933 - 21/08/1933";21;8;1933;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Yaichow";0;109.163;18.372;"0";"0";"P00247947";"P00247947";"Liang";"Liang, H. Y.";"China";"0";"Hainan(海南)";0;"Liang, H.Y.";"<NA>";"not found";"Uvaria boniana";"ACCEPTED";"Uvaria boniana";"Finet & Gagnep.";"https://ipni.org/n/75586-1";".con";FALSE
"Uvaria";"boniana";0;0;"Loc, PK";"HAL 9238";"HAL";9238;"";"21/09/2006 - 21/09/2006";21;9;2006;"Loc, PK";"01/01/2006 - 31/12/2006";1;1;2006;"VN";"Viet Nam";0;"Vietnam. Tay Ninh. Tan Bien Distr., Tan Binh Municipality, near Ta Not Forest Protection Station. 10 m";0;105.843611111111;11.6361111111111;"0";"0";"P01989171";"P01989171";"Loc";"Phan Ke Loc";"Vietnam";"0";"Tây Ninh";0;"Loc, P.K.";"Loc, P.K.";"VNM";"Uvaria boniana";"ACCEPTED";"Uvaria boniana";"Finet & Gagnep.";"https://ipni.org/n/75586-1";".con";FALSE
"Uvaria";"boniana";0;0;"Tsui, TM";"387";"";387;"";"06/06/1932 - 24/06/1932";6;6;1932;"Merrill, ED";"<NA>";NA;NA;NA;"not found";"Chine";0;"Kwangtung. Wan Tong Shan (Ying Tak District)";0;113.4;24.205;"0";"0";"P00247948";"P00247948";"Tsui";"Tsui, T. M.";"China";"0";"Guangdong(广东)";0;"Tsui, T.M.";"Merrill, E.D.";"not found";"Uvaria boniana";"ACCEPTED";"Uvaria boniana";"Finet & Gagnep.";"https://ipni.org/n/75586-1";".con";FALSE
"Uvaria";"boniana";0;0;"Wang, C";"33547";"";33547;"";"02/08/1933 - 02/08/1933";2;8;1933;"Meade, C";"01/07/2000 - 31/07/2000";1;7;2000;"not found";"Chine";0;"Hainan";0;109.6;19.2;"0";"0";"P00142653";"P00142653";"Wang";"Wang, C";"<NA>";"<NA>";"Hainan(海南)";0;"Wang, C.";"Meade, C.";"not found";"Uvaria boniana";"ACCEPTED";"Uvaria boniana";"Finet & Gagnep.";"https://ipni.org/n/75586-1";".con";FALSE
"Uvaria";"boniana";0;0;"Bon";"";"<NA>";NA;"<NA>";"21/08/1889 - 21/08/1889";21;8;1889;"Meade, C";"01/07/2000 - 31/07/2000";1;7;2000;"VN";"Viet Nam";0;"Ninh-Thaï. Tonkin";0;105.78;19.705;"0";"0";"P00247944";"P00247944";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"Thanh Hóa";0;"Bon";"Meade, C.";"VNM";"Uvaria boniana";"ACCEPTED";"Uvaria boniana";"Finet & Gagnep.";"https://ipni.org/n/75586-1";"";TRUE
"Uvaria";"calamistrata";0;0;"Bodinier, E";"589, 589, 589";"";589;"";"23/05/1894 - 23/05/1894";23;5;1894;"Meade, C, nan, nan";"01/07/2000 - 31/07/2000";1;7;2000;"not found";"Chine";0;"Hong-Kong. Au petit Hong-Kong.";0;114.160969333333;22.2451794;"0, 0, 0";"0, 0, 0";"P00142658, P00142655, P00247950";"P00142658, P00142655, P00247950";"Bodinier";"Bodinier, Emile Marie (Rev.)";"China, France, Hong Kong";"0";"";NA;"";"";"not found";"Uvaria calamistrata";"ACCEPTED";"Uvaria calamistrata";"Hance";"https://ipni.org/n/75602-1";".cen,.con";FALSE
"Uvaria";"calamistrata";0;0;"Castellini";"60, 60";"";60;"";"02/11/1905 - 02/11/1905";2;11;1905;"Meade, C, nan";"01/07/2000 - 31/07/2000";1;7;2000;"VN";"Viet Nam";0;"Song-Hoa. Tonkin";0;106.305;21.837;"0, 0";"0, 0";"P00142654, P00247949";"P00142654, P00247949";"Castellini";"Castellini";"<NA>";"<NA>";"";NA;"";"";"VNM";"Uvaria calamistrata";"ACCEPTED";"Uvaria calamistrata";"Hance";"https://ipni.org/n/75602-1";"";TRUE
"Uvaria";"calamistrata";0;0;"Ford, C";"1005, 1005";"";1005;"";"09/06/1893 - 09/06/1893";9;6;1893;"Meade, C, nan";"01/07/2000 - 31/07/2000";1;7;2000;"not found";"Chine";0;"Little Hongkong. China, Kwangtung Province.";0;114.182;22.252;"0, 0";"0, 0";"P00142657, P00247951";"P00142657, P00247951";"Ford";"Ford, C";"<NA>";"<NA>";"";NA;"";"";"not found";"Uvaria calamistrata";"ACCEPTED";"Uvaria calamistrata";"Hance";"https://ipni.org/n/75602-1";".con";FALSE
"Uvaria";"calamistrata";0;0;"How, FC";"71043";"";71043;"";"01/03/1933 - 31/07/1933";1;3;1933;"Meade, C";"01/07/2000 - 31/07/2000";1;7;2000;"not found";"Chine";0;"Yaichow, Hainan";0;109.163;18.372;"0";"0";"P00142656";"P00142656";"How";"How, FC";"<NA>";"<NA>";"Hainan(海南)";0;"How, F.C.";"Meade, C.";"not found";"Uvaria calamistrata";"ACCEPTED";"Uvaria calamistrata";"Hance";"https://ipni.org/n/75602-1";".con";FALSE
"Uvaria";"calamistrata";0;0;"Lau, SK";"468";"";468;"";"03/09/1932 - 03/09/1932";3;9;1932;"Merrill, ED";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Fung Leng, (Ngai District)";0;109.171;18.31;"0";"0";"P00247952";"P00247952";"Lau";"Lau, S. K.";"China, United States of America";"0";"Hainan(海南)";0;"Lau, S.K.";"Merrill, E.D.";"not found";"Uvaria calamistrata";"ACCEPTED";"Uvaria calamistrata";"Hance";"https://ipni.org/n/75602-1";".con";FALSE
"Uvaria";"calamistrata";0;0;"Swenson, U";"1519";"";1519;"";"29/04/2013 - 29/04/2013";29;4;2013;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Vietnam, Nghê An Province, Buffer zone of Pu Mat National Park, along a road under contruction between Chân Khe chekpoint and the Laotian border. Altitude: 150 m";0;104.734722222222;19.0041666666667;"0";"0";"P00890066";"P00890066";"Swenson";"Swenson, Ulf";"Australia (Country), Chile, Costa Rica, Greece, New Caledonia, New Zealand, Norway, Russia, South Africa";"0";"Nghệ An";0;"Swenson, U.";"<NA>";"VNM";"Uvaria calamistrata";"ACCEPTED";"Uvaria calamistrata";"Hance";"https://ipni.org/n/75602-1";"";TRUE
"Uvaria";"calamistrata";0;0;"Tsang, WT";"339";"";339;"";"05/08/1927 - 05/08/1927";5;8;1927;"Merrill, ED";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hainan. Behind Mo Lai Chi T'ang. Lin Fa Shan and vicinity (Lam Ko District)";0;109.3115;19.714;"0";"0";"P00247954";"P00247954";"Tsang";"Tsang, Wai Tak";"China, Vietnam";"0";"Hainan(海南)";0;"Tsang, W.T.";"Merrill, E.D.";"not found";"Uvaria calamistrata";"ACCEPTED";"Uvaria calamistrata";"Hance";"https://ipni.org/n/75602-1";".con";FALSE
"Uvaria";"cardinalis";0;0;"Elmer, ADE";"15550";"";15550;"";"01/11/1915 - 30/11/1915";1;11;1915;"Elmer, ADE";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippine Islands. Irosin (Mt. Bulusan), province of Sorsogon. Island of Luzon.";0;124.055;12.766;"0";"0";"P00260079";"P00260079";"Elmer";"Elmer, Adolph Daniel Edward";"Indonesia, Philippines, United States of America";"0";"Sorsogon";0;"Elmer, A.D.E.";"Elmer, A.D.E.";"PHL";"Uvaria cardinalis";"SYNONYM";"Uvaria grandiflora";"Roxb. ex Hornem.";"https://ipni.org/n/75606-1";"";TRUE
"Uvaria";"cardinalis";0;0;"Fernando, A";"28234";"";28234;"";"01/11/1920 - 30/11/1920";1;11;1920;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Davao Province. Mindanao";0;125.5;7.17;"0";"0";"P00260078";"P00260078";"Fernando";"Fernando, A";"<NA>";"<NA>";"Davao Region (Region XI)";0;"Fernando, A.";"<NA>";"PHL";"Uvaria cardinalis";"SYNONYM";"Uvaria grandiflora";"Roxb. ex Hornem.";"https://ipni.org/n/75606-1";"";TRUE
"Uvaria";"cauliflora";0;0;"Deverre";"178";"";178;"";"14/06/1984 - 14/06/1984";14;6;1984;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Sabah. Sandakan, Mamonjang";0;118.1158919;5.8391337;"0";"0";"P02132751";"P02132751";"Deverre";"Deverre";"<NA>";"<NA>";"Sabah";0;"Deverre";"<NA>";"not found";"Uvaria cauliflora";"SYNONYM";"Polyalthia cauliflora";"Hook.f. & Thomson";"https://ipni.org/n/75610-1";".con";FALSE
"Uvaria";"clementis";0;0;"Haviland, GD";"2250";"";2250;"";"23/03/1893 - 23/03/1893";23;3;1893;"Attanayake, AMA";"01/03/2010 - 31/03/2010";1;3;2010;"not found";"Malaisie";0;"Borneo. Sk. n/r Kuching";0;110.3439862;1.5574127;"0";"0";"P00142651";"P00142651";"Haviland";"Haviland, George Darby";"Malaysia";"0";"Sarawak";0;"Haviland, G.D.";"Attanayake, A.M.A.S.";"not found";"Uvaria clementis";"ACCEPTED";"Uvaria clementis";"(Merr.) Attan., I.M.Turner & R.M.K.Saunders";"https://ipni.org/n/77116621-1";".con";FALSE
"Uvaria";"clementis";0;0;"Ramos, M";"1667";"";1667;"";"01/09/1920 - 31/12/1920";1;9;1920;"Attanayake, AMA";"01/03/2010 - 31/03/2010";1;3;2010;"not found";"Malaisie";0;"British North Borneo. Sandakan and vicinity.";0;118.1158919;5.8391337;"0";"0";"P00692877";"P00692877";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Sabah";0;"Ramos, M.";"Attanayake, A.M.A.S.";"not found";"Uvaria clementis";"ACCEPTED";"Uvaria clementis";"(Merr.) Attan., I.M.Turner & R.M.K.Saunders";"https://ipni.org/n/77116621-1";".con";FALSE
"Uvaria";"concava";0;0;"Soepadmo";"304";"";304;"";"20/12/1961 - 20/12/1961";20;12;1961;"nan";"<NA>";NA;NA;NA;"not found";"Indonésie";0;"W. Java. Udjung Kulon Reserve, Peutjang Island";0;105.258;-6.739;"0";"0";"P00260077";"P00260077";"Soepadmo";"Soepadmo";"<NA>";"<NA>";"Banten";0;"Soepadmo";"<NA>";"not found";"Uvaria concava";"ACCEPTED";"Uvaria concava";"Teijsm. & Binn.";"https://ipni.org/n/75624-1";".con";FALSE
"Uvaria";"confertiflora";0;0;"Elmer, ADE";"21081";"";21081;"";"01/10/1922 - 31/03/1923";1;10;1922;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Tawao, Elphinstone Province, British North Borneo.";0;117.885331;4.2435206;"0";"0";"P00411199";"P00411199";"Elmer";"Elmer, Adolph Daniel Edward";"Indonesia, Philippines, United States of America";"0";"Sabah";0;"Elmer, A.D.E.";"<NA>";"not found";"Uvaria confertiflora";"SYNONYM";"Uvaria excelsa";"(Hook.f. & Thomson) King";"https://ipni.org/n/75625-1";".con";FALSE
"Uvaria";"cordata";0;0;"Balansa";"4172, 4172, 4172, 4172";"";4172;"";"01/08/1887 - 31/08/1887";1;8;1887;"nan, nan, nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"vallée de Lan-Kok (Mt Bavi). Tonkin";0;105.3608;21.0626;"0, 0, 0, 0";"0, 0, 0, 0";"P00247981, P00247979, P00247980, P01765565";"P00247981, P00247979, P00247980, P01765565";"Balansa";"Balansa";"<NA>";"<NA>";"";NA;"";"";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Balansa, B";"4197";"";4197;"";"28/11/1887 - 28/11/1887";28;11;1887;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Tonkin. Forêts du Mont-Bavi, vers 800 mètr. d'alt.";0;105.3608;21.0626;"0";"0";"P00247982";"P00247982";"Balansa";"Balansa, Benedict";"Algeria, Indonesia, Morocco, New Caledonia, Paraguay, Singapore, Vietnam";"0";"Hà Nội";0;"Balansa, B.";"<NA>";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Bodinier, E";"590, 590";"";590;"";"23/05/1894 - 23/05/1894";23;5;1894;"nan, nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hong-Kong. Dans l'île";0;114.163;22.279;"0, 0";"0, 0";"P00248153, P00248282";"P00248153, P00248282";"Bodinier";"Bodinier, Emile Marie (Rev.)";"China, France, Hong Kong";"0";"";NA;"";"";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".con";FALSE
"Uvaria";"cordata";0;0;"Bon";"153";"";153;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hong-Kong";0;114.163;22.279;"0";"0";"P00247983";"P00247983";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"Hong Kong(香港)";0;"Bon";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".con";FALSE
"Uvaria";"cordata";0;0;"Bon";"4775";"";4775;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Tonkin : Lac-Tho, Ke-so, prov. Nam-Binh";0;106.1688;20.423;"0";"0";"P00247986";"P00247986";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"Nam Định";0;"Bon";"<NA>";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Bon";"5039, 5039, 5039";"";5039;"";"28/01/1892 - 28/01/1892";28;1;1892;"nan, nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Biên-yen, au n. de Hung-Yen (fleuve rouge)";0;106.051;20.648;"0, 0, 0";"0, 0, 0";"P00247988, P00247989, P00247987";"P00247988, P00247989, P00247987";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"";NA;"";"";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Bon";"5298, 5298, 5298";"";5298;"";"20/04/1892 - 20/04/1892";20;4;1892;"nan, nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Yen-Vuc. Tonkin";0;105.8;19.85;"0, 0, 0";"0, 0, 0";"P00247991, P00247992, P00247990";"P00247991, P00247992, P00247990";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"";NA;"";"";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Bon";"622";"";622;"";"01/01/1883 - 31/12/1891";1;1;1883;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Hong-Kong";0;114.163;22.279;"0";"0";"P00247985";"P00247985";"Bon";"Bon, Henri Francois";"Hong Kong, Vietnam";"0";"Hong Kong(香港)";0;"Bon";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".con";FALSE
"Uvaria";"cordata";0;0;"Callery";"74";"";74;"";"01/01/1837 - 31/12/1837";1;1;1837;"nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Chine (Macao)";0;113.551;22.176;"0";"0";"P00248156";"P00248156";"Callery";"Callery, Joseph Maxime Marie";"China, Indonesia, Vietnam";"0";"Macau(澳門)";0;"Callery";"<NA>";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".con";FALSE
"Uvaria";"cordata";0;0;"Cumming";"1291";"";1291;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Manille";0;120.9809674;14.5907332;"0";"0";"P00260056";"P00260056";"Cumming";"Cumming";"<NA>";"<NA>";"National Capital Region (NCR)";0;"Cumming";"<NA>";"PHL";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".cap,.cen";FALSE
"Uvaria";"cordata";0;0;"Cumming";"1807";"";1807;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Manille.";0;120.9809674;14.5907332;"0";"0";"P00260057";"P00260057";"Cumming";"Cumming";"<NA>";"<NA>";"National Capital Region (NCR)";0;"Cumming";"<NA>";"PHL";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".cap,.cen";FALSE
"Uvaria";"cordata";0;0;"Cumming";"751";"";751;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Manille";0;120.9809674;14.5907332;"0";"0";"P00260055";"P00260055";"Cumming";"Cumming";"<NA>";"<NA>";"National Capital Region (NCR)";0;"Cumming";"<NA>";"PHL";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".cap,.cen";FALSE
"Uvaria";"cordata";0;0;"David";"3705, 3705, 3705";"";3705;"";"21/09/1988 - 21/09/1988";21;9;1988;"David, David, David";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malaysia. Mersing";0;103.835494;2.4298532;"0, 0, 0";"0, 0, 0";"P06901529, P06901531, P06901532";"P06901529, P06901531, P06901532";"David";"David";"<NA>";"<NA>";"";NA;"";"";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".con";FALSE
"Uvaria";"cordata";0;0;"Dien, P";"46, 46";"";46;"";"01/11/1935 - 01/11/1935";1;11;1935;"nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Cochinchine. Arboretum de Trangbôm";0;107.0059;10.9536;"0, 0";"0, 0";"P00248137, P00248136";"P00248137, P00248136";"Dien";"Dien, P";"<NA>";"<NA>";"";NA;"";"";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Dournes, J";"119";"";119;"";"01/02/1965 - 28/02/1965";1;2;1965;"Kessler, P";"01/06/2004 - 30/06/2004";1;6;2004;"VN";"Viet Nam";0;"Vietnam : Hau Bon (Cheo Reo) prov. du Dac Lac";0;108.45;13.4;"0";"0";"P02005623";"P02005623";"Dournes";"Dournes, J";"<NA>";"<NA>";"Gia Lai";0;"Dournes, J.";"Kessler, P.";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Eberhardt";"4462";"";4462;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Indochine. Phu-Tho. Province: Phu-Tho";0;105.2238899;21.4000047;"0";"0";"P00247996";"P00247996";"Eberhardt";"Eberhardt";"<NA>";"<NA>";"Phú Thọ";0;"Eberhardt";"<NA>";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Eberhardt";"4840";"";4840;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Indochine. Vinh Yen. Province : Vinh Yen";0;105.5916322;21.3088479;"0";"0";"P00247997";"P00247997";"Eberhardt";"Eberhardt";"<NA>";"<NA>";"Vĩnh Phúc";0;"Eberhardt";"<NA>";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Eberhardt";"4934";"";4934;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Indochine. Lang Luc. Province : Vinh Yên";0;105.5916322;21.3088479;"0";"0";"P00248000";"P00248000";"Eberhardt";"Eberhardt";"<NA>";"<NA>";"Vĩnh Phúc";0;"Eberhardt";"<NA>";"VNM";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";"";TRUE
"Uvaria";"cordata";0;0;"Ford";"1006, 1006";"";1006;"";"09/08/1893 - 09/08/1893";9;8;1893;"nan, nan";"<NA>";NA;NA;NA;"not found";"Chine";0;"Kouang-toung, Chine";0;114.163;22.279;"0, 0";"0, 0";"P00248159, P00248158";"P00248159, P00248158";"Ford";"Ford, Charles";"China, Hong Kong";"0";"";NA;"";"";"not found";"Uvaria cordata";"SYNONYM";"Uvaria littoralis";"(Blume) Blume";"https://ipni.org/n/75628-1";".con";FALSE
