scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;orig_recby;orig_detby;country_iso3;sp_idx;status;accepted_name;ipni_species_author;ipni_no
Melodorum aberrans (Maingay ex Hook.f. & Thomson) J.Sinclair;Sphaerocoryne;affinis;0;0;Boerlage, JG;Boerlage, JG  134 ;Boerlage;134;;0;;;;Kessler, PJA;1989-05-01T00:00:00;1;5;1989;ID;Indonesia;0;Cul in Hort Bot. Bog.;0;106.7913;-6.5897;<NA>;Botany;L1766134;L.1766134;Boerlage;Boerlage, Jacob Gijsbert;Indonesia, Netherlands;0;0;Boerlage JG;Kessler PJA;IDN;Sphaerocoryne affinis;ACCEPTED;Sphaerocoryne affinis;(Teijsm. & Binn.) Ridl.;https://ipni.org/n/75154-1
Sphaerocoryne affinis (Teijsm. & Binn.) Ridl.;Sphaerocoryne;affinis;0;0;Mols, JB;Mols, JB  10 ;Mols;10;;0;4;9;2001;Kessler, PJA;2001-09-01T00:00:00;1;9;2001;ID;Indonesia;0;Indonesia, Java, Kebun Raya Bogor.;0;106.783333;-6.583333;<NA>;Botany;L3928322;L.3928322;Mols;Mols, Johan B.;0;0;0;Mols JB;Kessler PJA;IDN;Sphaerocoryne affinis;ACCEPTED;Sphaerocoryne affinis;(Teijsm. & Binn.) Ridl.;https://ipni.org/n/75154-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Achmad;Achmad  1036 , Achmad  1036 ;Achmad;1036;;0;9;4;1919;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Eil. Simaloer, Sumatra.;0;96.08;2.58;<NA>, <NA>;Botany, Botany;L1770285, L1770286;L.1770285, L.1770286;Achmad;Achmad;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Achmad;Achmad  1289 ;Achmad;1289;;0;4;8;1919;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Eil. Simaloer, Sumatra.;0;96.08;2.58;<NA>;Botany;L1770289;L.1770289;Achmad;Achmad;Indonesia;0;0;Achmad;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Achmad;Achmad  548 , Achmad  548 ;Achmad;548;;0;19;7;1918;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;<NA>;0;96.08;2.58;<NA>, <NA>;Botany, Botany;U1081080, L1770278;U.1081080, L.1770278;Achmad;Achmad;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Backer, CA;Backer, CA  30419 ;Backer;30419;;0;5;4;1920;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java res. Pasoeroean, Bosch v. Gombangan bij Bantoer.;0;112.5667;-8.3;<NA>;Botany;L1770247;L.1770247;Backer;Backer, Cornelis Andries B.;Indonesia, Netherlands, Singapore;0;0;Backer CA;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Balgooy, MMJ van;Balgooy, MMJ van  5249 ;Balgooy;5249;;0;14;10;1985;nan;<NA>;;;;ID;Indonesia;0;Indonesia. Gn. Klatakan, W. Bali.;0;114.499274;-8.208545;<NA>;Botany;L2105932;L.2105932;Balgooy;Balgooy, Max Michael Josephus van;Netherlands, Papua New Guinea;0;0;Balgooy MMJ van;<NA>;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5283 , Balgooy, MMJ van; Setten, AK van  5283 , Balgooy, MMJ van; Setten, AK van  5283 , Balgooy, MMJ van; Setten, AK van  5283 , Balgooy, MMJ van; Setten, AK van  5283 , Balgooy, MMJ van; Setten, AK van  5283 ";Balgooy;5283;;0;31;5;1986;nan, nan, nan, nan, nan, nan;<NA>;;;;ID;Indonesia;0;Indonesia. Kebun Raya Bogor, W. Java.;0;106.78333300000001;-6.583333;<NA>, <NA>, <NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany, Botany, Botany;L0299426, L2105948, L2105949, U1081086, U1081085, L0772331;L  0299426, L.2105948, L.2105949, U.1081086, U.1081085, L  0772331;Balgooy;Balgooy, Max Michael Josephus van;Netherlands, Papua New Guinea;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Brinkman, R;Brinkman, R  813 ;Brinkman;813;;0;20;10;1936;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Kedoe, Magelang.;0;110.217778;-7.470556;<NA>;Botany;L1770233;L.1770233;Brinkman;Brinkman, Rindert;Indonesia;0;0;Brinkman R;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Dransfield, J;Dransfield, J  1006 ;Dransfield;1006;;0;17;10;1970;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java W. Jaulappa F.R., Djasinga.;0;106.461667;-6.478889;<NA>;Botany;L1770260;L.1770260;Dransfield;Dransfield, John;Brunei, Thailand;http://en.wikipedia.org/wiki/John_Dransfield;0;Dransfield J;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Dransfield, J;Dransfield, J  2542 , Dransfield, J  2542 ;Dransfield;2542;;0;17;6;1972;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. W. Java, Banten, G. Kendeng, Ujung Kulon.;0;107.266667;-7.1;<NA>, <NA>;Botany, Botany;L2105944, L2105945;L.2105944, L.2105945;Dransfield;Dransfield, John;Brunei, Thailand;http://en.wikipedia.org/wiki/John_Dransfield;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Dransfield, J;Dransfield, J  995 ;Dransfield;995;;0;17;10;1970;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Janlappa forest Reserve, Djasinga.;0;106.461667;-6.478889;<NA>;Botany;L1770238;L.1770238;Dransfield;Dransfield, John;Brunei, Thailand;http://en.wikipedia.org/wiki/John_Dransfield;0;Dransfield J;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Dumas, JM;Dumas, JM  1643 ;Dumas;1643;;0;12;7;1917;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Sumatra, Palenbang, Rawas.;0;103.4;-2.7;<NA>;Botany;L1770279;L.1770279;Dumas;Dumas, J. M.;Indonesia, Papua New Guinea;0;0;Dumas JM;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Eyma, PJ;Eyma, PJ  s.n. ;Eyma;nan;;0;19;12;1940;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;W Java, Batavia, Solear bij Tjisoka ('apenbosch' met kramats);0;106.390278;-6.274167;<NA>;Botany;L1770265;L.1770265;Eyma;Eyma, Pierre Joseph;Indonesia;0;0;Eyma PJ;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Garden, BB;Bogor Botanical Garden  156 ;Bogor;156;;0;;;;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;<NA>;0;106.7913;-6.5897;<NA>;Botany;L2105935;L.2105935;Garden;Garden, BB;<NA>;<NA>;0;Bogor Botanical Garden;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Garden, BB;Bogor Botanical Garden  157 ;Bogor;157;;0;;;;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;<NA>;0;106.7913;-6.5897;<NA>;Botany;L2105942;L.2105942;Garden;Garden, BB;<NA>;<NA>;0;Bogor Botanical Garden;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Garden, BB;Bogor Botanical Garden  7691 ;Bogor;7691;;0;;;;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;<NA>;0;106.7913;-6.5897;<NA>;Botany;L2105933;L.2105933;Garden;Garden, BB;<NA>;<NA>;0;Bogor Botanical Garden;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Garden, BB;Bogor Botanical Garden  7692 ;Bogor;7692;;0;;;;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;<NA>;0;106.7913;-6.5897;<NA>;Botany;L2105934;L.2105934;Garden;Garden, BB;<NA>;<NA>;0;Bogor Botanical Garden;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Hamzah, Z;Hamzah, Z  12 ;Hamzah;12;;0;17;10;1952;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;"Borneo; Sambas, G. Sendjudjut";0;109.25;1.383333;<NA>;Botany;L1770234;L.1770234;Hamzah;Hamzah, Z;<NA>;<NA>;0;Hamzah Z;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Harreveld, P van;Harreveld, P van  1553 ;Harreveld;1553;;0;22;7;1907;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Tuin Buitenzorg.;0;106.7913;-6.5897;<NA>;Botany;L2105947;L.2105947;Harreveld;Harreveld, Philippus van;Indonesia;0;0;Harreveld P van;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Harreveld, P van;Harreveld, P van  1554 ;Harreveld;1554;;0;22;7;1907;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Tuin Buitenzorg.;0;106.7913;-6.5897;<NA>;Botany;L2105937;L.2105937;Harreveld;Harreveld, Philippus van;Indonesia;0;0;Harreveld P van;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Harreveld, P van;Harreveld, P van  1555 ;Harreveld;1555;;0;28;7;1907;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Tjampeaheuvel bij Buitenzorg.;0;106.700833;-6.554722;<NA>;Botany;L1770239;L.1770239;Harreveld;Harreveld, Philippus van;Indonesia;0;0;Harreveld P van;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Harreveld, P van;Harreveld, P van  2667 , Harreveld, P van  2667 ;Harreveld;2667;;0;22;7;1907;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Tuin Buitenzorg.;0;106.7913;-6.5897;<NA>, <NA>;Botany, Botany;L2105941, L2105940;L.2105941, L.2105940;Harreveld;Harreveld, Philippus van;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Hochreutiner, BPG;Hochreutiner, BPG  2315 ;Hochreutiner;2315;;0;1;1;1903;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Djokjakarta.;0;110.366667;-7.783333;<NA>;Botany;L1770269;L.1770269;Hochreutiner;Hochreutiner, Bénedict Pierre Georges;Algeria, Austria, Indonesia, Switzerland, United States of America;0;0;Hochreutiner BPG;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Hoet, C;Hoet, C  34 ;Hoet;34;;0;13;11;1921;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Sumatra, Lampong, G. Rate Telanggaran.;0;105.09337;-5.51338;<NA>;Botany;L1770287;L.1770287;Hoet;Hoet, C;<NA>;<NA>;0;Hoet C;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Hoet, C;Hoet, C  402 ;Hoet;402;;0;8;12;1921;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Sumatra, Lampong, Estete Wai Lima.;0;105.0;-5.0;<NA>;Botany;L1770280;L.1770280;Hoet;Hoet, C;<NA>;<NA>;0;Hoet C;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Koorders, SH;Koorders, SH  11402 , Koorders, SH  11402 ;Koorders;11402;;0;1;10;1891;nan, nan;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Pekalongan, Soebah.;0;109.866667;-6.966667;<NA>, <NA>;Botany, Botany;L1770243, L0776232;L.1770243, L  0776232;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Koorders, SH;Koorders, SH  14818 , Koorders, SH  14818 ;Koorders;14818;;0;29;10;1893;nan, nan;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Pekalongan, Soebah.;0;109.866667;-6.966667;<NA>, <NA>;Botany, Botany;L1770244, L0776229;L.1770244, L  0776229;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Koorders, SH;Koorders, SH  38853 ;Koorders;38853;;0;27;11;1900;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Semarang, Karangasem.;0;110.696667;-7.803333;<NA>;Botany;L1770270;L.1770270;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Koorders, SH;Koorders, SH  39282 ;Koorders;39282;;0;26;9;1901;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Banjoemas, Noesa Kambangan.;0;108.948611;-7.751111;<NA>;Botany;L1770264;L.1770264;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Koorders, SH;Koorders, SH  571 ;Koorders;571;;0;6;6;1890;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia, Java, Preanger, Palaboeanratoe.;0;106.55;-6.983333;<NA>;Botany;L1770248;L.1770248;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Koorders, SH;Koorders, SH  572 , Koorders, SH  572 ;Koorders;572;;0;30;6;1892;nan, nan;<NA>;;;;ID;Indonesia;0;Indonesia, Java, Bantam, Tjimara Oedjoeng.;0;108.7;-7.083333;<NA>, <NA>;Botany, Botany;L1770253, L0776231;L.1770253, L  0776231;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Koorders, SH;Koorders, SH  573 , Koorders, SH  573 ;Koorders;573;;0;13;3;1892;nan, nan;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Semarang, Karangasem.;0;110.696667;-7.803333;<NA>, <NA>;Botany, Botany;L1770245, L0776230;L.1770245, L  0776230;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Koorders, SH;Koorders, SH  577 , Koorders, SH  577 ;Koorders;577;;0;27;6;1892;nan, nan;<NA>;;;;ID;Indonesia;0;Indonesia, Java, Bantam, Tjimara Oedjoeng.;0;108.7;-7.083333;<NA>, <NA>;Botany, Botany;L1770254, L0776228;L.1770254, L  0776228;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Kostermans, AJGH;Kostermans, AJGH  s.n. ;Kostermans;nan;;0;1;3;1964;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;"Indonesia. J.W. Java; Udjungjulon Res., Peutjang Isl.";0;105.25;-6.733333;<NA>;Botany;L2105943;L.2105943;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Lam, HJ;Lam, HJ  2201 ;Lam;2201;;0;19;7;1925;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Buitenzorg. G. Tjibodas bij Tjampea.;0;107.005205;-6.738088;<NA>;Botany;L1770262;L.1770262;Lam;Lam, Herman Johannes;Australia (Country), Malaysia, New Zealand, Papua New Guinea, Sri Lanka, Thailand;0;0;Lam HJ;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Laumonier, Y;Laumonier, Y TFB 4052 , Laumonier, Y TFB 4052 , Laumonier, Y TFB 4052 ;Laumonier;4052;;0;15;12;1982;Heusden, ECH van, Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Bukit Langayang, Kerinci district, near Tamiai, Jambi Province, Sumatra.;0;101.38;-2.08;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1770275, L0192301, L0190876;L.1770275, L  0192301, L  0190876;Laumonier;Laumonier, Y.;Indonesia;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Mols, JB;Mols, JB  13 , Mols, JB  13 , Mols, JB  13 ;Mols;13;;0;4;9;2001;Kessler, PJA, Kessler, PJA, Kessler, PJA;2001-09-01T00:00:00;1;9;2001;ID;Indonesia;0;<NA>;0;106.78333300000001;-6.583333;<NA>, <NA>, <NA>;Botany, Botany, Botany;L0770363, L2105946, L0126806;L  0770363, L.2105946, L  0126806;Mols;Mols, Johan B.;0;0;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Murata, G;"Murata, G; Fukuoka, N J 400 ";Murata;400;;0;26;8;1973;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. West Java: near Cibodas (Tjibodas).;0;107.005205;-6.738088;<NA>;Botany;L2105939;L.2105939;Murata;Murata, Gen;Japan, Nepal, Thailand;0;0;"Murata G; Fukuoka N";Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Nagamasu, H;Nagamasu, H  3226 ;Nagamasu;3226;;0;9;9;1988;Kessler, PJA;1990-04-01T00:00:00;1;4;1990;ID;Indonesia;0;West Sumatra, Panti Nature Reserve: Panti, Kabupaten Pasaman.;0;100.033333;0.35;<NA>;Botany;L1770277;L.1770277;Nagamasu;Nagamasu, Hidetoshi;Thailand;0;0;Nagamasu H;Kessler PJA;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Okada, H;Okada, H  3531 ;Okada;3531;;0;14;7;1981;nan;<NA>;;;;ID;Indonesia;0;<NA>;0;105.333333;-6.75;<NA>;Botany;U1081084;U.1081084;Okada;Okada, H;<NA>;<NA>;0;Okada H;<NA>;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Sinclair, J;Sinclair, J  10041 ;Sinclair;10041;;0;27;2;1959;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Horuts Bogoriensis, West Java. Origin Java.;0;106.7913;-6.5897;<NA>;Botany;L2105938;L.2105938;Sinclair;Sinclair, John F.;United States of America;0;0;Sinclair J;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Steenis, CGGJ van;Steenis, CGGJ van  17515 ;Steenis;17515;;0;1;12;1940;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, res. Kembang, Blora.;0;111.416667;-6.95;<NA>;Botany;L1770246;L.1770246;Steenis;Steenis, Cornelis Gijsbert Gerrit Jan van;Australia (Country), Canada, Canary Islands, Greenland, India, Japan, Trinidad and Tobago;0;0;Steenis CGGJ van;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Unknown;Unknown  34 ;Unknown;34;;0;;;;nan;<NA>;;;;ID;Indonesia;0;<NA>;0;105.0;-5.0;<NA>;Botany;L0197498;L  0197498;Unknown;Unknown;<NA>;<NA>;0;Unknown;<NA>;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Valeton, T;Valeton, T  797 ;Valeton;797;;0;1;1;1907;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. W Java, Djasinga.;0;106.461667;-6.478889;<NA>;Botany;L1770273;L.1770273;Valeton;Valeton, Theodoric;Indonesia;0;0;Valeton T;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Wasijat;Wasijat Ja 6181 ;Wasijat;6181;;0;20;10;1953;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Java, Bogor, Handjere (Janglappa).;0;106.643333;-6.423889;<NA>;Botany;L1770274;L.1770274;Wasijat;Wasijat;<NA>;<NA>;0;Wasijat;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
