scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;region;specificEpithet;orig_recby;orig_detby;to_check;to_check_det;country_iso3;status;accepted_name;ipni_no
0;Haplostichanthus;lanceolata;S.Vidal;0;Elmer, ADE;17775;;17775;;01/06/1917 - 31/07/1917;1;6;1917;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Los Baños (Mt. Maquiling), province of Laguna. Island of Luzon.;0;121.198;14.141;0;0;P01986547;P01986547;Elmer;Laguna;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Uvaria;sorzogonensis;(Blume) Blume;0;Elmer, ADE;17933;;17933;;01/06/1917 - 31/07/1917;1;6;1917;nan;01/01/1987 - 31/12/1987;1;1;1987;PH;Philippines;0;Philippine Islands. Los Baños (Mt. Maquiling), Province of Laguna. Island of Luzon;0;121.1944;14.1364;0;0;P00248447;P00248447;Elmer;Laguna;0;Elmer, A.D.E.;van Setten, A.K.;;;PHL;SYNONYM;Uvaria littoralis;https://ipni.org/n/75939-1
0;Goniothalamus;elmeri;Merr.;0;Elmer, ADE;18263;;18263;;01/06/1917 - 31/07/1917;1;6;1917;nan;<NA>;;;;PH;Philippines;0;Philippine islands. Los Baños (Mt. Maquiling), Province of Laguna, Luzon;0;121.199;14.134;0;0;P01988169;P01988169;Elmer;Laguna;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Elmer, ADE;18327;;18327;;01/06/1917 - 31/07/1917;1;6;1917;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Los Baños (Mt. Maquiling), Province of Laguna, Luzon;0;121.199;14.134;0;0;P01986552;P01986552;Elmer;Laguna;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Goniothalamus;elmeri;Merr.;0;Elmer, ADE;22318;;22318;;01/05/1927 - 31/05/1927;1;5;1927;nan;<NA>;;;;PH;Philippines;0;Philippine Islands. Camp Stotsenburg (Mt. Pinatubo), Pampanga Province, Luzon.;0;120.522;15.18;0;0;P01988166;P01988166;Elmer;Pampanga;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1
0;Sageraea;glabra;Miq.;0;Elmer, ADE;4021;;4021;;12/03/1905 - 12/03/1905;12;3;1905;Kessler, P;04/09/1985 - 04/09/1985;4;9;1985;PH;Philippines;0;Philippines. Laguimanoc, Tayabas Prov. Luzon;0;121.815;13.916;0;0;P00247905;P00247905;Elmer;Quezon;0;Elmer, A.D.E.;Kessler, P.;;;PHL;SYNONYM;Sageraea lanceolata;https://ipni.org/n/75130-1
0;Goniothalamus;elmeri;Merr.;0;Elmer, ADE;6105;;6105;;01/04/1904 - 30/04/1904;1;4;1904;nan;<NA>;;;;PH;Philippines;0;Philippines. Sablan, Province of Benguet, Luzon.;0;120.48758;16.4958615;0;0;P00432365;P00432365;Elmer;Benguet;0;Elmer, A.D.E.;<NA>;;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1
0;Uvaria;stellata;Teijsm. & Binn.;0;Elmer, ADE;6322;;6322;;01/05/1904 - 31/05/1904;1;5;1904;nan;<NA>;;;;PH;Philippines;0;Philippines. Twin Peaks, Province of Benguet, Luzon.;0;120.561;16.261;0;0;P00248442;P00248442;Elmer;Benguet;0;Elmer, A.D.E.;<NA>;;;PHL;SYNONYM;Uvaria concava;https://ipni.org/n/75947-1
0;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Elmer, ADE;6369, 6369;;6369;;01/05/1904 - 31/05/1904;1;5;1904;nan, nan;<NA>;;;;PH;Philippines;0;Philippines. Twin Peaks, Province of Benguet, Luzon.;0;120.56801515000001;16.2837264;0, 0;0, 0;P00248477, P00248478;P00248477, P00248478;Elmer;;;;;;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1
0;Meiogyne;mindorensis;(Merr.) Heusden;0;Elmer, ADE;7649;;7649;;01/06/1917 - 31/07/1917;1;6;1917;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippine Islands. Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon;0;121.199;14.134;0;0;P00390638;P00390638;Elmer;Laguna;0;Elmer, A.D.E.;Kessler, P.;;;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1
0;Pseuduvaria;unguiculata;(Elmer) Y.C.F.Su & R.M.K.Saunders;0;Escritor, L;20834;;20834;;01/03/1913 - 30/04/1913;1;3;1913;Su, YCF;01/09/2001 - 30/09/2001;1;9;2001;PH;Philippines;0;Philippines. Guinayangan. Province of Tayabas. Luzon;0;122.4521906;13.8963821;0;0;P00268547;P00268547;Escritor;Quezon;0;Escritor, L.;Su, Y.C.F.;;;PHL;ACCEPTED;Pseuduvaria unguiculata;https://ipni.org/n/20002933-1
0;Xylopia;densiflora;R.E.Fr.;0;Escritor, L;21198;;21198;;26/06/1913 - 26/06/1913;26;6;1913;nan;<NA>;;;;PH;Philippines;0;Philippines. Baler. Province of Tayabas. Luzon;0;121.5627247;15.759086;0;0;P01987352;P01987352;Escritor;Aurora;0;Escritor, L.;<NA>;;;PHL;ACCEPTED;Xylopia densiflora;https://ipni.org/n/269787-2
0;Uvaria;cardinalis;Roxb. ex Hornem.;0;Fernando, A;28234;;28234;;01/11/1920 - 30/11/1920;1;11;1920;nan;<NA>;;;;PH;Philippines;0;Philippines. Davao Province. Mindanao;0;125.5;7.17;0;0;P00260078;P00260078;Fernando;Davao Region (Region XI);0;Fernando, A.;<NA>;;;PHL;SYNONYM;Uvaria grandiflora;https://ipni.org/n/75606-1
0;Fissistigma;fulgens;(Hook.f. & Thomson) Merr.;0;Gardner;2340;;2340;;<NA>;;;;nan;<NA>;;;;PH;Philippines;0;Manilia;0;120.9809674;14.5907332;0;0;P01964100;P01964100;Gardner;National Capital Region (NCR);0;Gardner;<NA>;;;PHL;ACCEPTED;Fissistigma fulgens;https://ipni.org/n/73018-1
0;Uvaria;cordata;(Blume) Blume;0;Gaudichaud;286, 286, 286;;286;;01/11/1836 - 30/11/1836;1;11;1836;nan, nan, nan;<NA>;;;;PH;Philippines;0;Manille;0;120.9809674;14.5907332;0, 0, 0;0, 0, 0;P00260061, P00260062, P00260063;P00260061, P00260062, P00260063;Gaudichaud;;;;;;;PHL;SYNONYM;Uvaria littoralis;https://ipni.org/n/75628-1
0;Sageraea;lanceolata;Miq.;0;Klemme, W;22458;;22458;;01/10/1910 - 31/10/1910;1;10;1910;Kessler, P;01/06/2004 - 30/06/2004;1;6;2004;PH;Philippines;0;Philippines. Prov. of Misamis. Mindanao;0;;;0;0;P00247904;P00247904;Klemme;Northern Mindanao (Region X);0;Klemme, W.;Kessler, P.;;;PHL;ACCEPTED;Sageraea lanceolata;https://ipni.org/n/75133-1
0;Friesodielsia;glauca;(Hook.f. & Thomson) Steenis;0;Loher, A;12079;;12079;;01/05/1907 - 31/05/1907;1;5;1907;nan;<NA>;;;;PH;Philippines;0;Philippines. Montalban. Rizal Province;0;121.144;14.7295;0;0;P01986138;P01986138;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;ACCEPTED;Friesodielsia glauca;https://ipni.org/n/73109-1
0;Goniothalamus;elmeri;Merr.;0;Loher, A;12265;;12265;;01/12/1910 - 31/12/1910;1;12;1910;nan;<NA>;;;;PH;Philippines;0;Philippines. Luzon. Rizal Province;0;121.26;14.57;0;0;P01988167;P01988167;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1
0;Xylopia;dehiscens;(Blanco) Merr.;0;Loher, A;13261;;13261;;<NA>;;;;nan;<NA>;;;;PH;Philippines;0;Philippines. Montalban. Rizal Province;0;121.144;14.7295;0;0;P01987355;P01987355;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;ACCEPTED;Xylopia dehiscens;https://ipni.org/n/76111-1
0;Xylopia;dehiscens;(Blanco) Merr.;0;Loher, A;13398;;13398;;01/05/1915 - 31/05/1915;1;5;1915;nan;<NA>;;;;PH;Philippines;0;Philippines. Montalban. Rizal Province;0;121.144;14.7295;0;0;P01987354;P01987354;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;ACCEPTED;Xylopia dehiscens;https://ipni.org/n/76111-1
0;Mitrephora;reflexa;Merr.;0;Loher, A;13511;;13511;;01/03/1915 - 31/03/1915;1;3;1915;nan;<NA>;;;;PH;Philippines;0;Philippines. Paningtingan. Rizal Province;0;121.188;14.735;0;0;P01967887;P01967887;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;ACCEPTED;Mitrephora reflexa;https://ipni.org/n/74037-1
0;Meiogyne;mindorensis;(Merr.) Heusden;0;Loher, A;14159;;14159;;01/03/1914 - 31/03/1914;1;3;1914;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Luzon. Angilog. Rizal Province;0;121.333;14.883;0;0;P02007488;P02007488;Loher;Rizal;0;Loher, A.;Kessler, P.;;;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1
0;Orophea;cumingiana;S.Vidal;0;Loher, A;14868;;14868;;01/06/1913 - 30/06/1913;1;6;1913;nan;<NA>;;;;PH;Philippines;0;Philippines. Rizal Province. Luzon;0;121.25;14.65;0;0;P01987515;P01987515;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;ACCEPTED;Orophea cumingiana;https://ipni.org/n/74213-1
0;Haplostichanthus;lanceolata;S.Vidal;0;Loher, A;15026;;15026;;<NA>;;;;nan;<NA>;;;;PH;Philippines;0;Philippines. Rizal Province. Luzon;0;121.25;14.65;0;0;P01986550;P01986550;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Anaxagorea;luzonensis;A.Gray;0;Loher, A;27;;27;;01/06/1892 - 30/06/1892;1;6;1892;Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;PH;Philippines;0;Herbarium Philippinenese. Montalban (Manila) Luzon central;0;121.144;14.7295;0;0;P01960558;P01960558;Loher;Rizal;0;Loher, A.;Kessler, P.;;;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1
0;Anaxagorea;luzonensis;A.Gray;0;Loher, A;30;;30;;26/10/1890 - 26/10/1890;26;10;1890;nan;<NA>;;;;PH;Philippines;0;Herbarium Philippinense. Monte de la Cueva de Montalban. Luzon central;0;121.165;14.732;0;0;P01960559;P01960559;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1
0;Anaxagorea;luzonensis;A.Gray;0;Loher, A;31;;31;;03/08/1890 - 03/08/1890;3;8;1890;nan;<NA>;;;;PH;Philippines;0;Herbarium Philippinense. Rio Mascap (en los montes de Montalban) Luzon central;0;121.3;14.81;0;0;P01960582;P01960582;Loher;Rizal;0;Loher, A.;<NA>;;;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1
0;Mitrephora;reflexa;Merr.;0;Loher, A;38;;38;;07/06/1891 - 07/06/1891;7;6;1891;Weerasooriya, AD;01/03/2001 - 31/03/2001;1;3;2001;PH;Philippines;0;Herbarium Philippinense. Cueva de Montalban. Luzon central.;0;121.165;14.732;0;0;P00133827;P00133827;Loher;Rizal;0;Loher, A.;Weerasooriya, A.D.;;;PHL;ACCEPTED;Mitrephora reflexa;https://ipni.org/n/74037-1
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Loher, A;40;;40;;06/07/1891 - 06/07/1891;6;7;1891;Kessler, P;01/05/2009 - 31/05/2009;1;5;2009;PH;Philippines;0;Pena de la Cueva de Montalban (Manila). Luzon central;0;121.165;14.732;0;0;P01960464;P01960464;Loher;Rizal;0;Loher, A.;Kessler, P.;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Loher, A;42;;42;;08/06/1990 - 08/06/1990;8;6;1990;Mols, JB;01/07/1998 - 31/07/1998;1;7;1998;PH;Philippines;0;Herbarium Philippinense. Rio Macaharing (Manila) Luzon central;0;121.096;14.66;0;0;P01960465;P01960465;Loher;National Capital Region (NCR);0;Loher, A.;Mols, J.B.;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1
0;Polyalthia;suberosa;(Roxb.) Thwaites;0;Loher, A;44;;44;;22/06/1890 - 22/06/1890;22;6;1890;nan;<NA>;;;;PH;Philippines;0;Herbarium Philippinense. Diliman (Manila) Luzon central;0;121.05965;14.6495832;0;0;P01983822;P01983822;Loher;National Capital Region (NCR);0;Loher, A.;<NA>;;;PHL;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1
0;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Loher, A;53;;53;;15/05/1890 - 15/05/1890;15;5;1890;nan;<NA>;;;;PH;Philippines;0;Herbarium Philippinense. San Francisco del Monte. Luzon central.;0;121.0155;14.6105;0;0;P00248459;P00248459;Loher;National Capital Region (NCR);0;Loher, A.;<NA>;;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1
0;Friesodielsia;bakeri;(Merr.) Steenis;0;Loher;57, 57;;57;;01/07/1892 - 31/07/1892;1;7;1892;nan, nan;01/01/1987 - 31/12/1987;1;1;1987;PH;Philippines;0;Montalhan (Manila) Luzon central;0;121.1445;14.73025;0, 0;0, 0;P01986096, P01986097;P01986096, P01986097;Loher;;;;;;;PHL;ACCEPTED;Friesodielsia bakeri;https://ipni.org/n/73093-1
0;Meiogyne;mindorensis;(Merr.) Heusden;0;Mabesa, C;25388;;25388;;01/03/1916 - 30/04/1916;1;3;1916;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Province of Laguna. Luzon;0;121.33;14.17;0;0;P02007492;P02007492;Mabesa;Laguna;0;Mabesa, C.;Kessler, P.;;;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1
0;Polyalthia;elongata;(Merr.) B.Xue & R.M.K.Saunders;0;Malana;27038;;27038;;01/12/1917 - 31/12/1917;1;12;1917;nan;<NA>;;;;PH;Philippines;0;Philippines. Kolambugan. Lanao District. Mindanao;0;123.8965933;8.111282;0;0;P01983879;P01983879;Malana;Lanao del Norte;0;Malana;<NA>;;;PHL;SYNONYM;Monoon elongatum;https://ipni.org/n/74565-1
0;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Marche, A;10 c;;10;c;01/03/1884 - 31/03/1884;1;3;1884;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippines;0;;;0;0;P01952541;P01952541;Marche;;0;Marche, A.;Kessler, P.;;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1
0;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Marche, A;10 B;;10;B;<NA>;;;;nan;<NA>;;;;PH;Philippines;0;Iles Philippines.;0;;;0;0;P01952487;P01952487;Marche;;0;Marche, A.;<NA>;;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1
0;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Marche, A;10:00 AM;;10;AM;<NA>;;;;Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;PH;Philippines;0;Iles Philippines;0;;;0;0;P01952489;P01952489;Marche;;0;Marche, A.;Kessler, P.;;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1
0;Goniothalamus;obtusifolius;Merr.;0;Marche, A;131, B 131;;131;;01/06/1884 - 30/06/1884;1;6;1884;Kessler, P, nan;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Ile Culion. Philippines;0;119.98;11.85;0, 0;0, 0;P01988130, P01988131;P01988130, P01988131;Marche;;;;;;;PHL;ACCEPTED;Goniothalamus obtusifolius;https://ipni.org/n/73228-1
0;Uvaria;peninsula;Elmer;0;Marche, A;137;;137;;01/06/1884 - 30/06/1884;1;6;1884;nan;<NA>;;;;PH;Philippines;0;Ile Culion. Philippines;0;119.97;11.82;0;0;P00248492;P00248492;Marche;Palawan;0;Marche, A.;<NA>;;;PHL;ACCEPTED;Uvaria peninsula;https://ipni.org/n/75886-1
0;Desmos;chinensis;Lour.;0;Marche, A;234, 234, 234;;234;;01/07/1884 - 31/07/1884;1;7;1884;Kessler, P, Kessler, P, Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Malbato. Ile Busuanga, Philippines;0;120.11650000000002;12.029000000000002;0, 0, 0;0, 0, 0;P01753526, P01753527, P01753528;P01753526, P01753527, P01753528;Marche;;;;;;;PHL;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1
0;Xylopia;densiflora;R.E.Fr.;0;Martelino, A;35553;;35553;;01/05/1919 - 30/06/1919;1;5;1919;nan;<NA>;;;;PH;Philippines;0;Philippines. Libacao. Capiz Province. Panay;0;122.3024183;11.480692;0;0;P01987351;P01987351;Martelino;Aklan;0;Martelino, A.;<NA>;;;PHL;ACCEPTED;Xylopia densiflora;https://ipni.org/n/269787-2
0;Haplostichanthus;lanceolata;S.Vidal;0;Merrill, ED;10457;;10457;;21/12/1916 - 30/12/1916;21;12;1916;nan;<NA>;;;;PH;Philippines;0;Philippines. Alabat Island;0;122.05;14.116667;0;0;P01986544;P01986544;Merrill;Quezon;0;Merrill, E.D.;<NA>;;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1
0;Polyalthia;lucida;(Merr.) B.Xue & R.M.K.Saunders;0;Merrill, ED;10497;;10497;;21/12/1916 - 30/12/1916;21;12;1916;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippines. Alabat Island;0;122.05;14.117;0;0;P01983926;P01983926;Merrill;Quezon;0;Merrill, E.D.;Merrill, E.D.;;;PHL;SYNONYM;Marsypopetalum lucidum;https://ipni.org/n/74636-1
0;Uvaria;sorzogonensis;(Blume) Blume;0;Merrill;1057;;1057;;01/12/1916 - 31/12/1916;1;12;1916;Merrill;<NA>;;;;PH;Philippines;0;Alabat Island;0;122.05;14.117;0;0;P00248448;P00248448;Merrill;Quezon;0;Merrill;Merrill;;;PHL;SYNONYM;Uvaria littoralis;https://ipni.org/n/75939-1
0;Uvaria;goloensis;Merr.;0;Merrill, ED;11551;;11551;;01/08/1922 - 31/08/1922;1;8;1922;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippines. Golo;0;120.398;13.645;0;0;P00260046;P00260046;Merrill;Occidental Mindoro;0;Merrill, E.D.;Merrill, E.D.;;;PHL;ACCEPTED;Uvaria goloensis;https://ipni.org/n/75713-1
0;Annona;squamosa;Jacq.;0;Merrill, ED;1310;;1310;;01/05/1913 - 31/05/1913;1;5;1913;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippine plants. Palawan;0;118.75;10.0;0;0;P01984593;P01984593;Merrill;Palawan;0;Merrill, E.D.;Merrill, E.D.;;;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72320-1
0;Uvaria;sorzogonensis;(Blume) Blume;0;Merrill, ED;1372;;1372;;01/05/1913 - 31/05/1913;1;5;1913;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippine plants. Palawan;0;118.75;10.0;0;0;P00248449;P00248449;Merrill;Palawan;0;Merrill, E.D.;Merrill, E.D.;;;PHL;SYNONYM;Uvaria littoralis;https://ipni.org/n/75939-1
0;Artabotrys;rolfei;(Blume) Blume;0;Merrill, ED;1381;;1381;;01/05/1913 - 31/05/1913;1;5;1913;nan;<NA>;;;;PH;Philippines;0;Philippine plants. Palawan.;0;118.75;10.0;0;0;P02029219;P02029219;Merrill;Palawan;0;Merrill, E.D.;<NA>;;;PHL;SYNONYM;Artabotrys suaveolens;https://ipni.org/n/72456-1
0;Annona;muricata;L.;0;Merrill;198;;198;;01/05/1914 - 31/05/1914;1;5;1914;Merrill;<NA>;;;;PH;Philippines;0;Umingan, Pangasinan Province, Luzon;0;120.8334911;15.9292773;0;0;P01984606;P01984606;Merrill;Pangasinan;0;Merrill;Merrill;;;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2
0;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Merrill;199;;199;;01/05/1914 - 31/05/1914;1;5;1914;Merrill;<NA>;;;;PH;Philippines;0;Umingan, Pangasinan Province, Luzon;0;120.8334911;15.9292773;0;0;P00142684;P00142684;Merrill;Pangasinan;0;Merrill;Merrill;;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1
0;Polyalthia;suberosa;(Roxb.) Thwaites;0;Merrill, ED;2016;;2016;;01/04/1914 - 30/04/1914;1;4;1914;nan;<NA>;;;;PH;Philippines;0;Philippine plants. Manila. Luzon;0;120.9809674;14.5907332;0;0;P01983817;P01983817;Merrill;National Capital Region (NCR);0;Merrill, E.D.;<NA>;;;PHL;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1
0;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Merrill, ED;2735;;2735;;01/06/1903 - 30/06/1903;1;6;1903;nan;<NA>;;;;PH;Philippines;0;Philippines. Malapad nabato. Prov. of Rizal, Luzon;0;120.6827773;14.1042132;0;0;P00248476;P00248476;Merrill;Batangas;0;Merrill, E.D.;<NA>;;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Merrill;305;;305;;01/12/1914 - 31/12/1914;1;12;1914;Merrill;<NA>;;;;PH;Philippines;0;Philippines. Camarines Province, Luzon;0;122.89;13.965;0;0;P00372668;P00372668;Merrill;Bicol Region (Region V);0;Merrill;Merrill;;;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1
0;Polyalthia;suberosa;(Roxb.) Thwaites;0;Merrill, ED;3096;;3096;;01/10/1903 - 31/10/1903;1;10;1903;nan;<NA>;;;;PH;Philippines;0;Philippines. Lamao River Mt. Mariveles. Province of Bataan. Luzon;0;120.521;14.517;0;0;P01983816;P01983816;Merrill;Bataan;0;Merrill, E.D.;<NA>;;;PHL;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1
0;Anaxagorea;luzonensis;A.Gray;0;Merrill, ED;3136;;3136;;01/10/1903 - 31/10/1903;1;10;1903;nan;01/01/1984 - 31/12/1984;1;1;1984;PH;Philippines;0;Philippines. Lamao River, Mt. Mariveles. Province of Bataan, Luzon.;0;120.521;14.517;0;0;P01960548;P01960548;Merrill;Bataan;0;Merrill, E.D.;Maas, P.J.M. et Westra, L.Y.T.;;;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1
0;Artabotrys;rolfei;(Blume) Blume;0;Merrill, ED;3300;;3300;;01/10/1903 - 31/10/1903;1;10;1903;nan;<NA>;;;;PH;Philippines;0;Philippines. Lamao River, Mt. Mariveles. Province de Bataan Luzon;0;120.511;14.52;0;0;P02029222;P02029222;Merrill;Bataan;0;Merrill, E.D.;<NA>;;;PHL;SYNONYM;Artabotrys suaveolens;https://ipni.org/n/72456-1
0;Mitrephora;merrillii;(C.B.Rob.) Chaowasku;0;Merrill, ED;3728;;3728;;01/01/1904 - 01/01/1904;1;1;1904;nan;<NA>;;;;PH;Philippines;0;Philippines. Mt. Mariveles. Prov. of Bataan. Luzon;0;120.485;14.523;0;0;P00267956;P00267956;Merrill;Bataan;0;Merrill, E.D.;<NA>;;;PHL;SYNONYM;Neo-uvaria merrillii;https://ipni.org/n/74018-1
0;Uvaria;alba;Merr.;0;Merrill, ED;3859;;3859;;01/08/1904 - 31/08/1904;1;8;1904;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippines. Mt. Mariveles. Prov. of Bataan. Luzon;0;120.485;14.523;0;0;P00260081;P00260081;Merrill;Bataan;0;Merrill, E.D.;Merrill, E.D.;;;PHL;ACCEPTED;Uvaria alba;https://ipni.org/n/75556-1
0;Orophea;glabra;Merr.;0;Merrill, ED;3996;;3996;;01/03/1905 - 31/03/1905;1;3;1905;Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;PH;Philippines;0;Philippines. Atimonana, Tayabas Prov., Luzon.;0;121.9208;13.9989;0;0;P01987484;P01987484;Merrill;Quezon;0;Merrill, E.D.;Kessler, P.;;;PHL;ACCEPTED;Orophea glabra;https://ipni.org/n/74228-1
0;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Merrill;466;;466;;01/01/1914 - 31/01/1914;1;1;1914;Merrill;<NA>;;;;PH;Philippines;0;Antipolo, Rizal Province, Luzon;0;121.1758611;14.5870262;0;0;P01952554;P01952554;Merrill;Rizal;0;Merrill;Merrill;;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1
0;Uvaria;grandiflora;Hook.f. & Thomson;0;Merrill, ED;5302;;5302;;15/10/1906 - 15/10/1906;15;10;1906;nan;<NA>;;;;PH;Philippines;0;Philippines. Cagayan de Sulu Island;0;118.472;7.003;0;0;P00260041;P00260041;Merrill;Tawi-Tawi;0;Merrill, E.D.;<NA>;;;PHL;SYNONYM;Uvaria hamiltonii;https://ipni.org/n/75718-1
0;Annona;squamosa;Jacq.;0;Merrill;589;;589;;01/08/1914 - 31/08/1914;1;8;1914;Merrill;<NA>;;;;PH;Philippines;0;Species Blancoanae. Batangas Province, Luzon.;0;121.057754;13.7561219;0;0;P01984592;P01984592;Merrill;Batangas;0;Merrill;Merrill;;;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72320-1
0;Artabotrys;uncinatus;(L.f.) Bhandari;0;Merrill;784;;784;;01/01/1915 - 31/01/1915;1;1;1915;Merrill;<NA>;;;;PH;Philippines;0;Antipolo, Rizal Province, Luzon, Philippines;0;121.124;14.626;0;0;P02029178;P02029178;Merrill;Rizal;0;Merrill;Merrill;;;PHL;SYNONYM;Artabotrys hexapetalus;https://ipni.org/n/72478-1
0;Goniothalamus;amuyon;(Blanco) Merr.;0;Merrill;803;;803;;01/02/1915 - 28/02/1915;1;2;1915;Merrill;<NA>;;;;PH;Philippines;0;San José, Batangas Province, Luzon;0;121.1041375;13.8785511;0;0;P01988181;P01988181;Merrill;Batangas;0;Merrill;Merrill;;;PHL;ACCEPTED;Goniothalamus amuyon;https://ipni.org/n/73152-1
0;Goniothalamus;copelandii;Merr.;0;Merrill, ED;8297;;8297;;01/11/1911 - 31/12/1911;1;11;1911;Merrill, ED;<NA>;;;;PH;Philippines;0;Philippines. District of Zamboanga. Mindanao;0;122.0763695;6.9046004;0;0;P00432363;P00432363;Merrill;Zamboanga del Sur;0;Merrill, E.D.;Merrill, E.D.;;;PHL;ACCEPTED;Goniothalamus copelandii;https://ipni.org/n/73174-1
0;Platymitra;arborea;(Blanco) Kessler;0;Merrill;838;;838;;01/03/1915 - 31/03/1915;1;3;1915;Kessler;<NA>;;;;PH;Philippines;0;Mount Maquiling, Laguna Province, Luzon;0;121.199;14.134;0;0;P00751045;P00751045;Merrill;Laguna;0;Merrill;Kessler;;;PHL;ACCEPTED;Platymitra arborea;https://ipni.org/n/945814-1
