genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;tmp_det_date;expert_det;orig_recby;orig_detby;recby_regex;country_iso3;sp_idx;status;accepted_name;ipni_species_author;ipni_no;geo_issues;.summary;tmp_det_date.1;expert_det.1;recby_regex.1;modified;scientific_name;colnum_fullprefix;region;Unnamed: 0
Uvaria;sp.;0.0;0.0;Merrill, ED;9666;nan;9666;nan;01/05/1914 - 31/05/1914;1;5;1914;Merrill, ED;nan;;;;PH;Philippines;0.0;Philippines. Benguet Subprovince. Luzon;0.0;121.07;14.797;0;0;P01964275;P01964275;Merrill;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;0.0;;nan;Merrill, E.D.;Merrill, E.D.;;PHL;Uvaria sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Benguet;
nan;indet.;0.0;0.0;Middleton, DJ;468;nan;468;nan;15/07/2000 - 15/07/2000;15;7;2000;nan;nan;;;;not found;Thaïlande;0.0;Thailand. Phatthalung : Amphoe Sii Ban Phot, Khao Pu-Khao Ya National Park. Trail near Park headquarters. Altitude : 140 m;0.0;99.86666666666666;7.666666666666667;0;0;P01965436;P01965436;Middleton;Middleton, David John;Cambodia, Ecuador, Laos, Malaysia, Philippines, Thailand;0;0.0;;nan;Middleton, D.J.;;;not found;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Phatthalung(พัทลุง);
Goniothalamus;sp.;0.0;0.0;Miranda, DP;nan;nan;nan;nan;01/09/1913 - 30/09/1913;1;9;1913;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0.0;Philippines, Butuan Subprovince. Mindanao;0.0;125.527228;8.9478297;0;0;P02034811;P02034811;Miranda;Miranda, Donato P.;Philippines;0;0.0;;nan;Miranda, D.P.;Kessler, P.;;PHL;Goniothalamus sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Agusan del Norte;
Orophea;sp.;0.0;0.0;Miras;24434;nan;24434;nan;01/09/1915 - 30/09/1915;1;9;1915;Kessler, P;07/02/1986 - 07/02/1986;7;2;1986;PH;Philippines;0.0;Philippines. Province of Agusan. Mindanao;0.0;125.59;8.703;0;0;P01987550;P01987550;Miras;Miras;Philippines;0;0.0;;nan;Miras;Kessler, P.;;PHL;Orophea sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Caraga (Region XIII);
Artabotrys;sp.;0.0;0.0;Monteiro, JJ;nan;nan;nan;nan;01/01/1876 - 31/12/1876;1;1;1876;Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;MZ;Mozambique;0.0;Delagoa bay.;0.0;32.585;-25.998;0;0;P02029191;P02029191;Monteiro;Monteiro, Joaquim John;Angola, Bermuda, Mozambique, South Africa;0;0.0;;nan;Monteiro, J.J.;Kessler, P.;;MOZ;Artabotrys sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Maputo;
nan;indet.;0.0;0.0;Mouret;378;nan;378;nan;01/11/1907 - 30/11/1907;1;11;1907;nan;nan;;;;VN;Viet Nam;0.0;Lam. Tonkin;0.0;106.0182516;20.3238338;0;0;P01965500;P01965500;Mouret;Mouret, Marcellin;France, Martinique, Morocco;0;0.0;;nan;Mouret;;;VNM;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Nam Định;
Polyalthia;sp.;0.0;0.0;Muller;1948;nan;1948;nan;10/08/1939 - 10/08/1939;10;8;1939;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;VN;Viet Nam;0.0;Annam, forêt épaisse de Xa-Du;0.0;107.633;10.8167;0;0;P01622570;P01622570;Muller;Muller;nan;nan;0.0;;nan;Muller;Kessler, P.;;VNM;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Bình Thuận;
Polyalthia;sp.;0.0;0.0;Muller, R;1594;nan;1594;nan;15/07/1939 - 15/07/1939;15;7;1939;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;VN;Viet Nam;0.0;Montagne, Tay ninh. Cochinchine.;0.0;106.096;11.314;0;0;P02030939;P02030939;Muller;Muller, R;nan;nan;0.0;;nan;Muller, R.;Kessler, P.;;VNM;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Tây Ninh;
Goniothalamus;sp.;0.0;0.0;Munzinger, J;210, 210;nan;210;nan;27/11/1998 - 27/11/1998;27;11;1998;, ;nan;;;;LA;Laos, République démocratique populaire;0.0;Laos. Champassak : entre Vat Phou et Hong Nang Sida.;0.0;105.81777777777778;14.843333333333334;0, 0;0, 0;P00217404, P01954557;P00217404, P01954557;Munzinger;Munzinger, J;nan;nan;;;nan;nan;;;LAO;Goniothalamus sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Friesodielsia;sp.;0.0;0.0;Munzinger, J;273;nan;273;nan;30/11/1998 - 30/11/1998;30;11;1998;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;LA;Laos, République démocratique populaire;0.0;Laos. Champassak, Vat Phou, Phou Kao.;0.0;105.79083333333332;14.874166666666667;0;0;P00217372;P00217372;Munzinger;Munzinger, J;nan;nan;0.0;;nan;Munzinger, J.;Kessler, P.;;LAO;Friesodielsia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Champasak;
Sterculia;sp.;0.0;0.0;Munzinger, J;289;nan;289;nan;30/11/1998 - 30/11/1998;30;11;1998;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;LA;Laos, République démocratique populaire;0.0;Laos. Champassak, Vat Phou, Phou Kao.;0.0;105.77527777777776;14.87;0;0;P00217364;P00217364;Munzinger;Munzinger, J;nan;nan;0.0;;nan;Munzinger, J.;Kessler, P.;;LAO;Sterculia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Champasak;
Xylopia;sp.;0.0;0.0;Nanthavong, K;BT 503;BT;503;nan;23/05/2006 - 23/05/2006;23;5;2006;Kessler, PJA;01/09/2006 - 30/09/2006;1;9;2006;LA;Laos, République démocratique populaire;0.0;Laos, Khammouan, Nakai. Alt: 545 m;0.0;105.21333333333334;17.685833333333335;0;0;P00888736;P00888736;Nanthavong;Nanthavong, K.;Laos;0;0.0;;nan;Nanthavong, K.;Kessler, P.J.A.;;LAO;Xylopia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
Annona;sp.;0.0;0.0;Nanthavong, K;BT 659, BT 659;BT;659;nan;07/10/2006 - 07/10/2006;7;10;2006;, ;nan;;;;LA;Laos, République démocratique populaire;0.0;Laos, Khammouan privince, Nakai district, Ban (village) Nakai Tai. Alt.: 569 m;0.0;105.08305555555556;17.775277777777777;0, 0;0, 0;P00784346, P00890067;P00784346, P00890067;Nanthavong;Nanthavong, K.;Laos;0;;;nan;nan;;;LAO;Annona sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Friesodielsia;sp.;0.0;0.0;Nanthavong, K;BT 686;BT;686;nan;08/10/2006 - 08/10/2006;8;10;2006;Nanthavong, K;01/10/2006 - 31/10/2006;1;10;2006;LA;Laos, République démocratique populaire;0.0;Laos, Khammouan, Nakay district, Ban (village) Sop Ma. Alt: 539 m;0.0;105.05277777777778;17.802222222222223;0;0;P00784314;P00784314;Nanthavong;Nanthavong, K.;Laos;0;0.0;;nan;Nanthavong, K.;Nanthavong, K.;;LAO;Friesodielsia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
Polyalthia;sp.;0.0;0.0;Natividad, P;23360;nan;23360;nan;01/09/1914 - 30/09/1914;1;9;1914;nan;nan;;;;PH;Philippines;0.0;Philippines. Palawan;0.0;118.75;10.0;0;0;P01983396;P01983396;Natividad;Natividad, P.;Philippines;0;0.0;;nan;Natividad, P.;;;PHL;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Palawan;
nan;indet.;0.0;0.0;Newman, M;2142;nan;2142;nan;21/12/2008 - 21/12/2008;21;12;2008;nan;nan;;;;not found;Cambodge;0.0;Cambodia. Koh Kong, Thma Baing, Prey Kravanh. Alt.: 488 m;0.0;103.47111111111111;11.665611111111112;0;0;P00577969;P00577969;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.;;;not found;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Koh Kong;
nan;indet.;0.0;0.0;Newman, MF;LAO 1004;LAO;1004;nan;24/10/2005 - 24/10/2005;24;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : North eastern slopes of Phou Yang, 750 - 1000 m;0.0;105.53305555555556;17.8;0;0;P01965555;P01965555;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 1006;LAO;1006;nan;24/10/2005 - 24/10/2005;24;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : North eastern slopes of Phou Yang,  750 - 1000 m;0.0;105.53305555555556;17.8;0;0;P01965556;P01965556;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 1008;LAO;1008;nan;24/10/2005 - 24/10/2005;24;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Nong Sa Mek, south of Ban Mak Pheuang. Altitude: 1000-0 m;0.0;105.5497222222222;17.810000000000002;0;0;P01965557;P01965557;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
Goniothalamus;sp.;0.0;0.0;Newman, MF;1100;nan;1100;nan;27/06/2000 - 27/06/2000;27;6;2000;Kessler, P;01/05/2005 - 31/05/2005;1;5;2005;not found;Thaïlande;0.0;Thailand. Phetchaburi : Amphoe Kaeng Krachan, Nr Ban Krang Camp, km 18. Altitude : 350 m;0.0;99.43333333333334;12.8;0;0;P01954579;P01954579;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;Kessler, P.;;not found;Goniothalamus sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Phetchaburi(เพชรบุรี);
nan;indet.;0.0;0.0;Newman, MF;LAO 1182;LAO;1182;nan;20/05/2006 - 20/05/2006;20;5;2006;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R., Province: Khammouan Muang Bualapha. Altitude: 197 m;0.0;105.72611111111112;17.57472222222222;0;0;P01965509;P01965509;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 1236;LAO;1236;nan;22/05/2006 - 22/05/2006;22;5;2006;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Province: Khammouan, Phou Ak escarpment, Nam On catchment, Nakai Nam Theun NBCA. Altitude : 835 m;0.0;105.72083333333332;17.614444444444445;0;0;P01965558;P01965558;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 1366;LAO;1366;nan;27/05/2006 - 27/05/2006;27;5;2006;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;"Lao P.D.R. Province: Khammouan Khet Sap Hia; Mae Nam Hia. Altitude: 544 m";0.0;105.00527777777778;17.959444444444443;0;0;P01965541;P01965541;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
Polyalthia;sp.;0.0;0.0;Newman, MF;LAO 1369;LAO;1369;nan;27/05/2006 - 27/05/2006;27;5;2006;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;"Lao P.D.R. Province : Khammouan. Khet Sap Hia; Mae Nam Hia. Altitude : 544 m";0.0;105.00527777777778;17.959444444444443;0;0;P02006047;P02006047;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
Uvaria;sp.;0.0;0.0;Newman, MF;LAO 145;LAO;145;nan;12/02/2005 - 12/02/2005;12;2;2005;Kessler, P;01/07/2005 - 31/07/2005;1;7;2005;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. : Khammouan : vicinity of Ban Mak Phueang. Altitude : 533 m;0.0;105.37233333333332;17.842972222222222;0;0;P02001668;P02001668;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;Kessler, P.;;LAO;Uvaria sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 374;LAO;374;nan;21/10/2005 - 21/10/2005;21;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Kaeng Maew landing on Nakai Nam Theun. Altitude : 538 m;0.0;105.33944444444444;17.763055555555557;0;0;P01965562;P01965562;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 427;LAO;427;nan;22/10/2005 - 22/10/2005;22;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Houay Wang Jang. Altitude: 596 m;0.0;105.40472222222223;17.97222222222222;0;0;P01963651;P01963651;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 510;LAO;510;nan;25/10/2005 - 25/10/2005;25;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Ban Nam Jang. Altitude : 560 m.;0.0;105.4113888888889;17.960555555555555;0;0;P01963650;P01963650;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 541;LAO;541;nan;25/10/2005 - 25/10/2005;25;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan: Kaeng Doer, near Houay Wang Jang. Altitude: 590 m;0.0;105.40166666666669;17.974444444444444;0;0;P01965560;P01965560;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 553;LAO;553;nan;26/10/2005 - 26/10/2005;26;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Kaeng Tak. Altitude : 548 m;0.0;105.41722222222222;17.96388888888889;0;0;P01965561;P01965561;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
Polyalthia;sp.;0.0;0.0;Newman, MF;LAO 645;LAO;645;nan;30/10/2005 - 30/10/2005;30;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Dong Nong Pa. Altitude : 561 m;0.0;105.36194444444445;17.841944444444444;0;0;P01963702;P01963702;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
Uvaria;sp.;0.0;0.0;Newman, MF;LAO 649;LAO;649;nan;30/10/2005 - 30/10/2005;30;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Dong Nong Pas. Altitude :  561 m;0.0;105.36194444444445;17.841944444444444;0;0;P02001712;P02001712;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;Uvaria sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 679;LAO;679;nan;31/10/2005 - 31/10/2005;31;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Tracks south of Ban Mak Pheuang. Altitude: 556 m;0.0;105.38111111111112;17.85;0;0;P01963649;P01963649;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 737;LAO;737;nan;30/10/2005 - 30/10/2005;30;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Nong Sa Mek, south of Ban Mak Pheuang. Altitude : 564 m;0.0;105.36333333333332;17.852777777777778;0;0;P01963759;P01963759;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 757;LAO;757;nan;30/10/2005 - 30/10/2005;30;10;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Nong Sa Mek, south of Ban Mak Pheuang. Altitude : 564 m;0.0;105.36333333333332;17.852777777777778;0;0;P01963654;P01963654;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 759, LAO 759;LAO;759;nan;30/10/2005 - 30/10/2005;30;10;2005;, ;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Nong Sa Mek, south of Ban Mak Pheuang. Altitude : 564 m;0.0;105.36333316666666;17.852777888888888;0, 0;0, 0;P01963655, P01963657;P01963655, P01963657;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;;;nan;nan;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
nan;indet.;0.0;0.0;Newman, MF;LAO 770;LAO;770;nan;01/11/2005 - 01/11/2005;1;11;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Hills north west of Ban Mak Pheuang on north side of Nam Theun. Altitude : 950 m;0.0;105.33388888888888;17.863055555555558;0;0;P01965563;P01965563;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 808;LAO;808;nan;02/11/2005 - 02/11/2005;2;11;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R., Khammouan : Ban Mak Pheuang. area around school house. Altitude: 550 m;0.0;105.3497222222222;17.833055555555557;0;0;P01963652;P01963652;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 827;LAO;827;nan;02/11/2005 - 02/11/2005;2;11;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;LAO P.D.R. Khammouan : Ban Mak Pheuang. area around school house. Altitude : 560 m;0.0;105.34694444444445;17.833055555555557;0;0;P01965550;P01965550;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 828;LAO;828;nan;02/11/2005 - 02/11/2005;2;11;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Ban Mak Pheuang. area around school house. Altitude : 560 m;0.0;105.34138888888889;17.833055555555557;0;0;P01965551;P01965551;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 852;LAO;852;nan;04/11/2005 - 04/11/2005;4;11;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan: Clearing near Kaeng Maew, Nam Theun. Altitude: 560 m;0.0;105.33694444444444;17.75722222222222;0;0;P01965552;P01965552;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
nan;indet.;0.0;0.0;Newman, MF;LAO 862;LAO;862;nan;04/11/2005 - 04/11/2005;4;11;2005;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Lao P.D.R. Khammouan : Clearing near Kaeng Maew, Nam Theun. Altitude : 560 m;0.0;105.33694444444444;17.75722222222222;0;0;P01965553;P01965553;Newman;Newman, Mark Fleming;Angola, Argentina, Brazil, Indonesia, Laos, Malaysia, Mexico, Philippines, Thailand, United States of America, Venezuela, Vietnam;0;0.0;;nan;Newman, M.F.;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khammouan;
Uvaria;pauci-ovulata;0.0;0.0;Ngadiman;36432;nan;36432;nan;01/06/1939 - 01/06/1939;1;6;1939;Sinclair, J;nan;;;;not found;Singapour;0.0;Malay Peninsula. Bukit Timah Reserve : Singapore;0.0;103.7763724;1.3546901;0;0;P00248304;P00248304;Ngadiman;Ngadiman, Bin Ha[d]ji Ismail;Malaysia, Singapore;0;0.0;;nan;Ngadiman;Sinclair, J.;;not found;Uvaria pauci-ovulata;nan;nan;nan;nan;nan;;;;;nan;0.0;;North-West;
Artabotrys;sp.;0.0;0.0;Nielsen, IC;1911;nan;1911;nan;25/08/2004 - 25/08/2004;25;8;2004;nan;nan;;;;not found;Thaïlande;0.0;"Thailand. Phetchbury. Kaeng Krachang National Park; Phanron Thing Ranger Station. Alt. 1000 m.";0.0;99.75;12.916666666666666;0;0;P01984467;P01984467;Nielsen;Nielsen, Ivan Christian;Denmark;0;0.0;;nan;Nielsen, I.C.;;;not found;Artabotrys sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Phetchaburi(เพชรบุรี);
Polyalthia;sp.;0.0;0.0;Nimanong, B;1615;nan;1615;nan;01/12/1974 - 01/12/1974;1;12;1974;nan;nan;;;;not found;Thaïlande;0.0;Thailande. Trang;0.0;99.6114944;7.5607389;0;0;P02006039;P02006039;Nimanong;Nimanong, B.;Thailand;0;0.0;;nan;Nimanong, B.;;;not found;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Trang(ตรัง);
Polyalthia;sp.;0.0;0.0;Nimanong, B;23;nan;23;nan;02/03/1974 - 02/03/1974;2;3;1974;Smitid, T;nan;;;;not found;Thaïlande;0.0;Thailand. Surat Thani;0.0;99.329055;9.1415643;0;0;P02006040;P02006040;Nimanong;Nimanong, B.;Thailand;0;0.0;;nan;Nimanong, B.;Smitid, T.;;not found;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Surat Thani(สุราษฎร์ธานี);
Polyalthia;sp.;0.0;0.0;Nimanong, B;7;nan;7;nan;02/03/1974 - 02/03/1974;2;3;1974;nan;nan;;;;not found;Thaïlande;0.0;Thailand. Surat Thani;0.0;99.329055;9.1415643;0;0;P02006041;P02006041;Nimanong;Nimanong, B.;Thailand;0;0.0;;nan;Nimanong, B.;;;not found;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Surat Thani(สุราษฎร์ธานี);
