scientific_name;genus;specific_epithet;species_author;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;orig_recby;orig_detby;country_iso3;status;accepted_name;ipni_no;colnum_fullprefix;region;geo_issues;.summary;tmp_det_date.1;expert_det;recby_regex;modified;scientific_name.1;colnum_fullprefix.1;region.1;collector_id;huh_name;geo_col;wiki_url;ipni_species_author;specificEpithet;tmp_det_date;sp_idx;summary
Rollinia mucosa (Jacq.) Baill.;Annona;mucosa;<NA>;Barbon, E. B.;"Barbon, EB; Romero, EM; Ferdo, LS PPI 1677 ";Barbon;1677;<NA>;<NA>;9;5;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Mindanao, Province: Agusan Norte, Tungao, NALCO.;<NA>;125.571944;8.777222;<NA>;Botany;U1085037;U.1085037;Barbon;"Barbon EB; Romero EM; Ferdo LS";Pipoly JJ;PHL;ACCEPTED;Annona mucosa;https://ipni.org/n/72259-1;;;<NA>;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;Jacq.;;;Annona mucosa;True
Rollinia deliciosa Saff.;Annona;mucosa;<NA>;Barbon, E. B.;"Barbon, EB; et al. PPI 1677 ";Barbon;1677;<NA>;<NA>;9;5;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Mindanao, Agusan Norte, Tungao, Nalco.;<NA>;125.571944;8.777222;<NA>;Botany;L1764972;L.1764972;Barbon;"Barbon EB; et al.";;PHL;ACCEPTED;Annona mucosa;https://ipni.org/n/72259-1;;;<NA>;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;Jacq.;;;Annona mucosa;True
Rollinia mucosa (Jacq.) Baill.;Annona;mucosa;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Alvarez, RJ; Ferdo, LS PPI 6535 ";Reynoso;6535;<NA>;<NA>;26;3;1992;Maas, PJM;2003-10-20T00:00:00;20;10;2003;PH;Philippines;<NA>;Lapaz;<NA>;123.604832;7.973518;<NA>;Botany;L1764914;L.1764914;Reynoso;"Reynoso EJ; Alvarez RJ; Ferdo LS";Maas PJM;PHL;ACCEPTED;Annona mucosa;https://ipni.org/n/72259-1;;;<NA>;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;Jacq.;;;Annona mucosa;True
Annona muricata L.;Annona;muricata;<NA>;Barbon, E. B.;"Barbon, EB; Romero, EM; Ferdo, L PPI 1728 ";Barbon;1728;<NA>;<NA>;10;5;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Mindanao, Province: Agusan Norte, Tungao, NALCO.;<NA>;125.571944;8.777222;<NA>;Botany;U1071398;U.1071398;Barbon;"Barbon EB; Romero EM; Ferdo L";Pipoly JJ;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2;;;<NA>;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;L.;;;Annona muricata;True
Annona muricata L.;Annona;muricata;<NA>;Barbon, E. B.;"Barbon, EB; et al. PPI 1728 ";Barbon;1728;<NA>;<NA>;10;5;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Mindanao, Agusan Norte, Tungao, NALCO;<NA>;125.571944;8.777222;<NA>;Botany;L1755327;L.1755327;Barbon;"Barbon EB; et al.";;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2;;;<NA>;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;L.;;;Annona muricata;True
Annona muricata L.;Annona;muricata;<NA>;Conklin, H. C.;"Conklin, HC; Buwaya PNH 80692 ";Conklin;80692;<NA>;<NA>;13;7;1963;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Mt. Province Luzon, Bayni, Banaue, Ifugao.;<NA>;121.166667;16.833333;<NA>;Botany;L1755330;L.1755330;Conklin;"Conklin HC; Buwaya";;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2;;;<NA>;;;<NA>;Conklin, HC;serafin_2023-05-10_09-01-44;;;;<NA>;Conklin, H. C.;Philippines;<NA>;L.;;;Annona muricata;True
Annona muricata L.;Annona;muricata;<NA>;Hallier, JG;Hallier, JG  4529 ;Hallier;4529;<NA>;<NA>;24;1;1904;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Basilan.;<NA>;121.966667;6.7;<NA>;Botany;L1755332;L.1755332;Hallier;Hallier JG;;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2;;;.con;;;<NA>;Hallier, JG;serafin_2023-05-10_09-01-44;;;;<NA>;Hallier, JG;<NA>;<NA>;L.;;;Annona muricata;False
Annona muricata L.;Annona;muricata;<NA>;Merrill, Elmer Drew;Merrill, ED Sp. Blanc. 198 ;Merrill;198;<NA>;<NA>;1;5;1914;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Luzon, Pangasi Province, Umingan.;<NA>;120.8437;15.9273;<NA>;Botany;L1755333;L.1755333;Merrill;Merrill ED;;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;L.;;;Annona muricata;True
Annona muricata L.;Annona;muricata;<NA>;Militante, P. J.;Militante, PJ  78 ;Militante;78;<NA>;<NA>;17;1;1953;Rainer, HGR;1993-07-01T00:00:00;1;7;1993;PH;Philippines;<NA>;Philippines, Nueva Ecija, Cabanatuan.;<NA>;120.966476;15.485863;<NA>;Botany;L1755334;L.1755334;Militante;Militante PJ;Rainer HGR;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2;;;<NA>;;;<NA>;Militante, PJ;serafin_2023-05-10_09-01-44;;;;<NA>;Militante, P. J.;Philippines;<NA>;L.;;;Annona muricata;True
Annona reticulata L.;Annona;reticulata;<NA>;Hallier, JG;Hallier, JG  4149 a;Hallier;4149;a;<NA>;27;12;1903;Rainer, HGR;1993-07-01T00:00:00;1;7;1993;PH;Philippines;<NA>;Los Baños, Prov. of Laguna, Luzon;<NA>;121.2256;14.1789;<NA>;Botany;L1755256;L.1755256;Hallier;Hallier JG;Rainer HGR;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72293-1;;;<NA>;;;<NA>;Hallier, JG;serafin_2023-05-10_09-01-44;;;;<NA>;Hallier, JG;<NA>;<NA>;Jacq.;;;Annona reticulata;True
Annona reticulata L.;Annona;reticulata;<NA>;Merrill, Elmer Drew;Merrill, ED Sp. Blanc. 93 ;Merrill;93;<NA>;<NA>;1;5;1914;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Luzon, Pangasi Province, Umingan.;<NA>;120.8437;15.9273;<NA>;Botany;L1755255;L.1755255;Merrill;Merrill ED;;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72293-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;Jacq.;;;Annona reticulata;True
Annona reticulata L.;Annona;reticulata;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Fuentes, RE; Majaducon, RS PPI 11797 ";Reynoso;11797;<NA>;<NA>;21;1;1994;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Peñablanca, Bagaba, Sitio Agcargan.;<NA>;121.47;17.627777;<NA>;Botany;L1755254;L.1755254;Reynoso;"Reynoso EJ; Fuentes RE; Majaducon RS";;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72293-1;;;<NA>;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;Jacq.;;;Annona reticulata;True
Annona squamosa L.;Annona;squamosa;<NA>;Christenhusz, Maarten Joost Maria;Christenhusz, MJM  38 ;Christenhusz;38;<NA>;<NA>;26;9;1998;Christenhusz, MJM;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;4th street, New Manila, Quezon City, Luzon;<NA>;121.050278;14.6425;<NA>;Botany;U1071394;U.1071394;Christenhusz;Christenhusz MJM;Christenhusz MJM;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72320-1;;;.cap;;;<NA>;Christenhusz, MJM;serafin_2023-05-10_09-01-44;;;;<NA>;Christenhusz, Maarten Joost Maria;Belgium, Cambodia, Dominica, Finland, France, French Guiana, Germany, Jamaica, Luxembourg, Martinique, Mexico, Netherlands, Norway, Peru, Philippines, Saint Lucia, Suriname, Sweden, Thailand, Tunisia, Turkey;<NA>;Jacq.;;;Annona squamosa;False
Annona squamosa L.;Annona;squamosa;<NA>;Conklin, H. C.;Conklin, HC PNH 19154 ;Conklin;19154;<NA>;<NA>;5;10;1953;Merrill, ED;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Culta. Philippines, Mt. Yagaw (E base) - Mindoro;<NA>;121.4;12.516667;<NA>;Botany;L1755174;L.1755174;Conklin;Conklin HC;Merrill ED;PHL;SYNONYM;Annona mucosa;https://ipni.org/n/72320-1;;;<NA>;;;<NA>;Conklin, HC;serafin_2023-05-10_09-01-44;;;;<NA>;Conklin, H. C.;Philippines;<NA>;Jacq.;;;Annona squamosa;True
Artabotrys cumingianus S.Vidal;Artabotrys;cumingianus;<NA>;Podzorski, AC;Podzorski, AC SMHI 891 ;Podzorski;891;<NA>;<NA>;21;4;1984;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Pagda Range, Ibangley Brookside Hill.;<NA>;119.216667;10.3;<NA>;Botany;L1744894;L.1744894;Podzorski;Podzorski AC;;PHL;ACCEPTED;Artabotrys cumingianus;https://ipni.org/n/72378-1;;;<NA>;;;<NA>;Podzorski, AC;serafin_2023-05-10_09-01-44;;;;<NA>;Podzorski, AC;<NA>;<NA>;S.Vidal;;;Artabotrys cumingianus;True
Artabotrys cumingianus S.Vidal;Artabotrys;cumingianus;<NA>;Podzorski, AC;Podzorski, AC SMHI 891 ;Podzorski;891;<NA>;<NA>;21;4;1984;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Pagda Range, Ibangley Brookside Hill.;<NA>;119.216667;10.3;<NA>;Botany;L1744895;L.1744895;Podzorski;Podzorski AC;;PHL;ACCEPTED;Artabotrys cumingianus;https://ipni.org/n/72378-1;;;<NA>;;;<NA>;Podzorski, AC;serafin_2023-05-10_09-01-44;;;;<NA>;Podzorski, AC;<NA>;<NA>;S.Vidal;;;Artabotrys cumingianus;True
Artabotrys cumingianus S.Vidal;Artabotrys;cumingianus;<NA>;Ramos, Maximo;Bureau of Science No. 48322;Bureau;48322;<NA>;<NA>;<NA>;9;1926;Determiner, U;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Alabat Island;<NA>;122.057219;14.125188;NY;NY;NY10002354;10002354;Ramos;M. Ramos;Unspecified Determiner;PHL;ACCEPTED;Artabotrys cumingianus;https://ipni.org/n/72378-1;;;<NA>;;;<NA>;Ramos, M ;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;S.Vidal;;;Artabotrys cumingianus;True
Artabotrys cumingianus S.Vidal;Artabotrys;cumingianus;<NA>;Ramos, Maximo;Bureau of Science No. 48072;Bureau;48072;<NA>;<NA>;<NA>;9;1926;Determiner, U;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Alabat Island;<NA>;122.057219;14.125188;NY;NY;NY10002355;10002355;Ramos;M. Ramos;Unspecified Determiner;PHL;ACCEPTED;Artabotrys cumingianus;https://ipni.org/n/72378-1;;;<NA>;;;<NA>;Ramos, M ;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;S.Vidal;;;Artabotrys cumingianus;True
Artabotrys cumingianus S.Vidal;Artabotrys;cumingianus;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Romero, EM; Fuentes, RE PPI 1473 ";Reynoso;1473;<NA>;<NA>;15;9;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Camarines Norte, Lupi, Sooc, BNP.;<NA>;122.916944;13.791111;<NA>;Botany;U1062648;U.1062648;Reynoso;"Reynoso EJ; Romero EM; Fuentes RE";Pipoly JJ;PHL;ACCEPTED;Artabotrys cumingianus;https://ipni.org/n/72378-1;;;<NA>;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;S.Vidal;;;Artabotrys cumingianus;True
Artabotrys cumingianus S.Vidal;Artabotrys;cumingianus;<NA>;Vidal;Vidal y Soler, S  959 ;Vidal;959;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Bongabon.;<NA>;121.487415;12.74642;<NA>;Botany;L1744896;L.1744896;Vidal;Vidal y Soler S;;PHL;ACCEPTED;Artabotrys cumingianus;https://ipni.org/n/72378-1;;;<NA>;;;<NA>;Vidal;serafin_2023-05-10_09-01-44;;;;<NA>;Vidal;<NA>;<NA>;S.Vidal;;;Artabotrys cumingianus;True
Artabotrys hexapetalus (L.f.) Bhandari;Artabotrys;hexapetalus;<NA>;Merrill, Elmer Drew;Merrill, ED Sp. Blanc. 784 ;Merrill;784;<NA>;<NA>;1;1;1915;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Luzon, Rizal Province, Antipolo.;<NA>;121.1757;14.5886;<NA>;Botany;L1744868;L.1744868;Merrill;Merrill ED;;PHL;ACCEPTED;Artabotrys hexapetalus;https://ipni.org/n/72395-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;(L.f.) Bhandari;;;Artabotrys hexapetalus;True
Artabotrys hexapetalus (L.f.) Bhandari;Artabotrys;hexapetalus;<NA>;Merrill, Elmer Drew;Merrill, ED Sp. Blanc. 964 ;Merrill;964;<NA>;<NA>;1;1;1915;Veldkamp, JF;2009-03-01T00:00:00;1;3;2009;PH;Philippines;<NA>;Philippines, Luzon, Rizal Province, Antipolo.;<NA>;121.1757;14.5886;<NA>;Botany;L0185526;L  0185526;Merrill;Merrill ED;Veldkamp JF;PHL;ACCEPTED;Artabotrys hexapetalus;https://ipni.org/n/72395-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;(L.f.) Bhandari;;;Artabotrys hexapetalus;True
Artabotrys luteus Elmer;Artabotrys;luteus;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  9136 ;Elmer;9136;<NA>;<NA>;1;5;1907;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Lucban.;<NA>;121.556944;14.113333;<NA>;Botany;L1749600;L.1749600;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys luteus;https://ipni.org/n/72414-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Artabotrys luteus;True
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;<NA>;Barbon, E. B.;"Barbon, EB; Alvarez, RJ; Garcia, HG PPI 2116 ";Barbon;2116;<NA>;<NA>;29;8;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon/Polillo, Province: Quezon, Sibulan, Santa Maria.;<NA>;121.933333;14.75;<NA>;Botany;U1062661;U.1062661;Barbon;"Barbon EB; Alvarez RJ; Garcia HG";Pipoly JJ;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;<NA>;Barbon, E. B.;"Barbon, EB; Alvarez, RJ; Garcia, HG PPI 2244 ";Barbon;2244;<NA>;<NA>;3;9;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Quezon, Real, Lalawi, Mt. Tipuan, NBG.;<NA>;121.559049;14.517551;<NA>;Botany;U1062666;U.1062666;Barbon;"Barbon EB; Alvarez RJ; Garcia HG";Pipoly JJ;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;<NA>;Co, Leonardo Legaspi;Co, L  3320 ;Co;3320;<NA>;<NA>;24;2;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;"Philippines, Luzon: Sierra Madre Mtn. Range, Isabela Prov., San Mariano Municipality, Barangay Disulap, along logging road above Sitio Nursery16.579N; 112.125E";<NA>;122.2;16.95;<NA>;Botany;L1749621;L.1749621;Co;Co L;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Co, L;serafin_2023-05-10_09-01-44;;;;<NA>;Co, Leonardo Legaspi;Philippines;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;<NA>;Co, Leonardo Legaspi;Collector Number: 3320;Collector;3320;<NA>;<NA>;24;2;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Sierra Madre Mtn. Range, San Mariano, Barangay Disulap, above Sitio Nursery;<NA>;122.208;16.965;BPBM;BISH;BISH627244;627244;Co;Co, L.;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Co, L;serafin_2023-05-10_09-01-44;;;;<NA>;Co, Leonardo Legaspi;Philippines;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;9169;<NA>;9169;<NA>;<NA>;<NA>;5;1907;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Lucban, Tayabas, Luzon;<NA>;121.56088;14.118795;VT;<NA>;UVMVT102157;UVMVT102157;Elmer;Elmer, A.D.E.;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;7922;<NA>;7922;<NA>;<NA>;<NA>;5;1907;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Lucban, Tayabas, Luzon;<NA>;121.56088;14.118795;VT;<NA>;UVMVT102158;UVMVT102158;Elmer;Elmer, A.D.E.;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  17363 ;Elmer;17363;<NA>;<NA>;1;9;1916;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;<NA>;124.038611;12.701388;<NA>;Botany;U1062655;U.1062655;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  12942 ;Elmer;12942;<NA>;<NA>;1;1;1911;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;<NA>;118.605667;9.798722;<NA>;Botany;U1062656;U.1062656;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  12942 ;Elmer;12942;<NA>;<NA>;1;1;1911;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;<NA>;118.605667;9.798722;<NA>;Botany;L1749491;L.1749491;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  9169 ;Elmer;9169;<NA>;<NA>;1;5;1907;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Lucban, Province Tayabas, Island Luzon.;<NA>;121.556944;14.113333;<NA>;Botany;L1749492;L.1749492;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  9944 ;Elmer;9944;<NA>;<NA>;1;4;1908;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Dumaguete (Cuernos Mts.), Province of Negros Oriental, Island of Negros.;<NA>;123.3;9.3;<NA>;Botany;L1749494;L.1749494;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  17363 ;Elmer;17363;<NA>;<NA>;1;9;1916;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;<NA>;124.038611;12.701388;<NA>;Botany;L1749488;L.1749488;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  7922 ;Elmer;7922;<NA>;<NA>;1;5;1907;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Lucban, Province Tayabas, Island Luzon.;<NA>;121.556944;14.113333;<NA>;Botany;L1749487;L.1749487;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  12942 ;Elmer;12942;<NA>;<NA>;1;1;1911;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;<NA>;118.605667;9.798722;<NA>;Botany;L1088915;L.1088915;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  12942 ;Elmer;12942;<NA>;<NA>;1;1;1911;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;<NA>;118.605667;9.798722;<NA>;Botany;L1088912;L.1088912;Elmer;Elmer ADE;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Blume) Blume;;;Artabotrys suaveolens;True
