scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby
Artabotrys R.Br.;Artabotrys;PH;Philippines, Palawan, Infanta Mine area 10km N Brooks Point;14.744949;121.649533;Ridsdale, CE;Ridsdale, CE  1036 ;24;10;1985;nan;<NA>;<NA>;Botany;L.1753466;0;0;0;Ridsdale;;0;;;;0;0;0;L1753466;1036;;Ridsdale CE;<NA>
Artabotrys R.Br.;Artabotrys;PH;Leyte, Biliran, Libtong, Naval;11.55348;124.45228;Barbon, EB;"Barbon, EB; et al. PPI 8539 ";9;8;1992;nan;<NA>;<NA>;Botany;L.1753450;0;0;0;Barbon;;0;;;;0;0;0;L1753450;8539;;"Barbon EB; et al.";<NA>
Enicosanthum Becc.;Enicosanthum;PH;Luzon, Cagayan, Claveria, Brgy. Kilkiling, Taggat Watershed Area.;18.6;121.033333;Garcia, HG;"Garcia, HG; et al. PPI 18338 ";5;8;1995;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1754325;0;0;0;Garcia;;0;1;8;2000;0;0;0;L1754325;18338;;"Garcia HG; et al.";Kessler PJA
Cyathocalyx apoensis (Elmer) J.Sinclair;Drepananthus;PH;"Philippines, Mindanao: Surigao del Sur, Lianga, between Lianga and Sn Agustin, km 5-12 from Lianga8.43N; 126.10E";8.716667;126.166667;Soejarto, DD;"Soejarto, DD; et al.  8134 ";3;7;1993;Wang, R;2001-08-01T00:00:00;<NA>;Botany;L.1753744;0;0;0;Soejarto;;0;1;8;2001;0;0;0;L1753744;8134;apoensis;"Soejarto DD; et al.";Wang R
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Mt. Makiling, Laguna Province, Luzon.;14.135833;121.19;Lazo, PP;Lazo, PP PNH 33414 ;30;3;1955;nan;<NA>;<NA>;Botany;L.1753700;0;0;0;Lazo;;0;;;;0;0;0;L1753700;33414;odorata;Lazo PP;<NA>
Artabotrys R.Br.;Artabotrys;PH;Isl. Leyte, Prov. Leyte, Hubasan, VISCA, Baybay;11.4461;124.4095;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 10661 ";1;3;1993;nan;<NA>;<NA>;Botany;L.1753451;0;0;0;Gaerlan;;0;;;;0;0;0;L1753451;10661;;"Gaerlan FJM; et al.";<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  14670 ;1;10;1915;Kessler, PJA;1991-05-01T00:00:00;<NA>;Botany;L.1753685;0;0;0;Elmer;;0;1;5;1991;0;0;0;L1753685;14670;odorata;Elmer ADE;Kessler PJA
Artabotrys R.Br.;Artabotrys;PH;Palawan, km 20 north of Puerto Princesa City, Sant Cruz Resthouse;9.739167;118.735278;Podzorski, AC;Podzorski, AC SMHI 2078 ;10;5;1984;nan;<NA>;<NA>;Botany;L.1753464;0;0;0;Podzorski;;0;;;;0;0;0;L1753464;2078;;Podzorski AC;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Luzon. Camarines Sur. Barangay Guijalo.;13.784667;123.666667;Reynoso, EJ;"Reynoso, EJ; Sagcal, E; Fuentes, RE PPI 14675 ";10;2;1995;nan;<NA>;<NA>;Botany;L.1753691;0;0;0;Reynoso;;0;;;;0;0;0;L1753691;14675;odorata;"Reynoso EJ; Sagcal E; Fuentes RE";<NA>
Artabotrys R.Br.;Artabotrys;PH;Luzon/Polillo, Quezon, Sibulan, Sta. Maria.;14.75;121.933333;Barbon, EB;"Barbon, EB; et al. PPI 2116 ";29;8;1991;nan;<NA>;<NA>;Botany;L.1753481;0;0;0;Barbon;;0;;;;0;0;0;L1753481;2116;;"Barbon EB; et al.";<NA>
Artabotrys R.Br.;Artabotrys;PH;Luzon, Isabela, Palanan, Guess.;17.06064;122.430042;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 2778 ";29;4;1991;nan;<NA>;<NA>;Botany;L.1753478;0;0;0;Gaerlan;;0;;;;0;0;0;L1753478;2778;;"Gaerlan FJM; et al.";<NA>
Artabotrys R.Br.;Artabotrys;PH;St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE;10.2;118.866667;Podzorski, AC;Podzorski, AC SMHI 2003 A;4;5;1984;nan;<NA>;<NA>;Botany;L.1753461;0;0;0;Podzorski;A;0;;;;0;0;0;L1753461;2003;;Podzorski AC;<NA>
Artabotrys R.Br.;Artabotrys;PH;Luzon, Quezon, Real, Lalawinan, Tipuan, NBG.;14.666667;121.6;Barbon, EB;"Barbon, EB; et al. PPI 2244 ";3;9;1991;nan;<NA>;<NA>;Botany;L.1753477;0;0;0;Barbon;;0;;;;0;0;0;L1753477;2244;;"Barbon EB; et al.";<NA>
Artabotrys R.Br.;Artabotrys;PH;Philippines, Luzon, Aurora province, Brgy Diteki, San Luis.;13.908333;122.246667;Fuentes, RE;"Fuentes, RE; Fernando, L PPI 37324 ";13;5;1996;Kessler, PJA;2002-06-01T00:00:00;<NA>;Botany;L.1753479;0;0;0;Fuentes;;0;1;6;2002;0;0;0;L1753479;37324;;"Fuentes RE; Fernando L";Kessler PJA
Artabotrys R.Br.;Artabotrys;PH;Philippines, Sukailang, Surigao, Surigao Province, Mindanao;9.66802;125.472715;Mendoza, DR;"Mendoza, DR; Convocar, P PNH 10308 ";4;3;1949;nan;<NA>;<NA>;Botany;L.1753493;0;0;0;Mendoza;;0;;;;0;0;0;L1753493;10308;;"Mendoza DR; Convocar P";<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Province of Camarines, Luzon.;13.666667;123.333333;Alvarez, RJ;Alvarez, RJ FB 21441 ;1;5;1914;nan;<NA>;<NA>;Botany;L.1753699;0;0;0;Alvarez;;0;;;;0;0;0;L1753699;21441;odorata;Alvarez RJ;<NA>
Artabotrys R.Br.;Artabotrys;PH;Mount Cleopatra Ranges, So. Calabayog, Brgy. Tanabag, Puerto Princessa.;10.116667;118.983333;Reynoso, EJ;"Reynoso, EJ; Majaducon, RS PPI 24394 ";2;7;1996;nan;<NA>;<NA>;Botany;L.1753487;0;0;0;Reynoso;;0;;;;0;0;0;L1753487;24394;;"Reynoso EJ; Majaducon RS";<NA>
Enicosanthum Becc.;Enicosanthum;PH;Luzon, Catanduanes, Tagmasuso submountain, Brgy. Sagrada, Viga.;13.866667;124.283333;Reynoso, EJ;"Reynoso, EJ; et al. PPI 27064 ";15;11;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1754327;0;0;0;Reynoso;;0;1;8;2000;0;0;0;L1754327;27064;;"Reynoso EJ; et al.";Kessler PJA
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Mindanao, Agusan Norte, Tungao, NALCO;8.777222;125.571944;Barbon, EB;"Barbon, EB; et al. PPI 1909 ";21;5;1991;nan;<NA>;<NA>;Botany;L.1753673;0;0;0;Barbon;;0;;;;0;0;0;L1753673;1909;odorata;"Barbon EB; et al.";<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Flora of the PhilippinesIsland of Polillo;14.838611;121.942777;Robinson, CB;Robinson, CB BS 9262 ;1;8;1909;nan;<NA>;<NA>;Botany;L.1749490;0;0;0;Robinson;;0;;;;0;0;0;L1749490;9262;suaveolens;Robinson CB;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L.1749683;0;0;0;Ridsdale;;0;;;;0;0;0;L1749683;15;suaveolens;Ridsdale CE;<NA>
Artabotrys R.Br.;Artabotrys;PH;Philippines, Cebu, Cebu, Tabunan, Talamban.;10.366667;123.9;Reynoso, EJ;"Reynoso, EJ; Alvarez, RJ; Fuentes, RE PPI 7942 ";4;4;1993;nan;<NA>;<NA>;Botany;L.1753486;0;0;0;Reynoso;;0;;;;0;0;0;L1753486;7942;;"Reynoso EJ; Alvarez RJ; Fuentes RE";<NA>
Artabotrys R.Br.;Artabotrys;PH;Philippines, Sukailang, Surigao, Surigao Province, Mindanao;9.66802;125.472715;Mendoza, DR;"Mendoza, DR; Convocar, P PNH 10308 ";4;3;1949;nan;<NA>;<NA>;Botany;L.1753498;0;0;0;Mendoza;;0;;;;0;0;0;L1753498;10308;;"Mendoza DR; Convocar P";<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1749491;0;0;0;Elmer;;0;;;;0;0;0;L1749491;12942;suaveolens;Elmer ADE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head, NNW side.;9.8019;118.6991;Podzorski, AC;Podzorski, AC SMHI 656 ;27;3;1984;nan;<NA>;<NA>;Botany;L.1749619;0;0;0;Podzorski;;0;;;;0;0;0;L1749619;656;suaveolens;Podzorski AC;<NA>
Artabotrys R.Br.;Artabotrys;PH;Palawan, Palawan, Quezon, Ladayun.;8.933333;117.533333;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 13409 ";31;1;1994;nan;<NA>;<NA>;Botany;L.1753484;0;0;0;Gaerlan;;0;;;;0;0;0;L1753484;13409;;"Gaerlan FJM; et al.";<NA>
Artabotrys R.Br.;Artabotrys;PH;Philippines, Palawan, Infanta Mine area 10km N Brooks Point;14.744949;121.649533;Ridsdale, CE;Ridsdale, CE  1036 ;24;10;1985;nan;<NA>;<NA>;Botany;L.1753467;0;0;0;Ridsdale;;0;;;;0;0;0;L1753467;1036;;Ridsdale CE;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Mindanao, Agusan de Sur, near Talacogon, 1 km from the Tina-og Creek by the Agusan River.;8.5;125.833333;Podzorski, AC;Podzorski, AC  724 ;27;8;1981;Kessler, PJA;1989-04-01T00:00:00;<NA>;Botany;L.1753686;0;0;0;Podzorski;;0;1;4;1989;0;0;0;L1753686;724;odorata;Podzorski AC;Kessler PJA
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head, NNW side.;9.8019;118.6991;Podzorski, AC;Podzorski, AC SMHI 656 ;27;3;1984;nan;<NA>;<NA>;Botany;L.1749620;0;0;0;Podzorski;;0;;;;0;0;0;L1749620;656;suaveolens;Podzorski AC;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L.1749686;0;0;0;Ridsdale;;0;;;;0;0;0;L1749686;15;suaveolens;Ridsdale CE;<NA>
Artabotrys luteus Elmer;Artabotrys;PH;Philippines, Lucban, Province Tayabas, Island Luzon.;14.113333;121.556944;Elmer, ADE;Elmer, ADE  9136 ;1;5;1907;nan;<NA>;<NA>;Botany;L.1749600;0;0;0;Elmer;;0;;;;0;0;0;L1749600;9136;luteus;Elmer ADE;<NA>
Artabotrys stolonifera Elmer;Artabotrys;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  14610 ;1;10;1915;nan;<NA>;<NA>;Botany;L.1749463;0;0;0;Elmer;;0;;;;0;0;0;L1749463;14610;stolonifera;Elmer ADE;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Lucban, Province Tayabas, Island Luzon.;14.113333;121.556944;Elmer, ADE;Elmer, ADE  9169 ;1;5;1907;nan;<NA>;<NA>;Botany;L.1749492;0;0;0;Elmer;;0;;;;0;0;0;L1749492;9169;suaveolens;Elmer ADE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L.1749685;0;0;0;Ridsdale;;0;;;;0;0;0;L1749685;15;suaveolens;Ridsdale CE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head on the lower slopes of Mt. Beaufort.;9.816667;118.633333;Ridsdale, CE;Ridsdale, CE SMHI 15 ;11;3;1984;nan;<NA>;<NA>;Botany;L.1749684;0;0;0;Ridsdale;;0;;;;0;0;0;L1749684;15;suaveolens;Ridsdale CE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Podzorski, AC;Podzorski, AC SMHI 979 ;24;4;1984;nan;<NA>;<NA>;Botany;L.1749624;0;0;0;Podzorski;;0;;;;0;0;0;L1749624;979;suaveolens;Podzorski AC;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Dumaguete (Cuernos Mts.), Province of Negros Oriental, Island of Negros.;9.3;123.3;Elmer, ADE;Elmer, ADE  9944 ;1;4;1908;nan;<NA>;<NA>;Botany;L.1749494;0;0;0;Elmer;;0;;;;0;0;0;L1749494;9944;suaveolens;Elmer ADE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Ridsdale, CE;Ridsdale, CE SMHI 494 ;21;4;1984;nan;<NA>;<NA>;Botany;L.1749628;0;0;0;Ridsdale;;0;;;;0;0;0;L1749628;494;suaveolens;Ridsdale CE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;"Phillipines, Palawan, Narra, Estrella Falls9.18N; 118.23E";9.3;118.383333;Soejarto, DD;"Soejarto, DD; et al.  8589 ";26;6;1994;Soejarto, DD;1995-01-01T00:00:00;<NA>;Botany;L.1749622;0;0;0;Soejarto;;0;1;1;1995;0;0;0;L1749622;8589;suaveolens;"Soejarto DD; et al.";Soejarto DD
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17363 ;1;9;1916;nan;<NA>;<NA>;Botany;L.1749488;0;0;0;Elmer;;0;;;;0;0;0;L1749488;17363;suaveolens;Elmer ADE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Podzorski, AC;Podzorski, AC SMHI 967 ;24;4;1984;nan;<NA>;<NA>;Botany;L.1749639;0;0;0;Podzorski;;0;;;;0;0;0;L1749639;967;suaveolens;Podzorski AC;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Ridsdale, CE;Ridsdale, CE SMHI 494 ;21;4;1984;nan;<NA>;<NA>;Botany;L.1749629;0;0;0;Ridsdale;;0;;;;0;0;0;L1749629;494;suaveolens;Ridsdale CE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;"Philippines, Luzon: Sierra Madre Mtn. Range, Isabela Prov., San Mariano Municipality, Barangay Disulap, along logging road above Sitio Nursery16.579N; 112.125E";16.95;122.2;Co, L;Co, L  3320 ;24;2;1991;nan;<NA>;<NA>;Botany;L.1749621;0;0;0;Co;;0;;;;0;0;0;L1749621;3320;suaveolens;Co L;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Podzorski, AC;Podzorski, AC SMHI 979 ;24;4;1984;nan;<NA>;<NA>;Botany;L.1749623;0;0;0;Podzorski;;0;;;;0;0;0;L1749623;979;suaveolens;Podzorski AC;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;"Philippines, Palawan Island, Municip. San Vicente, Pagdanan Timber Concession near Port Barton10.19N; 11909E";10.316667;119.15;Soejarto, DD;"Soejarto, DD; Madulid, DA  6350 ";4;8;1988;nan;<NA>;<NA>;Botany;L.1749682;0;0;0;Soejarto;;0;;;;0;0;0;L1749682;6350;suaveolens;"Soejarto DD; Madulid DA";<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Flora of the PhilippinesProvince of Rizal Luzon;14.583333;121.166667;Ramos, M;Ramos, M BS 12525 ;1;11;1910;nan;<NA>;<NA>;Botany;L.1749489;0;0;0;Ramos;;0;;;;0;0;0;L1749489;12525;suaveolens;Ramos M;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Ridsdale, CE;Ridsdale, CE SMHI 494 ;21;4;1984;nan;<NA>;<NA>;Botany;L.1749630;0;0;0;Ridsdale;;0;;;;0;0;0;L1749630;494;suaveolens;Ridsdale CE;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Podzorski, AC;Podzorski, AC SMHI 979 ;24;4;1984;nan;<NA>;<NA>;Botany;L.1749625;0;0;0;Podzorski;;0;;;;0;0;0;L1749625;979;suaveolens;Podzorski AC;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Lucban, Province Tayabas, Island Luzon.;14.113333;121.556944;Elmer, ADE;Elmer, ADE  7922 ;1;5;1907;nan;<NA>;<NA>;Botany;L.1749487;0;0;0;Elmer;;0;;;;0;0;0;L1749487;7922;suaveolens;Elmer ADE;<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Los Baños, Prov. of Laguna, Luzon;14.1789;121.2256;Hallier, JG;Hallier, JG  4025 ;15;12;1903;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744526;0;0;0;Hallier;;0;;;;0;0;0;L1744526;4025;luzonensis;Hallier JG;Benthem FDJ van
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Mt. Irig, Rizal Province, Luzon.;13.45;123.433333;Ramos, M;Ramos, M BS 41901 ;1;2;1923;nan;<NA>;<NA>;Botany;L.1749635;0;0;0;Ramos;;0;;;;0;0;0;L1749635;41901;suaveolens;Ramos M;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Podzorski, AC;Podzorski, AC SMHI 967 ;24;4;1984;nan;<NA>;<NA>;Botany;L.1749638;0;0;0;Podzorski;;0;;;;0;0;0;L1749638;967;suaveolens;Podzorski AC;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head, NNW side.;9.8019;118.6991;Podzorski, AC;Podzorski, AC SMHI 656 ;27;3;1984;nan;<NA>;<NA>;Botany;L.1749618;0;0;0;Podzorski;;0;;;;0;0;0;L1749618;656;suaveolens;Podzorski AC;<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Los Baños;14.1789;121.2256;Loreja, M;Loreja, M  62 ;8;10;1959;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744520;0;0;0;Loreja;;0;;;;0;0;0;L1744520;62;luzonensis;Loreja M;Benthem FDJ van
Alphonsea Hook.f. & Thomson;Alphonsea;PH;Palawan, Puerto Princese municipality, Mt. Beaufort, NNW spur, east side.;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 522 ;10;3;1984;Kessler, PJA;1990-02-01T00:00:00;<NA>;Botany;L.1744772;0;0;0;Podzorski;;0;1;2;1990;0;0;0;L1744772;522;;Podzorski AC;Kessler PJA
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Mt. Maquiling, Prov. of Laguna, Luzon;14.136252;121.194423;Rosenbluth, R;"Rosenbluth, R; Tamesis, F PNH 12689 ";1;9;1909;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744586;0;0;0;Rosenbluth;;0;;;;0;0;0;L1744586;12689;luzonensis;"Rosenbluth R; Tamesis F";Benthem FDJ van
Artabotrys hexapetalus (L.f.) Bhandari;Artabotrys;PH;Philippines, Luzon, Rizal Province, Antipolo.;14.5886;121.1757;Merrill, ED;Merrill, ED Sp. Blanc. 784 ;1;1;1915;nan;<NA>;<NA>;Botany;L.1744868;0;0;0;Merrill;;0;;;;0;0;0;L1744868;784;hexapetalus;Merrill ED;<NA>
Alphonsea Hook.f. & Thomson;Alphonsea;PH;Luzon, Camarines Sur. Brgy. Caputatan, Caramoan.;13.785556;123.666667;Reynoso, EJ;"Reynoso, EJ; Sagcal, E; Fuentes, RE PPI 14900 ";20;2;1995;nan;<NA>;<NA>;Botany;L.1744767;0;0;0;Reynoso;;0;;;;0;0;0;L1744767;14900;;"Reynoso EJ; Sagcal E; Fuentes RE";<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16544 ;1;7;1916;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744523;0;0;0;Elmer;;0;;;;0;0;0;L1744523;16544;luzonensis;Elmer ADE;Benthem FDJ van
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Luzon, Quezon, Rial, Lalawinan, Tipuan, NBG;14.666667;121.6;Barbon, EB;"Barbon, EB; et al. PPI 2341 ";6;9;1991;nan;<NA>;<NA>;Botany;L.1744582;0;0;0;Barbon;;0;;;;0;0;0;L1744582;2341;luzonensis;"Barbon EB; et al.";<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Laguna, Mt. Makiling;14.136252;121.194423;Gabot, V;Gabot, V PNH 33454 ;24;1;1955;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744521;0;0;0;Gabot;;0;;;;0;0;0;L1744521;33454;luzonensis;Gabot V;Benthem FDJ van
Artabotrys cumingianus S.Vidal;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Podzorski, AC;Podzorski, AC SMHI 891 ;21;4;1984;nan;<NA>;<NA>;Botany;L.1744894;0;0;0;Podzorski;;0;;;;0;0;0;L1744894;891;cumingianus;Podzorski AC;<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17739 ;1;6;1917;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744588;0;0;0;Elmer;;0;;;;0;0;0;L1744588;17739;luzonensis;Elmer ADE;Benthem FDJ van
Anaxagorea radiata C.B.Rob.;Anaxagorea;PH;Philippines, District of Lamitan, Basilan City, Zamboanga Province. Bureau of Animal Husbandry Breeding Station, Barrio Malsong bordering N. East side of;6.7;121.966667;Santos, JV;Santos, JV  4152 ;8;5;1948;nan;<NA>;<NA>;Botany;L.1744472;0;0;0;Santos;;0;;;;0;0;0;L1744472;4152;javanica;Santos JV;<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Phililppines, Mt. Maquiling, Prov. of Laguna Luzon;14.136252;121.194423;Robinson, CB;Robinson, CB BS 9725 ;19;2;1910;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744590;0;0;0;Robinson;;0;;;;0;0;0;L1744590;9725;luzonensis;Robinson CB;Benthem FDJ van
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Luzon, Bulacan, Angat Watershed Area, Norzagaray.;14.85;121.166667;Barbon, EB;"Barbon, EB; et al. PPI 22425 ";17;5;1996;nan;<NA>;<NA>;Botany;L.1744581;0;0;0;Barbon;;0;;;;0;0;0;L1744581;22425;luzonensis;"Barbon EB; et al.";<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, above College of Forestry, Mount Makiling, Prov. Laguna, Luzon;14.136252;121.194423;Sinclair, J;"Sinclair, J; Edaño, GE  9464 ";30;5;1958;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744587;0;0;0;Sinclair;;0;;;;0;0;0;L1744587;9464;luzonensis;"Sinclair J; Edaño GE";Benthem FDJ van
Alphonsea javanica Scheff.;Alphonsea;PH;Mt. Tubuan, Zamboanga, Mindanao.;7.13602;122.153612;Ramos, M;"Ramos, M; Edaño, GE BS 36671 ";1;10;1919;Kessler, PJA;1990-01-01T00:00:00;<NA>;Botany;L.1744417;0;0;0;Ramos;;0;1;1;1990;0;0;0;L1744417;36671;javanica;"Ramos M; Edaño GE";Kessler PJA
Alphonsea Hook.f. & Thomson;Alphonsea;PH;"Philippines, Palawan island, municipality Puerto Princesa, Irawan, north slope of Mt. Beaufort, c. 3 km from Irawan river crossing at Tatanarom9.51N; 118.38E";9.85;118.633333;Soejarto, DD;"Soejarto, DD; Reynoso, EJ; Sagcal, E; Edrada, R  7128 ";26;3;1990;Kessler, PJA;1990-12-01T00:00:00;<NA>;Botany;L.1744774;0;0;0;Soejarto;;0;1;12;1990;0;0;0;L1744774;7128;;"Soejarto DD; Reynoso EJ; Sagcal E; Edrada R";Kessler PJA
Alphonsea Hook.f. & Thomson;Alphonsea;PH;"Philippines, Palawan island, municipality Puerto Princesa, Irawan, north slope of Mt. Beaufort, c. 3 km from Irawan river crossing at Tatanarom9.51N; 118.38E";9.85;118.633333;Soejarto, DD;"Soejarto, DD; Reynoso, EJ; Sagcal, E; Edrada, R  7107 ";26;3;1990;Kessler, PJA;1990-12-01T00:00:00;<NA>;Botany;L.1744775;0;0;0;Soejarto;;0;1;12;1990;0;0;0;L1744775;7107;;"Soejarto DD; Reynoso EJ; Sagcal E; Edrada R";Kessler PJA
Alphonsea Hook.f. & Thomson;Alphonsea;PH;"Barangay Simpocan, Municipality Puerto Princesa, Palawan, Forest on NW base of Thumb Peak. Philippines.9.48 N; 118.36 E; 620-680 m alt.";9.8;118.6;Horgen, D;"Horgen, D; Fernando, O; Majaducon, RS  46 ";26;9;1992;Kessler, PJA;1995-01-01T00:00:00;<NA>;Botany;L.1744773;0;0;0;Horgen;;0;1;1;1995;0;0;0;L1744773;46;;"Horgen D; Fernando O; Majaducon RS";Kessler PJA
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Luzon, Batangas, Mt. Maculot, Cuenca.;13.916667;121.05;Castro, M;"Castro, M; Barbon, EB; Garcia, HG PPI 22074 ";6;3;1996;nan;<NA>;<NA>;Botany;L.1744519;0;0;0;Castro;;0;;;;0;0;0;L1744519;22074;luzonensis;"Castro M; Barbon EB; Garcia HG";<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Limay, Bataan, Prov. Luzon;14.561944;120.598333;Robinson, CB;Robinson, CB BS 6165 ;11;8;1908;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744585;0;0;0;Robinson;;0;;;;0;0;0;L1744585;6165;luzonensis;Robinson CB;Benthem FDJ van
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Panay Island, Iloilo Province, Jordan.;10.6;122.616667;Taleon, AT;Taleon, AT PNH 34027 ;1;8;1954;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744591;0;0;0;Taleon;;0;;;;0;0;0;L1744591;34027;luzonensis;Taleon AT;Benthem FDJ van
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Anaxagorea Luzonensis, Province of Batangas, Luzon;13.916667;121.083333;Ramos, M;Ramos, M BS 1873 ;1;8;1914;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744528;0;0;0;Ramos;;0;;;;0;0;0;L1744528;1873;luzonensis;Ramos M;Benthem FDJ van
