scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy;coll_surname;genus_old;specificEpithet_old
Cyathocalyx havilandii Boerl.;Drepananthus;ID;South Kenangan, P.T. ITCI, Desa Kenangan, around Birawa camp, 60 km north of Kenangan.;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  1262 ;1;12;1994;Kessler PJA;1999-11-01T00:00:00;nan;Botany;L.1756035;havilandii;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1756035;1262;Sidiyasa K;Sidiyasa;Drepananthus;havilandii
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;ID;East Kalimantan, P.T. Inhutani I Berau area. Along small stream near camp 35 from  Desa Labanan - Desa Kelai.;1.9;117.216667;Sidiyasa, K;"Sidiyasa, K; et al. Berau 1265 ";17;5;1998;Kessler PJA;1998-11-01T00:00:00;nan;Botany;L.3724606;cauliflorus;0;0;Sidiyasa;;0;0;0;0;0;0;0;L3724606;1265;"Sidiyasa K; et al.";Sidiyasa;Stelechocarpus;cauliflorus
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;ID;East Kalimantan, P.T. Inhutani I Berau area. Along small stream near camp 35 from  Desa Labanan - Desa Kelai.;1.9;117.216667;Sidiyasa, K;"Sidiyasa, K; et al. Berau 1265 ";17;5;1998;Kessler PJA;1998-11-01T00:00:00;nan;Botany;L  0693282;cauliflorus;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0693282;1265;"Sidiyasa K; et al.";Sidiyasa;Stelechocarpus;cauliflorus
Artabotrys macropodus I.M.Turner;Artabotrys;ID;nan;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  1270 ;2;12;1994;Turner IM;2010-03-02T00:00:00;nan;Botany;L.1749604;macropodus;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1749604;1270;Sidiyasa K;Sidiyasa;Artabotrys;macropodus
Artabotrys macropodus I.M.Turner;Artabotrys;ID;nan;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  1270 ;2;12;1994;Turner IM;2010-03-02T00:00:00;nan;Botany;L  0778703;macropodus;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0778703;1270;Sidiyasa K;Sidiyasa;Artabotrys;macropodus
Uvaria L.;Uvaria;ID;East Kalimantan, PT. ITCI Kenangan, road to Meratus, c. 70 Km North_West of Kenangan.;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  1285 ;2;12;1994;Kessler PJA;nan;nan;Botany;L  0192526;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0192526;1285;Sidiyasa K;Sidiyasa;Uvaria;nan
Uvaria L.;Uvaria;ID;East Kalimantan, PT. ITCI Kenangan, road to Meratus, c. 70 Km North_West of Kenangan.;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  1285 ;2;12;1994;Kessler PJA;nan;nan;Botany;L  0192525;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0192525;1285;Sidiyasa K;Sidiyasa;Uvaria;nan
Monoon paradoxum (Becc.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;East Kalimantan, P.T. Inhutani I Berau area. Along road km 37 from Desa Labanan-Desa Kelai.;1.933333;117.233333;Sidiyasa, K;"Sidiyasa, K; et al. Berau 1289 ";19;5;1998;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L.1760874;paradoxum;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1760874;1289;"Sidiyasa K; et al.";Sidiyasa;Enicosanthum;paradoxum
Monoon paradoxum (Becc.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;East Kalimantan, P.T. Inhutani I Berau area. Along road km 37 from Desa Labanan-Desa Kelai.;1.933333;117.233333;Sidiyasa, K;"Sidiyasa, K; et al. Berau 1289 ";19;5;1998;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L  0192353;paradoxum;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0192353;1289;"Sidiyasa K; et al.";Sidiyasa;Enicosanthum;paradoxum
Xylopia stenopetala Oliv.;Xylopia;ID;East Kalimantan, PT. ITCI Kenangan, road to meratus, c. 70 Km North-west off Kenangan.;-1.083333;116.7;Sidiyasa, K;"Sidiyasa, K; et al.  1296 ";2;12;1994;Kessler PJA;nan;nan;Botany;L.1775467;stenopetala;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1775467;1296;"Sidiyasa K; et al.";Sidiyasa;Xylopia;stenopetala
Xylopia stenopetala Oliv.;Xylopia;ID;East Kalimantan, PT. ITCI Kenangan, road to meratus, c. 70 Km North-west off Kenangan.;-1.083333;116.7;Sidiyasa, K;"Sidiyasa, K; et al.  1296 ";2;12;1994;Kessler PJA;nan;nan;Botany;L.1775466;stenopetala;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1775466;1296;"Sidiyasa K; et al.";Sidiyasa;Xylopia;stenopetala
Mitrephora glabra Scheff.;Mitrephora;ID;East Kalimantan, Bulungan Research Forest (BRF),  Long Seturan, flat lan along Seturan River.;3.033333;116.483333;Sidiyasa, K;"Sidiyasa, K; et al. BRF 1783 ";22;10;1999;Sidiyasa K;1999-10-01T00:00:00;nan;Botany;L.1757350;glabra;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1757350;1783;"Sidiyasa K; et al.";Sidiyasa;Mitrephora;glabra
Mitrephora glabra Scheff.;Mitrephora;ID;East Kalimantan, Bulungan Research Forest (BRF),  Long Seturan, flat lan along Seturan River.;3.033333;116.483333;Sidiyasa, K;"Sidiyasa, K; et al. BRF 1783 ";22;10;1999;Sidiyasa K;1999-10-01T00:00:00;nan;Botany;L.1757351;glabra;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1757351;1783;"Sidiyasa K; et al.";Sidiyasa;Mitrephora;glabra
Uvaria L.;Uvaria;ID;Sulawesi, Central Sulawesi, east slope of Benteng bay, Togean.;-0.4000000000000001;122.0;Sidiyasa, K;"Sidiyasa, K; Didi  1829 ";21;12;1999;Kessler PJA;2000-03-01T00:00:00;nan;Botany;L.1768199;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1768199;1829;"Sidiyasa K; Didi";Sidiyasa;Uvaria;nan
Uvaria L.;Uvaria;ID;Sulawesi, Central Sulawesi, east slope of Benteng bay, Togean.;-0.4000000000000001;122.0;Sidiyasa, K;"Sidiyasa, K; Didi  1829 ";21;12;1999;Kessler PJA;2000-03-01T00:00:00;nan;Botany;L.1768198;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1768198;1829;"Sidiyasa K; Didi";Sidiyasa;Uvaria;nan
Uvaria L.;Uvaria;ID;Sulawesi, Central Sulawesi, east slope of Benteng bay, Togean.;-0.4000000000000001;122.0;Sidiyasa, K;"Sidiyasa, K; Didi  1829 ";21;12;1999;Kessler PJA;2000-03-01T00:00:00;nan;Botany;L.1768197;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1768197;1829;"Sidiyasa K; Didi";Sidiyasa;Uvaria;nan
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Indonesia. South Kalimantan, Kabupaten Tabalong, PT. Aya Yayang Indonesia, concesion area, Km. 82.;-0.583333;115.5;Sidiyasa, K;"Sidiyasa, K; Arifin, Z  1976 ";4;7;2000;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759183;pisocarpa;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1759183;1976;"Sidiyasa K; Arifin Z";Sidiyasa;Popowia;pisocarpa
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Indonesia. South Kalimantan, Kabupaten Tabalong, PT. Aya Yayang Indonesia, concesion area, Km. 82.;-0.583333;115.5;Sidiyasa, K;"Sidiyasa, K; Arifin, Z  1976 ";4;7;2000;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759182;pisocarpa;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1759182;1976;"Sidiyasa K; Arifin Z";Sidiyasa;Popowia;pisocarpa
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;South Kalimantan, Kabupaten Tabalong, Km 81, PT. Aya Yayang Indonesia.;-1.583333;115.5;Sidiyasa, K;"Sidiyasa, K; Arifin, Z  2038 ";9;7;2000;Sidiyasa K;2000-07-01T00:00:00;nan;Botany;L.1756114;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1756114;2038;"Sidiyasa K; Arifin Z";Sidiyasa;Cyathocalyx;nan
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;South Kalimantan, Kabupaten Tabalong, Km 81, PT. Aya Yayang Indonesia.;-1.583333;115.5;Sidiyasa, K;"Sidiyasa, K; Arifin, Z  2038 ";9;7;2000;Sidiyasa K;2000-07-01T00:00:00;nan;Botany;L.1756113;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1756113;2038;"Sidiyasa K; Arifin Z";Sidiyasa;Cyathocalyx;nan
