scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy
Xylopia papuana Diels;Xylopia;ID;Indonesia, New Guinea, Cycloopgebergte boven Hollandia, onderafd. Hollandia.;-2.5097;140.62032;Koster, C;Koster, C BW(Ind.) 4314 ;19;3;1957;nan;nan;nan;Botany;L  0047140;papuana;0;0;Koster;;0;0;0;0;0;0;0;L0047140;4314;Koster C
Uvaria lobbiana Hook.f. & Thomson;Uvaria;ID;Indonesia. Gunung Leuser Nature Reserves, Atjeh, North Sumatra. Southern part of the reserves, Alas River valley, near the mouth of the Bengkong River, c. 50 Km S. of Kutacane.;3.0;97.833333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18767 ";16;7;1979;Meade CV;2000-07-01T00:00:00;nan;Botany;L  0049551;lobbiana;0;0;Wilde;;0;0;0;0;0;0;0;L0049551;18767;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Uvaria L.;Uvaria;ID;nan;0.066666;111.5;Church, AC;"Church, AC; Mahyar, UW  881 ";4;12;1994;nan;nan;nan;Botany;L  0048052;nan;0;0;Church;;0;0;0;0;0;0;0;L0048052;881;"Church AC; Mahyar UW"
Uvaria lobbiana Hook.f. & Thomson;Uvaria;ID;Indonesia. Borneo, Poeloe Lampei.;-3.33;114.58;Korthals, PW;Korthals, PW  s.n. ;;;;Meade CV;2000-07-01T00:00:00;nan;Botany;L  0049553;lobbiana;0;0;Korthals;;0;0;0;0;0;0;0;L0049553;nan;Korthals PW
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;ID;Indonesia, East Kalimantan, Coal mining company KPC, Sangatta, Tanjung Bara area.;0.833333;117.666667;Kessler, PJA;"Kessler, PJA; et al.  1180 ";14;4;1995;nan;nan;nan;Botany;L  0048446;micrantha;0;0;Kessler;;0;0;0;0;0;0;0;L0048446;1180;"Kessler PJA; et al."
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;ID;"Indonesia, Borneo, Kalimantan Tengah, Ulu Barito.0.02 S; 114.06 E; 0 m alt.";-0.033333;114.1;Sidiyasa, K;Sidiyasa, K PBU 236 ;1;6;1990;Kessler PJA;nan;nan;Botany;L  0047190;ferruginea;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0047190;236;Sidiyasa K
Uvaria argentea Blume;Uvaria;ID;Indonesia, East Kalimantan, Bukit Soeharto, km 40 area, Sungai Marwali, Samboja;-0.766;117.033333;Ambriansyah;"Ambriansyah; Arbainsyah AA 987 ";27;12;1994;nan;nan;nan;Botany;L  0048460;argentea;0;0;Ambriansyah;;0;0;0;0;0;0;0;L0048460;987;"Ambriansyah; Arbainsyah"
Xylopia L.;Xylopia;ID;Indonesia, New Guinea, Aisaoe, Sebosiari, subdiv. Seroei, Isle of Japen, Div. Geelvinckbaai;-1.883333;136.233333;Iwanggin, GT;Iwanggin, GT BW(Ind.) 9238 ;21;9;1960;nan;nan;nan;Botany;L  0047100;nan;0;0;Iwanggin;;0;0;0;0;0;0;0;L0047100;9238;Iwanggin GT
Xylopia L.;Xylopia;ID;Indonesia, New Guinea, Warsamson valleym E. of Sorong;-0.783333;131.4;Moll, VW;Moll, VW BW(Ind.) 11688 ;29;7;1961;nan;nan;nan;Botany;L  0047175;nan;0;0;Moll;;0;0;0;0;0;0;0;L0047175;11688;Moll VW
Uvaria lobbiana Hook.f. & Thomson;Uvaria;ID;Indonesia. Kalimantan Timur, Wanriset research area, Rintis Soejarwo.;-0.983333;116.933333;Ambriansyah;"Ambriansyah; Arifin, Z AA 345 ";30;12;1991;Heusden ECH van;nan;nan;Botany;L  0049555;lobbiana;0;0;Ambriansyah;;0;0;0;0;0;0;0;L0049555;345;"Ambriansyah; Arifin Z"
Uvaria hirsuta Jack;Uvaria;ID;Indonesia. W Sumatra, Sijunjung, Muro Kulampi.;-0.6;100.983333;Dransfield, J;Dransfield, J  3958 ;26;2;1974;Meade CV;2000-07-01T00:00:00;nan;Botany;L  0049397;hirsuta;0;0;Dransfield;;0;0;0;0;0;0;0;L0049397;3958;Dransfield J
Xylopia calosericea Diels;Xylopia;PG;"Papua New Guinea, Ingembit, Kiunga substr., Western distr.5.38 S; 141.00 E; 400 ft. alt.";-5.633333;141.0;Ridsdale, CE;"Ridsdale, CE; Galore, M NGF 33347 ";4;7;1967;nan;nan;nan;Botany;L  0047162;calosericea;0;0;Ridsdale;;0;0;0;0;0;0;0;L0047162;33347;"Ridsdale CE; Galore M"
Phaeanthus splendens Miq.;Phaeanthus;ID;BorneoG. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;nan;nan;nan;Botany;L  0045058;splendens;0;0;Korthals;;0;0;0;0;0;0;0;L0045058;nan;Korthals PW
Monocarpia marginalis (Scheff.) J.Sinclair;Monocarpia;ID;"Indonesia, Sumatra, Sumatera Seletan, Bangka, Sungai Liat, c. 2.15 S; 106.00 E.";-2.25;106.0;Teijsmann, JE;Teijsmann, JE  17662 ;;;;Hildebrand FHG;1967-07-01T00:00:00;nan;Botany;L  0048000;marginalis;0;0;Teijsmann;;0;0;0;0;0;0;0;L0048000;17662;Teijsmann JE
Miliusa novoguineensis Mols & Kessler;Miliusa;ID;Anisandau, Kebar Valley, Div. West, Nw. Guinea.;-1.184839;133.063983;Schram, FAW;Schram, FAW BW(Ind.) 7862 ;4;11;1958;Mols JB;2004-03-01T00:00:00;nan;Botany;L  0048553;novoguineensis;0;0;Schram;;0;0;0;0;0;0;0;L0048553;7862;Schram FAW
Artabotrys gracilis King;Artabotrys;ID;"Indonesia, Kalimantan Tengah, Base camp P.B.U. and environs, Joli river114.06E; 0.02 S";-0.033333;114.1;Sidiyasa, K;Sidiyasa, K PBU 410 ;8;6;1990;Turner IM;2008-11-01T00:00:00;nan;Botany;L  0045879;gracilis;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0045879;410;Sidiyasa K
Uvaria L.;Uvaria;ID;nan;-0.716667;113.933333;Argent, GCG;Argent, GCG  94120 ;25;2;1994;nan;nan;nan;Botany;L  0048073;nan;0;0;Argent;;0;0;0;0;0;0;0;L0048073;94120;Argent GCG
Miliusa butonensis Chaowasku & Kessler;Miliusa;ID;"north Buton Is.; Jismil camp inland from Labuan Tobelo.";-4.433333;122.983333;Coode, MJE;Coode, MJE  6279 ;16;11;1989;Chaowasku T;2011-04-01T00:00:00;nan;Botany;L  0048741;butonensis;0;0;Coode;;0;0;0;0;0;0;0;L0048741;6279;Coode MJE
Xylopia papuana Diels;Xylopia;ID;Indonesia, New Guinea, Cycloop, Hollandia.;-2.5097;140.62032;Schram, FAW;Schram, FAW BW(Ind.) 1984 ;16;2;1956;nan;nan;nan;Botany;L  0047149;papuana;0;0;Schram;;0;0;0;0;0;0;0;L0047149;1984;Schram FAW
Alphonsea borneensis I.M.Turner;Alphonsea;ID;"Indonesia, C. Kalimantan; Sintang. HPH km 83-87; along old logging road east of camp.0.49S; 112.3E";-0.816667;112.5;Church, AC;"Church, AC; Mahyar, UW  1344 ";6;5;1994;Turner IM;nan;nan;Botany;L  0045017;borneensis;0;0;Church;;0;0;0;0;0;0;0;L0045017;1344;"Church AC; Mahyar UW"
Xylopia L.;Xylopia;PG;"Papua New Guinea, Yat, Western district,5.53 S; 141.00 E; 450 ft.";-5.883333;141.0;Henty, EE;"Henty, EE; et al. NGF 33027 A";14;6;1967;nan;nan;nan;Botany;L  0047092;nan;0;0;Henty;A;0;0;0;0;0;0;0;L0047092;33027;"Henty EE; et al."
Artabotrys gracilis King;Artabotrys;ID;"Indonesia, Kalimantan Tengah, Base camp P.B.U. and environs, Joli river114.06E; 0.02 S";-0.033333;114.1;Sidiyasa, K;Sidiyasa, K PBU 410 ;8;6;1990;Turner IM;2008-11-01T00:00:00;nan;Botany;L  0045878;gracilis;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0045878;410;Sidiyasa K
Xylopia L.;Xylopia;ID;Indonesia, Borneo, Kalimantan Selatan, Sampit River region near Kuala Kuajan;-2.533333;112.95;Kostermans, AJGH;Kostermans, AJGH  7954 ;27;7;1953;Kessler PJA;1997-11-01T00:00:00;nan;Botany;L  0045439;nan;0;0;Kostermans;;0;0;0;0;0;0;0;L0045439;7954;Kostermans AJGH
Phaeanthus splendens Miq.;Phaeanthus;ID;BorneoG. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;nan;nan;nan;Botany;L  0045059;splendens;0;0;Korthals;;0;0;0;0;0;0;0;L0045059;nan;Korthals PW
Uvaria lobbiana Hook.f. & Thomson;Uvaria;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  723 ;3;7;1979;Heusden ECH van;nan;nan;Botany;L  0049559;lobbiana;0;0;Leighton;;0;0;0;0;0;0;0;L0049559;723;Leighton M
Xylopia L.;Xylopia;ID;Indonesia, New Guinea, Bernhard camp, Idenburg river;-3.418889;139.117222;Brass, LJ;Brass, LJ  14121 ;1;5;1939;nan;nan;nan;Botany;L  0047168;nan;0;0;Brass;;0;0;0;0;0;0;0;L0047168;14121;Brass LJ
Uvaria lobbiana Hook.f. & Thomson;Uvaria;ID;"Indonesia. Central East Borneo; W Koetai, no 12, near Liham Batoe Beng.";0.666667;116.833333;Endert, FH;Endert, FH  2333 ;31;7;1925;Heusden ECH van;nan;nan;Botany;L  0049556;lobbiana;0;0;Endert;;0;0;0;0;0;0;0;L0049556;2333;Endert FH
Uvaria hirsuta Jack;Uvaria;ID;Indonesia. W Sumatra, Sijunjung, Muro Kulampi.;-0.6;100.983333;Dransfield, J;Dransfield, J  3958 ;26;2;1974;Meade CV;2000-07-01T00:00:00;nan;Botany;L  0049396;hirsuta;0;0;Dransfield;;0;0;0;0;0;0;0;L0049396;3958;Dransfield J
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;Malesia, Indonesia, Celebes, Minahassa.;1.0;124.583333;Koorders, SH;Koorders, SH  16005 ;;;;Mols JB;nan;nan;Botany;L  0046151;ophthalmicus;0;0;Koorders;;0;0;0;0;0;0;0;L0046151;16005;Koorders SH
Monoon coriaceum (Ridl.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;"Indonesia, Kalimantan Selatan, Djaro Dam. c. 10 km NE of Muara Uja.1.50S; 115.40E";-1.833333;115.666667;Vogel, EF de;Vogel, EF de  1659 ;16;10;1972;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L  0046091;coriaceum;0;0;Vogel;;0;0;0;0;0;0;0;L0046091;1659;Vogel EF de
Uvaria argentea Blume;Uvaria;ID;Indoneisa. Borneo. Pueloe Lampei.;-3.33;114.58;Korthals, PW;Korthals, PW  s.n. ;;;;nan;nan;nan;Botany;L  0049332;argentea;0;0;Korthals;;0;0;0;0;0;0;0;L0049332;nan;Korthals PW
Polyalthia Blume;Polyalthia;ID;"Indonesia, Borneo, Kalimantan Tengah, Barito Ulu.P.B.U. base camp and environs. Trail Jalang Banbang.0.02 S; 114.06 E; 0 m alt.";-0.033333;114.1;Ridsdale, CE;Ridsdale, CE PBU 3 ;10;6;1990;Kessler PJA;nan;nan;Botany;L  0047688;nan;0;0;Ridsdale;;0;0;0;0;0;0;0;L0047688;3;Ridsdale CE
Artabotrys R.Br.;Artabotrys;ID;Indonesia, East Java, Mojokerto district, Traws, Seloliman Pusat Penelitian Longkungan Hidup;-7.7457;112.9569;Noermawati, D;Noermawati, D DY 31 ;8;10;1994;Kessler PJA;1997-06-01T00:00:00;nan;Botany;L  0045026;nan;0;0;Noermawati;;0;0;0;0;0;0;0;L0045026;31;Noermawati D
Monoon coriaceum (Ridl.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;"Indonesia, Kalimantan Selatan, Djaro Dam. c. 10 km NE of Muara Uja.1.50S; 115.40E";-1.833333;115.666667;Vogel, EF de;Vogel, EF de  1659 ;16;10;1972;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L  0046092;coriaceum;0;0;Vogel;;0;0;0;0;0;0;0;L0046092;1659;Vogel EF de
Enicosanthum Becc.;Enicosanthum;ID;"Indonesia, Kalimantan Selatan, Djaro Dam. c. 10 km NE of Muara Uja.1.50S; 115.40E";-1.833333;115.666667;Vogel, EF de;Vogel, EF de  1587 ;13;10;1972;nan;nan;nan;Botany;L  0046089;nan;0;0;Vogel;;0;0;0;0;0;0;0;L0046089;1587;Vogel EF de
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;G. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Su YCF;2001-12-01T00:00:00;nan;Botany;L  0046723;reticulata;0;0;Korthals;;0;0;0;0;0;0;0;L0046723;nan;Korthals PW
Orophea trigyna Miq.;Orophea;ID;BorneoG. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Kessler PJA;1984-03-01T00:00:00;nan;Botany;L  0038098;trigyna;0;0;Korthals;;0;0;0;0;0;0;0;L0038098;nan;Korthals PW
Miliusa koolsii (Kosterm.) J.Sinclair;Miliusa;ID;sub-distr. Manokwari, Warnapi (15 km north of Ransiki).;-1.133333;134.916667;Kostermans, AJGH;Kostermans, AJGH  430 ;24;9;1948;Mols JB;nan;nan;Botany;L  0038011;koolsii;0;0;Kostermans;;0;0;0;0;0;0;0;L0038011;430;Kostermans AJGH
Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;ID;BorneoGunung Pamattos;-3.520189;114.949826;Korthals, PW;Korthals, PW  s.n. ;;;;Turner IM;2008-10-01T00:00:00;nan;Botany;L  0037937;borneensis;0;0;Korthals;;0;0;0;0;0;0;0;L0037937;nan;Korthals PW
Orophea trigyna Miq.;Orophea;ID;BorneoG. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Kessler PJA;1984-03-01T00:00:00;nan;Botany;L  0038100;trigyna;0;0;Korthals;;0;0;0;0;0;0;0;L0038100;nan;Korthals PW
Mitrephora korthalsiana Miq.;Mitrephora;ID;Borneo.G.Sakoembang.;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Kessler PJA;1988-10-01T00:00:00;nan;Botany;L  0038025;korthalsiana;0;0;Korthals;;0;0;0;0;0;0;0;L0038025;nan;Korthals PW
Mitrephora korthalsiana Miq.;Mitrephora;ID;Borneo.G.Sakoembang.;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Kessler PJA;1988-10-01T00:00:00;nan;Botany;L  0038024;korthalsiana;0;0;Korthals;;0;0;0;0;0;0;0;L0038024;nan;Korthals PW
Orophea flagellaris Kessler;Orophea;ID;"Central East Borneo; W.Koetai; no.26, T.Temelen.";1.5;116.5;Endert, FH;Endert, FH  2889 ;26;8;1925;Kessler PJA;1986-01-01T00:00:00;nan;Botany;L  0038080;flagellaris;0;0;Endert;;0;0;0;0;0;0;0;L0038080;2889;Endert FH
Orophea rubra Kessler;Orophea;ID;"Insula: Borneo; E.Kutei.Loc.: G. Sekrat, S. of Sangkulirang.";0.883333;117.816667;Kostermans, AJGH;Kostermans, AJGH  5901 ;27;7;1951;Kessler PJA;1985-11-01T00:00:00;nan;Botany;L  0038095;rubra;0;0;Kostermans;;0;0;0;0;0;0;0;L0038095;5901;Kostermans AJGH
Artabotrys macranthus Holthuis;Artabotrys;ID;Sangi and Talaud Isles. Karakelang, Pasir Malap, E. of Lobo.;4.25;126.783333;Lam, HJ;Lam, HJ  3003 ;14;5;1926;Holthuis LB;1941-09-01T00:00:00;nan;Botany;L  0037893;lanuginosus;0;0;Lam;;0;0;0;0;0;0;0;L0037893;3003;Lam HJ
Mitrephora korthalsiana Miq.;Mitrephora;ID;Borneo.G.Sakoembang.;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Kessler PJA;1988-10-01T00:00:00;nan;Botany;L  0038023;korthalsiana;0;0;Korthals;;0;0;0;0;0;0;0;L0038023;nan;Korthals PW
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.Climbing Gunung Mamas, c.5km SW from the mouth of Lau Ketambe, c.30km NW of Kutatjane.;3.566667;97.783333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14778 ";10;2;1975;Heusden ECH van;nan;nan;Botany;L  0038212;macrophylla;0;0;Wilde;;0;0;0;0;0;0;0;L0038212;14778;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Miliusa koolsii (Kosterm.) J.Sinclair;Miliusa;ID;sub-distr. Manokwari, Warnapi (15 km north of Ransiki).;-1.133333;134.916667;Kostermans, AJGH;Kostermans, AJGH  430 ;24;9;1948;Mols JB;nan;nan;Botany;L  0038012;koolsii;0;0;Kostermans;;0;0;0;0;0;0;0;L0038012;430;Kostermans AJGH
Artabotrys macranthus Holthuis;Artabotrys;ID;Sangi and Talaud Isles. Karakelang, Pasir Malap, E. of Lobo.;4.25;126.783333;Lam, HJ;Lam, HJ  3003 ;14;5;1926;Holthuis LB;1941-09-01T00:00:00;nan;Botany;L  0037894;lanuginosus;0;0;Lam;;0;0;0;0;0;0;0;L0037894;3003;Lam HJ
Orophea leuseri Kessler;Orophea;ID;Gunung Leuser Nature Reserves, Atjeh, North Sumatra. Southern part of the reserves, Alas River valley, near the mouth of the Bengkong/Renun River, c. 50 km. S. of Kutacane, Moara Stulen to Bengkong.;3.0;97.833333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18657 ";13;7;1979;Kessler PJA;1986-03-01T00:00:00;nan;Botany;L  0038087;leuseri;0;0;Wilde;;0;0;0;0;0;0;0;L0038087;18657;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.Climbing Gunung Mamas, c.5km SW from the mouth of Lau Ketambe, c.30km NW of Kutatjane.;3.566667;97.783333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14778 ";10;2;1975;Heusden ECH van;nan;nan;Botany;L  0038211;macrophylla;0;0;Wilde;;0;0;0;0;0;0;0;L0038211;14778;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Fissistigma longipes Merr.;Fissistigma;ID;Sumatra, East CoastVicinity of Haboko, Asahan;3.0285;99.865;Boeea, RS;Rahmat Si Boeea  8449 ;20;10;1935;nan;nan;nan;Botany;L  0037930;longipes;0;0;Rahmat;;0;0;0;0;0;0;0;L0037930;8449;Rahmat Si Boeea
Orophea celebica (Blume) Miq.;Orophea;ID;Celebes prope ?Cottobuna.;0.8167;124.6333;Reinwardt, CGC;Reinwardt, CGC  1525 ;1;10;1821;Kessler PJA;1983-02-01T00:00:00;nan;Botany;L  0038055;celebica;0;0;Reinwardt;;0;0;0;0;0;0;0;L0038055;1525;Reinwardt CGC
Uvaria schizocalyx Backer;Uvaria;ID;Java, res. KedoeSempor (9 km NW van Gombong).;-7.4;109.866667;Brinkman, R;Brinkman, R  862 a;13;2;1938;Backer CA;1940-05-01T00:00:00;nan;Botany;L  0038220;schizocalyx;0;0;Brinkman;a;0;0;0;0;0;0;0;L0038220;862;Brinkman R
Orophea trigyna Miq.;Orophea;ID;BorneoG. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Kessler PJA;1984-03-01T00:00:00;nan;Botany;L  0038101;trigyna;0;0;Korthals;;0;0;0;0;0;0;0;L0038101;nan;Korthals PW
Desmos teysmannii (Boerl.) Merr.;Desmos;ID;Borneo, Soengei Landak;-0.016667;109.383333;Teijsmann, JE;Teijsmann, JE  185 ;;;;nan;nan;nan;Botany;L  0037925;acutus;0;0;Teijsmann;;0;0;0;0;0;0;0;L0037925;185;Teijsmann JE
Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;ID;BorneoGunung Pamattos;-3.520189;114.949826;Korthals, PW;Korthals, PW  s.n. ;;;;Turner IM;2008-10-01T00:00:00;nan;Botany;L  0037936;borneensis;0;0;Korthals;;0;0;0;0;0;0;0;L0037936;nan;Korthals PW
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;ID;Borneo.G. Pamatton.;-3.520189;114.949826;Korthals, PW;Korthals, PW  s.n. ;;;;Su YCF;nan;nan;Botany;L  0038169;pamattonis;0;0;Korthals;;0;0;0;0;0;0;0;L0038169;nan;Korthals PW
Orophea celebica (Blume) Miq.;Orophea;ID;Celebes prope ?Cottobuna.;0.8167;124.6333;Reinwardt, CGC;Reinwardt, CGC  1525 ;1;10;1821;Kessler PJA;1983-02-01T00:00:00;nan;Botany;L  0038056;celebica;0;0;Reinwardt;;0;0;0;0;0;0;0;L0038056;1525;Reinwardt CGC
Orophea trigyna Miq.;Orophea;ID;BorneoG. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Kessler PJA;1984-03-01T00:00:00;nan;Botany;L  0038102;trigyna;0;0;Korthals;;0;0;0;0;0;0;0;L0038102;nan;Korthals PW
Orophea trigyna Miq.;Orophea;ID;BorneoG. Sakoembang;-3.6;114.7;Korthals, PW;Korthals, PW  s.n. ;;;;Kessler PJA;1984-03-01T00:00:00;nan;Botany;L  0038099;trigyna;0;0;Korthals;;0;0;0;0;0;0;0;L0038099;nan;Korthals PW
Artabotrys macranthus Holthuis;Artabotrys;ID;Sangi and Talaud Isles. Karakelang, Pasir Malap, E. of Lobo.;4.25;126.783333;Lam, HJ;Lam, HJ  3003 ;14;5;1926;Holthuis LB;1941-09-01T00:00:00;nan;Botany;L  0037895;lanuginosus;0;0;Lam;;0;0;0;0;0;0;0;L0037895;3003;Lam HJ
Orophea corymbosa (Blume) Miq.;Orophea;ID;Java.Tjerimai.;-6.893056;108.406944;Reinwardt, CGC;Reinwardt, CGC  s.n. ;;;;Kessler PJA;1984-03-01T00:00:00;nan;Botany;L  0038061;corymbosa;0;0;Reinwardt;;0;0;0;0;0;0;0;L0038061;nan;Reinwardt CGC
Goniothalamus majestatis Kessler;Goniothalamus;ID;Luwuk area, Sulawesi TengahInland from Batui and Seseba on Batui R., Totop camp to Sinsing.;-1.15;122.516667;Coode, MJE;Coode, MJE  6060 ;22;10;1989;Kessler PJA;1996-03-01T00:00:00;nan;Botany;L  0037952;majestatis;0;0;Coode;;0;0;0;0;0;0;0;L0037952;6060;Coode MJE
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;ID;Borneo.G. Pamatton.;-3.520189;114.949826;Korthals, PW;Korthals, PW  s.n. ;;;;Su YCF;nan;nan;Botany;L  0038168;pamattonis;0;0;Korthals;;0;0;0;0;0;0;0;L0038168;nan;Korthals PW
Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;ID;BorneoMartapoera;-3.416667;114.85;Korthals, PW;Korthals, PW  s.n. ;;;;Turner IM;nan;nan;Botany;L  0037935;borneensis;0;0;Korthals;;0;0;0;0;0;0;0;L0037935;nan;Korthals PW
Orophea leuseri Kessler;Orophea;ID;Gunung Leuser Nature Reserves, Atjeh, North Sumatra. Southern part of the reserves, Alas River valley, near the mouth of the Bengkong/Renun River, c. 50 km. S. of Kutacane, Moara Stulen to Bengkong.;3.0;97.833333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18657 ";13;7;1979;Kessler PJA;1986-03-01T00:00:00;nan;Botany;L  0038086;leuseri;0;0;Wilde;;0;0;0;0;0;0;0;L0038086;18657;"Wilde WJJO de; Wilde-Duyfjes BEE de"
Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;ID;BorneoGunung Pamattos;-3.520189;114.949826;Korthals, PW;Korthals, PW  s.n. ;;;;Turner IM;2008-10-01T00:00:00;nan;Botany;L  0037938;borneensis;0;0;Korthals;;0;0;0;0;0;0;0;L0037938;nan;Korthals PW
Anomianthus dulcis (Dunal) J.Sinclair;Anomianthus;ID;Sumbawa, Doro-Kedo bei Bima.;-8.516667;118.753333;Elbert, J;Elbert, J  3882 ;16;12;1909;Kessler PJA;1988-07-19T00:00:00;nan;Botany;L  00333160;dulcis;0;0;Elbert;;0;0;0;0;0;0;0;L00333160;3882;Elbert J
Artabotrys R.Br.;Artabotrys;ID;Archipel. Ind. Bangka [Island].;-2.266667;106.016667;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2121608A;nan;0;0;;;0;0;0;0;0;0;0;MEL2121608;nan;Teijsmann, J.E.
Uvaria L.;Uvaria;ID;Ad inter Djember et Puger [=between Jember and Puger].;-8.266667;113.566667;Zollinger, H;666 Z;5;3;1845;nan;nan;MEL;MEL;MEL 2383074A;nan;0;0;;Z;0;0;0;0;0;0;0;MEL2383074;666;Zollinger, H.
Uvaria L.;Uvaria;ID;ex HBB [=Horto Bot. Bogor, presumably cultivated Bogor Botanical Gardens].;-6.6;106.783333;Zollinger, H;;;;;Macheda, D.R.;2014-09-03T00:00:00;MEL;MEL;MEL 2383063A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383063;nan;Zollinger, H.
Uvaria L.;Uvaria;ID;Prope [=near] Puger.;-8.366667;113.466667;Zollinger, H;2683;16;2;1845;nan;nan;MEL;MEL;MEL 2382477A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382477;2683;Zollinger, H.
Uvaria L.;Uvaria;ID;H.B.B. [=Horto Bot. Bog. Presumably cultivated in Bogor Botanical Gardens].;-6.6;106.783333;Zollinger, H;957 Z;12;2;1846;nan;nan;MEL;MEL;MEL 2382466A;nan;0;0;;Z;0;0;0;0;0;0;0;MEL2382466;957;Zollinger, H.
Annonaceae;nan;ID;Archipel. Ind. Bangka, prope Muntok.;-2.066667;105.166667;Teijsmann, JE;;;;;Jessup, L.W.;1986-04-09T00:00:00;MEL;MEL;MEL 2382369A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382369;nan;Teijsmann, J.E.
Annonaceae;nan;ID;Sul M.e Singalan in Sumatra occidentale nel Padangsche bovenlanden (alto Padang) [=on Gunung Singgalang in West Sumatra in Padangsche bovenlanden (Padang Panjang)].;-0.383333;100.316667;Beccari, O;111;;6;1878;nan;nan;MEL;MEL;MEL 2383142A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383142;111;Beccari, O.
Xylopia L.;Xylopia;ID;Goenoeng Meegang [=Gunung Megang], Mocara Enim.;-4.916667;104.783333;Teijsmann, JE;987;;;;nan;nan;MEL;MEL;MEL 2383084A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383084;987;Teijsmann, J.E.
Guatteria Ruiz & Pav.;Guatteria;ID;Beim Kampong Tjikoya [=near Cikuya].;-7.633333;108.366667;Zollinger, H;509 = 710;17;8;1842;nan;nan;MEL;MEL;MEL 2123847A;nan;0;0;;;0;0;0;0;0;0;0;MEL2123847;509;Zollinger, H.
Artabotrys R.Br.;Artabotrys;ID;Tiga nennin, Lampongs [=Lampung].;-5.0;105.0;Teijsmann, JE;;;;;Foreign Collection Project;2014-07-14T00:00:00;MEL;MEL;MEL 2121612A;nan;0;0;;;0;0;0;0;0;0;0;MEL2121612;nan;Teijsmann, J.E.
Fissistigma Griff.;Fissistigma;ID;Archipel. Ind. Bangka.;-2.266667;106.016667;Teijsmann, JE;;;;;National Herbarium of Victoria (MEL);2014-07-25T00:00:00;MEL;MEL;MEL 2130435A;nan;0;0;;;0;0;0;0;0;0;0;MEL2130435;nan;Teijsmann, J.E.
