recorded_by;colnum_full;det_by;det_date;col_date;region;locality;barcode;country;genus;specific_epithet;scientific_name;specificEpithet;species_author;collector_id;prefix;sufix;col_day;col_month;col_year;det_day;det_month;det_year;country_id;continent;coordinate_id;ddlong;ddlat;institute;herbarium_code;colnum;orig_bc;orig_recby;orig_detby;coll_surname;huh_name;geo_col;wiki_url;genus_old;specific_epithet_old
Schaller, H;3827;nan;<NA>;11/01/1990 - 11/01/1990;Perak;Malaysia. Lumut. Hutan Simpan Segari Melingtang;P02132848;Malaisie;Uvaria;grandiflora;0;0;0;0;;;11;1;1990;;;;0;0;0;100.601;4.352;0;0;3827;P02132848;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Uvaria;grandiflora
Schaller, H;3828;nan;<NA>;11/01/1990 - 11/01/1990;Perak;Malaysia. Lumut. Hutan Simpan Segari Melintang;P01984622;Malaisie;Xylopia;ferruginea;0;0;0;0;;;11;1;1990;;;;0;0;0;100.601;4.352;0;0;3828;P01984622;Schaller, H.;<NA>;Schaller;Schaller, H;<NA>;<NA>;Xylopia;ferruginea
Schaller, H;3828;nan;<NA>;11/01/1990 - 11/01/1990;Perak;Malaysia. Lumut. Hutan Simpan Segari Melintang;P01984623;Malaisie;Xylopia;ferruginea;0;0;0;0;;;11;1;1990;;;;0;0;0;100.601;4.352;0;0;3828;P01984623;Schaller, H.;<NA>;Schaller;Schaller, H;<NA>;<NA>;Xylopia;ferruginea
Schaller, H;3849;nan;<NA>;15/02/1990 - 15/02/1990;Johor;Malaysia. Mersing. Roadside, Johore Baru Road.;P01984624;Malaisie;Xylopia;ferruginea;0;0;0;0;;;15;2;1990;;;;0;0;0;103.835494;2.4298532;0;0;3849;P01984624;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Xylopia;ferruginea
Schaller, H;3849;nan;<NA>;15/02/1990 - 15/02/1990;Johor;Malaysia. Mersing. Roadside Johore Baru road;P01984625;Malaisie;Xylopia;ferruginea;0;0;0;0;;;15;2;1990;;;;0;0;0;103.835494;2.4298532;0;0;3849;P01984625;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Xylopia;ferruginea
Schaller, H;3866;nan;<NA>;22/02/1990 - 22/02/1990;Terengganu;Malaysia. Bukit besi (Dungun);P01984617;Malaisie;Xylopia;ferruginea;0;0;0;0;;;22;2;1990;;;;0;0;0;103.18715;4.74975;0;0;3866;P01984617;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Xylopia;ferruginea
Schaller, H;3866;nan;<NA>;22/02/1990 - 22/02/1990;Terengganu;Malaysia. Bukit besi (Dungun);P01984618;Malaisie;Xylopia;ferruginea;0;0;0;0;;;22;2;1990;;;;0;0;0;103.18715;4.74975;0;0;3866;P01984618;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Xylopia;ferruginea
Schaller, H;3905;nan;<NA>;17/05/1990 - 17/05/1990;Johor;Malaysia. Mersing road;P02006223;Malaisie;Pseuduvaria;macrophylla;0;0;0;0;;;17;5;1990;;;;0;0;0;103.835494;2.4298532;0;0;3905;P02006223;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Pseuduvaria;macrophylla
Schaller, H;3905;nan;<NA>;17/05/1990 - 17/05/1990;Johor;Malaysia. Mersing road;P02006224;Malaisie;Pseuduvaria;macrophylla;0;0;0;0;;;17;5;1990;;;;0;0;0;103.835494;2.4298532;0;0;3905;P02006224;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Pseuduvaria;macrophylla
Schaller, H;3907;nan;<NA>;18/05/1990 - 18/05/1990;Johor;Malaysia. Mersing road;P01986216;Malaisie;Goniothalamus;malayanus;0;0;0;0;;;18;5;1990;;;;0;0;0;103.835494;2.4298532;0;0;3907;P01986216;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Goniothalamus;malayanus
Schaller, H;3907;Kochumen, KM;<NA>;18/05/1990 - 18/05/1990;Johor;Malaysia. Mersing road;P01986217;Malaisie;Goniothalamus;malayanus;0;0;0;0;;;18;5;1990;;;;0;0;0;103.835494;2.4298532;0;0;3907;P01986217;Schaller, H.;Kochumen, K.M.;Schaller;Schaller, H;<NA>;<NA>;Goniothalamus;malayanus
Schaller, H;3916;nan;<NA>;05/06/1990 - 05/06/1990;Johor;Malaysia. Keluang road;P01984619;Malaisie;Xylopia;ferruginea;0;0;0;0;;;5;6;1990;;;;0;0;0;103.3175;2.0313889;0;0;3916;P01984619;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Xylopia;ferruginea
Schaller, H;3916;nan;<NA>;06/06/1990 - 06/06/1990;Johor;Malaysia. Keluang road;P01984620;Malaisie;Xylopia;ferruginea;0;0;0;0;;;6;6;1990;;;;0;0;0;103.3175;2.0313889;0;0;3916;P01984620;Schaller, H.;Schaller, H. & Teo, L.E.;Schaller;Schaller, H;<NA>;<NA>;Xylopia;ferruginea
Schnell, R;10101;Schnell, R;<NA>;01/07/1959 - 31/07/1959;Krong Preah Sihanouk;Forêt dense près de Kompong-Som. Cambodge;P01984455;Cambodge;Artabotrys;sp.;0;0;0;0;;;1;7;1959;;;;0;0;0;103.52178041666666;10.622040416666666;0;0;10101;P01984455;Schnell, R.;Schnell, R.;Schnell;Schnell, Raymond Albert Alfred;Australia (Country), Bolivia, Brazil, Cambodia, French Guiana, Mexico, South Africa;0;Artabotrys;sp.
Schnell, R;10101;Schnell, R;<NA>;01/07/1959 - 31/07/1959;Krong Preah Sihanouk;Forêt dense près de Kompong-Som. Cambodge.;P01984456;Cambodge;Artabotrys;sp.;0;0;0;0;;;1;7;1959;;;;0;0;0;103.52178041666666;10.622040416666666;0;0;10101;P01984456;Schnell, R.;Schnell, R.;Schnell;Schnell, Raymond Albert Alfred;Australia (Country), Bolivia, Brazil, Cambodia, French Guiana, Mexico, South Africa;0;Artabotrys;sp.
Schnell, R;10101;Schnell, R;<NA>;01/07/1959 - 31/07/1959;Krong Preah Sihanouk;Forêt dense près de Kompong-Som. Cambodge;P01984457;Cambodge;Artabotrys;sp.;0;0;0;0;;;1;7;1959;;;;0;0;0;103.52178041666666;10.622040416666666;0;0;10101;P01984457;Schnell, R.;Schnell, R.;Schnell;Schnell, Raymond Albert Alfred;Australia (Country), Bolivia, Brazil, Cambodia, French Guiana, Mexico, South Africa;0;Artabotrys;sp.
Schnell, R;10101;nan;<NA>;01/07/1959 - 31/07/1959;Krong Preah Sihanouk;Cambodge. Forêt dense près de Kompong-Som;P01984458;Cambodge;Artabotrys;sp.;0;0;0;0;;;1;7;1959;;;;0;0;0;103.52178041666666;10.622040416666666;0;0;10101;P01984458;Schnell, R.;<NA>;Schnell;Schnell, Raymond Albert Alfred;Australia (Country), Bolivia, Brazil, Cambodia, French Guiana, Mexico, South Africa;0;Artabotrys;sp.
Schnell, R;10101;Schnell, R;<NA>;01/07/1959 - 31/07/1959;Krong Preah Sihanouk;Cambodge. Forêt dense près de Kompong-Som.;P01984459;Cambodge;Artabotrys;sp.;0;0;0;0;;;1;7;1959;;;;0;0;0;103.52178041666666;10.622040416666666;0;0;10101;P01984459;Schnell, R.;Schnell, R.;Schnell;Schnell, Raymond Albert Alfred;Australia (Country), Bolivia, Brazil, Cambodia, French Guiana, Mexico, South Africa;0;Artabotrys;sp.
Schnell, R;10101;Schnell, R;<NA>;01/07/1959 - 31/07/1959;Krong Preah Sihanouk;Kompong-Som. Cambodge;P01984460;Cambodge;Artabotrys;sp.;0;0;0;0;;;1;7;1959;;;;0;0;0;103.52178041666666;10.622040416666666;0;0;10101;P01984460;Schnell, R.;Schnell, R.;Schnell;Schnell, Raymond Albert Alfred;Australia (Country), Bolivia, Brazil, Cambodia, French Guiana, Mexico, South Africa;0;Artabotrys;sp.
Schnell, R;10245;nan;<NA>;01/07/1959 - 31/07/1959;Mondol Kiri;Cambodge. Montagnes de l'Est du Cambodge. Massif du haut Chlong. Alt. 700 m.;P01965544;Cambodge;<NA>;indet.;0;0;0;0;;;1;7;1959;;;;0;0;0;107.11;12.314;0;0;10245;P01965544;Schnell, R.;<NA>;Schnell;Schnell, Raymond Albert Alfred;Australia (Country), Bolivia, Brazil, Cambodia, French Guiana, Mexico, South Africa;0;<NA>;indet.
Schnell, R;10245;nan;<NA>;01/07/1959 - 31/07/1959;Mondol Kiri;Montagnes de l'Est du Cambodge. Massif du haut Chlong. 700 m. Cambodge;P01965545;Cambodge;<NA>;indet.;0;0;0;0;;;1;7;1959;;;;0;0;0;107.11;12.314;0;0;10245;P01965545;Schnell, R.;<NA>;Schnell;Schnell, Raymond Albert Alfred;Australia (Country), Bolivia, Brazil, Cambodia, French Guiana, Mexico, South Africa;0;<NA>;indet.
Sevenet;251;Kessler, P;01/06/2004 - 30/06/2004;21/10/1984 - 21/10/1984;Terengganu;Malaya. Trengganu, Bukit Bauk forest reserve;P01986098;Malaisie;Artabotrys;suaveolens;0;0;0;0;;;21;10;1984;1;6;2004;0;0;0;103.3075;4.75065;0;0;251;P01986098;Sevenet;Kessler, P.;Sevenet;Sevenet;<NA>;<NA>;Artabotrys;suaveolens
Sevenet;251;Kessler, P;01/06/2004 - 30/06/2004;21/10/1984 - 21/10/1984;Terengganu;Malaya. Trengganu, Bukit Bauk forest reserve;P01986099;Malaisie;Artabotrys;suaveolens;0;0;0;0;;;21;10;1984;1;6;2004;0;0;0;103.3075;4.75065;0;0;251;P01986099;Sevenet;Kessler, P.;Sevenet;Sevenet;<NA>;<NA>;Artabotrys;suaveolens
Sevenet;251;Kessler, P;01/06/2004 - 30/06/2004;21/10/1984 - 21/10/1984;Terengganu;Malaya. Trengganu, Bukit Bauk forest reserve;P01986100;Malaisie;Artabotrys;suaveolens;0;0;0;0;;;21;10;1984;1;6;2004;0;0;0;103.3075;4.75065;0;0;251;P01986100;Sevenet;Kessler, P.;Sevenet;Sevenet;<NA>;<NA>;Artabotrys;suaveolens
Sevenet;251;Kessler, P;01/06/2004 - 30/06/2004;21/10/1984 - 21/10/1984;Terengganu;Malaya. Trengganu, Bukit Bauk forest reserve;P01986101;Malaisie;Artabotrys;suaveolens;0;0;0;0;;;21;10;1984;1;6;2004;0;0;0;103.3075;4.75065;0;0;251;P01986101;Sevenet;Kessler, P.;Sevenet;Sevenet;<NA>;<NA>;Artabotrys;suaveolens
Sevenet;254;nan;<NA>;21/10/1984 - 21/10/1984;Terengganu;Malaya. Bukit Bauk forest reserve, Trengganu;P01988913;Malaisie;Polyalthia;cauliflora;0;0;0;0;;;21;10;1984;;;;0;0;0;103.266;4.7684;0;0;254;P01988913;Sevenet;<NA>;Sevenet;Sevenet;<NA>;<NA>;Polyalthia;cauliflora
Sevenet;254;nan;<NA>;21/10/1984 - 21/10/1984;Terengganu;Malaya. Bukit Bauk forest reserve, Trengganu;P01988914;Malaisie;Polyalthia;cauliflora;0;0;0;0;;;21;10;1984;;;;0;0;0;103.266;4.7684;0;0;254;P01988914;Sevenet;<NA>;Sevenet;Sevenet;<NA>;<NA>;Polyalthia;cauliflora
Sevenet;254;nan;<NA>;21/10/1984 - 21/10/1984;Terengganu;Malaya. Trengganu, Bukit Bauk forest reserve;P01984450;Malaisie;Polyalthia;cauliflora;0;0;0;0;;;21;10;1984;;;;0;0;0;103.266;4.7684;0;0;254;P01984450;Sevenet;<NA>;Sevenet;Sevenet;<NA>;<NA>;Artabotrys;sp.
Sevenet;255;Kessler, P;01/05/2004 - 31/05/2004;21/10/1984 - 21/10/1984;Terengganu;"Malaya. Trengganu; Bukit Bauk forest reserve";P01981784;Malaisie;Friesodielsia;filipes;0;0;0;0;;;21;10;1984;1;5;2004;0;0;0;103.31466666666667;4.743533333333333;0;0;255;P01981784;Sevenet;Kessler, P.;Sevenet;Sevenet;<NA>;<NA>;Friesodielsia;filipes
Sevenet;255;Kessler, P;01/05/2004 - 31/05/2004;21/10/1984 - 21/10/1984;Terengganu;"Malaya. Trengganu; Bukit Bauk forest reserve";P01981785;Malaisie;Friesodielsia;filipes;0;0;0;0;;;21;10;1984;1;5;2004;0;0;0;103.31466666666667;4.743533333333333;0;0;255;P01981785;Sevenet;Kessler, P.;Sevenet;Sevenet;<NA>;<NA>;Friesodielsia;filipes
Sevenet;255;nan;01/01/1988 - 31/12/1988;21/10/1984 - 21/10/1984;Terengganu;"Malaya. Trengganu; Bukit Bauk forest reserve";P01981783;Malaisie;Friesodielsia;filipes;0;0;0;0;;;21;10;1984;1;1;1988;0;0;0;103.31466666666667;4.743533333333333;0;0;255;P01981783;Sevenet;van Heusden, E.C.H. & van Setten, A.K.;Sevenet;Sevenet;<NA>;<NA>;Friesodielsia;filipes
Sevenet;258;nan;<NA>;25/10/1984 - 25/10/1984;Selangor;Malaya. Selangor, Genting Simpah;P01988631;Malaisie;Polyalthia;macropoda;0;0;0;0;;;25;10;1984;;;;0;0;0;101.7902218;3.3751772333333334;0;0;258;P01988631;Sevenet;<NA>;Sevenet;Sevenet;<NA>;<NA>;Polyalthia;macropoda
Sevenet;258;nan;<NA>;25/10/1984 - 25/10/1984;Selangor;Malaya. Selangor, Genting Simpah;P01988632;Malaisie;Polyalthia;macropoda;0;0;0;0;;;25;10;1984;;;;0;0;0;101.7902218;3.3751772333333334;0;0;258;P01988632;Sevenet;<NA>;Sevenet;Sevenet;<NA>;<NA>;Polyalthia;macropoda
Sevenet;258;nan;<NA>;25/10/1984 - 25/10/1984;Selangor;Malaya. Selangor, Genting Simpah;P01988633;Malaisie;Polyalthia;macropoda;0;0;0;0;;;25;10;1984;;;;0;0;0;101.7902218;3.3751772333333334;0;0;258;P01988633;Sevenet;<NA>;Sevenet;Sevenet;<NA>;<NA>;Polyalthia;macropoda
Sinclair, J;39472;Sinclair, J;<NA>;30/01/1953 - 30/01/1953;North-West;Fern Valley, Bukit Timah. Singapore;P02007480;Singapour;Meiogyne;virgata;0;0;0;0;;;30;1;1953;;;;0;0;0;103.7763724;1.3546901;0;0;39472;P02007480;Sinclair, J.;Sinclair, J.;Sinclair;Sinclair, John F.;United States of America;0;Meiogyne;virgata
Sinclair, J;39472;Sinclair, J;<NA>;30/01/1953 - 30/01/1953;North-West;Malay Peninsula. Fern Valley, Bukit Timah Forest Reserve, Singapore.;P02007481;Singapour;Meiogyne;virgata;0;0;0;0;;;30;1;1953;;;;0;0;0;103.7763724;1.3546901;0;0;39472;P02007481;Sinclair, J.;Sinclair, J.;Sinclair;Sinclair, John F.;United States of America;0;Meiogyne;virgata
Sinclair, J;40915;Sinclair, J;<NA>;20/09/1955 - 20/09/1955;Terengganu;Kiat, Sungei Nerus, Kuala Trengganu;P01988993;Malaisie;Polyalthia;glauca;0;0;0;0;;;20;9;1955;;;;0;0;0;103.10013888888889;5.265;0;0;40915;P01988993;Sinclair, J.;Sinclair, J.;Sinclair;Sinclair, John F.;United States of America;0;Polyalthia;glauca
Sinclair, J;40915;Sinclair, J;<NA>;20/09/1955 - 20/09/1955;Terengganu;Trengganu. Kiat, Sungei Nerus, Kuala Trengganu;P01988994;Malaisie;Polyalthia;glauca;0;0;0;0;;;20;9;1955;;;;0;0;0;103.10013888888889;5.265;0;0;40915;P01988994;Sinclair, J.;Sinclair, J.;Sinclair;Sinclair, John F.;United States of America;0;Polyalthia;glauca
Teo;1234;Kessler, P;01/05/2004 - 31/05/2004;23/11/1988 - 23/11/1988;Kedah;Malaysia. Ile de Langkawi;P01960484;Malaisie;Phaeanthus;splendens;0;0;0;0;;;23;11;1988;1;5;2004;0;0;0;99.7914317;6.3700193;0;0;1234;P01960484;Teo;Kessler, P.;Teo;Teo, Stephen P.;Singapore;0;Phaeanthus;splendens
Teo;1234;Mols, JB;01/07/1998 - 31/07/1998;23/11/1988 - 23/11/1988;Kedah;Malaysia. Ile de Langkawi;P01960483;Malaisie;Phaeanthus;splendens;0;0;0;0;;;23;11;1988;1;7;1998;0;0;0;99.7914317;6.3700193;0;0;1234;P01960483;Teo;Mols, J.B.;Teo;Teo, Stephen P.;Singapore;0;Phaeanthus;splendens
Theo;1158;Kessler, P;01/11/2003 - 30/11/2003;01/06/1988 - 01/06/1988;Perak;Malaysia. Hutan Simpan Telok Batik, Lumut;P01952398;Malaisie;Dasymaschalon;blumei;0;0;0;0;;;1;6;1988;1;11;2003;0;0;0;100.613;4.19;0;0;1158;P01952398;Theo;Kessler, P.;Theo;Theo;<NA>;<NA>;Dasymaschalon;blumei
Theo;1158;Kessler, P;01/11/2003 - 30/11/2003;01/06/1988 - 01/06/1988;Perak;Malaysia. Hutan Simpan Telok Batik, Lumut;P01952399;Malaisie;Dasymaschalon;blumei;0;0;0;0;;;1;6;1988;1;11;2003;0;0;0;100.613;4.19;0;0;1158;P01952399;Theo;Kessler, P.;Theo;Theo;<NA>;<NA>;Dasymaschalon;blumei
Theo;1161;Boichard, T et;<NA>;01/06/1988 - 01/06/1988;Perak;Malaysia. Hutan Simpan Telok Batik, Lumut;P01988904;Malaisie;Polyalthia;cauliflora;0;0;0;0;;;1;6;1988;;;;0;0;0;100.613;4.19;0;0;1161;P01988904;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Polyalthia;cauliflora
Theo;1161;Boichard, T et;<NA>;01/06/1988 - 01/06/1988;Perak;Malaysia. Hutan Simpan Telok Batik, Lumut;P01988905;Malaisie;Polyalthia;cauliflora;0;0;0;0;;;1;6;1988;;;;0;0;0;100.613;4.19;0;0;1161;P01988905;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Polyalthia;cauliflora
Theo;1163;Boichard, T et;<NA>;01/06/1988 - 30/06/1988;Perak;Malaysia. Telob Batik, Lumut.;P01988105;Malaisie;Goniothalamus;scortechinii;0;0;0;0;;;1;6;1988;;;;0;0;0;100.61099999999999;4.1945;0;0;1163;P01988105;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Goniothalamus;scortechinii
Theo;1163;Boichard, T et;<NA>;01/06/1988 - 30/06/1988;Perak;Malaysia. Telok Batik, Lumut;P01988106;Malaisie;Goniothalamus;scortechinii;0;0;0;0;;;1;6;1988;;;;0;0;0;100.61099999999999;4.1945;0;0;1163;P01988106;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Goniothalamus;scortechinii
Theo;1174;Boichard, T et;<NA>;27/07/1988 - 27/07/1988;Terengganu;Malaysia. Hutan Simpan Bukit Kesing, Terenganu;P01988723;Malaisie;Polyalthia;socia;0;0;0;0;;;27;7;1988;;;;0;0;0;102.863;5.2085;0;0;1174;P01988723;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Polyalthia;socia
Theo;1174;Boichard, T et;<NA>;27/07/1988 - 27/07/1988;Terengganu;Malaysia. Hutan Simpan Bukit Kesing, Terenganu;P01988724;Malaisie;Polyalthia;socia;0;0;0;0;;;27;7;1988;;;;0;0;0;102.863;5.2085;0;0;1174;P01988724;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Polyalthia;socia
Theo;1174;Boichard, T et;<NA>;27/07/1988 - 27/07/1988;Terengganu;Malaysia. Hutan Simpan Bukit Kesing, Trengganu;P01988725;Malaisie;Polyalthia;socia;0;0;0;0;;;27;7;1988;;;;0;0;0;102.863;5.2085;0;0;1174;P01988725;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Polyalthia;socia
Theo;1175;Boichard, T et;<NA>;27/07/1988 - 27/07/1988;Terengganu;"Malaysia. Hutan Simpan Bukit Kesing; Terenganu";P01988738;Malaisie;Polyalthia;rumphii;0;0;0;0;;;27;7;1988;;;;0;0;0;102.863;5.2085;0;0;1175;P01988738;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Polyalthia;rumphii
Theo;1175;Boichard, T et;<NA>;27/07/1988 - 27/07/1988;Terengganu;"Malaysia. Hutan Simpan Bukit Kesing; Terenganu";P01988739;Malaisie;Polyalthia;rumphii;0;0;0;0;;;27;7;1988;;;;0;0;0;102.863;5.2085;0;0;1175;P01988739;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Polyalthia;rumphii
Theo;1180;Boichard, T et;<NA>;28/07/1988 - 28/07/1988;Terengganu;Malaysia. Hutan Simpan Bukit Kesing, Terenganu;P00268464;Malaisie;Pseuduvaria;macrophylla;0;0;0;0;;;28;7;1988;;;;0;0;0;102.863;5.2085;0;0;1180;P00268464;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Pseuduvaria;macrophylla
Theo;1180;Boichard, T et;<NA>;28/07/1988 - 28/07/1988;Terengganu;Malaysia. Hutan Simpan Bukit Kesing, Terenganu;P00268465;Malaisie;Pseuduvaria;macrophylla;0;0;0;0;;;28;7;1988;;;;0;0;0;102.863;5.2085;0;0;1180;P00268465;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Pseuduvaria;macrophylla
Theo;1180;Boichard, T et;<NA>;28/07/1988 - 28/07/1988;Terengganu;Malaysia. Hutan Simpan Bukit Kesing, Terenganu;P00268466;Malaisie;Pseuduvaria;macrophylla;0;0;0;0;;;28;7;1988;;;;0;0;0;102.863;5.2085;0;0;1180;P00268466;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Pseuduvaria;macrophylla
Theo;1201;Kessler, P;01/11/2003 - 30/11/2003;20/09/1988 - 20/09/1988;Johor;Malaysia. Mersing, bord de route marécageux.;P02027494;Malaisie;Pyramidanthe;sp.;0;0;0;0;;;20;9;1988;1;11;2003;0;0;0;103.835494;2.4298532;0;0;1201;P02027494;Theo;Kessler, P.;Theo;Theo;<NA>;<NA>;Pyramidanthe;sp.
Theo;1201;Kessler, P;01/11/2003 - 30/11/2003;20/09/1988 - 20/09/1988;Johor;Malaysia. Mersing, bord de route marecageux;P02027495;Malaisie;Pyramidanthe;sp.;0;0;0;0;;;20;9;1988;1;11;2003;0;0;0;103.835494;2.4298532;0;0;1201;P02027495;Theo;Kessler, P.;Theo;Theo;<NA>;<NA>;Pyramidanthe;sp.
Theo;1204;Boichard, T et;<NA>;21/09/1988 - 21/09/1988;Johor;Malaysia. Mersing;P01984333;Malaisie;Cyathocalyx;pahangensis;0;0;0;0;;;21;9;1988;;;;0;0;0;103.835494;2.4298532;0;0;1204;P01984333;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Cyathocalyx;pahangensis
Theo;1204;Boichard, T et;<NA>;21/09/1988 - 21/09/1988;Johor;Malaysia. Mersing.;P01984334;Malaisie;Cyathocalyx;pahangensis;0;0;0;0;;;21;9;1988;;;;0;0;0;103.835494;2.4298532;0;0;1204;P01984334;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Cyathocalyx;pahangensis
Theo;1204;Boichard, T et;<NA>;21/09/1988 - 21/09/1988;Johor;Malaysia. Mersing;P01984335;Malaisie;Cyathocalyx;pahangensis;0;0;0;0;;;21;9;1988;;;;0;0;0;103.835494;2.4298532;0;0;1204;P01984335;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Cyathocalyx;pahangensis
Theo;1211;Kessler, P;01/05/2004 - 31/05/2004;21/09/1988 - 21/09/1988;Johor;Malaysia. Mersing;P00268461;Malaisie;Pseuduvaria;sessilicarpa;0;0;0;0;;;21;9;1988;1;5;2004;0;0;0;103.835494;2.4298532;0;0;1211;P00268461;Theo;Kessler, P.;Theo;Theo;<NA>;<NA>;Pseuduvaria;sessilicarpa
Theo;1211;Kessler, P;01/05/2004 - 31/05/2004;21/09/1988 - 21/09/1988;Johor;Malaysia. Mersing;P00268462;Malaisie;Pseuduvaria;sessilicarpa;0;0;0;0;;;21;9;1988;1;5;2004;0;0;0;103.835494;2.4298532;0;0;1211;P00268462;Theo;Kessler, P.;Theo;Theo;<NA>;<NA>;Pseuduvaria;sessilicarpa
Theo;1215;Wun, NK;01/08/2010 - 31/08/2010;01/10/1988 - 31/10/1988;Selangor;Malaysia. Puchong;P00234256;Malaisie;Desmos;sinclairii;0;0;0;0;;;1;10;1988;1;8;2010;0;0;0;101.6154354;3.0299655999999997;0;0;1215;P00234256;Theo;Ng Kwok Wun;Theo;Theo;<NA>;<NA>;Desmos;sinclairii
Theo;1215;Boichard, T et;<NA>;01/10/1988 - 31/10/1988;Selangor;Malaysia. Puchong;P02007274;Malaisie;Desmos;sinclairii;0;0;0;0;;;1;10;1988;;;;0;0;0;101.6154354;3.0299655999999997;0;0;1215;P02007274;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Desmos;dumosus
Theo;1230;Boichard, T et;<NA>;23/11/1988 - 23/11/1988;Kedah;Malaysia. Ile de Langkawi;P01954426;Malaisie;Fissistigma;rubiginosum;0;0;0;0;;;23;11;1988;;;;0;0;0;99.79;6.37;0;0;1230;P01954426;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Fissistigma;rubiginosum
Theo;1230;Boichard, T et;<NA>;23/11/1988 - 23/11/1988;Kedah;Malaysia. Ile de Langkawi;P01954427;Malaisie;Fissistigma;rubiginosum;0;0;0;0;;;23;11;1988;;;;0;0;0;99.79;6.37;0;0;1230;P01954427;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Fissistigma;rubiginosum
Theo;1230;Boichard, T et;<NA>;23/11/1988 - 23/11/1988;Kedah;Malaysia. Ile de Langkawi;P00750997;Malaisie;Fissistigma;rubiginosum;0;0;0;0;;;23;11;1988;;;;0;0;0;99.79;6.37;0;0;1230;P00750997;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Fissistigma;rubiginosum
Theo;1232;Utterige, T;24/08/1994 - 24/08/1994;23/11/1988 - 23/11/1988;Kedah;Malaysia. Ile Langkawi;P01964281;Malaisie;Uvaria;sp.;0;0;0;0;;;23;11;1988;24;8;1994;0;0;0;99.79;6.37;0;0;1232;P01964281;Theo;Utterige, T.;Theo;Theo;<NA>;<NA>;Uvaria;sp.
Theo;1232;nan;<NA>;23/11/1988 - 23/11/1988;Kedah;Malaysia. Ile de Langkawi;P01964282;Malaisie;Uvaria;sp.;0;0;0;0;;;23;11;1988;;;;0;0;0;99.79;6.37;0;0;1232;P01964282;Theo;<NA>;Theo;Theo;<NA>;<NA>;Uvaria;sp.
Theo;1253;Boichard, T et;<NA>;01/03/1989 - 01/03/1989;Kelantan;Malaysia. Gua Musang;P06901141;Malaisie;Goniothalamus;fulvus;0;0;0;0;;;1;3;1989;;;;0;0;0;101.96635546666666;4.880848266666667;0;0;1253;P06901141;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Goniothalamus;fulvus
Theo;1253;Boichard, T et;<NA>;01/03/1989 - 01/03/1989;Kelantan;Malaysia. Gua Musang;P06901142;Malaisie;Goniothalamus;fulvus;0;0;0;0;;;1;3;1989;;;;0;0;0;101.96635546666666;4.880848266666667;0;0;1253;P06901142;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Goniothalamus;fulvus
Theo;1253;Boichard, T et;<NA>;01/03/1989 - 01/03/1989;Kelantan;Malaysia. Gua Musang;P06901143;Malaisie;Goniothalamus;fulvus;0;0;0;0;;;1;3;1989;;;;0;0;0;101.96635546666666;4.880848266666667;0;0;1253;P06901143;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Goniothalamus;fulvus
Theo;1255;Boichard, T et;<NA>;01/03/1988 - 01/03/1988;Kelantan;Malaysia. Gua Mousang;P01983159;Malaisie;Polyalthia;cinnamomea;0;0;0;0;;;1;3;1988;;;;0;0;0;101.9652332;4.8792724;0;0;1255;P01983159;Theo;Theo et Boichard;Theo;Theo;<NA>;<NA>;Polyalthia;cinnamomea
