recorded_by;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51
;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa K;Sidiyasa, K;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert J;Elbert, J;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa ER;Latupeirissa, ER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders, SH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley, JS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;Albertus;;;;;;;;;;;;;;;;;;;;;;;;;;
;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani S;Eryani, S;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki E;Suzuki, E;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley, JS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy, MMJ van;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde WJJO de;Wilde, WJJO de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler HJP;Winkler, HJP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders, SH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak AM;Polak, AM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert FH;Endert, FH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom HP;Nooteboom, HP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders, SH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;Ambriansyah;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kuswata Kartawinata E;Kartawinata, K E; E; E; E; E; E; E; E; E; E; E; E; E; E; E
;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam HJ;Lam, HJ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy, MMJ van;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo S;Reksodihardjo, S;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman C;Kalkman, C;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer, W;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik, JWF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen HO;Broekhuijsen, HO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans AJGH;Kostermans, AJGH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols JB;Mols, JB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg AJM;Leeuwenberg, AJM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin Z;Arifin, Z;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;Amdjah;;;;;;;;;;;;;;;;;;;;;;;;;;
;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley JS;Burley, JS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Bogor Botanical Garden;Garden, BB;;;;;;;;;;;;;;;;;;
;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair J;Sinclair, J;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie P;Wilkie, P;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink MC;Kokkelink, MC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda P;Buwalda, P;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie, JK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada H;Okada, H;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel EF de;Vogel, EF de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer W;Meijer, W;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders SH;Koorders, SH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong W de;Jong, W de;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton M;Leighton, M;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie JK;Jarvie, JK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik JWF;Slik, JWF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
