scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;genus_old;specific_epithet_old
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Concornd, Samar;11.75;125.233333;Gutierrez, HG ;s. n.;10;5;1969;nan;<NA>;TAIF;PLANT;280974;0;0;0;s;;0;;;;0;0;0;TAIF280974;nan;ophthalmicus;H. G. Gutierrez;<NA>;Gutierrez;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Concornd, Samar;11.75;125.233333;Gutierrez, HG ;s. n.;10;5;1969;nan;<NA>;TAIF;PLANT;280973;0;0;0;s;;0;;;;0;0;0;TAIF280973;nan;ophthalmicus;H. G. Gutierrez;<NA>;Gutierrez;Phaeanthus;ophthalmicus
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7623 ;11;3;1968;nan;<NA>;<NA>;Botany;L.4298765;0;0;0;Jacobs;;0;;;;0;0;0;L4298765;7623;mindorensis;Jacobs M;<NA>;Jacobs;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7623 ;11;3;1968;nan;<NA>;<NA>;Botany;L.4298761;0;0;0;Jacobs;;0;;;;0;0;0;L4298761;7623;mindorensis;Jacobs M;<NA>;Jacobs;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7623 ;11;3;1968;nan;<NA>;<NA>;Botany;L.4298762;0;0;0;Jacobs;;0;;;;0;0;0;L4298762;7623;mindorensis;Jacobs M;<NA>;Jacobs;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7623 ;11;3;1968;nan;<NA>;<NA>;Botany;L.4298764;0;0;0;Jacobs;;0;;;;0;0;0;L4298764;7623;mindorensis;Jacobs M;<NA>;Jacobs;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7623 ;11;3;1968;nan;<NA>;<NA>;Botany;L.4298763;0;0;0;Jacobs;;0;;;;0;0;0;L4298763;7623;mindorensis;Jacobs M;<NA>;Jacobs;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7623 ;11;3;1968;nan;<NA>;<NA>;Botany;L  0182948;0;0;0;Jacobs;;0;;;;0;0;0;L0182948;7623;mindorensis;Jacobs M;<NA>;Jacobs;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7623 ;11;3;1968;nan;<NA>;<NA>;Botany;L  0182811;0;0;0;Jacobs;;0;;;;0;0;0;L0182811;7623;mindorensis;Jacobs M;<NA>;Jacobs;Meiogyne;mindorensis
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;PH;E Samar, Guinmaayohan, Bolangige;11.225065;125.378659;Madulid, DA;"Madulid, DA; et al. PNH 118197 ";1;5;1971;nan;<NA>;<NA>;Botany;L.1770667;0;0;0;Madulid;;0;;;;0;0;0;L1770667;118197;grandiflora;"Madulid DA; et al.";<NA>;Madulid;Uvaria;grandiflora
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;PH;E Samar, Guinmaayohan, Bolangige;11.225065;125.378659;Madulid, DA;"Madulid, DA; et al. PNH 118197 ";1;5;1971;nan;<NA>;<NA>;Botany;L.1770668;0;0;0;Madulid;;0;;;;0;0;0;L1770668;118197;grandiflora;"Madulid DA; et al.";<NA>;Madulid;Uvaria;grandiflora
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;E. Samar, Balangiga.;11.109722;125.3875;Madulid, DA;"Madulid, DA; et al. PNH 118499 ";1;5;1971;Heusden, ECH van;<NA>;<NA>;Botany;L.1753680;0;0;0;Madulid;;0;;;;0;0;0;L1753680;118499;odorata;"Madulid DA; et al.";Heusden ECH van;Madulid;Cananga;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;E. Samar, Balangiga.;11.109722;125.3875;Madulid, DA;"Madulid, DA; et al. PNH 118499 ";1;5;1971;Heusden, ECH van;<NA>;<NA>;Botany;L.1753681;0;0;0;Madulid;;0;;;;0;0;0;L1753681;118499;odorata;"Madulid DA; et al.";Heusden ECH van;Madulid;Cananga;odorata
Artabotrys R.Br.;Artabotrys;PH;Philippines, Sukailang, Surigao, Surigao Province, Mindanao;9.66802;125.472715;Mendoza, DR;"Mendoza, DR; Convocar, P PNH 10308 ";4;3;1949;nan;<NA>;<NA>;Botany;L.1753493;0;0;0;Mendoza;;0;;;;0;0;0;L1753493;10308;;"Mendoza DR; Convocar P";<NA>;Mendoza;Artabotrys;
Artabotrys R.Br.;Artabotrys;PH;Philippines, Sukailang, Surigao, Surigao Province, Mindanao;9.66802;125.472715;Mendoza, DR;"Mendoza, DR; Convocar, P PNH 10308 ";4;3;1949;nan;<NA>;<NA>;Botany;L.1753498;0;0;0;Mendoza;;0;;;;0;0;0;L1753498;10308;;"Mendoza DR; Convocar P";<NA>;Mendoza;Artabotrys;
Mitrephora reflexa Merr.;Mitrephora;PH;Philippines. Tapian, Mainit. Surigao Province, Mindanao.;9.484167;125.475833;Mendoza, DR;"Mendoza, DR; Convocar, P PNH 10345 ";1;3;1949;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1762150;0;0;0;Mendoza;;0;1;3;2001;0;0;0;L1762150;10345;reflexa;"Mendoza DR; Convocar P";Weerasooriya AD;Mendoza;Mitrephora;reflexa
Mitrephora reflexa Merr.;Mitrephora;PH;Philippines. Tapian, Mainit. Surigao Province, Mindanao.;9.484167;125.475833;Mendoza, DR;"Mendoza, DR; Convocar, P PNH 10345 ";1;3;1949;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1762151;0;0;0;Mendoza;;0;1;3;2001;0;0;0;L1762151;10345;reflexa;"Mendoza DR; Convocar P";Weerasooriya AD;Mendoza;Mitrephora;reflexa
Cyathocalyx apoensis (Elmer) J.Sinclair;Drepananthus;PH;"Philippines, Tungao So., San Mateo Bo.; Butuan, Agusan Province, Mindanao";8.9;125.583333;Mendoza, DR;Mendoza, DR PNH 41968 ;2;6;1962;Wang, R;2001-08-01T00:00:00;<NA>;Botany;L.1754117;0;0;0;Mendoza;;0;1;8;2001;0;0;0;L1754117;41968;apoensis;Mendoza DR;Wang R;Mendoza;Drepananthus;apoensis
Cyathocalyx apoensis (Elmer) J.Sinclair;Drepananthus;PH;"Philippines, Tungao So., San Mateo Bo.; Butuan, Agusan Province, Mindanao";8.9;125.583333;Mendoza, DR;Mendoza, DR PNH 41968 ;2;6;1962;Wang, R;2001-08-01T00:00:00;<NA>;Botany;L.1754116;0;0;0;Mendoza;;0;1;8;2001;0;0;0;L1754116;41968;apoensis;Mendoza DR;Wang R;Mendoza;Drepananthus;apoensis
Uvaria sorzogonensis C.Presl;Uvaria;PH;Philippines, Alabat Island.;14.142456;122.031546;Merrill, ED;Merrill, ED Sp. Blanc. 1057 ;1;12;1916;nan;<NA>;<NA>;Botany;L.1768682;0;0;0;Merrill;;0;;;;0;0;0;L1768682;1057;littoralis;Merrill ED;<NA>;Merrill;Uvaria;littoralis
Uvaria littoralis (Blume) Blume;Uvaria;PH;<NA>;14.117778;122.051667;Merrill, ED;1057;;12;1916;Turner, IM;<NA>;NHMUK;BOT;BM001121310;0;0;0;;;0;;;;0;0;0;BM001121310;1057;littoralis;Elmer Drew Merrill;Ian Mark Turner;Merrill;Uvaria;littoralis
Uvaria goloensis Merr.;Uvaria;PH;Philippines, Golo.;13.653611;120.371944;Merrill, ED;Merrill, ED  11551 ;1;8;1922;nan;<NA>;<NA>;Botany;L.1770699;0;0;0;Merrill;;0;;;;0;0;0;L1770699;11551;goloensis;Merrill ED;<NA>;Merrill;Uvaria;goloensis
Uvaria goloensis Merr.;Uvaria;PH;Philippines, Golo.;13.653611;120.371944;Merrill, ED;Merrill, ED  11551 ;1;8;1922;nan;<NA>;<NA>;Botany;L.1770698;0;0;0;Merrill;;0;;;;0;0;0;L1770698;11551;goloensis;Merrill ED;<NA>;Merrill;Uvaria;goloensis
Uvaria goloensis Merr.;Uvaria;PH;<NA>;13.65729;120.369796;Merrill, ED;11551;;8;1922;Turner, IM;<NA>;NHMUK;BOT;BM001121309;0;0;0;;;0;;;;0;0;0;BM001121309;11551;goloensis;Elmer Drew Merrill;Ian Mark Turner;Merrill;Uvaria;goloensis
Uvaria alba Merr.;Uvaria;PH;Philippines, Luzon, Bataan Province, Mt. Mariveles.;14.5331;120.4667;Merrill, ED;Merrill, ED  3859 ;1;8;1904;nan;<NA>;<NA>;Botany;L.1770571;0;0;0;Merrill;;0;;;;0;0;0;L1770571;3859;alba;Merrill ED;<NA>;Merrill;Uvaria;alba
Uvaria alba Merr.;Uvaria;PH;Philippines, Luzon, Bataan Province, Mt. Mariveles.;14.5331;120.4667;Merrill, ED;Merrill, ED  3859 ;1;8;1904;nan;<NA>;<NA>;Botany;L.1770569;0;0;0;Merrill;;0;;;;0;0;0;L1770569;3859;alba;Merrill ED;<NA>;Merrill;Uvaria;alba
Platymitra arborea (Blanco) Kessler;Platymitra;PH;Philippines, Luzon, Laguna Province, Mount Maquiling.;14.135833;121.19;Merrill, ED;Merrill, ED Sp. Blanc. 838 ;1;3;1915;nan;2003-09-25T00:00:00;<NA>;Botany;L  0038104;0;0;0;Merrill;;0;25;9;2003;0;0;0;L0038104;838;arborea;Merrill ED;<NA>;Merrill;Platymitra;arborea
Platymitra arborea (Blanco) Kessler;Platymitra;PH;"Named Geo. Feature: Maquiling (Mountain); Nearest Named Place: Mt. Makiling";14.1353;121.1942;Merrill, ED;838;;3;1915;nan;<NA>;NHMUK;BOT;BM000553962;0;0;0;;;0;;;;0;0;0;BM000553962;838;arborea;Elmer Drew Merrill;<NA>;Merrill;Platymitra;arborea
Orophea Blume;Orophea;PH;Taytay, Palawan;10.8751295;119.4638525;Merrill, ED;9212;;4;1913;nan;<NA>;VT;<NA>;UVMVT102269;0;0;0;;;0;;;;0;0;0;UVMVT102269;9212;merrillii;Merrill, E.D.;<NA>;Merrill;Orophea;
Orophea merrillii Kessler;Orophea;PH;Philippines, Palawan, Taytay.;10.824999999999998;119.517778;Merrill, ED;Merrill, ED  9212 ;1;4;1913;nan;<NA>;<NA>;Botany;L.1766641;0;0;0;Merrill;;0;;;;0;0;0;L1766641;9212;merrillii;Merrill ED;<NA>;Merrill;Orophea;merrillii
Orophea merrillii Kessler;Orophea;PH;Philippines, Palawan, Taytay.;10.824999999999998;119.517778;Merrill, ED;Merrill, ED  9212 ;1;4;1913;nan;<NA>;<NA>;Botany;L.1766642;0;0;0;Merrill;;0;;;;0;0;0;L1766642;9212;merrillii;Merrill ED;<NA>;Merrill;Orophea;merrillii
Orophea merrillii Kessler;Orophea;PH;Philippines, Palawan, Taytay.;10.824999999999998;119.517778;Merrill, ED;Merrill, ED  9212 ;1;4;1913;nan;<NA>;<NA>;Botany;L  0188240;0;0;0;Merrill;;0;;;;0;0;0;L0188240;9212;merrillii;Merrill ED;<NA>;Merrill;Orophea;merrillii
Orophea merrillii Kessler;Orophea;PH;<NA>;10.8751295;119.4638525;Merrill, ED;9212;;4;1913;nan;<NA>;NHMUK;BOT;BM000553938;0;0;0;;;0;;;;0;0;0;BM000553938;9212;merrillii;Elmer Drew Merrill;<NA>;Merrill;Orophea;merrillii
Pseuduvaria philippinensis Merr.;Pseuduvaria;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9213 ;1;4;1913;Su, YCF;2001-09-01T00:00:00;<NA>;Botany;L.1764265;0;0;0;Merrill;;0;1;9;2001;0;0;0;L1764265;9213;philippinensis;Merrill ED;Su YCF;Merrill;Pseuduvaria;philippinensis
Annonaceae;Pseuduvaria;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9213;;4;1913;nan;<NA>;VT;<NA>;UVMVT102300;0;0;0;;;0;;;;0;0;0;UVMVT102300;9213;philippinensis;Merrill, E.D.;<NA>;Merrill;<NA>;
Goniothalamus obtusifolius Merr.;Goniothalamus;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9215;;4;1913;Saunders, RMK ;2014-01-01T00:00:00;VT;<NA>;UVMVT102242;0;0;0;;;0;1;1;2014;0;0;0;UVMVT102242;9215;obtusifolius;Merrill, E.D.;R.M.K. Saunders;Merrill;Goniothalamus;obtusifolius
Goniothalamus obtusifolius Merr.;Goniothalamus;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9215 ;1;4;1913;nan;<NA>;<NA>;Botany;L.2067237;0;0;0;Merrill;;0;;;;0;0;0;L2067237;9215;obtusifolius;Merrill ED;<NA>;Merrill;Goniothalamus;obtusifolius
Mitrephora fragrans Merr.;Mitrephora;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9217 ;1;4;1913;Kessler, PJA;1988-10-01T00:00:00;<NA>;Botany;L  0038020;0;0;0;Merrill;;0;1;10;1988;0;0;0;L0038020;9217;fragrans;Merrill ED;Kessler PJA;Merrill;Mitrephora;fragrans
Mitrephora fragrans Merr.;Mitrephora;PH;<NA>;10.925;119.4108;Merrill, ED;9217;;4;1913;Kessler, P;<NA>;NHMUK;BOT;BM000560277;0;0;0;;;0;;;;0;0;0;BM000560277;9217;fragrans;Elmer Drew Merrill;P Kessler;Merrill;Mitrephora;fragrans
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9227 ;1;4;1913;nan;1999-07-01T00:00:00;<NA>;Botany;L.1766272;0;0;0;Merrill;;0;1;7;1999;0;0;0;L1766272;9227;creaghii;Merrill ED;Leonardía AAP;Merrill;Orophea;creaghii
Annonaceae;Orophea;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9227;;4;1913;nan;<NA>;VT;<NA>;UVMVT102301;0;0;0;;;0;;;;0;0;0;UVMVT102301;9227;creaghii;Merrill, E.D.;<NA>;Merrill;<NA>;
Uvaria L.;Uvaria;PH;Taytay, Palawan;10.825259;119.516905;Merrill, ED;9271;;5;1913;nan;<NA>;VT;<NA>;UVMVT102292;0;0;0;;;0;;;;0;0;0;UVMVT102292;9271;micrantha;Merrill, E.D.;<NA>;Merrill;Uvaria;
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9271 ;1;5;1913;nan;<NA>;<NA>;Botany;L.1768502;0;0;0;Merrill;;0;;;;0;0;0;L1768502;9271;micrantha;Merrill ED;<NA>;Merrill;Uvaria;micrantha
Desmos chinensis Lour.;Desmos;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9279 ;1;5;1913;Merrill, ED;1950-08-01T00:00:00;<NA>;Botany;L.1760341;0;0;0;Merrill;;0;1;8;1950;0;0;0;L1760341;9279;chinensis;Merrill ED;Merrill ED;Merrill;Desmos;chinensis
Desmos chinensis Lour.;Desmos;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9279 ;1;5;1913;Merrill, ED;1950-08-01T00:00:00;<NA>;Botany;L.1760342;0;0;0;Merrill;;0;1;8;1950;0;0;0;L1760342;9279;chinensis;Merrill ED;Merrill ED;Merrill;Desmos;chinensis
Desmos chinensis Lour.;Desmos;PH;<NA>;10.925;119.4108;Merrill, ED;9279;;5;1913;Wun, ANK;<NA>;NHMUK;BOT;BM000632919;0;0;0;;;0;;;;0;0;0;BM000632919;9279;chinensis;Elmer Drew Merrill;Ada Ng Kwok Wun;Merrill;Desmos;chinensis
Polyalthia palawanensis Merr.;Polyalthia;PH;Philippines, Palawan, Lake Manguao.;10.765833;119.548055;Merrill, ED;Merrill, ED  9469 ;1;4;1913;nan;<NA>;<NA>;Botany;L.2067095;0;0;0;Merrill;;0;;;;0;0;0;L2067095;9469;palawanensis;Merrill ED;<NA>;Merrill;Polyalthia;palawanensis
Polyalthia palawanensis Merr.;Polyalthia;PH;Philippines, Palawan, Lake Manguao.;10.765833;119.548055;Merrill, ED;Merrill, ED  9469 ;1;4;1913;nan;<NA>;<NA>;Botany;L  0038130;0;0;0;Merrill;;0;;;;0;0;0;L0038130;9469;palawanensis;Merrill ED;<NA>;Merrill;Polyalthia;palawanensis
Polyalthia palawanensis Merr.;Polyalthia;PH;Lake Manguao;10.764483;119.546495;Merrill, ED;9469;;4;1913;Turner, IM;<NA>;NHMUK;BOT;BM001191940;0;0;0;;;0;;;;0;0;0;BM001191940;9469;palawanensis;Elmer Drew Merrill;Ian Mark Turner;Merrill;Polyalthia;palawanensis
Uvaria rufa (Dunal) Blume;Uvaria;PH;Philippines, Palawan, Silanga.;11.0378;119.5558;Merrill, ED;Merrill, ED  9605 ;1;5;1913;nan;2002-05-22T00:00:00;<NA>;Botany;L.1768774;0;0;0;Merrill;;0;22;5;2002;0;0;0;L1768774;9605;rufa;Merrill ED;<NA>;Merrill;Uvaria;rufa
Uvaria rufa (Dunal) Blume;Uvaria;PH;Silanga;11.0378;119.5558;Merrill, ED;9605;;5;1913;nan;<NA>;VT;<NA>;UVMVT102288;0;0;0;;;0;;;;0;0;0;UVMVT102288;9605;rufa;Merrill, E.D.;<NA>;Merrill;Uvaria;rufa
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;PH;Philippines, Luzon, Benguet Subprovince.;16.5;120.666667;Merrill, ED;Merrill, ED  9703 ;1;5;1914;Kessler, PJA;2000-09-01T00:00:00;<NA>;Botany;L  0186541;0;0;0;Merrill;;0;1;9;2000;0;0;0;L0186541;9703;clusiflorum;Merrill ED;Kessler PJA;Merrill;Dasymaschalon;clusiflorum
Unona L.f., 1782;Dasymaschalon;PH;Benguet Subprovince;16.5;120.6683335;Merrill, ED;9703;;5;1914;nan;<NA>;VT;<NA>;UVMVT102284;0;0;0;;;0;;;;0;0;0;UVMVT102284;9703;clusiflorum;Merrill, E.D.;<NA>;Merrill;Unona;
Dasymaschalon oblongatum Merr.;Dasymaschalon;PH;<NA>;16.5;120.6683335;Merrill, ED;9703;;5;1914;Turner, IM;<NA>;NHMUK;BOT;BM001121305;0;0;0;;;0;;;;0;0;0;BM001121305;9703;clusiflorum;Elmer Drew Merrill;Ian Mark Turner;Merrill;Dasymaschalon;clusiflorum
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Barangan Bundog, Municipality of Quezon. Near Sumindap river, tributary of Kinlugan river;9.033333;117.8;Pipoly, JJ;"Pipoly, JJ; Romero, EM; et al. PPI 38151 ";21;8;1996;Kessler, PJA;<NA>;<NA>;Botany;L.2067185;0;0;0;Pipoly;;0;;;;0;0;0;L2067185;38151;;"Pipoly JJ; Romero EM; et al.";Kessler PJA;Pipoly;Goniothalamus;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Barangan Bundog, Municipality of Quezon. Near Sumindap river, tributary of Kinlugan river;9.033333;117.8;Pipoly, JJ;"Pipoly, JJ; Romero, EM; et al. PPI 38151 ";21;8;1996;Kessler, PJA;<NA>;<NA>;Botany;L.2067184;0;0;0;Pipoly;;0;;;;0;0;0;L2067184;38151;;"Pipoly JJ; Romero EM; et al.";Kessler PJA;Pipoly;Goniothalamus;
Haplostichanthus F.Muell.;Haplostichanthus;PH;Palawan, Palawan, Barangay Bundog, Municipality of Quezon.;9.033333;117.8;Pipoly, JJ;"Pipoly, JJ; Romero, EM; et al. PPI 38221 ";22;8;1996;Kessler, PJA;2000-09-01T00:00:00;<NA>;Botany;L.1761060;0;0;0;Pipoly;;0;1;9;2000;0;0;0;L1761060;38221;;"Pipoly JJ; Romero EM; et al.";Kessler PJA;Pipoly;Haplostichanthus;
Haplostichanthus F.Muell.;Haplostichanthus;PH;Palawan, Palawan, Barangay Bundog, Municipality of Quezon.;9.033333;117.8;Pipoly, JJ;"Pipoly, JJ; Romero, EM; et al. PPI 38221 ";22;8;1996;Kessler, PJA;2000-09-01T00:00:00;<NA>;Botany;L.1761061;0;0;0;Pipoly;;0;1;9;2000;0;0;0;L1761061;38221;;"Pipoly JJ; Romero EM; et al.";Kessler PJA;Pipoly;Haplostichanthus;
Artabotrys R.Br.;Artabotrys;PH;St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE;10.2;118.866667;Podzorski, AC;Podzorski, AC SMHI 2003 A;4;5;1984;nan;<NA>;<NA>;Botany;L.1753460;0;0;0;Podzorski;A;0;;;;0;0;0;L1753460;2003;;Podzorski AC;<NA>;Podzorski;Artabotrys;
Artabotrys R.Br.;Artabotrys;PH;St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE;10.2;118.866667;Podzorski, AC;Podzorski, AC SMHI 2003 A;4;5;1984;nan;<NA>;<NA>;Botany;L.1753461;0;0;0;Podzorski;A;0;;;;0;0;0;L1753461;2003;;Podzorski AC;<NA>;Podzorski;Artabotrys;
Goniothalamus palawanensis C.C.Tang & R.M.K.Saunders;Goniothalamus;PH;St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE.;10.2;118.866667;Podzorski, AC;Podzorski, AC SMHI 2012 ;4;5;1984;Tang, CC;2014-10-01T00:00:00;<NA>;Botany;L.2067245;0;0;0;Podzorski;;0;1;10;2014;0;0;0;L2067245;2012;palawanensis;Podzorski AC;Tang CC;Podzorski;Goniothalamus;palawanensis
Goniothalamus palawanensis C.C.Tang & R.M.K.Saunders;Goniothalamus;PH;St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE.;10.2;118.866667;Podzorski, AC;Podzorski, AC SMHI 2012 ;4;5;1984;Tang, CC;2014-10-01T00:00:00;<NA>;Botany;L.2067246;0;0;0;Podzorski;;0;1;10;2014;0;0;0;L2067246;2012;palawanensis;Podzorski AC;Tang CC;Podzorski;Goniothalamus;palawanensis
Polyalthia Blume;Polyalthia;PH;St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE.;10.2;118.866667;Podzorski, AC;Podzorski, AC SMHI 2013 ;4;5;1984;nan;<NA>;<NA>;Botany;L.1759958;0;0;0;Podzorski;;0;;;;0;0;0;L1759958;2013;;Podzorski AC;<NA>;Podzorski;Polyalthia;
Polyalthia Blume;Polyalthia;PH;St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE.;10.2;118.866667;Podzorski, AC;Podzorski, AC SMHI 2013 ;4;5;1984;nan;<NA>;<NA>;Botany;L.1759957;0;0;0;Podzorski;;0;;;;0;0;0;L1759957;2013;;Podzorski AC;<NA>;Podzorski;Polyalthia;
Artabotrys R.Br.;Artabotrys;PH;Palawan, km 20 north of Puerto Princesa City, Sant Cruz Resthouse;9.739167;118.735278;Podzorski, AC;Podzorski, AC SMHI 2078 ;10;5;1984;nan;<NA>;<NA>;Botany;L.1753463;0;0;0;Podzorski;;0;;;;0;0;0;L1753463;2078;;Podzorski AC;<NA>;Podzorski;Artabotrys;
Artabotrys R.Br.;Artabotrys;PH;Palawan, km 20 north of Puerto Princesa City, Sant Cruz Resthouse;9.739167;118.735278;Podzorski, AC;Podzorski, AC SMHI 2078 ;10;5;1984;nan;<NA>;<NA>;Botany;L.1753464;0;0;0;Podzorski;;0;;;;0;0;0;L1753464;2078;;Podzorski AC;<NA>;Podzorski;Artabotrys;
Desmos chinensis Lour.;Desmos;PH;Puerto Princessa municipality, Irawan River valley head on lower slopes of Mt. Beaufort.;9.8019;118.6991;Podzorski, AC;Podzorski, AC SMHI 2176 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1760335;0;0;0;Podzorski;;0;;;;0;0;0;L1760335;2176;chinensis;Podzorski AC;<NA>;Podzorski;Desmos;chinensis
Desmos chinensis Lour.;Desmos;PH;Puerto Princessa municipality, Irawan River valley head on lower slopes of Mt. Beaufort.;9.8019;118.6991;Podzorski, AC;Podzorski, AC SMHI 2176 ;29;5;1984;nan;<NA>;<NA>;Botany;L  0182463;0;0;0;Podzorski;;0;;;;0;0;0;L0182463;2176;chinensis;Podzorski AC;<NA>;Podzorski;Desmos;chinensis
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Philippines, Palawan, Puerto Princesa municipality, Mt. Beaufort, NNW spur, east side;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 520 ;10;3;1984;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;L.1764255;0;0;0;Podzorski;;0;1;12;2001;0;0;0;L1764255;520;pamattonis;Podzorski AC;Su YCF;Podzorski;Pseuduvaria;pamattonis
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Philippines, Palawan, Puerto Princesa municipality, Mt. Beaufort, NNW spur, east side;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 520 ;10;3;1984;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;L  0197224;0;0;0;Podzorski;;0;1;12;2001;0;0;0;L0197224;520;pamattonis;Podzorski AC;Su YCF;Podzorski;Pseuduvaria;pamattonis
Mitrephora samarensis Merr.;Mitrephora;PH;Mt. Beaufort;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 535 ;14;3;1984;nan;<NA>;<NA>;Botany;L.1762093;0;0;0;Podzorski;;0;;;;0;0;0;L1762093;535;samarensis;Podzorski AC;<NA>;Podzorski;Mitrephora;samarensis
Mitrephora samarensis Merr.;Mitrephora;PH;Mt. Beaufort;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 535 ;14;3;1984;nan;<NA>;<NA>;Botany;L  0771577;0;0;0;Podzorski;;0;;;;0;0;0;L0771577;535;samarensis;Podzorski AC;<NA>;Podzorski;Mitrephora;samarensis
Mitrephora samarensis Merr.;Mitrephora;PH;Mt. Beaufort;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 535 ;14;3;1984;nan;<NA>;<NA>;Botany;L  0197229;0;0;0;Podzorski;;0;;;;0;0;0;L0197229;535;samarensis;Podzorski AC;<NA>;Podzorski;Mitrephora;samarensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Mt. Beaufort, NNW spur, east side.;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 539 ;14;3;1984;Heusden, ECH van;<NA>;<NA>;Botany;L  0192135;0;0;0;Podzorski;;0;;;;0;0;0;L0192135;539;mindorensis;Podzorski AC;Heusden ECH van;Podzorski;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Mt. Beaufort, NNW spur, east side.;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 539 ;14;3;1984;Heusden, ECH van;<NA>;<NA>;Botany;L  0182818;0;0;0;Podzorski;;0;;;;0;0;0;L0182818;539;mindorensis;Podzorski AC;Heusden ECH van;Podzorski;Meiogyne;mindorensis
