scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;orig_recby;orig_detby;to_check;to_check_det;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet
Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Landah, Ngabang.;0.383333;109.95;Boschproefstation;Boschproefstation;Johnson, DM, Murray, NA;detby_problem;Johnson, DM, Murray, NA;Boschproefstation bb 6412 ;28;4;1924;Johnson, DM, Murray, NA;<NA>;<NA>;Botany;L  0981575;0;0;0;Boschproefstation;;0;;;;0;0;0;L0981575;6412;caudata
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Java, Gouv. Midden Java, Regentsch. Wonosobo, Wadar-lintang;-7.36;109.9025;Boschproefstation;Boschproefstation;Slageren MWSJM van;detby_problem;M van;Boschproefstation Ja 2117 ;29;9;1930;Slageren, MWSJM van;<NA>;<NA>;Botany;L.1755635;0;0;0;Boschproefstation;;0;;;;0;0;0;L1755635;2117;sumatranus
Uvaria javana Dunal;Uvaria;ID;Harapan Rainforest, Track off main road nr. Km 35 Camp;-2.13;103.37;Bramley, G;Bramley, G.;Tunner, I.M. & Utteridge, T.M.A.;detby_problem;, T.M.A.;GB 69;5;4;2008;Turner, IM, Utteridge, TMA;<NA>;K;Herbarium;K000576263;0;0;0;GB;;0;;;;0;0;0;K000576263;69;javana
Uvaria hirsuta Jack;Uvaria;ID;Harapan Rainforest, Track of main road nr KM 35 Camp;-2.13;103.37;Bramley, G;Bramley, G.;Tunner, I.M. & Utteridge, T.M.A.;detby_problem;, T.M.A.;GB 63;5;4;2008;Turner, IM, Utteridge, TMA;<NA>;K;Herbarium;K000576258;0;0;0;GB;;0;;;;0;0;0;K000576258;63;hirsuta
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;Harapan Rainforest, Track of main road nr KM 35 Camp;-2.13;103.37;Bramley, G;Bramley, G.;Tunner, I.M. & Utteridge, T.M.A.;detby_problem;, T.M.A.;GB 70;5;4;2008;Turner, IM, Utteridge, TMA;<NA>;K;Herbarium;K000576259;0;0;0;GB;;0;;;;0;0;0;K000576259;70;suaveolens
Miliusa cuneata Craib;Miliusa;TH;Thailand, Province: Kanchanaburi, District: Nong Phrue, Khao Kampaeng mountain, Chalerm Rattanokosin National Park.;0.616667;99.283333;Bult M van de;Bult M van de;Brink EC van der;Bult M van de;recby_problem;Bult, M van de  480 ;26;9;2001;;2005-06-28T00:00:00;<NA>;Botany;L.2106273;0;0;0;Bult;;0;28;6;2005;0;0;0;L2106273;480;cuneata
Disepalum longipes King;Disepalum;ID;Archipel. Ind. Sumatra Afd. Agam Brami.;-0.25;100.08;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  3210 ;22;6;1918;;<NA>;<NA>;Botany;U.1068540;0;0;0;B;;0;;;;0;0;0;U1068540;3210;longipes
Fissistigma Griff.;Fissistigma;ID;Archipel. Ind. Riau Arch. P.Toedjoeh, G.Ranai.;3.95;108.35;Bünnemeijer, HAB;Bünnemeijer HAB;Meade CV;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  5908 ;21;5;1919;;1999-05-01T00:00:00;<NA>;Botany;U.1088937;0;0;0;B;;0;1;5;1999;0;0;0;U1088937;5908;
Disepalum longipes King;Disepalum;ID;Archipel. Ind. Sumatra Afd. Agam Brami.;-0.25;100.08;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  3210 ;22;6;1918;;<NA>;<NA>;Botany;L.2068812;0;0;0;B;;0;;;;0;0;0;L2068812;3210;longipes
Orophea corymbosa (Blume) Miq.;Orophea;ID;Archipel. Ind. Sumatra. W. kust G. Koerintji.;-1.7;101.266667;Bünnemeijer, HAB;Bünnemeijer HAB;Kessler PJA;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  8699 ;11;3;1920;;1987-10-01T00:00:00;<NA>;Botany;L.1766439;0;0;0;B;;0;1;10;1987;0;0;0;L1766439;8699;corymbosa
Orophea corymbosa (Blume) Miq.;Orophea;ID;Archipel. Ind. Sumatra, W. kust G. Koerintji.;-1.7;101.266667;Bünnemeijer, HAB;Bünnemeijer HAB;Kessler PJA;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  9722 ;20;7;1920;;1986-03-01T00:00:00;<NA>;Botany;L.1766433;0;0;0;B;;0;1;3;1986;0;0;0;L1766433;9722;corymbosa
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. sumatra. g. Singalang.;-0.4;100.35;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  2741 ;29;5;1918;;<NA>;<NA>;Botany;L.1763400;0;0;0;B;;0;;;;0;0;0;L1763400;2741;
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Sumatra. g. Malintang.;-0.322207;100.673199;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  3824 ;22;7;1918;;<NA>;<NA>;Botany;L.1763399;0;0;0;B;;0;;;;0;0;0;L1763399;3824;
Popowia bancana Scheff.;Popowia;ID;Bangka, Bentja;-2.25;106.0;Bünnemeijer, HAB;Bünnemeijer HAB;Smith JJ;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  2256 ;4;12;1917;;<NA>;<NA>;Botany;L.1759600;0;0;0;B;;0;;;;0;0;0;L1759600;2256;bancana
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Sumatra, Tanang Taloe;0.07;99.98;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  1139 ;18;6;1917;;<NA>;<NA>;Botany;L.1758455;0;0;0;B;;0;;;;0;0;0;L1758455;1139;cauliflora
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Sumatra, W helling Talamau;0.066667;99.983333;Bünnemeijer, HAB;Bünnemeijer HAB;Xue B;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  449 ;27;4;1917;;2012-10-01T00:00:00;<NA>;Botany;L.1758403;0;0;0;B;;0;1;10;2012;0;0;0;L1758403;449;cauliflora
Cyathocalyx hexagynus (Miq.) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;Sumatra, NW helling, Talamau;0.066667;99.983333;Bünnemeijer, HAB;Bünnemeijer HAB;Wang R;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  578 ;6;5;1917;;2004-01-01T00:00:00;<NA>;Botany;L.1755969;0;0;0;B;;0;1;1;2004;0;0;0;L1755969;578;hexagynus
Cyathocalyx hexagynus (Miq.) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;Sumatra, Tanang Taloe;0.07;99.98;Bünnemeijer, HAB;Bünnemeijer HAB;Wang R;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  1122 ;17;6;1917;;2004-01-01T00:00:00;<NA>;Botany;L.1755977;0;0;0;B;;0;1;1;2004;0;0;0;L1755977;1122;hexagynus
Fissistigma Griff.;Fissistigma;ID;Archipel. Ind. Riau Arch. P.Toedjoeh, G.Ranai.;3.95;108.35;Bünnemeijer, HAB;Bünnemeijer HAB;Meade CV;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  5908 ;21;5;1919;;1999-05-01T00:00:00;<NA>;Botany;L.1754587;0;0;0;B;;0;1;5;1999;0;0;0;L1754587;5908;
Artabotrys R.Br.;Artabotrys;ID;Sumatra, W kust, Koerintjimeer;-1.7;101.266667;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  8299 ;20;2;1920;;<NA>;<NA>;Botany;L.1749930;0;0;0;B;;0;;;;0;0;0;L1749930;8299;
Disepalum longipes King;Disepalum;ID;Archipel. Ind. Sumatra Afd. Agam Brami.;-0.25;100.08;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  3210 ;22;6;1918;;<NA>;<NA>;Botany;L.1089028;0;0;0;B;;0;;;;0;0;0;L1089028;3210;longipes
Disepalum longipes King;Disepalum;ID;Archipel. Ind. Sumatra Afd. Agam Brami.;-0.25;100.08;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  3210 ;22;6;1918;;<NA>;<NA>;Botany;L.1089030;0;0;0;B;;0;;;;0;0;0;L1089030;3210;longipes
Disepalum longipes King;Disepalum;ID;Archipel. Ind. Sumatra Afd. Agam Brami.;-0.25;100.08;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  3210 ;22;6;1918;;<NA>;<NA>;Botany;L.1089029;0;0;0;B;;0;;;;0;0;0;L1089029;3210;longipes
Uvaria cordata (Dunal) Alston;Uvaria;ID;Archipel. Ind. Bangka, G. Penisan, Soengei Selan.;-2.42;105.9;Bünnemeijer, HAB;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem;Bünnemeijer, HAB  2052 ;17;11;1917;;<NA>;<NA>;Botany;L  0190793;0;0;0;B;;0;;;;0;0;0;L0190793;2052;littoralis
Maasia hypoleuca (Hook.f. & Thomson) Mols, Kessler & Rogstad;Maasia;ID;Archipel. Ind. Sumatra Palembang;-2.916667;104.75;Vreeden WB van;Buurman van Vreeden W;<NA>; W;recby_problem;Buurman van Vreeden, W  237 ;;;;;<NA>;<NA>;Botany;L.1756490;0;0;0;Buurman;;0;;;;0;0;0;L1756490;237;hypoleuca
Orophea Blume;Orophea;ID;<NA>;-8.366667;113.466667;Buwalda, P;Buwalda P;Leonardía, AAP;detby_problem;Leonardía, AAP;Buwalda, P  7246 ;28;2;1940;Leonardía, AAP;1999-07-01T00:00:00;<NA>;Botany;L.1758954;0;0;0;Buwalda;;0;1;7;1999;0;0;0;L1758954;7246;
Cyathocalyx biovulatus Boerl.;Drepananthus;ID;East Halmahera. Weda Bay. NE of Tofu Blewen camp.;0.804444;128.020556;Callmander, MW;"Callmander MW; Fabanyo B; Mahroji R";"Johnson DM; Rachman IA";detby_problem;"Johnson DM; Rachman IA";"Callmander, MW; Fabanyo, B; Mahroji, R  1135 ";5;2;2013;Johnson DM, Rachman IA;<NA>;<NA>;Botany;L.3968415;0;0;0;Callmander;;0;;;;0;0;0;L3968415;1135;biovulatus
Cyathocalyx biovulatus Boerl.;Drepananthus;ID;East Halmahera. Weda Bay. NE of Tofu Blewen camp.;0.804444;128.020556;Callmander, MW ;"Martin W. Callmander;Bahar Fabanyo;Roji Mahroji";"I Rachman (BO) 2013; D.M.  Johnson (OWU)";detby_problem;" (BO) 2013; D.M.  Johnson (OWU)";Callmander 1135;5;2;2013;Rachman, IA, Johnson, DM;2014-01-01T00:00:00;MO;MO;100574068;0;0;0;Callmander;;0;1;1;2014;0;0;0;MO100574068;1135;biovulatus
Popowia tomentosa Maingay ex Hook.f. & Thomson;Popowia;ID;Central Halmahera. Weda Bay. Doromesmesan. Limestone.;0.489722;127.908333;Callmander, MW ;"Martin W. Callmander;Roji Mahroji;Malik Soleman";P. Kessler (L);detby_problem; (L);Callmander 1073;26;1;2013;Kessler, PJA;2014-01-01T00:00:00;MO;MO;100562696;0;0;0;Callmander;;0;1;1;2014;0;0;0;MO100562696;1073;tomentosa
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;W. Java, Bogor.;-6.5897;106.7913;Carocci-Buzi, VP;Carocci-Buzi VP;<NA>;Carocci-Buzi VP;recby_problem;Carocci-Buzi, VP  164 ;12;9;1958;;<NA>;<NA>;Botany;L.1767832;0;0;0;Carocci;;0;;;;0;0;0;L1767832;164;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;W. Java, Bogor.;-6.5897;106.7913;Carocci-Buzi, VP;Carocci-Buzi VP;<NA>;Carocci-Buzi VP;recby_problem;Carocci-Buzi, VP  164 ;12;9;1958;;<NA>;<NA>;Botany;L.1767833;0;0;0;Carocci;;0;;;;0;0;0;L1767833;164;rumphii
Disepalum longipes King;Disepalum;MY;Malaya, Johie: Mt. Panti;0.833333;103.9;Chew, WL;Chew W-L;Kessler PJA;Chew W-L;recby_problem;Chew, W-L  717 ;8;9;1963;;1989-12-01T00:00:00;<NA>;Botany;L.2068822;0;0;0;Chew;;0;1;12;1989;0;0;0;L2068822;717;longipes
Annonaceae;<NA>;ID;Borneo. W. Kalimantan. Serawai. 5 km E of Uut Labang;-0.601694;112.649;Church, AC;Church, A.C. Ismail, Ruskandi, A.;<NA>;, Ruskandi, A.;recby_problem;Collector Number: 2387;11;10;1995;;<NA>;BPBM;BISH;651041;0;0;0;Collector;;0;;;;0;0;0;BISH651041;2387;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Borneo. W. Kalimantan. Serawai. 3 km S of Nanga Jelundung. Growing beside Sungain Serawai;-0.495417;112.534;Church, AC;Church, A.C. Ismail, Ruskandi, A.;<NA>;, Ruskandi, A.;recby_problem;Collector Number: 2765;29;10;1995;;<NA>;BPBM;BISH;653979;0;0;0;Collector;;0;;;;0;0;0;BISH653979;2765;
Annonaceae;<NA>;ID;W Kalomntan. Serawai. 5 km E of Nanga Jelundung towards Ng. Rantu Malam;-0.495417;112.534;Church, AC;Church, A.C. Ismail, Ruskandi, A.;<NA>;, Ruskandi, A.;recby_problem;Collector Number: 2732;27;10;1995;;<NA>;BPBM;BISH;653964;0;0;0;Collector;;0;;;;0;0;0;BISH653964;2732;
Polyalthia Blume;Polyalthia;ID;"Borneo; W. Kalimantn, Sintang. Bukit Baka Nat'l Park. N of camp along ridge of lower Bukit Simat";-0.616667;112.25;Church, AC;"Church, A.C. Mahyar, U.W.; et al.";<NA>;, U.W.;recby_problem;Collector Number: 436;30;10;1993;;<NA>;BPBM;BISH;641125;0;0;0;Collector;;0;;;;0;0;0;BISH641125;436;
Polyalthia Blume;Polyalthia;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 85-87; along 5 yr. old logging road to E, secondary distrubed forest. Growing on sloped hill.l";-0.888333;112.061;Church, AC;"Church, A.C. Mahyar, U.W.; et al.";<NA>;, U.W.;recby_problem;Collector Number: 1287;3;5;1994;;<NA>;BPBM;BISH;651235;0;0;0;Collector;;0;;;;0;0;0;BISH651235;1287;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Borneo. C. Kalimantan. Sintang. HPH Km 70, NE of camp along main logging road and environs;-0.864889;112.225;Church, AC;"Church, A.C. Mahyar, U.W.; et al.";<NA>;, U.W.;recby_problem;Collector Number: 736;7;4;1994;;<NA>;BPBM;BISH;649541;0;0;0;Collector;;0;;;;0;0;0;BISH649541;736;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Borneo. C. Kalimantan. Sintang. HPH Km 70, along main logging road and cutting block environs up to 100 m.;-0.864889;112.225;Church, AC;"Church, A.C. Mahyar, U.W.; et al.";<NA>;, U.W.;recby_problem;Collector Number: 762;8;4;1994;;<NA>;BPBM;BISH;649539;0;0;0;Collector;;0;;;;0;0;0;BISH649539;762;
Polyalthia Blume;Polyalthia;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 83-87; along old logging road E of camp";-0.823833;112.061;Church, AC;"Church, A.C. Mahyar, U.W.; et al.";<NA>;, U.W.;recby_problem;Collector Number: 1344;6;5;1994;;<NA>;BPBM;BISH;650133;0;0;0;Collector;;0;;;;0;0;0;BISH650133;1344;
Polyalthia Blume;Polyalthia;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 86-85; along subsidry road SW off main logging road";-0.823833;112.061;Church, AC;"Church, A.C. Mahyar, U.W.; et al.";<NA>;, U.W.;recby_problem;Collector Number: 1324;5;5;1994;;<NA>;BPBM;BISH;650128;0;0;0;Collector;;0;;;;0;0;0;BISH650128;1324;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 70; NE of camp along main logging road and cutting block environs";-0.864889;112.225;Church, AC;"Church, A.C. Mahyar, U.W.; et al.";<NA>;, U.W.;recby_problem;Collector Number: 779;9;4;1994;;<NA>;BPBM;BISH;648176;0;0;0;Collector;;0;;;;0;0;0;BISH648176;779;
Annonaceae;<NA>;ID;Borneo. W. Kalimantan, Serawai. S of Uut Labang 1;-0.6;112.649;Church, AC;Church, A.C. Ruskandi, A.;<NA>;, A.;recby_problem;Collector Number: 2303;8;10;1995;;<NA>;BPBM;BISH;654059;0;0;0;Collector;;0;;;;0;0;0;BISH654059;2303;
Meiogyne Miq.;Meiogyne;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 70; SE of camp off main (new) logging road, cutting block and surrounding environs";-0.864889;112.225;Church, AC;Church, A.C. et al.;P.J.A.Keßler;detby_problem;P.J.A.Keßler;Collector Number: 900;14;4;1994;Kessler, PJA;1995-01-01T00:00:00;BPBM;BISH;648180;0;0;0;Collector;;0;1;1;1995;0;0;0;BISH648180;900;
Ellipeia Hook.f. & Thomson;Uvaria;ID;Indonesia. Baloerangebied rund rawah t.o. Balikelorkaan.;-7.846944;114.360277;Clason-Laarman, EHH;Clason-Laarman EHH;Meade CV;Clason-Laarman EHH;recby_problem;Clason-Laarman, EHH G 71 ;27;11;1932;;2000-07-01T00:00:00;<NA>;Botany;L.1760755;0;0;0;Clason;;0;1;7;2000;0;0;0;L1760755;71;
Desmos chinensis Lour.;Desmos;ID;Meertje van Boerni (Madoera);-7.0;113.333333;Coert, JH;"Coert JH; Heurn WC van";Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;"Coert, JH; Heurn, WC van  1502 ";3;4;1938;Brink, RCB van den Sr;1954-11-01T00:00:00;<NA>;Botany;L.1760377;0;0;0;Coert;;0;1;11;1954;0;0;0;L1760377;1502;chinensis
Desmos chinensis Lour.;Desmos;ID;Meertje van Boerni (Madoera);-7.0;113.333333;Coert, JH;"Coert JH; Heurn WC van";Brink, RCB van den Sr;detby_problem;Brink, RCB van den Sr;"Coert, JH; Heurn, WC van  1502 ";3;4;1938;Brink, RCB van den Sr;1954-11-01T00:00:00;<NA>;Botany;L.1760378;0;0;0;Coert;;0;1;11;1954;0;0;0;L1760378;1502;chinensis
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;Harapan Rainforest, Bolian;-2.09;103.3;Kok, R de;de Kok, Rogier;Tunner, I.M. Utteridge, T.M.A.;de Kok, Rogier;recby_problem;1282;3;4;2008;;<NA>;K;Herbarium;K000576264;0;0;0;;;0;;;;0;0;0;K000576264;1282;macrophylla
Fissistigma Griff.;Fissistigma;ID;Celebes: Central Sulawesi, Sopu valley, c. 60 km SSE of Palu. Margin of concession PT Kebun Sari near Berdikari.;-1.05;120.05;Vogel, EF de;De Vogel, E.F.;<NA>;, E.F.;recby_problem;5627;30;5;1979;;<NA>;NSW;NSW;NSW562432;0;0;0;;;0;;;;0;0;0;NSW562432;5627;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;N Celbes, Bolaan Mongondo, between Pinogaluman and Pindol;0.766667;123.967;Vogel, EF de;de Vogel, E.F.;Nedi;de Vogel, E.F.;recby_problem;Collector Number: 2574;21;10;1973;;<NA>;BPBM;BISH;574941;0;0;0;Collector;;0;;;;0;0;0;BISH574941;2574;odorata
Pseuduvaria Miq.;Pseuduvaria;ID;N Celebes, Bolaan Mongondo, between Pinogaluman and Pindol.;0.766667;123.967;Vogel, EF de;de Vogel, E.F.;<NA>;de Vogel, E.F.;recby_problem;Collector Number: 2571;20;10;1973;;<NA>;BPBM;BISH;575570;0;0;0;Collector;;0;;;;0;0;0;BISH575570;2571;
Polyalthia lateriflora King, 1892;Polyalthia;ID;N Celebes, Bolaan Mongondo, between Pinogaluman and Pindol;0.766667;123.967;Vogel, EF de;de Vogel, E.F.;<NA>;de Vogel, E.F.;recby_problem;Collector Number: 2592;22;10;1973;;<NA>;BPBM;BISH;573484;0;0;0;Collector;;0;;;;0;0;0;BISH573484;2592;lateriflora
Uvaria purpurea Blume;Uvaria;ID;N Celebes, Minahasa. Bolaang Mongondo, Kec. Lolak, between Pinogaluman and Pindol;0.816667;124.033;Vogel, EF de;de Vogel, E.F.;Nedi;de Vogel, E.F.;recby_problem;Collector Number: 2528;17;10;1973;;<NA>;BPBM;BISH;574203;0;0;0;Collector;;0;;;;0;0;0;BISH574203;2528;grandiflora
Polyalthia Blume;Polyalthia;ID;Indonesdia: N. Sumatra, Gunung Leuser Reserve, Ketambe, ca 40 km N of Kutacane;3.56667;97.7667;Vogel, EF de;de Vogel, E.F.;<NA>;de Vogel, E.F.;recby_problem;Collector Number: 1555;23;7;1972;;<NA>;BPBM;BISH;574954;0;0;0;Collector;;0;;;;0;0;0;BISH574954;1555;
Phaeanthus macropodus (Miq.) Diels;Phaeanthus;ID;fN Celebes, Bolaan Monogondo, between Pinogaluman and Pindol;0.766667;123.967;Vogel, EF de;de Vogel, E.F.;Nedi;de Vogel, E.F.;recby_problem;Collector Number: 2558;19;10;1973;;<NA>;BPBM;BISH;574943;0;0;0;Collector;;0;;;;0;0;0;BISH574943;2558;ophthalmicus
Popowia schefferiana Diels;Popowia;ID;Mamberamo Albatros Bivak.;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Moeljono S; WM;recby_problem;Docters van Leeuwen, WM  11295 ;1;11;1926;Moeljono, S;2002-10-12T00:00:00;<NA>;Botany;U.1080078;0;0;0;Docters;;0;12;10;2002;0;0;0;U1080078;11295;schefferiana
Pseuduvaria Miq.;Pseuduvaria;ID;N. Guinea, Albatros Bivak;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Johnson DM; WM;recby_problem;Docters van Leeuwen, WM  9030 ;1;5;1926;Johnson, DM ;2014-03-01T00:00:00;<NA>;Botany;U.1075710;0;0;0;Docters;;0;1;3;2014;0;0;0;U1075710;9030;
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Archipel. Ind. N. Guinea. Nassau geb. Explor Bivak.;-4.343122;138.123203;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  10619 ;1;10;1926;Diels, FLE;<NA>;<NA>;Botany;U.1088977;0;0;0;Docters;;0;;;;0;0;0;U1088977;10619;forbesii
Popowia beccarii Scheff.;Popowia;ID;N. Guinea, Mamberamo, Albatros Bivak.;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  11209 ;1;11;1926;Diels, FLE;<NA>;<NA>;Botany;U.1080052;0;0;0;Docters;;0;;;;0;0;0;U1080052;11209;beccarii
Popowia beccarii Scheff.;Popowia;ID;N. Guinea, Albatros Bivak.;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  9003 ;7;5;1926;Diels, FLE;<NA>;<NA>;Botany;U.1080058;0;0;0;Docters;;0;;;;0;0;0;U1080058;9003;beccarii
Pseuduvaria beccarii (Scheff.) J.Sinclair;Pseuduvaria;ID;Indonesia, Albatros Bivak, N. Guinea.;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Kessler PJA; WM;recby_problem;Docters van Leeuwen, WM  9031 ;1;5;1926;Kessler, PJA;1983-04-01T00:00:00;<NA>;Botany;U.1085063;0;0;0;Docters;;0;1;4;1983;0;0;0;U1085063;9031;beccarii
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. N. Guinea. Albatros Bivak.;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  9549 ;1;7;1926;Diels, FLE;<NA>;<NA>;Botany;U.1062883;0;0;0;Docters;;0;;;;0;0;0;U1062883;9549;odorata
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Archipel. Ind. N. Guinea. Nassau geb. Explor Bivak.;-4.343122;138.123203;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  10619 ;1;10;1926;Diels, FLE;<NA>;<NA>;Botany;U.1088978;0;0;0;Docters;;0;;;;0;0;0;U1088978;10619;forbesii
Goniothalamus caloneurus Miq.;Goniothalamus;ID;N. Guinea, Rouffaer Rivier;-2.908306;138.4413;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  10123 ;1;8;1926;Diels, FLE;<NA>;<NA>;Botany;U.1073497;0;0;0;Docters;;0;;;;0;0;0;U1073497;10123;caloneurus
Pseuduvaria dielsiana (Lauterb.) J.Sinclair;Pseuduvaria;ID;Indonesia, New Guinea, Albatros Bivak;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Su YCF; WM;recby_problem;Docters van Leeuwen, WM  9110 ;7;5;1926;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;U.1085065;0;0;0;Docters;;0;1;12;2001;0;0;0;U1085065;9110;dielsiana
Goniothalamus caloneurus Miq.;Goniothalamus;ID;N. Guinea, Mamberamo bij Albatros bivak;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  9621 ;1;7;1926;Diels, FLE;<NA>;<NA>;Botany;U.1073494;0;0;0;Docters;;0;;;;0;0;0;U1073494;9621;caloneurus
Goniothalamus caloneurus Miq.;Goniothalamus;ID;N. Guinea, Rouffaer Rivier;-2.908306;138.4413;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  10123 ;1;8;1926;Diels, FLE;<NA>;<NA>;Botany;U.1073498;0;0;0;Docters;;0;;;;0;0;0;U1073498;10123;caloneurus
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Archipel. Ind. N. guinea. Rouffaer Rivier, bigin heuvels.;-2.908306;138.4413;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  9752 ;1;8;1926;Diels, FLE;<NA>;<NA>;Botany;U.1088979;0;0;0;Docters;;0;;;;0;0;0;U1088979;9752;forbesii
Goniothalamus caloneurus Miq.;Goniothalamus;ID;N. Guinea, Mamberamo bij Albatros bivak;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  9621 ;1;7;1926;Diels, FLE;<NA>;<NA>;Botany;L.1765312;0;0;0;Docters;;0;;;;0;0;0;L1765312;9621;caloneurus
Goniothalamus caloneurus Miq.;Goniothalamus;ID;N. Guinea, Rouffaer Rivier;-2.908306;138.4413;Leeuwen, WM van;Docters van Leeuwen WM;Diels FLE; WM;recby_problem;Docters van Leeuwen, WM  10123 ;1;8;1926;Diels, FLE;<NA>;<NA>;Botany;L.1765316;0;0;0;Docters;;0;;;;0;0;0;L1765316;10123;caloneurus
Pseuduvaria beccarii (Scheff.) J.Sinclair;Pseuduvaria;ID;Indonesia, Albatros Bivak, N. Guinea.;-2.316667;138.033331;Leeuwen, WM van;Docters van Leeuwen WM;Kessler PJA; WM;recby_problem;Docters van Leeuwen, WM  9031 ;1;5;1926;Kessler, PJA;1983-04-01T00:00:00;<NA>;Botany;L.1763734;0;0;0;Docters;;0;1;4;1983;0;0;0;L1763734;9031;beccarii
