huh_name;scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;region;specificEpithet;orig_recby;orig_detby;geo_col;wiki_url
Korthals, Pieter Willem;0;Dasymaschalon;blumei;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Sumatra.;0;;;0;0;P02006259;P02006259;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Desmos;subbiglandulosa;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Borneo.;0;;;0;0;P02005336;P02005336;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Meiogyne;virgata;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Borneo;0;;;0;0;P02084037;P02084037;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Mitrella;kentii;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Sumatra.;0;;;0;0;P01984741;P01984741;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Mitrephora;humilis;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Bornéo;0;;;0;0;P01967854;P01967854;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Mitrephora;korthalsiana;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;0;<NA>;0;Bornéo;0;;;0;0;P00411123;P00411123;Korthals;;0;Korthals;Kessler, P.;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Orophea;chrysocarpa;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Borneo.;0;;;0;0;P02008526;P02008526;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Orophea;trigyna;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Borneo.;0;;;0;0;P02084038;P02084038;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Polyalthia;cauliflora;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Indonésie;0;Sumatra.;0;;;0;0;P01982945;P01982945;Korthals;;0;Korthals;Kessler, P.;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Polyalthia;teysmannii;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Borneo.;0;;;0;0;P01983939;P01983939;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Korthals, Pieter Willem;0;Uvaria;argentea;0;0;Korthals;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Borneo;0;;;0;0;P01989365;P01989365;Korthals;;0;Korthals;<NA>;Indonesia, Malaysia, Suriname, Venezuela;http://en.wikipedia.org/wiki/Pieter_Willem_Korthals
Kostermans, Andre Joseph Guillaume Henri;0;Meiogyne;virgata;0;0;Kostermans;;<NA>;nan;<NA>;13/07/1957 - 13/07/1957;13;7;1957;Sinclair, J;17/09/1959 - 17/09/1959;17;9;1959;0;Indonésie;0;E. Borneo. Balikpapan Distr. Mentawir R. region;0;116.7687;-1.0222;0;0;P02007482;P02007482;Kostermans;East Kalimantan;0;Kostermans;Sinclair, J.;Indonesia, Sri Lanka, Thailand;0
Kostermans, Andre Joseph Guillaume Henri;0;Trivalvaria;macrophylla;0;0;Kostermans;;<NA>;nan;<NA>;27/03/1964 - 27/03/1964;27;3;1964;nan;01/01/1994 - 31/12/1994;1;1;1994;0;Indonésie;0;S.W. Java. Peutjang Isl. 5 m. alt.;0;105.258;-6.739;0;0;P00268434;P00268434;Kostermans;Banten;0;Kostermans;van Heusden, E.C.H.;Indonesia, Sri Lanka, Thailand;0
Kostermans, Andre Joseph Guillaume Henri;0;Stelechocarpus;burahol;0;0;Kostermans;;<NA>;nan;<NA>;01/03/1964 - 31/03/1964;1;3;1964;nan;<NA>;;;;0;Indonésie;0;"J.W. Java; Udjungkulon Res., Peutjang Isl. 10 m. alt.";0;105.258;-6.739;0;0;P00247935;P00247935;Kostermans;Banten;0;Kostermans;<NA>;Indonesia, Sri Lanka, Thailand;0
Kostermans, Andre Joseph Guillaume Henri;0;Xylopia;championii;0;0;Kostermans;;<NA>;nan;<NA>;01/05/1971 - 31/05/1971;1;5;1971;Kessler, P;01/06/2004 - 30/06/2004;1;6;2004;0;Sri Lanka;0;Ceylon. Carney Rd. near Ratnapura. Alt. 400 m;0;80.431;6.748;0;0;P01984628;P01984628;Kostermans;Ratnapura;0;Kostermans;Kessler, P.;Indonesia, Sri Lanka, Thailand;0
Krone;0;Desmos;chinensis;0;0;Krone;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Chine;0;Fukwing. Chine;0;113.815;22.672;0;0;P02007367;P02007367;Krone;Guangdong(广东);0;Krone;<NA>;<NA>;<NA>
Krone;0;Uvaria;microcarpa;0;0;Krone;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Chine;0;Hong Kong Chine;0;114.163;22.279;0;0;P00248285;P00248285;Krone;Hong Kong(香港);0;Krone;<NA>;<NA>;<NA>
Kurz;0;Desmos;chinensis;0;0;Kurz;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Cult. in hort. bot. bog.;0;106.7972421;-6.5962986;0;0;P01753518;P01753518;Kurz;West Java;0;Kurz;<NA>;<NA>;<NA>
Kurz, S;0;Orophea;katschallica;0;0;Kurz, S;;<NA>;nan;<NA>;01/02/1875 - 28/02/1875;1;2;1875;Kessler, P;08/03/1984 - 08/03/1984;8;3;1984;0;Inde;0;Nicobar Islands. Katchall;0;93.3659;7.9593;0;0;P00389905;P00389905;Kurz;Andaman and Nicobar Islands;0;Kurz, S.;Kessler, P.;<NA>;<NA>
Kurz, S;0;Anaxagorea;luzonensis;0;0;Kurz, S;;<NA>;nan;<NA>;<NA>;;;;nan;01/01/1984 - 31/12/1984;1;1;1984;0;Inde;0;Andaman Islands. South Andaman.;0;92.656;11.826;0;0;P01960585;P01960585;Kurz;Andaman and Nicobar Islands;0;Kurz, S.;Maas, P.J.M. & Westra, L.Y.T.;<NA>;<NA>
Kurz, S;0;Artabotrys;speciosus;0;0;Kurz, S;;<NA>;nan;<NA>;<NA>;;;;Kurz, S;<NA>;;;;0;Inde;0;Andaman Islands. South Andaman.;0;92.656;11.826;0;0;P00751137;P00751137;Kurz;Andaman and Nicobar Islands;0;Kurz, S.;Kurz, S.;<NA>;<NA>
Kurz, S;0;Dasymaschalon;sp.;0;0;Kurz, S;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;0;Inde;0;Andaman Islands. South Andaman.;0;92.656;11.826;0;0;P01952388;P01952388;Kurz;Andaman and Nicobar Islands;0;Kurz, S.;Kessler, P.;<NA>;<NA>
Kurz, S;0;Meiogyne;macrantha;0;0;Kurz, S;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Andaman Islands. South Andaman.;0;92.648;11.7;0;0;P01952456;P01952456;Kurz;Andaman and Nicobar Islands;0;Kurz, S.;<NA>;<NA>;<NA>
Kurz, S;0;Miliusa;roxburghiana;0;0;Kurz, S;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Assam. Khasi Hills;0;91.63;25.58;0;0;P01967111;P01967111;Kurz;Meghalaya;0;Kurz, S.;<NA>;<NA>;<NA>
Kurz, S;0;Orophea;sp.;0;0;Kurz, S;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Inde;0;Andaman Islands. South Andaman.;0;92.648;11.7;0;0;P01967216;P01967216;Kurz;Andaman and Nicobar Islands;0;Kurz, S.;Kessler, P.;<NA>;<NA>
L.Guillou;0;Mitrephora;guilloveana;0;0;Guillou, L;;<NA>;nan;<NA>;01/01/1838 - 31/12/1840;1;1;1838;nan;<NA>;;;;0;Salomon, Îles;0;Ile St Georges Archipel des iles Salomon;0;159.57641601562503;-8.462367858205893;0;0;P01988086;P01988086;Guillou;Isabel;0;Le Guillou;<NA>;0;0
Lahaye, Abbé;0;Desmos;chinensis;0;0;Lahaye;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Java;0;;;0;0;P01753376;P01753376;Lahaye;;0;Lahaye;<NA>;Haiti;0
Lahaye, Abbé;0;Uvaria;rufa;0;0;Lahaye;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Java;0;;;0;0;P00248458;P00248458;Lahaye;;0;Lahaye;<NA>;Haiti;0
Law;0;Desmos;sp.;0;0;Law;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Inde;0;Ind. Or. Mont. Concan. Regio Trop.;0;73.6;17.65;0;0;P01753453;P01753453;Law;Maharashtra;0;Law;Kessler, P.;<NA>;<NA>
Law;0;Sageraea;laurina;0;0;Law;;<NA>;nan;<NA>;<NA>;;;;nan;01/01/1994 - 31/12/1994;1;1;1994;0;Inde;0;Ind. Or. Concan. Regio tropica;0;;;0;0;P00247900;P00247900;Law;Maharashtra;0;Law;van Heusden, E.C.H.;<NA>;<NA>
Leschenault;0;Annona;reticulata;0;0;Leschenault;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Timor;0;;;0;0;P01984602;P01984602;Leschenault;;0;Leschenault;<NA>;<NA>;<NA>
Leschenault;0;Cananga;odorata;0;0;Leschenault;;<NA>;nan;<NA>;<NA>;;;;Kessler;01/11/2003 - 30/11/2003;1;11;2003;0;<NA>;0;Timor;0;;;0;0;P01952564;P01952564;Leschenault;;0;Leschenault;Kessler;<NA>;<NA>
Leschenault;0;Ellipeia;dulcis;0;0;Leschenault;;<NA>;nan;<NA>;<NA>;;;;Meade, C;01/01/2000 - 31/12/2000;1;1;2000;0;Indonésie;0;Java;0;;;0;0;P01986491;P01986491;Leschenault;;0;Leschenault;Meade, C.;<NA>;<NA>
Leschenault;0;Polyalthia;cerasoides;0;0;Leschenault;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Sud de la péninsule de l'Inde. Mgnes de Cottalam.;0;77.2695;8.932;0;0;P01988877;P01988877;Leschenault;Tamil Nadu;0;Leschenault;<NA>;<NA>;<NA>
Leschenault;0;Polyalthia;longifolia;0;0;Leschenault;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Java;0;;;0;0;P01983917;P01983917;Leschenault;;0;Leschenault;<NA>;<NA>;<NA>
Leschenault;0;Uvaria;zeylanica;0;0;Leschenault;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Sri Lanka;0;intérieur de l'ile de Ceylan;0;;;0;0;P00248431;P00248431;Leschenault;;0;Leschenault;<NA>;<NA>;<NA>
Loher, August;0;Uvaria;sp.;0;0;Loher;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Philippines;0;Herb Philippinense;0;;;0;0;P01964277;P01964277;Loher;;0;Loher;<NA>;Madagascar, Philippines;0
Mabesa, Calixto;0;Polyalthia;rumphii;0;0;Mabesa, C;;<NA>;nan;<NA>;01/06/1915 - 31/12/1915;1;6;1915;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Province de Laguna, Luzon;0;;;0;0;P01983783;P01983783;Mabesa;Laguna;0;Mabesa, C.;Kessler, P.;Philippines;0
Mabesa, Calixto;0;Polyalthia;cumingiana;0;0;Mabesa, C;;<NA>;nan;<NA>;01/03/1916 - 30/04/1916;1;3;1916;nan;<NA>;;;;0;Philippines;0;Philippines. Province of Laguna. Luzon;0;121.33;14.17;0;0;P01983878;P01983878;Mabesa;Laguna;0;Mabesa, C.;<NA>;Philippines;0
Magnen;0;Cananga;latifolia;0;0;Magnen;;<NA>;nan;<NA>;26/05/1909 - 26/05/1909;26;5;1909;nan;<NA>;;;;0;Cambodge;0;Cambodge. Prey Pi - Kg. Tachés;0;104.7775;12.0115;0;0;P01986358;P01986358;Magnen;Kampong Chhnang;0;Magnen;<NA>;<NA>;<NA>
Magnen;0;Uvaria;rufa;0;0;Magnen;;<NA>;nan;<NA>;05/05/1909 - 05/05/1909;5;5;1909;nan;<NA>;;;;0;Cambodge;0;Cambodge;0;;;0;0;P00248345;P00248345;Magnen;;0;Magnen;<NA>;<NA>;<NA>
Magnen;0;Xylopia;pierrei;0;0;Magnen;;<NA>;nan;<NA>;21/03/1909 - 21/03/1909;21;3;1909;nan;<NA>;;;;0;Cambodge;0;Cambodge. Prey-Pi - Kg-Tachés;0;104.7775;12.0115;0;0;P01984670;P01984670;Magnen;Kampong Chhnang;0;Magnen;<NA>;<NA>;<NA>
Magnen;0;Dasymaschalon;macrocalyx;0;0;Magnen;;<NA>;nan;<NA>;<NA>;;;;Wang, J;01/09/2009 - 30/09/2009;1;9;2009;0;Cambodge;0;Cambodge.;0;;;0;0;P00451232;P00451232;Magnen;;0;Magnen;Wang, J.;<NA>;<NA>
Magnen;0;Melodorum;mesnyi;0;0;Magnen;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;04/09/1985 - 04/09/1985;4;9;1985;0;Cambodge;0;Cambodge;0;;;0;0;P00556985;P00556985;Magnen;;0;Magnen;Kessler, P.;<NA>;<NA>
Magnen;0;Uvaria;pierrei;0;0;Magnen;;<NA>;nan;<NA>;<NA>;;;;Meade, C;01/07/2000 - 31/07/2000;1;7;2000;0;Cambodge;0;Cambodge. Kampong Thom;0;104.89;12.67;0;0;P00248313;P00248313;Magnen;Kampong Thom;0;Magnen;Meade, C.;<NA>;<NA>
Magnen;0;Xylopia;vielana;0;0;Magnen;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Cambodge;0;Cambodge;0;;;0;0;P02006068;P02006068;Magnen;;0;Magnen;<NA>;<NA>;<NA>
Mann, G;0;Uvaria;lurida;0;0;Mann, G;;<NA>;nan;<NA>;01/06/1891 - 30/06/1891;1;6;1891;nan;<NA>;;;;0;Inde;0;Golaghat District. Assam;0;93.9678239;26.5107859;0;0;P00248209;P00248209;Mann;Assam;0;Mann, G.;<NA>;<NA>;<NA>
Martelino, A.;0;Phaeanthus;ebracteolatus;0;0;Martelino, A;;<NA>;nan;<NA>;01/05/1919 - 30/06/1919;1;5;1919;Mols, JB;01/07/1998 - 31/07/1998;1;7;1998;0;Philippines;0;Philippines. Libacao. Capiz Province. Panay;0;122.398;11.4357;0;0;P01960466;P01960466;Martelino;Capiz;0;Martelino, A.;Mols, J.B.;Philippines;0
Martelino, A.;0;Polyalthia;dolichophylla;0;0;Martelino, A;;<NA>;nan;<NA>;01/05/1919 - 30/06/1919;1;5;1919;nan;<NA>;;;;0;Philippines;0;Philippines. Libacao. Capiz province. Panay;0;122.286;11.41;0;0;P01983883;P01983883;Martelino;Capiz;0;Martelino, A.;<NA>;Philippines;0
Martin, M;0;Goniothalamus;sp.;0;0;Martin, M;;<NA>;nan;<NA>;05/03/1966 - 05/03/1966;5;3;1966;Martin, M;<NA>;;;;0;Cambodge;0;Phnom Dei Krehem. Prov. Keg Kong. Cambodge. Alt.: ? 300 m;0;104.089;11.328;0;0;P01954558;P01954558;Martin;Koh Kong;0;Martin, M.;Martin, M.;<NA>;<NA>
Massie;0;Anomianthus;dulcis;0;0;Massie;;<NA>;nan;<NA>;01/01/1890 - 31/12/1890;1;1;1890;Deroin, T;02/02/1996 - 02/02/1996;2;2;1996;0;Laos, République démocratique populaire;0;Luang Prabang;0;102.135;19.886;0;0;P02007266;P02007266;Massie;Louangphabang;0;Massie;Deroin, T.;<NA>;<NA>
Massie;0;<NA>;indet.;0;0;Massie;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Laos, République démocratique populaire;0;Laos;0;;;0;0;P02082346;P02082346;Massie;;0;Massie;<NA>;<NA>;<NA>
Massie;0;Anomianthus;dulcis;0;0;Massie;;<NA>;nan;<NA>;<NA>;;;;Deroin, T;02/02/1996 - 02/02/1996;2;2;1996;0;Laos, République démocratique populaire;0;Laos;0;;;0;0;P02007265;P02007265;Massie;;0;Massie;Deroin, T.;<NA>;<NA>
Massie;0;Polyalthia;suberosa;0;0;Massie;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Laos, République démocratique populaire;0;Laos;0;;;0;0;P01983439;P01983439;Massie;;0;Massie;<NA>;<NA>;<NA>
Massie, M;0;Melodorum;mesnyi;0;0;Massie, M;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Laos, République démocratique populaire;0;Laos;0;;;0;0;P00557001;P00557001;Massie;;0;Massie, M.;Kessler, P.;<NA>;<NA>
Massie, M;0;Polyalthia;sp.;0;0;Massie, M;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Laos, République démocratique populaire;0;Laos;0;;;0;0;P02030940;P02030940;Massie;;0;Massie, M.;Kessler, P.;<NA>;<NA>
Masters;0;Dasymaschalon;longiflorum;0;0;Masters;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Assam;0;93.25;26.41;0;0;P01952348;P01952348;Masters;Assam;0;Masters;<NA>;<NA>;<NA>
Masters;0;Desmos;dumosus;0;0;Masters;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Assam.;0;93.25;26.41;0;0;P02007282;P02007282;Masters;Assam;0;Masters;<NA>;<NA>;<NA>
Masters;0;Friesodielsia;fornicata;0;0;Masters;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Assam;0;93.25;26.41;0;0;P01981761;P01981761;Masters;Assam;0;Masters;<NA>;<NA>;<NA>
Masters;0;Polyalthia;sp.;0;0;Masters;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Upper Assam, Naga Hills. banks of Dickho;0;94.8;26.762;0;0;P02132590;P02132590;Masters;Nagaland;0;Masters;<NA>;<NA>;<NA>
Mesa, A de;0;Mitrephora;williamsii;0;0;Mesa, A de;;<NA>;nan;<NA>;01/03/1919 - 30/06/1919;1;3;1919;nan;<NA>;;;;0;Philippines;0;Philippines. Davao Province. Mindanao;0;125.5;7.17;0;0;P01967881;P01967881;Mesa;Davao Region (Region XI);0;Mesa, A. de;<NA>;<NA>;<NA>
Michaux, Andre;0;Uvaria;sp.;0;0;Michaux, A;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;<NA>;0;;;0;0;P01964155;P01964155;Michaux;;0;Michaux, A.;<NA>;Bahamas, Bermuda, Canada, Canary Islands, Iraq, Madagascar, United States of America;0
Miranda, Donato P.;0;Goniothalamus;sp.;0;0;Miranda, DP;;<NA>;nan;<NA>;01/09/1913 - 30/09/1913;1;9;1913;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines, Butuan Subprovince. Mindanao;0;125.527228;8.9478297;0;0;P02034811;P02034811;Miranda;Agusan del Norte;0;Miranda, D.P.;Kessler, P.;Philippines;0
Monteiro, Joaquim John;0;Artabotrys;sp.;0;0;Monteiro, JJ;;<NA>;nan;<NA>;01/01/1876 - 31/12/1876;1;1;1876;Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;0;Mozambique;0;Delagoa bay.;0;32.585;-25.998;0;0;P02029191;P02029191;Monteiro;Maputo;0;Monteiro, J.J.;Kessler, P.;Angola, Bermuda, Mozambique, South Africa;0
Mouret, Marcellin;0;Uvaria;zeylanica;0;0;Mouret;;<NA>;nan;<NA>;01/12/1907 - 31/12/1907;1;12;1907;Meade, C;17/05/1999 - 17/05/1999;17;5;1999;0;Sri Lanka;0;Ceylan. env. de Colombo;0;79.8538463;6.9349969;0;0;P00248432;P00248432;Mouret;Colombo;0;Mouret;Meade, C.;France, Martinique, Morocco;0
Muller;0;Goniothalamus;saigonensis;0;0;Muller;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Indochine;0;;;0;0;P01986151;P01986151;Muller;;0;Muller;<NA>;<NA>;<NA>
Ngadiman, Bin Ha[d]ji Ismail;0;Xylopia;malayana;0;0;Ngadiman;;<NA>;nan;<NA>;30/08/1939 - 30/08/1939;30;8;1939;Henderson, MR;<NA>;;;;0;Singapour;0;Bukit Timah Reserve, Singapore. Tree N° 428;0;103.777;1.353;0;0;P01987407;P01987407;Ngadiman;North-West;0;Ngadiman;Henderson, M.R.;Malaysia, Singapore;0
Nimanong, B.;0;Pseuduvaria;rugosa;0;0;Nimanong, B;;<NA>;nan;<NA>;02/03/1974 - 02/03/1974;2;3;1974;Su, YCF;01/04/2004 - 30/04/2004;1;4;2004;0;Thaïlande;0;Thailand. Surat Thani, Ta-chang, , , Khiampao forest.;0;98.858;9.348;0;0;P00888734;P00888734;Nimanong;Surat Thani(สุราษฎร์ธานี);0;Nimanong, B.;Su, Y.C.F.;Thailand;0
Normand, Didier;0;Cyathocalyx;bancana;0;0;Normand, D;;<NA>;nan;<NA>;01/10/1970 - 01/10/1970;1;10;1970;nan;<NA>;;;;0;Indonésie;0;Sumatra. Chantier SCAC/IFA. Semelinang, S. de Peranap. Rive droite de la rivière Kuantan-Indragiri.;0;102.005;-0.55;0;0;P01981679;P01981679;Normand;Riau;0;Normand, D.;<NA>;0;0
Otanes, F;0;Goniothalamus;amuyon;0;0;Otanes, F;;<NA>;nan;<NA>;01/04/1914 - 30/06/1914;1;4;1914;nan;<NA>;;;;0;Philippines;0;Umingan, Province of Pangasinan, Luzon, Philippines.;0;120.8334911;15.9292773;0;0;P01988180;P01988180;Otanes;Pangasinan;0;Otanes, F.;<NA>;<NA>;<NA>
Otanes, F;0;Mitrephora;sp.;0;0;Otanes, F;;<NA>;nan;<NA>;01/04/1914 - 30/06/1914;1;4;1914;nan;<NA>;;;;0;Philippines;0;Umingan, Province of Pangasinan, Luzon, Philippines.;0;120.8334911;15.9292773;0;0;P00133828;P00133828;Otanes;Pangasinan;0;Otanes, F.;<NA>;<NA>;<NA>
Paraiso, E.;0;Miliusa;sp.;0;0;Paraiso, E;;<NA>;nan;<NA>;01/04/1915 - 30/04/1915;1;4;1915;Kessler, P;25/10/1989 - 25/10/1989;25;10;1989;0;Philippines;0;Philippines. Province of Ilocos Norte. Luzon;0;120.75;18.166667;0;0;P00160921;P00160921;Paraiso;Ilocos Norte;0;Paraiso, E.;Kessler, P.;Philippines;0
Paraiso, E.;0;Polyalthia;oblongifolia;0;0;Paraiso, E;;<NA>;nan;<NA>;01/03/1918 - 31/05/1918;1;3;1918;nan;<NA>;;;;0;Philippines;0;Philippines. Bucay, Abra Province. Luzon;0;120.7187526;17.5384336;0;0;P01983773;P01983773;Paraiso;Abra;0;Paraiso, E.;<NA>;Philippines;0
Pavie;0;Polyalthia;sp.;0;0;Pavie;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Viet Nam;0;Cochinchina;0;;;0;0;P02030960;P02030960;Pavie;;0;Pavie;Kessler, P.;<NA>;<NA>
Perrotet;0;Uvaria;narum;0;0;Perrotet;;<NA>;nan;<NA>;01/01/1843 - 31/01/1843;1;1;1843;Meade, C;26/07/1999 - 26/07/1999;26;7;1999;0;Inde;0;Côte Malabar près Calicut;0;75.7788735;11.2586082;0;0;P00142644;P00142644;Perrotet;Kerala;0;Perrotet;Meade, C.;<NA>;<NA>
Perrotet;0;Desmos;sp.;0;0;Perrotet;;<NA>;nan;<NA>;01/01/1860 - 31/12/1861;1;1;1860;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Inde;0;Concan;0;73.6;17.65;0;0;P01753452;P01753452;Perrotet;Maharashtra;0;Perrotet;Kessler, P.;<NA>;<NA>
Perrottet;0;Uvaria;zeylanica;0;0;Perrottet;;<NA>;nan;<NA>;01/01/1835 - 31/12/1835;1;1;1835;nan;<NA>;;;;0;Inde;0;Pondichéry.;0;79.8306447;11.9340568;0;0;P00248425;P00248425;Perrottet;Puducherry;0;Perrottet;<NA>;<NA>;<NA>
Perrottet;0;Uvaria;narum;0;0;Perrottet;;<NA>;nan;<NA>;01/01/1843 - 31/01/1843;1;1;1843;Meade, C;19/05/1999 - 19/05/1999;19;5;1999;0;Inde;0;Inde (Environs de Pondichéry).;0;79.8281565;11.92503;0;0;P00248296;P00248296;Perrottet;Puducherry;0;Perrottet;Meade, C.;<NA>;<NA>
Pierre;0;Alphonsea;philastreana;0;0;Pierre;;<NA>;nan;<NA>;01/01/1871 - 31/12/1871;1;1;1871;Kessler, P, Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;0;Viet Nam;0;in montibus Dinh ad Baria gallica. Austro-Cochinchinse;0;107.133;10.533;0, 0;0, 0;P01956312, P01956313;P01956312, P01956313;Pierre;;;;;;
Pierre, Jean Baptiste Louis;0;Dasymaschalon;blumei;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1861 - 31/12/1864;1;1;1861;nan;<NA>;;;;0;Inde;0;Cult. in hort bot. Calcutt.;0;88.288;22.558;0;0;P01952534;P01952534;Pierre;West Bengal;0;Pierre, L.;<NA>;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Miliusa;diocea;0;0;Pierre, L;;<NA>;nan;<NA>;01/01/1862 - 31/12/1862;1;1;1862;Chaowasku, T;01/01/2009 - 31/12/2009;1;1;2009;0;Inde;0;Cult. in h. b. Calcutta;0;88.288;22.558;0;0;P00160885;P00160885;Pierre;West Bengal;0;Pierre, L.;Chaowasku, T.;Cambodia, Vietnam;0
Pierre, Jean Baptiste Louis;0;Polyalthia;suberosa;0;0;Pierre, L;;<NA>;nan;<NA>;01/04/1863 - 30/04/1863;1;4;1863;Pierre, L;<NA>;;;;0;Inde;0;Barakpoor in Bengalia;0;88.36333333333333;22.765833333333333;0;0;P01988707;P01988707;Pierre;West Bengal;0;Pierre, L.;Pierre, L.;Cambodia, Vietnam;0
