specimen - institute;specimen - collection;specimen - code;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - cultivated;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - number;collect_number - note_sure;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - precision;geo - not_sure;geo - no_info;owner - owner;owner - no_info;owner - not_sure;flower - flower;flower - info_color;flower - color_flowers;flower - not_sure;fruit - fruit;fruit - info_color;fruit - color_fruits;fruit - not_sure;Date deter - collect_date;Date deter - pas d'information;altitude - altitude;altitude - not_sure;altitude - no_info
MNHN;P;P01986372;Annonaceae;Cananga;latifolia;;Laos, République démocratique populaire;null;;;false;Louangphabang;;;false;01/01/1866 - 31/12/1868;;null;Thorel;;;null;3458;;null;;;true;Luang-Prabang. Expédition du Mé-Kong.;;false;19.8887438 , 102.135898;;;false;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01986373;Annonaceae;Cananga;latifolia;;Cambodge;null;;;false;Kampong Speu;;;false;01/03/1870 - 31/03/1870;;null;Pierre, L.;;;null;596;;null;;;true;mont Rancon, prov. Samrong-tong, Cambodge;;false;11.4666 , 104.5333;;;false;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01986374;Annonaceae;Cananga;latifolia;;Cambodge;false;;;;Kampong Speu;;;;01/06/1870 - 30/06/1870;;false;Pierre, L.;;;false;596;;false;;;true;ad montens Knang Repeu prov. Tpong. Cambodiae;;;11.616 , 103.849;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986375;Annonaceae;Cananga;latifolia;;Viet Nam;false;;;;Đồng Nai;;;;01/01/1865 - 31/12/1877;;false;Pierre, L.;;;false;1767;;false;;;true;Cochinchina ad Bao chianh in prov. Bien hoa;;;10.9667 , 107.3167;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986376;Annonaceae;Cananga;latifolia;;Viet Nam;false;;;;Đồng Nai;;;;01/07/1877 - 31/07/1877;;false;Pierre, L.;;;false;596;;false;Pierre, L.;;false;ad Baochang in prov. Bienhoa;;;10.9667 , 107.3167;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01986377;Annonaceae;Cananga;latifolia;;Cambodge;false;;;;Kampong Speu;;;;01/03/1870 - 31/03/1870;;false;Pierre, L.;;;false;596 A;;false;;;true;Mont Rancon, prov. Samrong-tong, Cambodge;;;11.467 , 104.533;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986378;Annonaceae;Cananga;latifolia;;Cambodge;false;;;;Kampong Speu;;;;01/06/1870 - 30/06/1870;;false;Pierre, L.;;;false;596;;false;;;true;ad montem Knang Repoeu, prov. Tpong, Cambodia;;;11.616 , 103.849;;;false;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986379;Annonaceae;Cananga;latifolia;;Viet Nam;false;;;;Đồng Nai;;;;01/09/1865 - 30/09/1865;;false;Pierre, L.;;;false;1797;;false;;;true;Gia-lao-me, prov. de Bien-hoa, Coch.;;;10.9667 , 107.3167;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986380;Annonaceae;Cananga;latifolia;;Viet Nam;false;;;;Đồng Nai;;;;01/09/1865 - 30/09/1865;;false;Pierre, L.;;;false;1797;;false;;;true;ad Gia lau mé in prov Bienhoa;;;10.9667 , 107.3167;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01986381;Annonaceae;Cananga;latifolia;;Viet Nam;null;;;false;Đồng Nai;;;false;01/09/1865 - 30/09/1865;;null;Pierre, L.;;;null;1797;;null;;;true;ad Gia lau mé in prov Bien hoa. Bao-Chan, prov. Bien-hoa.;;false;10.967 , 107.317;;;false;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01986382;Annonaceae;Cananga;latifolia;;Laos, République démocratique populaire;false;;;;Khammouan;;;;20/05/2006 - 20/05/2006;;false;Newman, M.F.;Thomas, P.,Armstrong, K.,Lamxay, V.,Sengdala, K.;;false;LAO 1178;;false;;;true;Lao P.D.R. Province : Khammouan, Muang Bualapha. Altitude : 200 m;;;17.570555555555554 , 105.72194444444445;;;;;;;"""Oui""";"""Oui""";vert jaunâtre;;"""Non""";;;;;true;200;;false
MNHN;P;P01986383;Annonaceae;Cananga;sp.;;Viet Nam;false;;;;Đồng Nai;;;;01/07/1877 - 31/07/1877;;false;Pierre, L.;;;false;596;;false;Pierre, L.;;false;Ad Bao Chang in prov. Bien Hoa. Cochinchinae.;;;10.9667 , 107.3167;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01986384;Annonaceae;Cananga;sp.;;Viet Nam;false;;;;Đồng Nai;;;;01/07/1877 - 31/07/1877;;false;Pierre, L.;;;false;596;;false;Pierre, L.;;false;ad Bao Chang in prov. Bien Hoa, Cochinchinae;;;10.9667 , 107.3167;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986385;Annonaceae;Cananga;sp.;;Viet Nam;false;;;;Đồng Nai;;;;01/07/1877 - 31/07/1877;;false;Pierre, L.;;;false;596;;false;Pierre, L.;;false;ad Bao Chang in prov. Bien Hoa Cochinchinae.;;;10.9667 , 107.3167;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01986386;Annonaceae;Cananga;sp.;;Viet Nam;false;;;;Tây Ninh;;;;01/06/1866 - 30/06/1866;;false;Pierre, L.;;;false;596;;false;Kessler, P.;;false;ad  Tay Ninh in Cochinchinâ;;;11.3138286 , 106.0964769;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;09/09/1985 - 09/09/1985;false;;;true
MNHN;P;P01986387;Annonaceae;Cananga;odorata;;Vanuatu;null;;;false;Sanma;;;false;28/08/1971 - 28/08/1971;;null;Raynal, J.;;;null;16312;;null;Raynal, J.;;null;Nouvelles-Hébrides : Santo, moyenne vallée de l'Apouna, 1,5 km en amont du camp 2, alt. 190 m.;;false;-15.258 , 166.816;;;false;;;;"""Oui""";"""Oui""";jaune;;"""Oui""";"""Oui""";vert foncé;;;true;190;;null
MNHN;P;P01986388;Annonaceae;Cananga;odorata;;Indonésie;false;;;;East Kalimantan;;;;10/04/1995 - 10/04/1995;;false;Kessler, P.;;;false;1084;;false;Kessler, P.;;false;Indonesia, East Kalimantan, Coal mining company KPC, Sangatta. Alt. 20 m. Transmigration road to Rantau Pulung, along Sangatta river.;;;0.5 , 117.4;;;;;;;"""Oui""";"""Oui""";vert puis jaune avec une tache rouge à la base;;"""Non""";;;;;true;20;;false
MNHN;P;P01986389;Annonaceae;Cananga;latifolia;;Cambodge;null;;;false;Kampong Speu;;;false;01/05/1870 - 31/05/1870;;null;Pierre, L.;;;null;596;;null;Kessler, P.;;null;in montibus prov. Tpong;;false;11.741 , 104.25;;;false;;;;"""Oui""";"""Oui""";verdâtre puis jaune vif;;"""Non""";;;;01/11/2003 - 30/11/2003;null;;;true
MNHN;P;P01986390;Annonaceae;Cananga;latifolia;;Cambodge;null;;;false;Kampong Speu;;;false;01/05/1870 - 31/05/1870;;null;Pierre, L.;;;null;596;;null;Kessler, P.;;null;in montibus et in planitie prov. Samrongtong et Tpong;;false;;;;true;;;;"""Oui""";"""Oui""";jaune vert;;"""Non""";;;;06/09/1985 - 06/09/1985;null;;;true
MNHN;P;P01986391;Annonaceae;Cananga;latifolia;;Cambodge;false;;;;Pursat;;;;29/06/1965 - 29/06/1965;;false;Martin, M.A.;;;false;266;;false;Martin, M.A.;;false;Roleap. Prov.: Pursat. Cambodge;;;12.485 , 103.917;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986392;Annonaceae;Cananga;latifolia;;Viet Nam;null;;;false;Đồng Nai;;;false;01/09/1867 - 30/09/1867;;null;Pierre, L.;;;null;1797;;null;Kessler, P.;;null;ad Gia lau mé in prov. Bien Hoa.;;false;10.9667 , 107.3167;;;false;;;;"""Non""";;;;"""Non""";;;;01/11/2003 - 30/11/2003;null;;;true
MNHN;P;P01986393;Annonaceae;Cananga;latifolia;;Viet Nam;false;;;;Đồng Nai;;;;01/07/1877 - 31/07/1877;;false;Pierre, L.;;;false;596;;false;Kessler, P.;;false;Ad Bao Chang in prov. Bien Hoa, Cochinchinae;;;10.966666666666667 , 107.31666666666666;;;;;;;"""Non""";;;;"""Non""";;;;09/09/1985 - 09/09/1985;false;;;true
MNHN;P;P01986394;Annonaceae;Cananga;latifolia;;Viet Nam;false;;;;Đồng Nai;;;;01/09/1867 - 30/09/1867;;false;Pierre, L.;;;false;1797;;false;Kessler, P.;;false;ad Gia lau mé in prov. Bien Hoa.;;;10.9667 , 107.3167;;;;;;;"""Non""";;;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P01986395;Annonaceae;Artabotrys;intermedius;;Cambodge;null;;;false;Banteay Meanchey;;;false;20/10/1927 - 20/10/1927;;null;Poilane, E.;;;null;14268;;null;;;true;Cambodge : Svaichek pr: Battambang;;false;13.8 , 102.967;;;false;;;;"""Oui""";"""Oui""";verdâtre puis jaune soufre;;"""Oui""";"""Oui""";jaune soufre;;;true;;;true
MNHN;P;P01986396;Annonaceae;Artabotrys;intermedius;;Cambodge;false;;;;Banteay Meanchey;;;;20/10/1927 - 20/10/1927;;false;Poilane, E.;;;false;14268;;false;;;true;Cambodge : Svaichek pr: Battambang;;;13.8 , 102.967;;;;;;;"""Oui""";"""Oui""";verdâtre puis jaune soufre;;"""Oui""";"""Oui""";jaune soufre;;;true;;;true
MNHN;P;P01986397;Annonaceae;Artabotrys;intermedius;;Cambodge;false;;;;Kampong Thom;;;;26/02/1928 - 26/02/1928;;false;Poilane;;;false;14849;;false;;;true;Cambodge : entre Tabeng et Pra-Prassap pro: Kg. Thom;;;12.614 , 105.012;;;;;;;"""Oui""";"""Oui""";vert jaune clair;;"""Non""";;;;;true;;;true
MNHN;P;P01986398;Annonaceae;Artabotrys;intermedius;;Cambodge;false;;;;Kampong Thom;;;;26/02/1928 - 26/02/1928;;false;Poilane;;;false;14849;;false;;;true;Cambodge : entre Tabeng et Pra-Prassap pro: Kg. Thom;;;12.614 , 105.012;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01986399;Annonaceae;Artabotrys;intermedius;;Cambodge;false;;;;Kampong Speu;;;;02/06/1930 - 02/06/1930;;false;Poilane, E.;;;false;17435;;false;;;true;Cambodge : Kil 15 de la route de Kg. Speu a Srê Umbel;;;11.4146 , 104.422;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01988665;Annonaceae;Polyalthia;longifolia;;Inde;true;;;false;Tamil Nadu;;;false;;;true;Thomson, G.;;;null;;;true;;;true;Ind. Or. Madras (Cult). Regio. tropica;;false;13.0836939 , 80.270186;;;false;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01988666;Annonaceae;Polyalthia;longifolia;;Inde;true;;;;Tamil Nadu;;;;;;true;Hooker, J.D.;Thomson, T.;;false;;;true;;;true;Inde. Cult. Madras.;;;13.0836939 , 80.270186;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01988667;Annonaceae;Polyalthia;longifolia;;Inde;true;;;;West Bengal;;;;01/01/1866 - 31/12/1866;;false;Anderson;;;false;;;true;;;true;Cult. in Hort. Bot. Calcutta;;;22.55666666666667 , 88.2911111111111;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01988668;Annonaceae;Polyalthia;longifolia;;Bangladesh;false;;;;;;;true;;;true;Griffith;;;false;410;;false;;;true;East Bengal.;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01988669;Annonaceae;Polyalthia;longifolia;;Inde;false;;;;;;;true;;;true;Stocks;Law;;false;;;true;;;true;Ind. Or. Malabar Concan etc. Regio Trop;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01988670;Annonaceae;Polyalthia;longifolia;;;false;;;true;;;;true;;;true;Perrottet;;;false;;;true;Le Thomas;;false;;;true;;;;true;;;;"""Non""";;;;"""Oui""";"""Non""";;;01/01/1969 - 31/12/1969;false;;;true
MNHN;P;P01988671;Annonaceae;Polyalthia;longifolia;;Sri Lanka;null;;;false;;;;true;;;true;Thwaites;;;null;1041;;null;Rogstad, S.H.;;null;Ceylan;;false;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;01/10/1989 - 31/10/1989;null;;;true
MNHN;P;P01988672;Annonaceae;Polyalthia;longifolia;;Inde;null;;;false;;;;true;;;true;;;;true;;;true;Rogstad, S.H.;;null;Coromandel;;false;;;;true;;;;"""Non""";;;;"""Non""";;;;01/10/1989 - 31/10/1989;null;;;true
MNHN;P;P01988673;Annonaceae;Polyalthia;longifolia;;Inde;false;;;;;;;true;;;true;Macé;;;false;;;true;;;true;Coromandel.;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01988674;Annonaceae;Polyalthia;longifolia;;Inde;false;;;;;;;true;;;true;Macé;;;false;;;true;;;true;Coromandel;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01988675;Annonaceae;Polyalthia;longifolia;;Inde;false;;;;Maharashtra;;;;16/06/1832 - 15/09/1832;;false;Jacquemont, V.;;;false;318;;false;;;true;Pouna (Poonah) Dekkan.;;;18.521428 , 73.8544541;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01988676;Annonaceae;Polyalthia;longifolia;;Inde;false;;;;Maharashtra;;;;;;true;Jacquemont, V.;;;false;318;;false;;;true;Poonah, Dekkan. Indes orient.;;;18.521428 , 73.8544541;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
