gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2514051280	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759990	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Polyalthia			GENUS	Polyalthia Blume	Polyalthia  Blume	Blume	PH	Samar, Paranas Municip., Bgy. Lokilokon, S side of Catbalogan-Borongan road	Visayas	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	11.966667	124.716667											3156263		PRESERVED_SPECIMEN		Botany	L.1759990	Soejarto, DD; et al.  7905 			CC0_1_0	Naturalis Biodiversity Center	Soejarto DD; et al.			2023-01-24T16:49:45.707Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051270	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1758772	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Phaeanthus	Phaeanthus ophthalmicus		SPECIES	Phaeanthus ebracteolatus (C.Presl) Merr.	Phaeanthus ebracteolatus (C.Presl) Merr.	(C.Presl) Merr.	PH	Philippines, Mindoro, North Coast, Subaan River inland from San Teodoro, c. 13.26 N; 121.01 E.	Mindoro	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	13.433333	121.016667							1986-04-20T00:00:00	20	4	1986	3155538	3155535	PRESERVED_SPECIMEN		Botany	L.1758772	Coode, MJE  5428 	Mols JB		CC0_1_0	Naturalis Biodiversity Center	Coode MJE			2023-01-24T16:49:43.329Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051234	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1762429	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Mitrephora			GENUS	Mitrephora (Blume) Hook.f. & Thomson	Mitrephora		PH	Alabat, Quezon, Brgy. Bacong, Alaban (Mt. Camagon)	Luzon	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	14.142456	122.031546							1996-03-20T00:00:00	20	3	1996	3155023		PRESERVED_SPECIMEN		Botany	L.1762429	Gaerlan, FJM; Romero, EM PPI 23565 	Kessler PJA	1999-05-01T00:00:00	CC0_1_0	Naturalis Biodiversity Center	Gaerlan FJM; Romero EM			2023-01-24T16:49:42.859Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051205	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1758779	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Phaeanthus	Phaeanthus ophthalmicus		SPECIES	Phaeanthus ebracteolatus (C.Presl) Merr.	Phaeanthus ebracteolatus (C.Presl) Merr.	(C.Presl) Merr.	PH	Philippines, Mindoro, Paluan, c. 13.25 N; 120.28 E.	Mindoro	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	13.416667	120.466667							1921-04-01T00:00:00	1	4	1921	3155538	3155535	PRESERVED_SPECIMEN		Botany	L.1758779	Ramos, M BS 39527 	Mols JB		CC0_1_0	Naturalis Biodiversity Center	Ramos M			2023-01-24T16:49:45.887Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051151	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759986	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Polyalthia			GENUS	Polyalthia Blume	Polyalthia  Blume	Blume	PH	Philippines, Calauan.	Luzon	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	14.1447	121.3152											3156263		PRESERVED_SPECIMEN		Botany	L.1759986	Vidal y Soler, S  945 			CC0_1_0	Naturalis Biodiversity Center	Vidal y Soler S			2023-01-24T16:49:45.591Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051061	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1758811	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Phaeanthus	Phaeanthus ophthalmicus		SPECIES	Phaeanthus ebracteolatus (C.Presl) Merr.	Phaeanthus ebracteolatus (C.Presl) Merr.	(C.Presl) Merr.	PH	Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.	Luzon	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	12.701388	124.038611							1916-09-01T00:00:00	1	9	1916	3155538	3155535	PRESERVED_SPECIMEN		Botany	L.1758811	Elmer, ADE  17183 	Mols JB		CC0_1_0	Naturalis Biodiversity Center	Elmer ADE			2023-01-24T16:41:20.800Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051058	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759953	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Polyalthia			GENUS	Polyalthia Blume	Polyalthia  Blume	Blume	PH	Palawan: Brooke's Point, Addison Peak, southern slope.	Palawan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	8.833333	117.833333							1991-01-24T00:00:00	24	1	1991	3156263		PRESERVED_SPECIMEN		Botany	L.1759953	Soejarto, DD; Fernando, O  7361 	Kessler PJA	1991-10-01T00:00:00	CC0_1_0	Naturalis Biodiversity Center	Soejarto DD; Fernando O			2023-01-24T16:49:44.579Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051045	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759958	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Polyalthia			GENUS	Polyalthia Blume	Polyalthia  Blume	Blume	PH	St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE.	Palawan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	10.2	118.866667							1984-05-04T00:00:00	4	5	1984	3156263		PRESERVED_SPECIMEN		Botany	L.1759958	Podzorski, AC SMHI 2013 			CC0_1_0	Naturalis Biodiversity Center	Podzorski AC			2023-01-24T16:49:42.088Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051025	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1760611	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Desmos			GENUS	Desmos Lour.	Desmos		PH	Basilan.	Mindanao	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	6.7	121.966667							1904-01-26T00:00:00	26	1	1904	3155120		PRESERVED_SPECIMEN		Botany	L.1760611	Hallier, JG  4560 	Kessler PJA	1988-04-01T00:00:00	CC0_1_0	Naturalis Biodiversity Center	Hallier JG			2023-01-24T16:49:44.449Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514051003	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1758754	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Phaeanthus	Phaeanthus ophthalmicus		SPECIES	Phaeanthus ebracteolatus (C.Presl) Merr.	Phaeanthus ebracteolatus (C.Presl) Merr.	(C.Presl) Merr.	PH	Philippines, Luzon, Province Ilocos Norte, Bangui to Claveria, c. 18.32 N; 120.46 E.	Luzon	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	18.533333	120.766667							1918-08-01T00:00:00	1	8	1918	3155538	3155535	PRESERVED_SPECIMEN		Botany	L.1758754	Ramos, M BS 33081 	Mols JB		CC0_1_0	Naturalis Biodiversity Center	Ramos M			2023-01-24T16:41:20.791Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514050963	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1759987	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Polyalthia			GENUS	Polyalthia Blume	Polyalthia  Blume	Blume	PH	Philippines, Manila.	Luzon	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	14.6042	120.9822											3156263		PRESERVED_SPECIMEN		Botany	L.1759987	Vidal y Soler, S  946 			CC0_1_0	Naturalis Biodiversity Center	Vidal y Soler S			2023-01-24T16:49:45.707Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2514050960	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.1760229	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Desmos	Desmos cochinchinensis		SPECIES	Desmos cochinchinensis Lour.	Desmos cochinchinensis Lour.	Lour.	PH	Philippines, Palawan Province, Iraan Mountains, Aborlan.	Palawan	PRESENT		396d5f30-dea9-11db-8ab4-b8a03c50a862	9.528612	118.48546							1950-05-01T00:00:00	1	5	1950	3155178	3155178	PRESERVED_SPECIMEN		Botany	L.1760229	Sulit, MD PNH 12541 			CC0_1_0	Naturalis Biodiversity Center	Sulit MD			2023-01-24T16:49:43.598Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
