scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;specificEpithet;orig_recby;orig_detby;country_iso3;status;accepted_name;ipni_no;global_id;childData_id;accSpecies_id;colnum_fullprefix;region;to_check;to_check_det;.val;.equ;.zer;.cap;.cen;.con;.gbf;.inst;.summary
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;(Blume) Blume;0;Podzorski, AC;Podzorski, AC SMHI 656 , Podzorski, AC SMHI 656 , Podzorski, AC SMHI 656 , Podzorski, AC SMHI 656 ;Podzorski;656;nan;0;27;3;1984;nan, nan, nan, nan;nan;;;;PH;Philippines;0;Irawan River valley head, NNW side.;0;118.6991;9.8019;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;L1749619, L1749620, L1749618, L0181875;L.1749619, L.1749620, L.1749618, L  0181875;Podzorski;;nan;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;0;0;0;0;;;;;;;;;;;;
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;creaghii;(Ridl.) Leonardía & Kessler;0;Podzorski, AC;Podzorski, AC SMHI 709 , Podzorski, AC SMHI 709 ;Podzorski;709;nan;0;5;4;1984;nan, nan;1999-07-01T00:00:00;1;7;1999;PH;Philippines;0;valley of stream leading into NNW bay of lake.;0;119.540694;10.7579165;<NA>, <NA>;Botany, Botany;L1766265, L0197602;L.1766265, L  0197602;Podzorski;;nan;;PHL;ACCEPTED;Orophea creaghii;https://ipni.org/n/1020126-1;0;0;0;0;;;;;;;;;;;;
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;mindorensis;(Merr.) Heusden;0;Podzorski, AC;Podzorski, AC SMHI 721 , Podzorski, AC SMHI 721 ;Podzorski;721;nan;0;5;4;1984;Heusden, ECH van, Heusden, ECH van;nan;;;;PH;Philippines;0;Lake Manguao (Danao);0;119.548055;10.765833;<NA>, <NA>;Botany, Botany;L1757028, L1757027;L.1757028, L.1757027;Podzorski;;nan;;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1;0;0;0;0;;;;;;;;;;;;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Podzorski, AC;Podzorski, AC  724 , Podzorski, AC  724 ;Podzorski;724;nan;0;27;8;1981;Kessler, PJA, Kessler, PJA;1989-04-01T00:00:00;1;4;1989;PH;Philippines;0;Mindanao, Agusan de Sur, near Talacogon, 1 km from the Tina-og Creek by the Agusan River.;0;125.833333;8.5;<NA>, <NA>;Botany, Botany;L1753686, L0181889;L.1753686, L  0181889;Podzorski;;nan;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;0;0;0;0;;;;;;;;;;;;
Monoon grandiflorum (Becc.) B.Xue & R.M.K.Saunders;Enicosanthum;grandiflorum;(Becc.) B.Xue & R.M.K.Saunders;0;Podzorski, AC;Podzorski, AC SMHI 727 , Podzorski, AC SMHI 727 , Podzorski, AC SMHI 727 , Podzorski, AC SMHI 727 ;Podzorski;727;nan;0;5;4;1984;Nurmawati, S, Nurmawati, S, Nurmawati, S, Nurmawati, S;2017-08-01T00:00:00;1;8;2017;PH;Philippines;0;Philippines. Lake Manguao (Danao), valley of stream leading into NNW bay of lake.;0;119.548055;10.765833;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;L1760947, L1760946, L1760948, L0197201;L.1760947, L.1760946, L.1760948, L  0197201;Podzorski;;nan;;PHL;SYNONYM;Monoon grandiflorum;https://ipni.org/n/72961-1;0;0;0;0;;;;;;;;;;;;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Podzorski, AC;Podzorski, AC SMHI 737 , Podzorski, AC SMHI 737 , Podzorski, AC SMHI 737 ;Podzorski;737;nan;0;6;4;1984;nan, nan, nan;nan;;;;PH;Philippines;0;Lake Manguao (Danao), valley of stream leading into NNW bay of lake.;0;119.54805500000002;10.765833;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1753683, L1753682, L0181888;L.1753683, L.1753682, L  0181888;Podzorski;;nan;;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;0;0;0;0;;;;;;;;;;;;
0;Orophea;creaghii;(Ridl.) Leonardía & Kessler;0;Podzorski, AC;SMHI 756, Podzorski, AC SMHI 756 , Podzorski, AC SMHI 756 , Podzorski, AC SMHI 756 ;SMHI;756;nan;06/04/1984 - 06/04/1984;6;4;1984;Bouyer, AM, nan, nan, nan;22/06/2000 - 22/06/2000;22;6;2000;PH;Philippines;0;Palawan. Lake Manguao (Danao), valley of stream leading into NNW bay of lake. Altitude: 60 - 80 m;0;119.521;10.78;0, <NA>, <NA>, <NA>;0, Botany, Botany, Botany;P01987516, L1766267, L1766266, L0197603;P01987516, L.1766267, L.1766266, L  0197603;Podzorski;;;;;;;;;;;;;;;;;;;;;;;
Monoon zamboangaense (Merr.) B.Xue & R.M.K.Saunders;Polyalthia;zamboangaensis;(Merr.) B.Xue & R.M.K.Saunders;0;Podzorski, AC;Podzorski, AC SMHI 809 , Podzorski, AC SMHI 809 ;Podzorski;809;nan;0;11;4;1984;Nurmawati, S, Nurmawati, S;2017-08-01T00:00:00;1;8;2017;PH;Philippines;0;Taytay municipality, between Calauag and Salder Point;0;119.517778;10.825;<NA>, <NA>;Botany, Botany;L1759995, L0195070;L.1759995, L  0195070;Podzorski;;nan;;PHL;SYNONYM;Monoon zamboangaense;https://ipni.org/n/74759-1;0;0;0;0;;;;;;;;;;;;
Artabotrys cumingianus S.Vidal;Artabotrys;cumingianus;S.Vidal;0;Podzorski, AC;Podzorski, AC SMHI 891 , Podzorski, AC SMHI 891 ;Podzorski;891;nan;0;21;4;1984;nan, nan;nan;;;;PH;Philippines;0;Pagdanan Range, Ibangley Brookside Hill.;0;119.216667;10.3;<NA>, <NA>;Botany, Botany;L1744894, L1744895;L.1744894, L.1744895;Podzorski;;nan;;PHL;ACCEPTED;Artabotrys cumingianus;https://ipni.org/n/72378-1;0;0;0;0;;;;;;;;;;;;
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;(Blume) Blume;0;Podzorski, AC;Podzorski, AC SMHI 967 , Podzorski, AC SMHI 967 , Podzorski, AC SMHI 967 ;Podzorski;967;nan;0;24;4;1984;nan, nan, nan;nan;;;;PH;Philippines;0;Pagdanan Range, Ibangley Brookside Hill.;0;119.216667;10.3;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1749639, L1749638, L0181876;L.1749639, L.1749638, L  0181876;Podzorski;;nan;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;0;0;0;0;;;;;;;;;;;;
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;(Blume) Blume;0;Podzorski, AC;Podzorski, AC SMHI 979 , Podzorski, AC SMHI 979 , Podzorski, AC SMHI 979 ;Podzorski;979;nan;0;24;4;1984;nan, nan, nan;nan;;;;PH;Philippines;0;Pagdanan Range, Ibangley Brookside Hill.;0;119.216667;10.3;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1749624, L1749623, L1749625;L.1749624, L.1749623, L.1749625;Podzorski;;nan;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;0;0;0;0;;;;;;;;;;;;
Canangium odoratum (Lam.) King;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Ponce, SS;20769;nan;20769;nan;0;;10;1913;nan;nan;;;;PH;Philippines;0;Butuan Subprovince;0;125.543611;8.949167;VT;nan;UVMVT102232;UVMVT102232;Ponce;0.0;"Ponce, S.S.; D.P. Miranda, B. Rafael";;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;0;0;0;0;;;;;;;;;;;;
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;rumphii;(Blume ex Hensch.) Chaowasku;0;Ponce, SS;Ponce, SS PNH 33457 ;Ponce;33457;nan;0;7;5;1955;nan;nan;;;;PH;Philippines;0;Mt. Makiling, Laguna Province, Luzon.;0;121.19;14.135833;nan;Botany;L1767409;L.1767409;Ponce;0.0;Ponce SS;;PHL;SYNONYM;Huberantha rumphii;https://ipni.org/n/77123353-1;0;0;0;0;;;;;;;;;;;;
Polyalthia lanceolata S.Vidal;Haplostichanthus;lanceolata;S.Vidal;0;Price, MG;"Price, MG; Hernaez, BF  857 ";Price;857;nan;0;11;7;1975;Xue, B;2012-10-01T00:00:00;1;10;2012;PH;Philippines;0;Samar, Philippines, Province of Western Samar, municipality of Gandara;0;124.916667;12.0;nan;Botany;L1762661;L.1762661;Price;0.0;"Price MG; Hernaez BF";Xue B;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1;0;0;0;0;;;;;;;;;;;;
Canangium odoratum (Lam.) King;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Rafael, B;20730;nan;20730;nan;0;;10;1913;nan;nan;;;;PH;Philippines;0;Butuan Province, Mindanao;0;125.543611;8.949167;VT;nan;UVMVT102231;UVMVT102231;Rafael;0.0;"Rafael, B.; S.S. Ponce";;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;0;0;0;0;;;;;;;;;;;;
Artabotrys rolfei S.Vidal;Artabotrys;suaveolens;(Blume) Blume;0;Ramos, M;Ramos, M BS 12525 ;Ramos;12525;nan;0;1;11;1910;nan;nan;;;;PH;Philippines;0;Flora of the PhilippinesProvince of Rizal Luzon;0;121.166667;14.583333;nan;Botany;L1749489;L.1749489;Ramos;0.0;Ramos M;;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;0;0;0;0;;;;;;;;;;;;
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;mindorensis;(Merr.) Heusden;0;Ramos, M;Ramos, M BS 13616 ;Ramos;13616;nan;0;1;8;1911;Heusden, ECH van;nan;;;;PH;Philippines;0;Philippines, Province of Rizal, Luzon.;0;121.166667;14.583333;nan;Botany;L1757046;L.1757046;Ramos;0.0;Ramos M;Heusden ECH van;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1;0;0;0;0;;;;;;;;;;;;
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;mindorensis;(Merr.) Heusden;0;Ramos, M;Ramos, M BS 13617 ;Ramos;13617;nan;0;1;8;1911;Heusden, ECH van;nan;;;;PH;Philippines;0;Province of Rizal, Luzon.;0;121.166667;14.583333;nan;Botany;L1757048;L.1757048;Ramos;0.0;Ramos M;Heusden ECH van;PHL;ACCEPTED;Meiogyne mindorensis;https://ipni.org/n/977588-1;0;0;0;0;;;;;;;;;;;;
Goniothalamus elmeri Merr.;Goniothalamus;elmeri;Merr.;0;Ramos, M;Ramos, M BS 13666 ;Ramos;13666;nan;0;1;9;1911;nan;nan;;;;PH;Philippines;0;nan;0;121.194423;14.136252;nan;Botany;L3966180;L.3966180;Ramos;0.0;Ramos M;;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1;0;0;0;0;;;;;;;;;;;;
0;Polyalthia;flava;(Merr.) I.M.Turner;0;Ramos, M;1537;nan;1537;nan;01/12/1913 - 31/12/1913;1;12;1913;Merrill, ED;nan;;;;PH;Philippines;0;Philippine Plants. Prov. of Camarines. Luzon;0;122.793;14.013;0;0;P01983890;P01983890;Ramos;0.0;Ramos, M.;Merrill, E.D.;PHL;SYNONYM;Huberantha flava;https://ipni.org/n/74570-1;nan;nan;nan;;Bicol Region (Region V);;;True;True;True;True;True;True;True;True;True
0;Meiogyne;paucinervia;(Blume) Miq.;0;Ramos, M;15381, 15381;nan;15381;nan;01/08/1912 - 31/08/1912;1;8;1912;Rainer, H, nan;04/02/2008 - 04/02/2008;4;2;2008;PH;Philippines;0;Philippines. Dagami. Leyte;0;124.90286135;11.061418199999999;0, NHMUK;0, BOT;P00601054, BM000546397;P00601054, BM000546397;Ramos;;;;;;;;;;;;;;;;;;;;;;;
0;Orophea;corymbosa;(Blume) Zoll.;0;Ramos, M;1545;nan;1545;nan;01/12/1913 - 31/12/1913;1;12;1913;Kessler, P;06/03/1986 - 06/03/1986;6;3;1986;PH;Philippines;0;Philippine Plants. Prov. of Camarines. Luzon;0;122.793;14.013;0;0;P01987526;P01987526;Ramos;0.0;Ramos, M.;Kessler, P.;PHL;ACCEPTED;Orophea corymbosa;https://ipni.org/n/74211-1;nan;nan;nan;;Bicol Region (Region V);;;True;True;True;True;True;True;True;True;True
Goniothalamus philippinensis var. ramosii Bân;Goniothalamus;philippinensis;Merr.;0;Ramos, M;Ramos, M BS 1639 ;Ramos;1639;nan;0;1;4;1914;Setten, AK van;nan;;;;PH;Philippines;0;Samar.;0;125.0;11.833333;nan;Botany;L2067143;L.2067143;Ramos;0.0;Ramos M;Setten AK van;PHL;ACCEPTED;Goniothalamus philippinensis;https://ipni.org/n/73235-1;0;0;0;0;;;;;;;;;;;;
0;Meiogyne;virgata;(Blume) Miq.;0;Ramos, M;1640, Ramos, M BS 1640 , Ramos, M BS 1640 ;nan;1640;nan;01/04/1914 - 30/04/1914;1;4;1914;nan, Heusden, ECH van, Heusden, ECH van;01/01/1994 - 31/12/1994;1;1;1994;PH;Philippines;0;Philippines. Samar;0;125.11;11.96;0, <NA>, <NA>;0, Botany, Botany;P01753467, L1765898, L0192271;P01753467, L.1765898, L  0192271;Ramos;;;;;;;;;;;;;;;;;;;;;;;
0;Pseuduvaria;unguiculata;(Elmer) Y.C.F.Su & R.M.K.Saunders;0;Ramos, M;1661, Ramos, M BS 1661 ;nan;1661;nan;01/04/1914 - 30/04/1914;1;4;1914;Su, YCF, Su, YCF;01/09/2001 - 30/09/2001;1;9;2001;PH;Philippines;0;Philippine plants. Samar;0;125.0;11.833;0, nan;0, Botany;P00268548, L1764716;P00268548, L.1764716;Ramos;;;;;;;;;;;;;;;;;;;;;;;
Cyathocalyx apoensis (Elmer) J.Sinclair;Drepananthus;apoensis;Elmer;0;Ramos, M;Ramos, M BS 1662 ;Ramos;1662;nan;0;1;4;1914;Wang, R;2001-08-01T00:00:00;1;8;2001;PH;Philippines;0;Samar.;0;125.0;11.833333;nan;Botany;L1753747;L.1753747;Ramos;0.0;Ramos M;Wang R;PHL;ACCEPTED;Drepananthus apoensis;https://ipni.org/n/72831-1;0;0;0;0;;;;;;;;;;;;
Orophea glabra Merr.;Orophea;glabra;Merr.;0;Ramos, M;Ramos, M BS 1672 , Ramos, M BS 1672 , 1672;Ramos;1672;nan;0;1;4;1914;Kessler, PJA, Kessler, PJA, Kessler, P;1985-02-01T00:00:00;1;2;1985;PH;Philippines;0;Samar;0;125.0;11.833333;<NA>, <NA>, 0;Botany, Botany, 0;L1766763, L1766762, P01987488;L.1766763, L.1766762, P01987488;Ramos;;;;;;;;;;;;;;;;;;;;;;;
0;Orophea;polyantha;S.Vidal;0;Ramos, M;1673, 1673;nan;1673;nan;01/04/1914 - 30/04/1914;1;4;1914;Kessler, P, Merrill, ED;08/03/1984 - 08/03/1984;8;3;1984;PH;Philippines;0;Philippine. Samar.;0;125.055;11.8966666666667;0, 0;0, 0;P00389913, P00389914;P00389913, P00389914;Ramos;;nan;;PHL;SYNONYM;Orophea cumingiana;https://ipni.org/n/74254-1;nan;nan;nan;;;;;True;True;True;True;True;True;True;True;True
Mitrephora reflexa Merr.;Mitrephora;reflexa;Merr.;0;Ramos, M;Ramos, M BS 1674 ;Ramos;1674;nan;0;1;4;1914;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;0;Philippines. Samar.;0;125.0;11.833333;nan;Botany;L1762153;L.1762153;Ramos;0.0;Ramos M;Weerasooriya AD;PHL;ACCEPTED;Mitrephora reflexa;https://ipni.org/n/74037-1;0;0;0;0;;;;;;;;;;;;
Dasymaschalon clusiflorum (Merr.) Merr.;Dasymaschalon;clusiflorum;(Merr.) Merr.;0;Ramos, M;Ramos, M BS 1675 , 1675;Ramos;1675;nan;0;1;4;1914;Kessler, PJA, nan;1988-04-01T00:00:00;1;4;1988;PH;Philippines;0;Samar.;0;125.0;11.833333;nan, 0;Botany, 0;L1756254, P02006247;L.1756254, P02006247;Ramos;;;;;;;;;;;;;;;;;;;;;;;
0;Sageraea;lanceolata;Miq.;0;Ramos, M;1683;nan;1683;nan;01/04/1914 - 30/04/1914;1;4;1914;nan;01/01/1994 - 31/12/1994;1;1;1994;PH;Philippines;0;Philippine Plants. Samar;0;125.11;11.96;0;0;P00247914;P00247914;Ramos;0.0;Ramos, M.;van Heusden, E.C.H.;PHL;ACCEPTED;Sageraea lanceolata;https://ipni.org/n/75133-1;nan;nan;nan;;Eastern Visayas (Region VIII);;;True;True;True;True;True;True;True;True;True
0;Haplostichanthus;lanceolata;S.Vidal;0;Ramos, M;17417;nan;17417;nan;01/03/1914 - 30/04/1914;1;3;1914;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippines. Samar;0;125.11;11.96;0;0;P01986546;P01986546;Ramos;0.0;Ramos, M.;Kessler, P.;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1;nan;nan;nan;;Eastern Visayas (Region VIII);;;True;True;True;True;True;True;True;True;True
0;Popowia;polyandra;(Blume) Endl. ex Walp.;0;Ramos, M;17506;nan;17506;nan;01/03/1914 - 30/04/1914;1;3;1914;nan;nan;;;;PH;Philippines;0;Philippines. Samar;0;125.11;11.96;0;0;P01983240;P01983240;Ramos;0.0;Ramos, M.;;PHL;SYNONYM;Popowia pisocarpa;https://ipni.org/n/74884-1;nan;nan;nan;;Eastern Visayas (Region VIII);;;True;True;True;True;True;True;True;True;True
Annona muricata L.;Annona;muricata;L.;0;Ramos, M;Ramos, M BS 1811 ;Ramos;1811;nan;0;1;11;1914;nan;nan;;;;PH;Philippines;0;Province of Batangas, Luzon.;0;121.083333;13.916667;nan;Botany;L1755331;L.1755331;Ramos;0.0;Ramos M;;PHL;ACCEPTED;Annona muricata;https://ipni.org/n/14308-2;0;0;0;0;;;;;;;;;;;;
0;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Ramos, M;1852;nan;1852;nan;01/08/1914 - 31/08/1914;1;8;1914;nan;nan;;;;PH;Philippines;0;Philippine plants. Province of Batangas. Luzon;0;121.057754;13.7561219;0;0;P00248462;P00248462;Ramos;0.0;Ramos, M.;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;nan;nan;nan;;Batangas;;;True;True;True;True;True;True;True;True;True
0;Anaxagorea;luzonensis;A.Gray;0;Ramos, M;1873, Ramos, M BS 1873 ;nan;1873;nan;01/08/1914 - 31/08/1914;1;8;1914;nan, Benthem, FDJ van;01/01/1984 - 31/12/1984;1;1;1984;PH;Philippines;0;Philippines. Province of Batangas. Luzon;0;121.083333333333;13.9166666666667;0, nan;0, Botany;P01960547, L1744528;P01960547, L.1744528;Ramos;;;;;;;;;;;;;;;;;;;;;;;
Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;acuminatissima;(Miq.) Airy Shaw;0;Ramos, M;19442;nan;19442;nan;0;;1;1913;Saunders, RMK ;nan;;;;PH;Philippines;0;Mt. Pular. Prov. Tayabas. Luzon;0;120.883592;16.583572;VT;nan;UVMVT124551;UVMVT124551;Ramos;0.0;Ramos, M.;R.M.K. Saunders;PHL;ACCEPTED;Neo-Uvaria acuminatissima;https://ipni.org/n/74172-1;0;0;0;0;;;;;;;;;;;;
0;Phaeanthus;ebracteolatus;(Roxb. ex G.Don) J.Sinclair;0;Ramos, M;22092;nan;22092;nan;01/11/1913 - 31/12/1913;1;11;1913;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Mt. Isarog. Camarines;0;123.373;13.659;0;0;P01960449;P01960449;Ramos;0.0;Ramos, M.;Kessler, P.;PHL;SYNONYM;Phaeanthus ophthalmicus;https://ipni.org/n/74436-1;nan;nan;nan;;Camarines Sur;;;True;True;True;True;True;True;True;True;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;(Blanco) Merr.;0;Ramos, M;Ramos, M BS 22339 ;Ramos;22339;nan;0;1;7;1914;Weerasooriya, AD;2001-03-01T00:00:00;1;3;2001;PH;Philippines;0;Philippines. Province of Batangas, Luzon.;0;121.083333;13.916667;nan;Botany;L1757267;L.1757267;Ramos;0.0;Ramos M;Weerasooriya AD;PHL;ACCEPTED;Mitrephora lanotan;https://ipni.org/n/74010-1;0;0;0;0;;;;;;;;;;;;
Miliusa vidalii J.Sinclair;Miliusa;vidalii;J.Sinclair;0;Ramos;22573;nan;22573;nan;0;;;;Mols, JB ;nan;;;;PH;Philippines;0;nan;0;120.8786;15.2628;NHMUK;BOT;BM000595526;BM000595526;Ramos;0.0;Ramos, et al.;J. B. Mols;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;0;0;0;0;;;;;;;;;;;;
0;Artabotrys;rolfei;(Blume) Blume;0;Ramos, M;23858;nan;23858;nan;01/09/1915 - 30/09/1915;1;9;1915;nan;nan;;;;PH;Philippines;0;Philippines. Province of Rizal. Luzon;0;121.25;14.65;0;0;P02029218;P02029218;Ramos;0.0;Ramos, M.;;PHL;SYNONYM;Artabotrys suaveolens;https://ipni.org/n/72456-1;nan;nan;nan;;Rizal;;;True;True;True;True;True;True;True;True;True
0;Haplostichanthus;lanceolata;S.Vidal;0;Ramos, M;24062;nan;24062;nan;01/11/1915 - 30/11/1915;1;11;1915;nan;nan;;;;PH;Philippines;0;Philippines. Province of Laguna. Luzon;0;121.33;14.17;0;0;P01986551;P01986551;Ramos;0.0;Ramos, M.;;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1;nan;nan;nan;;Laguna;;;True;True;True;True;True;True;True;True;True
0;Goniothalamus;philippinensis;Merr.;0;Ramos, M;24286;nan;24286;nan;01/02/1916 - 31/03/1916;1;2;1916;nan;nan;;;;PH;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P01988113;P01988113;Ramos;0.0;Ramos, M.;;PHL;ACCEPTED;Goniothalamus philippinensis;https://ipni.org/n/73235-1;nan;nan;nan;;Northern Samar;;;True;True;True;True;True;True;True;True;True
0;Friesodielsia;lagunensis;(Elmer) Steenis;0;Ramos, M;24311;nan;24311;nan;01/02/1916 - 31/03/1916;1;2;1916;nan;nan;;;;PH;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P01986072;P01986072;Ramos;0.0;Ramos, M.;;PHL;ACCEPTED;Friesodielsia lagunensis;https://ipni.org/n/73119-1;nan;nan;nan;;Northern Samar;;;True;True;True;True;True;True;True;True;True
0;Cyathocalyx;apoensis;Elmer;0;Ramos, M;24322;nan;24322;nan;01/02/1916 - 31/03/1916;1;2;1916;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;PH;Philippines;0;Philippines. Catubig River, Samar;0;125.03;12.467;0;0;P01981686;P01981686;Ramos;0.0;Ramos, M.;Kessler, P.;PHL;SYNONYM;Drepananthus apoensis;https://ipni.org/n/72649-1;nan;nan;nan;;Northern Samar;;;True;True;True;True;True;True;True;True;True
Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;acuminatissima;(Miq.) Airy Shaw;0;Ramos, M;Ramos, M BS 24371 , 24371;Ramos;24371;nan;0;1;2;1916;nan, nan;nan;;;;PH;Philippines;0;Philippines, Catubig River, Samar;0;125.0172;12.5612;<NA>, NHMUK;Botany, BOT;L1757910, BM000759458;L.1757910, BM000759458;Ramos;;nan;;PHL;ACCEPTED;Neo-Uvaria acuminatissima;https://ipni.org/n/74172-1;0;0;0;0;;;;;;;;;;;;
Polyalthia oblongifolia C.B.Rob.;Polyalthia;oblongifolia;(Burck) B.Xue & R.M.K.Saunders;0;Ramos, M;Ramos, M BS 24446 ;Ramos;24446;nan;0;1;2;1916;nan;nan;;;;PH;Philippines;0;Catubig River, Samar.;0;125.0172;12.5612;nan;Botany;L1767291;L.1767291;Ramos;0.0;Ramos M;;PHL;SYNONYM;Monoon polycarpum;https://ipni.org/n/74676-1;0;0;0;0;;;;;;;;;;;;
Pseuduvaria philippinensis Merr.;Pseuduvaria;philippinensis;Merr.;0;Ramos, M;Ramos, M BS 24449 , Ramos, M BS 24449 , 24449;Ramos;24449;nan;0;1;2;1916;Su, YCF, Su, YCF, nan;2004-06-01T00:00:00;1;6;2004;PH;Philippines;0;Philippines, Catubig River, Samar;0;125.0172;12.5612;<NA>, <NA>, 0;Botany, Botany, 0;L1764262, L1764263, P00268525;L.1764262, L.1764263, P00268525;Ramos;;;;;;;;;;;;;;;;;;;;;;;
Orophea leytensis Merr.;Orophea;leytensis;Merr.;0;Ramos, M;Ramos, M BS 24468 , 24468;Ramos;24468;nan;0;1;2;1916;Kessler, PJA, Kessler, P;1984-03-01T00:00:00;1;3;1984;PH;Philippines;0;Catubig River.Samar.;0;125.0172;12.5612;nan, 0;Botany, 0;L0038088, P00391147;L  0038088, P00391147;Ramos;;;;;;;;;;;;;;;;;;;;;;;
0;Mitrephora;reflexa;Merr.;0;Ramos, M;24545;nan;24545;nan;01/02/1916 - 31/03/1916;1;2;1916;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Catubig river. Samar;0;125.03;12.467;0;0;P01967889;P01967889;Ramos;0.0;Ramos, M.;Kessler, P.;PHL;ACCEPTED;Mitrephora reflexa;https://ipni.org/n/74037-1;nan;nan;nan;;Northern Samar;;;True;True;True;True;True;True;True;True;True
Mitrephora lanotan (Blanco) Merr.;Mitrephora;lanotan;(Blanco) Merr.;0;Ramos, M;"Ramos, M; Edaño, GE BS 26231 , 26231";Ramos;26231;nan;0;1;8;1916;Weerasooriya, AD, nan;2001-03-01T00:00:00;1;3;2001;PH;Philippines;0;Philippines. Luzon, Province of Nueva Ecija, Mt. Umingan.;0;120.8437;15.9273;nan, 0;Botany, 0;L1757257, P01967846;L.1757257, P01967846;Ramos;;;;;;;;;;;;;;;;;;;;;;;
0;Friesodielsia;bakeri;(Merr.) Steenis;0;Ramos, M;26371;nan;26371;nan;01/08/1916 - 30/09/1916;1;8;1916;nan;nan;;;;PH;Philippines;0;Philippines. Mt. Umingan. Province of Nueva Ecija. Luzon;0;121.37;15.517;0;0;P01986108;P01986108;Ramos;0.0;Ramos, M.;;PHL;ACCEPTED;Friesodielsia bakeri;https://ipni.org/n/73093-1;nan;nan;nan;;Nueva Ecija;;;True;True;True;True;True;True;True;True;True
0;Goniothalamus;longistylus;Merr.;0;Ramos, M;26639;nan;26639;nan;01/08/1916 - 30/09/1916;1;8;1916;nan;nan;;;;PH;Philippines;0;Philippines. Mt. Dingalan. Province of Tayabas. Luzon;0;121.405;15.426;0;0;P00389827;P00389827;Ramos;0.0;Ramos, M.;;PHL;ACCEPTED;Goniothalamus longistylus;https://ipni.org/n/73213-1;nan;nan;nan;;Aurora;;;True;True;True;True;True;True;True;True;True
0;Enicosanthum;gigantifolium;(Merr.) B.Xue & R.M.K.Saunders;0;Ramos, M;26966;nan;26966;nan;01/10/1919 - 30/11/1919;1;10;1919;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;PH;Philippines;0;Philippines. Malangas, Zamboanga District. Mindanao;0;123.0303669;7.6321118;0;0;P01986513;P01986513;Ramos;0.0;Ramos, M.;Kessler, P.;PHL;SYNONYM;Monoon gigantifolium;https://ipni.org/n/72960-1;nan;nan;nan;;Zamboanga Sibugay;;;True;True;True;True;True;True;True;True;True
