;scientific_name;genus;species-tobesplit;country_id;locality;ddlat;ddlong;recorded_by;colnum;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;barcode;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;prel_bc;prel_herbCode;prel_code;prel_code_X
9764;Annonaceae;;;ID;"W. Kalimantan, G. Bentuang area: 5-10 km N of Masa Village; 150 Km NE of Pontianak, W. Kalimantan province. E side of G. Bentuang";0.933333;100.433;"Burley, J.S. Tukirin; et al.";Collector Number: 3167;28;6;1989;;;BPBM;BISH;632696;0;0;0;0;0;0;;;;0;0;0;632696;;;
9765;Xylopia L.;Xylopia;;ID;G. Bentuang, 5-10 km N of Masa, 150 km NE of Pontianak, Semanwang to Ngarisi rivers;0.866667;110.433;Burley, J.S. et al.;Collector Number: 2393;9;6;1989;;;BPBM;BISH;615514;0;0;0;0;0;0;;;;0;0;0;615514;;;
9766;Polyalthia Blume;Polyalthia;;ID;Borneo. W. Kalimantan. Serawai. S of Uut Labang 1 km;-0.601694;112.649;Church, A.C. et al.;Collector Number: 2317;8;10;1995;;;BPBM;BISH;649667;0;0;0;0;0;0;;;;0;0;0;649667;;;
9767;Uvaria L.;Uvaria;;ID;"Borneo. C Kalimantan. Sintang. HPH Km 70, W of camp off main road; along new log road and surround environs towards Km 71";-0.864889;112.225;"Church, A.C. Mahyar; et al.";Collector Number: 821;11;4;1994;;;BPBM;BISH;647992;0;0;0;0;0;0;;;;0;0;0;647992;;;
9768;Uvaria L.;Uvaria;;ID;Sumatra, Prov. Lampung, NW of Koita Agugn;-5.38333;104.417;Jacobs, M.;Collector Number: 8310;10;5;1968;;;BPBM;BISH;40937;0;0;0;0;0;0;;;;0;0;0;40937;;;
9769;Annonaceae;;;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Ecological Plot 5 near Kuala Kencana;-4.4;136.833;"Johns, R.J. Puradyatmika, P.; Sadili, A.";Collector Number: 8760;14;1;1998;;;BPBM;BISH;721633;0;0;0;0;0;0;;;;0;0;0;721633;;;
9770;Popowia Endl.;Popowia;;ID;Borneo. Kalimantan Barat. Ketapang. Gunung Palung National Park, Cabang Panti Research Site, Trail RR3.25w1;-1.05;110.1;"Laman, T.G. Ismail, A.R.; et al.";Collector Number: TL 7;;;;Ismail, A.;;BPBM;BISH;661077;0;0;0;0;0;0;;;;0;0;0;661077;;;
9771;Popowia pisocarpa (Blume) Endl.;Popowia;Popowia pisocarpa;ID;"Borneo; W Kalimantan, Sintang. Bukit Baka National Park. Panjung butung, 250 m N of camp down Sungai Ella; and near environs";-0.633333;112.283;"Church, A.C. Mahyar; et al.";Collector Number: 100;15;10;1993;Paoli, G.;1994-01-01T00:00:00;BPBM;BISH;640625;0;0;0;0;0;0;01;01;1994;0;0;0;640625;;;
9772;Goniothalamus clemensii Bân;Goniothalamus;Goniothalamus clemensii;ID;"Borneo; W Kalimantan, Sint ang. Bukit Baka Nat'l Park. SW of camp, ridge and environs above Batu Bertanam";-0.616667;112.25;"Church, A.C. Mahyar; et al.";Collector Number: 627;7;11;1993;;;BPBM;BISH;641562;0;0;0;0;0;0;;;;0;0;0;641562;;;
9773;Polyalthia Blume;Polyalthia;;ID;Borneo, Kalimantan Barat. Ketapang. Gunung Palund Nat'l Park, Caband Panti Research Site, TL27.00e6;-1.21667;110.1;"Laman, T.G. Ismail, A.R.; et al.";Collector Number: TL 269;2;11;1996;Ismail, A.;;BPBM;BISH;658329;0;0;0;0;0;0;;;;0;0;0;658329;;;
9774;Annonaceae;;;ID;"E Kalimantan, Pujungan Distr. Kayan Mentarang Reserve: In Puak River Valley N of ""Batu Mayo"" Mt, ca. 8 km NW of Puak Village";2.66667;115.617;McDonald, J.A. Ismail;Collector Number: 3620;25;7;1992;J.A.McDonald;1993-01-01T00:00:00;BPBM;BISH;429488;0;0;0;0;0;0;01;01;1993;0;0;0;429488;;;
9775;Xylopia L.;Xylopia;;ID;Hungayono, 8 km NE of Desa Tulabolo;0.516667;123.3;Church, A.C. Ismail;Collector Number: 19;11;8;1991;;;BPBM;BISH;621166;0;0;0;0;0;0;;;;0;0;0;621166;;;
9776;Phaeanthus macropodus (Miq.) Diels;Phaeanthus;Phaeanthus ophthalmicus;ID;Kecamatan Manokwari. Arfak Mts., Mupi Dessa, trail from Mupi viallage to G. Humibou, near Sungai. Mupi ca 3 km upstream from Kali Umera, between Kali Ureda and the confluence of Kali Ngwes and S. Mupi;-1.1;134.017;Sands, M.J.S. Wally, E.;Collector Number: 6839;16;4;1995;;;BPBM;BISH;771967;0;0;0;0;0;0;;;;0;0;0;771967;;;
9777;Desmos chinensis Lour.;Desmos;Desmos chinensis;ID;Gunung Sabampolulu, 1 km SSE of Tangkeno;-5.26667;121.933;McDonald, J.A. Ismail;Collector Number: 4164;6;8;1993;;;BPBM;BISH;637134;0;0;0;0;0;0;;;;0;0;0;637134;;;
9778;Phaeanthus Hook.f. & Thomson;Phaeanthus;;ID;Borneo, Kalimantan Barat. Ketapang. Gunung Palung Nat'l Park, Cabang Panti Research Site. Trail RR 3-40w1;-1.21667;110.1;"Laman, T.G. Ismail, A.R.; et al.";Collector Number: TL8;20;10;1996;Ismail, A.;;BPBM;BISH;660475;0;0;0;0;0;0;;;;0;0;0;660475;;;
9779;Polyalthia Blume;Polyalthia;;ID;"W Kalimantan, G. Bentuang area - 5-10 km N of Masa village; 150 km NE of Pontianak, W. Kalimantan province - E of upper sungai Sembawang";0.866667;110.433;"Burley, J.S. Tukirin; et al.";Collector Number: 2744;21;6;1989;;;BPBM;BISH;632735;0;0;0;0;0;0;;;;0;0;0;632735;;;
9780;Polyalthia Blume;Polyalthia;;ID;Sarmi, Coastal plain, 1-3 Km N of Sewan on the Waske River;-2.06667;138.767;McDonald, J.A. Ismail;Collector Number: 3757;31;5;1993;McDonald, J.A.;1993-01-01T00:00:00;BPBM;BISH;641809;0;0;0;0;0;0;01;01;1993;0;0;0;641809;;;
9781;Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;Hubera rumphii;ID;~40 km E of Masohi, Wae Ruatan, Wae Ruwata catchment areas;-3.18333;129.25;"Burley, J.S. Tukirin; Ismail";Collector Number: 4341;4;12;1990;;;BPBM;BISH;612999;0;0;0;0;0;0;;;;0;0;0;612999;;;
9782;Polyalthia Blume;Polyalthia;;ID;"Borneo; W. Kalimantan, Sintang. Bukit Baka Nat'l Park. N of camp along ridge of lower Bukit Simat";-0.616667;112.25;Church, A.C. et al.;Collector Number: 436;30;10;1993;;;BPBM;BISH;640820;0;0;0;0;0;0;;;;0;0;0;640820;;;
9783;Fissistigma latifolium (Dunal) Merr.;Fissistigma;Fissistigma latifolium;ID;"Borneo, C Kalimantan. Sintang. HPH Km 70; W of camp off main (new) logging road, cutting block and surrounding environs";0.864889;112.225;"Church, A.C. Mahyar; et al.";Collector Number: 983;17;4;1994;Church, A.C.;1994-01-01T00:00:00;BPBM;BISH;648385;0;0;0;0;0;0;01;01;1994;0;0;0;648385;;;
9784;Popowia fusca King;Popowia;Popowia fusca;ID;"Kalimantan: Headwaters of S Kahayan; 5 km NE of Haruwu village, W side of Nyoohay tributary of S Miri";-0.466667;113.733;"Burley, J.S. Tukirin; et al.";Collector Number: 452;27;3;1988;;;BPBM;BISH;599883;0;0;0;0;0;0;;;;0;0;0;599883;;;
9785;Orophea Blume;Orophea;;ID;NW of Kota Agung;-5.38333;104.417;Jacobs, M.;Collector Number: 8289;9;5;1968;;;BPBM;BISH;41610;0;0;0;0;0;0;;;;0;0;0;41610;;;
9786;Popowia pisocarpa (Blume) Endl.;Popowia;Popowia pisocarpa;ID;"Borneo. C Kalimantan. Sintang. HPH Km 87; E of camp off main road towards Km 85";-0.823833;112.061;"Church, A.C. Mahyar; et al.";Collector Number: 1065;23;4;1994;Church, A.C.;1994-01-01T00:00:00;BPBM;BISH;647730;0;0;0;0;0;0;01;01;1994;0;0;0;647730;;;
9787;Xylopia L.;Xylopia;;PG;Ingembit, Kiunga;-5.63333;141.0;Ridsdale, C.E. Galore, M.;Collector Number: NGF 33347;4;8;1967;;;BPBM;BISH;19740;0;0;0;0;0;0;;;;0;0;0;19740;;;
9788;Polyalthia Blume;Polyalthia;;ID;Borneo, Kalimantan Barat. Ketapang. Gunung Palund Nat'l Park, Caband Panti Research Site, AP 13.00e4;-1.21667;110.1;"Laman, T.G. Ismail, A.R.; et al.";Collector Number: TL 292;3;11;1996;Ismail, A.;;BPBM;BISH;659344;0;0;0;0;0;0;;;;0;0;0;659344;;;
9789;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;Borneo. Kalteng. Sama. 1994-1995 cutting blocks of PT Handiyani;0.722917;112.844;Jarvie, J.K. Ruskandi, A.;Collector Number: 5433;27;1;1995;;;BPBM;BISH;648609;0;0;0;0;0;0;;;;0;0;0;648609;;;
9790;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;Cananga odorata;ID;N Celbes, Bolaan Mongondo, between Pinogaluman and Pindol;0.766667;123.967;de Vogel, E.F.;Collector Number: 2574;21;10;1973;Nedi;;BPBM;BISH;574941;0;0;0;0;0;0;;;;0;0;0;574941;;;
9791;Annonaceae;;;ID;"G. Bentauang area; 5-10 km N of Masa Village; 150 km NE of Pontianak, W. Kalimantan Province. Sungai Sasi and enveirons";0.866667;100.433;"Burley, J.S. Tukirin; et al.";Collector Number: 2971;3;7;1989;;;BPBM;BISH;632927;0;0;0;0;0;0;;;;0;0;0;632927;;;
9792;Polyalthia sumatrana (Miq.) Kurz;Maasia;Maasia sumatrana;ID;Borneo. Kalimantan Barat. Ketapang. Gunung Palung National Park. Cabang Panti Research Site. Trail GP9.25w8;-1.21667;110.1;"Laman, T.G. Ismail, A.R.; et al.";Collector Number: TL 139;25;10;1996;Ismail, A.;;BPBM;BISH;660293;0;0;0;0;0;0;;;;0;0;0;660293;;;
9793;Pseuduvaria Miq.;Pseuduvaria;;ID;N Celebes, Bolaan Mongondo, between Pinogaluman and Pindol.;0.766667;123.967;de Vogel, E.F.;Collector Number: 2571;20;10;1973;;;BPBM;BISH;575570;0;0;0;0;0;0;;;;0;0;0;575570;;;
9794;Uvaria L.;Uvaria;;ID;Kecamatan Kebar, track to the S of Sungai Apni leading to Kampong Akmuri, running in a SW direction from Kampong Anjai, near Kampong Anjai;-0.816667;133.017;Sands, M.J.S. Jitmau, M.;Collector Number: 6580;12;5;1994;;;BPBM;BISH;736531;0;0;0;0;0;0;;;;0;0;0;736531;;;
9795;Polyalthia Blume;Polyalthia;;ID;Sarmi, Coastal plain, 1-3 Km N of Sewan on the Waske River;-2.06667;138.767;McDonald, J.A. Ismail;Collector Number: 3780;2;6;1993;McDonald, J.A.;1993-01-01T00:00:00;BPBM;BISH;643084;0;0;0;0;0;0;01;01;1993;0;0;0;643084;;;
9796;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;Borneo. Kalimantan Barat. Ketapang. Gunung Palung National Park, Sungai Air Putih;-1.21667;110.1;"Laman, T.G. Rachman, I.A.; Mirmanto, E.";Collector Number: TL 301;4;11;1996;Ismail, A.;;BPBM;BISH;659406;0;0;0;0;0;0;;;;0;0;0;659406;;;
9797;Popowia Endl.;Popowia;;ID;Borneo. W Kalimantan. Serawai. 8 Km NE of Desa Jelundung. Batu Lintang. 1 km S of Camp along ridge;-0.516083;112.602;"Church, A.C. Mahyar; et al.";Collector Number: 1445;24;1;1995;;;BPBM;BISH;658730;0;0;0;0;0;0;;;;0;0;0;658730;;;
9798;Artabotrys R.Br.;Artabotrys;;ID;"W Kalimantan Province, G. Bentuang area; 5 - 10 km N of Masa village, 150 km NE of Pontianak";0.866667;110.433;"Burley, J.S. Tukirin; et al.";Collector Number: 2713;20;6;1989;;;BPBM;BISH;616114;0;0;0;0;0;0;;;;0;0;0;616114;;;
9799;Annonaceae;;;ID;"W. Kalimantan, G. Bentuang area: 5-10 km N of Masa Village; 150 Km NE of Pontianak, W. Kalimantan Province. Ridge SW of G. Bentuang";0.933333;100.433;"Burley, J.S. Tukirin; et al.";Collector Number: 3321;1;6;1989;;;BPBM;BISH;632928;0;0;0;0;0;0;;;;0;0;0;632928;;;
9800;Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;;ID;NW of Kota Agung;-5.38333;104.417;Jacobs, M.;Collector Number: 8486;18;5;1968;;;BPBM;BISH;11593;0;0;0;0;0;0;;;;0;0;0;11593;;;
9801;Xylopia L.;Xylopia;;ID;C. Kalimantan, Sintang, HPH Km 68-70;-0.865;112.225;Church, A.C. et al.;Collector Number: 960;16;4;1994;;;BPBM;BISH;650894;0;0;0;0;0;0;;;;0;0;0;650894;;;
9802;Sageraea Dalzell;Sageraea;;ID;Borneo. W Kalimantan. Serawai. 5km E of Uut Labang;-0.601694;112.649;"Church, A.C. Ismail; et al.";Collector Number: 2413;11;10;1995;;;BPBM;BISH;650136;0;0;0;0;0;0;;;;0;0;0;650136;;;
9803;Annonaceae;;;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Kuala Kencana, Rimba Irian GC;-4.4;136.867;Johns, R.J. et al.;Collector Number: 9852;12;3;1998;;;BPBM;BISH;721592;0;0;0;0;0;0;;;;0;0;0;721592;;;
9804;Annonaceae;;;ID;"G. Bentuang area; 5-10 km. N of Masa Village; 150 km NE of Pontianak, W. Kalimantan Province. Bukit Sembawang";0.866667;100.433;"Burley, J.S. Tukirin; et al.";Collector Number: 2592;13;6;1989;;;BPBM;BISH;629348;0;0;0;0;0;0;;;;0;0;0;629348;;;
9805;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;W Java, Unjug Kulon Reserve: Summit of Gunung Cibinua (Puncak Cibinua), 5 km E of Taman Jaya;-6.8;105.5;McDonald, J.A. Afriastini;Collector Number: 3382;19;5;1992;McDonald, J.A.;1992-01-01T00:00:00;BPBM;BISH;630451;0;0;0;0;0;0;01;01;1992;0;0;0;630451;;;
9806;Polyalthia lateriflora King, 1892;Polyalthia;Polyalthia lateriflora;ID;N Celebes, Bolaan Mongondo, between Pinogaluman and Pindol;0.766667;123.967;de Vogel, E.F.;Collector Number: 2592;22;10;1973;;;BPBM;BISH;573484;0;0;0;0;0;0;;;;0;0;0;573484;;;
9807;Uvaria musaria A.DC., 1832;Uvaria;Uvaria musaria;ID;Ceram: Ca 5 km ENE of Mahariki on River (Wae) Noa;-3.23333;128.983;"Burley, J.S. Tukirin; et al.";Collector Number: 4384;11;12;1990;Burley, J.S.;1991-01-01T00:00:00;BPBM;BISH;613035;0;0;0;0;0;0;01;01;1991;0;0;0;613035;;;
9808;Goniothalamus brevicuspis Miq.;Goniothalamus;Goniothalamus brevicuspis;ID;"Sulawesi: N Sulawesi, ca 220 km W of Manado; km 50 inland from Pangi on Sungai Ilanga";0.683333;123.667;"Burley, J.S. Tukirin; et al.";Collector Number: 3567;28;2;1990;Burley, J.S.;1990-01-01T00:00:00;BPBM;BISH;629723;0;0;0;0;0;0;01;01;1990;0;0;0;629723;;;
9809;Cananga (DC.) Hook.f. & Thomson;Cananga;;ID;"W Kalimantan, G. Bentuang area: 5 - 10 km N of Masa village; 150 km NE of Pontianak, W Kalimantan province, Sasi River and environs";0.933333;100.433;"Burley, J.S. Tukirin; et al.";Collector Number: 1987;28;6;1989;;;BPBM;BISH;736477;0;0;0;0;0;0;;;;0;0;0;736477;;;
9810;Oxymitra biglandulosa (Blume) Scheff.;Friesodielsia;Friesodielsia biglandulosa;ID;West Java, Ujung Kulon Reserve: Gunung Cibinua, base camp 3 km E of Taman Jaya. Taman Jaya River watershed;-6.8;105.5;McDonald, J.A. Afriastini;Collector Number: 3346;12;5;1992;McDonald, J.A.;1992-01-01T00:00:00;BPBM;BISH;630439;0;0;0;0;0;0;01;01;1992;0;0;0;630439;;;
9811;Polyalthia microtus Miq.;Polyalthia;Polyalthia microtus;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 87; S along Sungai Posang, distrubed open area";-0.823833;112.061;"Church, A.C. Mahyar; et al.";Collector Number: 1135;25;4;1994;Church, A.C.;1994-01-01T00:00:00;BPBM;BISH;651478;0;0;0;0;0;0;01;01;1994;0;0;0;651478;;;
9812;Meiogyne Miq.;Meiogyne;;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 71-73; SW of camp off main (new) logging road and surrounding cutting blocks";-0.864889;112.225;Church, A.C. et al.;Collector Number: 855;12;4;1994;;;BPBM;BISH;648286;0;0;0;0;0;0;;;;0;0;0;648286;;;
9813;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;"Borneo, C Kalimantan. Sintang. HPH Km 85 - 87; along 5 yr. old logging road to E, secondary disturbed forest, exposed open area, bottom of hill";-0.823833;112.061;"Church, A.C. Mahyar; et al.";Collector Number: 1258;1;5;1994;Church, A.C.;1994-01-01T00:00:00;BPBM;BISH;650217;0;0;0;0;0;0;01;01;1994;0;0;0;650217;;;
9814;Orophea Blume;Orophea;;ID;Mt. Tanggamus;-5.43333;104.683;Jacobs, M.;Collector Number: 8045;25;4;1968;;;BPBM;BISH;40873;0;0;0;0;0;0;;;;0;0;0;40873;;;
9815;Annonaceae;;;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Kuala Kencana, river crossing near river bank;-4.4;136.867;Dransfield, J. et al.;Collector Number: 7692;19;2;1998;;;BPBM;BISH;721636;0;0;0;0;0;0;;;;0;0;0;721636;;;
9816;Oxymitra (Blume) Hook.f. & Thomson;Friesodielsia;;ID;Borneo W. Kalimantan, Serawai. 1 km NE of Nanga Jelundung;-0.495417;112.534;"Church, A.C. Ismail; et al.";Collector Number: 2701;26;10;1995;;;BPBM;BISH;653999;0;0;0;0;0;0;;;;0;0;0;653999;;;
9817;Meiogyne Miq.;Meiogyne;;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Kuala Kencana, Rimba Irian GC;-4.4;136.867;"Triono, T. Utteridge, T.M.A.; Johns, R.J.; Kasmin, O.";Collector Number: 121;7;4;2000;;;BPBM;BISH;721632;0;0;0;0;0;0;;;;0;0;0;721632;;;
9818;Annonaceae;;;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, Kuala Kencana, Rimba Irian GC;-4.4;136.867;Utteridge, T.M.A. et al.;Collector Number: 111;12;3;1999;;;BPBM;BISH;721635;0;0;0;0;0;0;;;;0;0;0;721635;;;
9819;Annonaceae;;;ID;Kalteng. Sambe. 1994-1995 cutting blocksof PT Handiyani;-0.715333;112.843;Jarvie, J.K. Ruskandi, A.;Collector Number: 5776;31;1;1995;;;BPBM;BISH;648627;0;0;0;0;0;0;;;;0;0;0;648627;;;
9820;Anaxagorea A.St.-Hil.;Anaxagorea;;ID;Ketapang, Gunung Palung NP, Sungai Air Putih;-1.21667;110.1;"Laman, T.G. Rachman, I.A.; Mirmanto, E.";Collector Number: 302;4;11;1996;;;BPBM;BISH;659405;0;0;0;0;0;0;;;;0;0;0;659405;;;
9821;Goniothalamus brevicuspis Miq.;Goniothalamus;Goniothalamus brevicuspis;ID;"Sulawesi: Ut ara; 220 Km W of Manado; 50 km inland from Pangi, on t ributary of Sungai Ilanga";0.683333;123.817;"Burley, J.S. Tukirin; et al.";Collector Number: 3584;1;3;1990;;;BPBM;BISH;652705;0;0;0;0;0;0;;;;0;0;0;652705;;;
9822;Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;;ID;NW of Kota Agung;-5.38333;104.417;Jacobs, M.;Collector Number: 8328;11;5;1968;;;BPBM;BISH;41602;0;0;0;0;0;0;;;;0;0;0;41602;;;
9823;Polyalthia Blume;Polyalthia;;ID;"Borneo. Kalteng. Samba. 1994-1995 cutting blocks of PT Handiyani. Near ""Camp Blok""";-0.781111;112.854;Jarvie, J.K. Ruskandi, A.;Collector Number: 5811;1;2;1995;;;BPBM;BISH;648626;0;0;0;0;0;0;;;;0;0;0;648626;;;
9824;Artabotrys trichopetalus Merr.;Artabotrys;Artabotrys hirtipes;ID;"Borneo. C Kalimantan. Sintang. HPH Km 84; along new subsidiary logging road to west";-0.823833;112.061;"Church, A.C. Mahyar; et al.";Collector Number: 1210;28;4;1994;Church, A.C.;1994-01-01T00:00:00;BPBM;BISH;648705;0;0;0;0;0;0;01;01;1994;0;0;0;648705;;;
9825;Annonaceae;;;ID;"G. Bentuang area; 5-10 km. N of Masa Village; 150 km NE of Pontianak, W. Kalimantan Province";0.866667;100.433;"Burley, J.S. Tukirin; et al.";Collector Number: 2310;6;6;1989;;;BPBM;BISH;632806;0;0;0;0;0;0;;;;0;0;0;632806;;;
9826;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;Borneo. C. Kalimantan. Sintang. HPH Km 70, NE of camp along main logging road and environs;-0.864889;112.225;"Church, A.C. Mahyar, U.W.; et al.";Collector Number: 736;7;4;1994;;;BPBM;BISH;649541;0;0;0;0;0;0;;;;0;0;0;649541;;;
9827;Meiogyne virgata (Blume) Miq.;Meiogyne;Meiogyne virgata;ID;P(lants of Indonesia: W Java, Ujung Kulon Reserve: Funung Cibinua, base camp 3 km E of Taman Jaya. Taman Jaya River watershed;-6.8;105.5;McDonald, J.A. Afriastini;Collector Number: 3347;12;5;1992;McDonald, J.A.;1992-01-01T00:00:00;BPBM;BISH;630438;0;0;0;0;0;0;01;01;1992;0;0;0;630438;;;
9828;Popowia Endl.;Popowia;;ID;"Borneo; W Kalimantan, Sintang. Bukit Baka National Park. E of camp along Sungai Ella and environs";-0.616667;112.25;"Church, A.C. Mahyar; et al.";Collector Number: 594;6;11;1993;;;BPBM;BISH;640367;0;0;0;0;0;0;;;;0;0;0;640367;;;
9829;Desmos chinensis Lour.;Desmos;Desmos chinensis;ID;Ujung Kulon Reserve, 1 km SW of Taman Jaya;-6.8;105.5;McDonald, J.A. Afriastini;Collector Number: 3365;;;;J.A.McDonald;1992-01-01T00:00:00;BPBM;BISH;629819;0;0;0;0;0;0;01;01;1992;0;0;0;629819;;;
9830;Melodorum latifolium (Dunal) Hook.f. & Thomson;Fissistigma;Fissistigma latifolium;ID;CERAM: ca 40 km E of Masohi in Wae Ruatan/Wae Ruwata (Ruwa) catchment areas;-3.18333;129.25;"Burley, J.S. Tukirin; et al.";;6;12;1990;Burley, J.S.;1991-01-01T00:00:00;BPBM;BISH;613043;0;0;0;0;0;0;01;01;1991;0;0;0;613043;;;
9831;Xylopia L.;Xylopia;;ID;G. Bentuang, 5-10 km N of Masa, 150 km NE of Pontianak, above Semanwang River;0.866667;110.433;Burley, J.S. et al.;Collector Number: 2823;23;6;1989;;;BPBM;BISH;615589;0;0;0;0;0;0;;;;0;0;0;615589;;;
9832;Popowia tomentosa Maingay ex Hook.f. & Thomson;Popowia;Popowia tomentosa;ID;Sumatra: Tigapulus Mts., Riau Province, 5 km W of Talanglakat on Rengat-Jambi Road, Bukit Karampal area;-0.766667;102.533;"Burley, J.S. Tukirin; et al.";Collector Number: 1311;9;11;1988;;;BPBM;BISH;610840;0;0;0;0;0;0;;;;0;0;0;610840;;;
9833;Popowia Endl.;Popowia;;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 70; SE of camp off main (new) logging road, cutting block and surrounding environs";-0.864889;112.225;"Church, A.C. Mahyar; et al.";Collector Number: 901;14;4;1994;;;BPBM;BISH;651393;0;0;0;0;0;0;;;;0;0;0;651393;;;
9834;Polyalthia Blume;Polyalthia;;ID;"Kalimantan: G. Bentuang area; 5-10 km N of Massa village; 150 km NE of Pontianak, W. Kalimantan Province. Bukit Sembawang";0.866667;100.433;"Burley, J.S. Tukirin; et al.";Collector Number: 2643;15;6;1989;;;BPBM;BISH;632625;0;0;0;0;0;0;;;;0;0;0;632625;;;
9835;Mitrella Miq.;Mitrella;;ID;Mt. Jaya, PT-Freeport Indonesia Concession Area, above Tembagapura, main road from Portsite to Timika, km 23;-4.63333;136.9;Coode, M.J.E. et al.;Collector Number: 8031;16;2;1998;;;BPBM;BISH;721591;0;0;0;0;0;0;;;;0;0;0;721591;;;
9836;Melodorum Lour.;Melodorum;;ID;Boreno. W Kalimantan, Serawai. 1 km NE of Nanga Jelundung.,;-0.495417;112.534;"Church, A.C. Ismail; et al.";Collector Number: 2671;26;10;1995;;;BPBM;BISH;654235;0;0;0;0;0;0;;;;0;0;0;654235;;;
9837;Polyalthia microtus Miq.;Polyalthia;Polyalthia microtus;ID;Borneo. C. Kalimantan. Sintang. HPH Km 70, along main logging road and cutting block environs up to 100 m.;-0.864889;112.225;"Church, A.C. Mahyar; et al.";Collector Number: 770;8;4;1994;Church, A.C.;1994-01-01T00:00:00;BPBM;BISH;649534;0;0;0;0;0;0;01;01;1994;0;0;0;649534;;;
9838;Polyalthia sumatrana (Miq.) Kurz;Maasia;Maasia sumatrana;ID;"Borneo. C. Kalimantan. Sintang. HPH Km 87; E of camp off main road towards Km 85";-0.823833;112.061;"Church, A.C. Mahyar; et al.";Collector Number: 1066;23;4;1994;Church, A.C.;1995-01-01T00:00:00;BPBM;BISH;647732;0;0;0;0;0;0;01;01;1995;0;0;0;647732;;;
9839;Fissistigma Griff.;Fissistigma;;ID;Sumatra, Prov. Lampung, NW of Koita Agugn;-5.38333;104.417;Jacobs, M.;Collector Number: 8290;9;5;1968;;;BPBM;BISH;41578;0;0;0;0;0;0;;;;0;0;0;41578;;;
9840;Popowia Endl.;Popowia;;ID;Borneo. W Kalimantan. Serawai. 8 Km NE of Desa Jelundung, Batu Lintang. 1.5 km S of Camp along hunting trail;-0.516083;112.602;"Church, A.C. Mahyar; et al.";Collector Number: 1603;29;1;1995;;;BPBM;BISH;646844;0;0;0;0;0;0;;;;0;0;0;646844;;;
9841;Melodorum Lour.;Melodorum;;ID;Borneo, Kalimantan Barat. Ketapang, Gunung Palung Nat'l Park, Cabang Panti Researchd Site, GP42.14w8;-1.05;110.1;"Laman, T.G. Ismail, A.R.; et al.";Collector Number: TL 263;2;11;1996;Ismail, A.;;BPBM;BISH;658602;0;0;0;0;0;0;;;;0;0;0;658602;;;
9842;Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;Stelechocarpus cauliflorus;ID;"W Kalimantan Province, G. Bentuang area; 10 - 15 km N of Masa village, 150 km NE of Pontianak";0.866667;110.433;"Burley, J.S. Tukirin; et al.";Collector Number: 3013;27;6;1989;Burley, J.S.;1989-01-01T00:00:00;BPBM;BISH;615563;0;0;0;0;0;0;01;01;1989;0;0;0;615563;;;
9843;Pseuduvaria Miq.;Pseuduvaria;;ID;"W Kalimantan Province, G Bentuang area; 1 - 10 km N of Masa village, 150 km NE of Pontianak";0.866667;110.433;"Burley, J.S. Tukirin; et al.";Collector Number: 2769;22;6;1989;;;BPBM;BISH;616116;0;0;0;0;0;0;;;;0;0;0;616116;;;
9844;Xylopia L.;Xylopia;;PG;Ingambit village;-5.63333;141.0;"Henty, E.E. Ridsdale; Galore, M.";Collector Number: NGF 31812;8;6;1967;;;BPBM;BISH;19739;0;0;0;0;0;0;;;;0;0;0;19739;;;
9845;Polyalthia Blume;Polyalthia;;ID;"W. Kalimantan, G. Bentuang area - 5-10 km N of Masa village; 150 km NE of Pontianak, W. Kalimantan province. Sasi River and environs";0.933333;100.433;"Burley, J.S. Tukirin; et al.";Collector Number: 3035;28;6;1989;;;BPBM;BISH;631212;0;0;0;0;0;0;;;;0;0;0;631212;;;
9846;Friesodielsia Steenis;Friesodielsia;;ID;"Borneo. C Kalimantan. Sintang. HPH km 70; NE of camp along main logging road and cutting block environs";-0.864889;112.225;"Church, A.C. Mahyar; et al.";Collector Number: 774;9;4;1994;;;BPBM;BISH;649531;0;0;0;0;0;0;;;;0;0;0;649531;;;
