;scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check;to_check_det
6167;Cyathostemma viridiflorum Griff.;Uvaria;ID;Gunung Leuser NR, Atjeh, North Sumatra, Sikundur FR, c.75km WNW of Medan;3.916667;98.083333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  19930 ";4;8;1979;Utteridge TMA;1995-07-01T00:00:00;<NA>;Botany;L.1756048;0;0;0;Wilde;;0;1;7;1995;0;0;0;L1756048;19930;griffithii;"Wilde WJJO de; Wilde-Duyfjes BEE de";Utteridge TMA;Wilde, WJJO de;
6168;Phaeanthus Hook.f. & Thomson;Phaeanthus;ID;"Malesia, Indonesia, Sumatra, Jambi, Bukit Lengayang, Kerinci District, near Temiai, c. 2.11 S; 101.38 E.";-2.183333;101.633333;Laumonier, Y;Laumonier, Y TFB 4034 ;15;12;1982;Mols JB;<NA>;<NA>;Botany;L.1758586;0;0;0;Laumonier;;0;;;;0;0;0;L1758586;4034;;Laumonier Y;Mols JB;Laumonier, Y;
6169;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Borneo, Kalimantan Barat. Ketapang . Gunung Palung National Park, Cabang Panti Research Site.;-1.866666;109.983333;Laman, TG;"Laman, TG; et al.  610 ";6;3;1997;Ismail;<NA>;<NA>;Botany;L.1758352;0;0;0;Laman;;0;;;;0;0;0;L1758352;610;cauliflora;"Laman TG; et al.";Ismail;Laman, TG;
6170;Anaxagorea borneensis (Becc.) J.Sinclair;Anaxagorea;ID;Indonesia, Cnetral Kalimantan, P.B.U. base camp and environs, near Yusefs plot;-0.033333;114.1;Ridsdale, CE;Ridsdale, CE PBU 467 ;7;6;1990;Kessler PJA;1997-06-01T00:00:00;<NA>;Botany;L.1755419;0;0;0;Ridsdale;;0;1;6;1997;0;0;0;L1755419;467;borneensis;Ridsdale CE;Kessler PJA;Ridsdale, CE;
6171;Polyalthia cauliflora var. beccarii (King) J.Sinclair;Polyalthia;ID;Nunukan, N. of Tarakan, East Borneo.;4.083333;117.666666;Meijer, W;Meijer, W  2096 ;1;11;1953;Meijer W;1954-08-01T00:00:00;<NA>;Botany;L.1758131;0;0;0;Meijer;;0;1;8;1954;0;0;0;L1758131;2096;cauliflora;Meijer W;Meijer W;Meijer, W;
6172;Artabotrys sumatranus Miq.;Artabotrys;ID;Archipel. Ind. Java, res. Batavia, Depok.;-2.4869;140.3711;ZZZ_THIS_NAME_FAILED;Beumée, JGB  6083 a;16;12;1923;Bakhuizen van den Brink Sr RC;1954-11-01T00:00:00;<NA>;Botany;L.1760071;0;0;0;Beum;a;0;1;11;1954;0;0;0;L1760071;6083;sumatranus;Beumée JGB;Bakhuizen van den Brink Sr RC;nan;Bakhuizen van den Brink Sr RC
6173;Monoon lateriflorum (Blume) Miq.;Polyalthia;ID;Southeast Celebes, Ponggalia. Mt - Poli-polia _ Kolaka;-4.13333;121.833333;Prawiroatmodjo, S;"Prawiroatmodjo, S; Maskuri  1497 ";23;10;1978;Xue B;2012-10-01T00:00:00;<NA>;Botany;L.1757673;0;0;0;Prawiroatmodjo;;0;1;10;2012;0;0;0;L1757673;1497;lateriflora;"Prawiroatmodjo S; Maskuri";Xue B;Prawiroatmodjo, S;
6174;Desmos chinensis Lour.;Desmos;ID;S.W. Soembawa. Ginga.;-8.666667;118.0;Voogd, CNA de;Voogd, CNA de  1615 ;14;7;1933;<NA>;<NA>;<NA>;Botany;L.1760264;0;0;0;Voogd;;0;;;;0;0;0;L1760264;1615;chinensis;Voogd CNA de;<NA>;Voogd, CNA de;
6175;Polyalthia celebica Miq.;Polyalthia;ID;Dumoga - Bone proposed National Park.;0.5606;123.68;Whitmore, TC;"Whitmore, TC; Sidiyasa, K  3412 ";16;9;1984;Heusden ECH van;<NA>;<NA>;Botany;L.1758028;0;0;0;Whitmore;;0;;;;0;0;0;L1758028;3412;celebica;"Whitmore TC; Sidiyasa K";Heusden ECH van;Whitmore, TC;
6176;Polyalthia amischocarpa I.M.Turner;Polyalthia;ID;"Indonesia, Borneo, Kalimantan Selatan. Valley between limestone hills, N. part of Meartus Mts.1.49 S; 115.44 E; 400 m alt.";-1.816667;115.733333;Vogel, EF de;Vogel, EF de  1733 ;20;10;1972;Turner IM;2010-10-01T00:00:00;<NA>;Botany;L.1758519;0;0;0;Vogel;;0;1;10;2010;0;0;0;L1758519;1733;amischocarpa;Vogel EF de;Turner IM;Vogel, EF de;
6177;Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;ID;E. Borneo, E. Kutei, Sangkuliran Distr. Susuh R. region.;0.9;118.2;Kostermans, AJGH;Kostermans, AJGH bb 34731 ;30;6;1951;Hildebrand FHG;1966-05-01T00:00:00;<NA>;Botany;L.1757902;0;0;0;Kostermans;;0;1;5;1966;0;0;0;L1757902;34731;acuminatissima;Kostermans AJGH;Hildebrand FHG;Kostermans, AJGH;
6178;Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;"Indonesia. Kabupaten Manokwari; Kecamatan Kebar. Sungai Apni valley, between Bukit Moropim and Bukit Warap.";-1.133333;134.916667;Sands, MJS;"Sands, MJS; Johns, RJ; Moeljono; Soetjipto; Jitmau; Markus; Magablo, Y  6496 ";1;5;1994;Mols JB;2000-07-01T00:00:00;<NA>;Botany;L.1758731;0;0;0;Sands;;0;1;7;2000;0;0;0;L1758731;6496;ophthalmicus;"Sands MJS; Johns RJ; Moeljono; Soetjipto; Jitmau; Markus; Magablo Y";Mols JB;Sands, MJS;
6179;Mitrella kentii (Blume) Miq.;Mitrella;ID;East Kalimantan, Samboja.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z AA 145 ";2;7;1991;Kessler PJA;1991-07-01T00:00:00;<NA>;Botany;L.1757622;0;0;0;Ambriansyah;;0;1;7;1991;0;0;0;L1757622;145;kentii;"Ambriansyah; Arifin Z";Kessler PJA;Ambriansyah;
6180;Phaeanthus splendens Miq.;Phaeanthus;ID;"Malesia, Indonesia, Borneo, Kalimantan Timur, Samboja Rout., Sai. Merdeka, Km 4.5 (Left), c. 1.02 S; 117.02 E.";-1.033333;117.033333;Ambriansyah;"Ambriansyah; Arifin, Z AA 496 ";30;3;1992;Mols JB;<NA>;<NA>;Botany;L.1758595;0;0;0;Ambriansyah;;0;;;;0;0;0;L1758595;496;splendens;"Ambriansyah; Arifin Z";Mols JB;Ambriansyah;
6181;Orophea Blume;Orophea;ID;Borneo, Bukit Raya, Tumbang Tapi;-1.016667;113.0;Wiriadinata, H;Wiriadinata, H  3328 ;19;1;1983;Kessler PJA;1988-08-01T00:00:00;<NA>;Botany;L.1758890;0;0;0;Wiriadinata;;0;1;8;1988;0;0;0;L1758890;3328;;Wiriadinata H;Kessler PJA;Wiriadinata, H;
6182;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Berau, Inhutani I area, road to Tanjung Redeb. c. 2 km from Labanan (base camp Inhutani I).;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 309 ";15;2;1997;Turner IM;2008-02-01T00:00:00;<NA>;Botany;L.1758230;0;0;0;Kessler;;0;1;2;2008;0;0;0;L1758230;309;cauliflora;"Kessler PJA; et al.";Turner IM;Kessler, PJA;
6183;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Atjeh province, Sumatra, Indonesia.;3.083333;97.416667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  19785 ";8;7;1985;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1758414;0;0;0;Wilde;;0;;;;0;0;0;L1758414;19785;cauliflora;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";Wilde, WJJO de;" van; Heusden ECH van"
6184;Popowia pisocarpa (Blume) Endl.;Popowia;ID;East Kalimantan, long Sungai Barang forest area.;1.666667;115.0;Ambriansyah;Ambriansyah AA 798 ;17;5;1993;Ganesan SK;2011-10-01T00:00:00;<NA>;Botany;L.1759305;0;0;0;Ambriansyah;;0;1;10;2011;0;0;0;L1759305;798;pisocarpa;Ambriansyah;Ganesan SK;Ambriansyah;
6185;Phaeanthus sumatrana Miq.;Phaeanthus;ID;"Malesia, Indonesia, Sumatra, Sumatera Selatan, Palembang, near Soeka Radja, c. 0.11 S; 100.14 E.";-0.183333;100.233333;Forbes, HO;Forbes, HO  2911 ;1;1;1881;Mols JB;<NA>;<NA>;Botany;L.1758616;0;0;0;Forbes;;0;;;;0;0;0;L1758616;2911;sumatrana;Forbes HO;Mols JB;Forbes, HO;
6186;Mitrephora glabra Scheff.;Mitrephora;ID;"Indonesia, Borneo, Kalimantan Tengah, on path 1.5 km from Pondok towards road end, km 92 from Sangai (S. mentaya), Kab. Kotawaringin Timur, c. 1.29 S; 112.31 E.";-1.483333;112.516667;Tuke, ID;Tuke, ID  94215 ;13;5;1994;Weerasooriya AD;1999-09-01T00:00:00;<NA>;Botany;L.1757402;0;0;0;Tuke;;0;1;9;1999;0;0;0;L1757402;94215;glabra;Tuke ID;Weerasooriya AD;Tuke, ID;
6187;Polyalthia cauliflora var. beccarii (King) J.Sinclair;Polyalthia;ID;W Sumatra, Barisan Range, Muro Kalumpi, Sungai Kwantan near Sijungjung;-0.6;100.983333;Vogel, EF de;Vogel, EF de  2721 ;27;2;1974;<NA>;<NA>;<NA>;Botany;L.1758143;0;0;0;Vogel;;0;;;;0;0;0;L1758143;2721;cauliflora;Vogel EF de;<NA>;Vogel, EF de;
6188;Monoon lateriflorum (Blume) Miq.;Polyalthia;ID;Gn. Palung Nature Reserve, c. 100 km S of Pontianak, W. Kalimantan.;-1.216667;110.1333;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5502 ";18;6;1986;Xue B;2012-10-01T00:00:00;<NA>;Botany;L.1757670;0;0;0;Balgooy;;0;1;10;2012;0;0;0;L1757670;5502;lateriflora;"Balgooy MMJ van; Setten AK van";Xue B;Balgooy, MMJ van;
6189;Cyathocalyx magnificus Diels;Drepananthus;ID;Archipel. Ind. N. Borneo, Oeloe Seboekoe.;-3.5;116.366666;Amdjah;Amdjah 1912/ 471 ;4;9;1912;Wang R;2001-08-01T00:00:00;<NA>;Botany;L.1755912;0;0;0;Amdjah;;0;1;8;2001;0;0;0;L1755912;1912;magnificus;Amdjah;Wang R;Amdjah;
6190;Polyalthia Blume;Polyalthia;ID;"Archipel. Ind.: Nw. Guinea, Vogelkop; Warnapi (15km. north of Ransiki). Coastal plain.";-1.440095;134.196316;Kostermans, AJGH;Kostermans, AJGH  2969 ;1;8;1948;<NA>;<NA>;<NA>;Botany;L.1759850;0;0;0;Kostermans;;0;;;;0;0;0;L1759850;2969;;Kostermans AJGH;<NA>;Kostermans, AJGH;
6191;Mitrella Miq.;Mitrella;ID;Borneo, Tangkiling, Palangkaraya, Central Kalimantan;-2.266666;113.933333;Turkirin;Turkirin  647 ;17;3;1979;Kessler PJA;1988-06-01T00:00:00;<NA>;Botany;L.1757588;0;0;0;Turkirin;;0;1;6;1988;0;0;0;L1757588;647;;Turkirin;Kessler PJA;Turkirin;
6192;Polyalthia cauliflora var. beccarii (King) J.Sinclair;Polyalthia;ID;Me. Singalau in Sumatra occidentale nel 'Padangsche bovenlanden' (alto Padang);-0.4;100.35;Beccari, O;Beccari, O PS 401 ;1;6;1878;<NA>;<NA>;<NA>;Botany;L.1758150;0;0;0;Beccari;;0;;;;0;0;0;L1758150;401;cauliflora;Beccari O;<NA>;Beccari, O;
6193;Annonaceae;<NA>;ID;"Indonesia, Sumatra: Sekundur Forest Reserve, E. side of Gunung Leuser Natural Park, Langkat, Prov. N. Sumatra. Base camp at Trenggalun. Upper Besitang River area.33.55 N; 98.00 E; 80 m. alt.";3.916667;98.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  21144 ";25;1;1991;<NA>;<NA>;<NA>;Botany;L.1757790;0;0;0;Wilde;;0;;;;0;0;0;L1757790;21144;;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde, WJJO de;
6194;Polyalthia anomala Becc.;Polyalthia;ID;East Kalimantan, Semoi road,Km 5, Samboja.;-1.033333;117.033333;Arbainsyah;"Arbainsyah; et al. AA 1829 ";11;4;1996;Turner IM;2010-09-01T00:00:00;<NA>;Botany;L.1758532;0;0;0;Arbainsyah;;0;1;9;2010;0;0;0;L1758532;1829;anomala;"Arbainsyah; et al.";Turner IM;Arbainsyah;
6195;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, ITTO area, km 6 to Semoi road.;-1.0;117.0;Ambriansyah;"Ambriansyah; Arifin, Z AA 1387 ";17;10;1995;Kessler PJA;1996-08-01T00:00:00;<NA>;Botany;L.1758189;0;0;0;Ambriansyah;;0;1;8;1996;0;0;0;L1758189;1387;cauliflora;"Ambriansyah; Arifin Z";Kessler PJA;Ambriansyah;
6196;Popowia pisocarpa (Blume) Endl.;Popowia;ID;East Kalimantan, Base camp, Gunung Meratus, Km 84 from Kenangan.;-0.966667;116.333333;Kessler, PJA;"Kessler, PJA; et al.  1308 ";26;3;1996;Ganesan SK;2011-10-01T00:00:00;<NA>;Botany;L.1759246;0;0;0;Kessler;;0;1;10;2011;0;0;0;L1759246;1308;pisocarpa;"Kessler PJA; et al.";Ganesan SK;Kessler, PJA;
6197;Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;ID;East Kalimantan, Rintis Wartono Kadri.;-1.033333;117.033333;Ambriansyah;"Ambriansyah; Arifin, Z W 58 ";18;11;1989;Kessler PJA;1989-11-01T00:00:00;<NA>;Botany;L.1757938;0;0;0;Ambriansyah;;0;1;11;1989;0;0;0;L1757938;58;acuminatissima;"Ambriansyah; Arifin Z";Kessler PJA;Ambriansyah;
6198;Polyalthia Blume;Polyalthia;ID;N.E. Celebes (Minahasa), N. slope of Mount Klabat.;1.453359;125.0311;Forman, LL;Forman, LL  231 ;27;6;1956;<NA>;<NA>;<NA>;Botany;L.1759906;0;0;0;Forman;;0;;;;0;0;0;L1759906;231;;Forman LL;<NA>;Forman, LL;
6199;Polyalthia cauliflora var. beccarii (King) J.Sinclair;Polyalthia;ID;Archipel. Ind.: Borneo. Mt. Kenepai.;0.7;111.716666;Hallier, JG;Hallier, JG  1772 ;1;1;1893;Steenis CGGJ van;1935-10-01T00:00:00;<NA>;Botany;L.1758121;0;0;0;Hallier;;0;1;10;1935;0;0;0;L1758121;1772;cauliflora;Hallier JG;Steenis CGGJ van;Hallier, JG;
6200;Desmos dumosus (Roxb.) Saff.;Desmos;ID;East Kalimantan, KPC area, road Sangkulirang to Muara Wahau.;0.633333;117.483333;Arifin, Z;"Arifin, Z; Arbainsyah AA 1646 ";4;4;1996;Turner IM;2010-03-02T00:00:00;<NA>;Botany;L.1760664;0;0;0;Arifin;;0;2;3;2010;0;0;0;L1760664;1646;dumosus;"Arifin Z; Arbainsyah";Turner IM;Arifin, Z;
6201;Ellipeia Hook.f. & Thomson;Uvaria;ID;Indonesia. Madura, between Sampang and Raka.;-7.0;113.333333;Rant, A;Rant, A  s.n. ;;;;Meade CV;2000-07-01T00:00:00;<NA>;Botany;L.1760756;0;0;0;Rant;;0;1;7;2000;0;0;0;L1760756;nan;;Rant A;Meade CV;Rant, A;
6202;Mitrella kentii (Blume) Miq.;Mitrella;ID;Wanariset;-1.0;117.0;Balgooy, MMJ van;"Balgooy, MMJ van; Kessler, PJA  5923 ";3;5;1990;Kessler PJA;<NA>;<NA>;Botany;L.1757610;0;0;0;Balgooy;;0;;;;0;0;0;L1757610;5923;kentii;"Balgooy MMJ van; Kessler PJA";Kessler PJA;Balgooy, MMJ van;
6203;Popowia pisocarpa (Blume) Endl.;Popowia;ID;2km E of Djaro, 10km NE of Muara Uja, Kalimantan Selatan;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  978 ;21;11;1971;Ganesan SK;2011-10-01T00:00:00;<NA>;Botany;L.1759226;0;0;0;Vogel;;0;1;10;2011;0;0;0;L1759226;978;pisocarpa;Vogel EF de;Ganesan SK;Vogel, EF de;
6204;Mitrephora maingayi Hook.f. & Thomson;Mitrephora;ID;Indonesia. Sumatra, Adjeh province, Middle Alas River (Lae Sauraya) area, c.15 Km N. of Gelombang, S. of Bengkong River.;2.916667;97.95;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  20253 ";23;7;1985;Weerasooriya AD;2001-03-01T00:00:00;<NA>;Botany;L.1757206;0;0;0;Wilde;;0;1;3;2001;0;0;0;L1757206;20253;teysmannii;"Wilde WJJO de; Wilde-Duyfjes BEE de";Weerasooriya AD;Wilde, WJJO de;
6205;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Indonesia, East Kalimantan, middle slopw of Gunung Meratus.;-0.983333;116.333333;Kessler, PJA;"Kessler, PJA; et al.  2813 ";8;4;2000;Turner IM;2008-02-01T00:00:00;<NA>;Botany;L.1758399;0;0;0;Kessler;;0;1;2;2008;0;0;0;L1758399;2813;cauliflora;"Kessler PJA; et al.";Turner IM;Kessler, PJA;
6206;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Borneo, Tumbang Tapi;-1.016667;113.0;Veldkamp, JF;Veldkamp, JF  8273 ;16;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1758281;0;0;0;Veldkamp;;0;;;;0;0;0;L1758281;8273;cauliflora;Veldkamp JF;"Setten AK van; Heusden ECH van";Veldkamp, JF;" van; Heusden ECH van"
6207;Artabotrys R.Br.;Artabotrys;ID;"Sumatra; res Atjeh; Gajolanden. From Pendeng via oreng to Gadjah.";4.25;97.083333;Steenis, CGGJ van;Steenis, CGGJ van  9338 ;26;2;1937;<NA>;<NA>;<NA>;Botany;L.1760127;0;0;0;Steenis;;0;;;;0;0;0;L1760127;9338;;Steenis CGGJ van;<NA>;Steenis, CGGJ van;
6208;Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Berau, Inhutani I area, km 31, along transect G.;2.1;117.316667;Ambriansyah;"Ambriansyah; et al. Berau 878 ";9;10;1997;Turner IM;2008-02-01T00:00:00;<NA>;Botany;L.1758398;0;0;0;Ambriansyah;;0;1;2;2008;0;0;0;L1758398;878;cauliflora;"Ambriansyah; et al.";Turner IM;Ambriansyah;
6209;Popowia pisocarpa (Blume) Endl.;Popowia;ID;Borneo, Tumbang Atey.;-1.116667;113.033333;Veldkamp, JF;Veldkamp, JF  8431 ;28;1;1983;Moeljono S;2002-10-12T00:00:00;<NA>;Botany;L.1759109;0;0;0;Veldkamp;;0;12;10;2002;0;0;0;L1759109;8431;pisocarpa;Veldkamp JF;Moeljono S;Veldkamp, JF;
6210;Popowia pisocarpa (Blume) Endl.;Popowia;ID;Borneo, Kalimantan Barat. Ketapang, Gunung Palung National Park, Cabang Panti Research Site.;-1.216667;110.1;Laman, TG;"Laman, TG; et al.  1101 ";5;10;1997;Ganesan SK;2011-10-01T00:00:00;<NA>;Botany;L.1759224;0;0;0;Laman;;0;1;10;2011;0;0;0;L1759224;1101;pisocarpa;"Laman TG; et al.";Ganesan SK;Laman, TG;
6211;Polyalthia Blume;Polyalthia;ID;Molukken, Soela Eil. (Eil. Mangoli), 't N.v. Mangoli;-1.883333;125.833333;Unknown;Unknown bb 29831 ;19;9;1939;<NA>;<NA>;<NA>;Botany;L.1759874;0;0;0;Unknown;;0;;;;0;0;0;L1759874;29831;;Unknown;<NA>;Unknown;
6212;Monocarpia Miq.;Monocarpia;ID;ZO Borneo, W Koetei, Kahala;0.0;116.5;ZZZ_THIS_NAME_FAILED; bb 28355 ;14;7;1939;Turner IM;<NA>;<NA>;Botany;L.1757733;0;0;0;;;0;;;;0;0;0;L1757733;28355;;<NA>;Turner IM;nan;
6213;Mitrephora longipetala Miq.;Mitrephora;ID;Indonesia. Djaro Dam, ca 10Km Ne of Muara uja, Kalimantan Selatan, Borneo.;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  887 ;17;11;1971;Weerasooriya AD;2001-03-01T00:00:00;<NA>;Botany;L.1757241;0;0;0;Vogel;;0;1;3;2001;0;0;0;L1757241;887;longipetala;Vogel EF de;Weerasooriya AD;Vogel, EF de;
6214;Orophea trigyna Miq.;Orophea;ID;Archipel. Ind. Borneo, Boekit Milie.;0.766667;114.9;Amdjah;Amdjah 1898/ 382 ;1;1;1898;Kessler PJA;1985-08-01T00:00:00;<NA>;Botany;L.1759052;0;0;0;Amdjah;;0;1;8;1985;0;0;0;L1759052;1898;trigyna;Amdjah;Kessler PJA;Amdjah;
6215;Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;ID;South Kalimantan, Kabupaten Tabalong, Km 74, PT. Aya Yayang Indonesia.;-1.633333;115.516667;Sidiyasa, K;"Sidiyasa, K; Arifin, Z S 2146 ";17;7;2000;Kessler PJA;2000-10-01T00:00:00;<NA>;Botany;L.1757935;0;0;0;Sidiyasa;;0;1;10;2000;0;0;0;L1757935;2146;acuminatissima;"Sidiyasa K; Arifin Z";Kessler PJA;Sidiyasa, K;
6216;Popowia alata S.K.Ganesan;Popowia;ID;Borneo, Base of Mt. Sarempaka, 15km from Jaro, NE of Muara Uya, Kalimantan Selatan;-1.816666;115.733333;ZZZ_THIS_NAME_FAILED;Kuswata Kartawinata, E  1014 ;26;11;1971;Ganesan SK;2011-10-01T00:00:00;<NA>;Botany;L.1759595;0;0;0;Kuswata;;0;1;10;2011;0;0;0;L1759595;1014;alata;Kuswata Kartawinata E;Ganesan SK;nan;
6217;Orophea trigyna Miq.;Orophea;ID;2km E of Djaro Dam, 10km NE of Muara Uja, Kalimantan Selatan, Borneo;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  986 ;22;11;1971;Kessler PJA;1984-03-01T00:00:00;<NA>;Botany;L.1759036;0;0;0;Vogel;;0;1;3;1984;0;0;0;L1759036;986;trigyna;Vogel EF de;Kessler PJA;Vogel, EF de;
6218;Orophea Blume;Orophea;ID;Java, Kebun Raya, Bogor. Cultivated sub XX-D 6.;-6.5897;106.7913;Kessler, PJA;Kessler, PJA  2 ;26;11;1988;Kessler PJA;<NA>;<NA>;Botany;L.1758844;0;0;0;Kessler;;0;;;;0;0;0;L1758844;2;;Kessler PJA;Kessler PJA;Kessler, PJA;
6219;Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;East Kalimantan, 2 1/2 hours walk SE of Long Sungai Barang.;1.666667;115.0;Valkenburg, JLCH van;Valkenburg, JLCH van  1140 ;24;3;1992;<NA>;<NA>;<NA>;Botany;L.1756933;0;0;0;Valkenburg;;0;;;;0;0;0;L1756933;1140;sumatrana;Valkenburg JLCH van;<NA>;Valkenburg, JLCH van;
6220;Marsypopetalum Scheff.;Marsypopetalum;ID;W.Java, Bogor.;-6.5897;106.7913;Woerjantoro;Woerjantoro  12 ;16;9;1959;<NA>;<NA>;<NA>;Botany;L.1757145;0;0;0;Woerjantoro;;0;;;;0;0;0;L1757145;12;;Woerjantoro;<NA>;Woerjantoro;
6221;Polyalthia Blume;Polyalthia;ID;Ceram [Seram];-3.0;129.0;Vriese, WH de;"Vriese, WH de; Teijsmann, JE  s.n. ";;;;<NA>;<NA>;<NA>;Botany;L.1759904;0;0;0;Vriese;;0;;;;0;0;0;L1759904;nan;;"Vriese WH de; Teijsmann JE";<NA>;Vriese, WH de;
6222;Orophea celebica (Blume) Miq.;Orophea;ID;T.N. Dumoga Bone, Lombongo, Kec. Suwawa, Kab. Gorontalo, Sulawesi Utara;0.5385;123.1785;Afriastini, JJ;"Afriastini, JJ; Rohajawati  2932 ";27;12;1994;Kessler PJA;2002-09-01T00:00:00;<NA>;Botany;L.1757829;0;0;0;Afriastini;;0;1;9;2002;0;0;0;L1757829;2932;celebica;"Afriastini JJ; Rohajawati";Kessler PJA;Afriastini, JJ;
6223;Neo-uvaria foetida (Maingay ex Hook.f. & Thomson) Airy Shaw;Neo-Uvaria;ID;Borneo, Kalimantan Barat, Ketapang, Gunung Palung NP, Cabang Panti Research Site, Trail GP9.06;-1.216667;110.133333;Laman, TG;"Laman, TG; et al.  1105 ";5;10;1997;<NA>;<NA>;<NA>;Botany;L.1757864;0;0;0;Laman;;0;;;;0;0;0;L1757864;1105;acuminatissima;"Laman TG; et al.";<NA>;Laman, TG;
6224;Monoon paradoxum (Becc.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;East Kalimantan, Berau, KM 34 from Labanan to Kelai, Gunung Batu.;2.1;117.316667;Ambriansyah;"Ambriansyah; Arifin, Z Berau 1520 ";11;5;1990;Xue B;2012-10-01T00:00:00;<NA>;Botany;L.1757968;0;0;0;Ambriansyah;;0;1;10;2012;0;0;0;L1757968;1520;paradoxum;"Ambriansyah; Arifin Z";Xue B;Ambriansyah;
6225;Phaeanthus sumatrana Miq.;Phaeanthus;ID;"Malesia, Indonesia, Sumatra, Barissan Range, Bukit Seburong near Muara Dua, c. 4.21 S; 103.58 E.";-4.35;103.966667;Vogel, EF de;Vogel, EF de  1316 ;16;3;1972;Mols JB;<NA>;<NA>;Botany;L.1758579;0;0;0;Vogel;;0;;;;0;0;0;L1758579;1316;sumatrana;Vogel EF de;Mols JB;Vogel, EF de;
6226;Mitrella kentii (Blume) Miq.;Mitrella;ID;Borneo, Kenangan, Malokpapan.;-1.083333;116.7;Soetisna, U;Soetisna, U  56 ;14;8;1974;<NA>;<NA>;<NA>;Botany;L.1757618;0;0;0;Soetisna;;0;;;;0;0;0;L1757618;56;kentii;Soetisna U;<NA>;Soetisna, U;
6227;Dasymaschalon blumei Finet & Gagnep.;Dasymaschalon;ID;Atjeg prov., Sumatra, Indonesia, Mikkle Alas River area, c.15km N of Gelombang, S of Bengkong River;2.916667;97.95;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  20384 ";27;7;1985;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1756322;0;0;0;Wilde;;0;;;;0;0;0;L1756322;20384;dasymaschalum;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";Wilde, WJJO de;" van; Heusden ECH van"
6228;Polyalthia celebica Miq.;Polyalthia;ID;"Sulawesi Utara; 250km W of Gorontalo; 75km inland from Papayuto, on tributary of sungai Papayuto";0.5;121.5;Burley, JS;"Burley, JS; et al.  4273 ";31;3;1990;<NA>;<NA>;<NA>;Botany;L.1758029;0;0;0;Burley;;0;;;;0;0;0;L1758029;4273;celebica;"Burley JS; et al.";<NA>;Burley, JS;
6229;Mitrephora glabra Scheff.;Mitrephora;ID;Indonesia. Borneo. Sanggouw.;1.133333;109.6;Hallier, JG;Hallier, JG  839 ;1;1;1893;Weerasooriya AD;1999-09-01T00:00:00;<NA>;Botany;L.1757421;0;0;0;Hallier;;0;1;9;1999;0;0;0;L1757421;839;glabra;Hallier JG;Weerasooriya AD;Hallier, JG;
6230;Polyalthia Blume;Polyalthia;ID;Celebes, Sulawesi Utara, Bolaang Mongondow, Dumoga Bone National Park, Toraut Dam.;0.566667;123.9;Vogel, EF de;"Vogel, EF de; Vermeulen, JJ  6553 ";15;3;1985;<NA>;<NA>;<NA>;Botany;L.1759964;0;0;0;Vogel;;0;;;;0;0;0;L1759964;6553;;"Vogel EF de; Vermeulen JJ";<NA>;Vogel, EF de;
